,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1088153848,(주)신지전설  [최종낙찰],황경옥,분석,48382363,87.747,87.269,-0.54160 (99.4584),12 3,2024/08/21 09:53:32,
1,2,1018154491,엘케이테크넷(주),이만형,분석,48382504,87.747,87.27,-0.54131 (99.45869),4 2,2024/08/20 08:25:23,
2,3,5518600929,주식회사마글론이에프씨,김광석,분석,48383890,87.75,87.272,-0.53846 (99.46154),10 3,2024/08/20 13:38:25,
3,4,1148633857,에스엠이엔지(주),이관휴,분석,48384211,87.75,87.273,-0.53780 (99.4622),7 6,2024/08/20 09:27:39,
4,5,2208782247,(주)안국정보통신,조군행,분석,48386060,87.754,87.276,-0.53400 (99.466),7 13,2024/08/21 09:57:26,
5,6,1138185890,(주)두손씨에스티,최수경,분석,48387490,87.756,87.279,-0.53106 (99.46894),4 14,2024/08/20 09:11:47,
6,7,2048170015,(주)하남통신,김종화,분석,48388263,87.758,87.28,-0.52947 (99.47053),15 1,2024/08/20 14:10:18,
7,8,1178168836,(주)유한이엔씨,신정식,분석,48388264,87.758,87.28,-0.52947 (99.47053),13 5,2024/08/20 22:17:58,
8,9,1128139637,(주)씨엘에이에스,윤호중,분석,48389075,87.759,87.281,-0.52781 (99.47219),14 13,2024/08/19 10:17:33,
9,10,7968702264,주식회사 케이티엔에스티,정관숙,분석,48389902,87.761,87.283,-0.52611 (99.47389),7 4,2024/08/20 09:48:40,
10,11,1198148947,주식회사 광성기전,김성원,분석,48390530,87.762,87.284,-0.52481 (99.47519),6 14,2024/08/19 16:40:47,
11,12,2338109798,구스텍 주식회사,고중구,분석,48390730,87.762,87.284,-0.52440 (99.4756),1 14,2024/08/19 15:46:20,
12,13,2118696662,(주)아이넷빌더,박해성,분석,48391192,87.763,87.285,-0.52345 (99.47655),13 10,2024/08/20 12:57:58,
13,14,1068616819,(주)현성인포컴,박홍수,분석,48391556,87.764,87.286,-0.52271 (99.47729),6 9,2024/08/21 09:28:33,
14,15,1208742187,주식회사 미소아이티,김재욱,분석,48391994,87.764,87.287,-0.52181 (99.47819),7 1,2024/08/21 09:05:00,
15,16,1180673427,한마음정보시스템,정인숙,분석,48392667,87.766,87.288,-0.52042 (99.47958),12 5,2024/08/19 16:41:05,
16,17,2088115241,한애전자(주),최용경,분석,48393700,87.768,87.29,-0.51830 (99.4817),13 4,2024/08/21 09:09:41,
17,18,1078756640,주식회사 링크씨앤아이,김대훈,분석,48394232,87.769,87.291,-0.51720 (99.4828),5 7,2024/08/20 11:59:20,
18,19,2040371641,한서전자,김영옥,분석,48394280,87.769,87.291,-0.51711 (99.48289),11 9,2024/08/19 10:34:39,
19,20,1088179663,주식회사 시큐뱅크,심재춘,분석,48394330,87.769,87.291,-0.51700 (99.483),12 9,2024/08/19 10:31:33,
20,21,2068663169,(주)지엠케이정보통신,최경숙,분석,48394530,87.769,87.291,-0.51659 (99.48341),1 13,2024/08/20 09:09:27,
21,22,7038102519,주식회사 맥스스마트,이경미,분석,48394670,87.769,87.291,-0.51630 (99.4837),13 5,2024/08/19 15:31:52,
22,23,2158765872,한국공인피엠오(주),김은주,분석,48394870,87.77,87.292,-0.51589 (99.48411),1 2,2024/08/19 21:13:05,
23,24,6218602134,(주)플러스전력,이하일,분석,48396120,87.772,87.294,-0.51332 (99.48668),1 13,2024/08/20 15:17:24,
24,25,2118603519,에쓰이씨 주식회사,이명규,분석,48398337,87.776,87.298,-0.50877 (99.49123),14 1,2024/08/20 16:13:08,
25,26,1058693453,주식회사태융정보통신,문성준,분석,48399180,87.777,87.3,-0.50703 (99.49297),6 1,2024/08/21 02:05:46,
26,27,1058608183,코위버(주),황인환,분석,48399486,87.778,87.3,-0.50640 (99.4936),6 3,2024/08/21 09:16:00,
27,28,7338600614,시스테크솔루션 주식회사,최종문,분석,48400000,87.779,87.301,-0.50535 (99.49465),10 4,2024/08/20 10:14:03,
28,29,2158661490,(주)이베이테크,황경구,분석,48400069,87.779,87.301,-0.50521 (99.49479),10 9,2024/08/21 09:42:34,
29,30,1068157019,(주)세호영상,박석신,분석,48400070,87.779,87.301,-0.50520 (99.4948),13 11,2024/08/20 10:02:28,
30,31,1648602515,주식회사 바른엔씨티,하성일,분석,48403300,87.785,87.307,-0.49856 (99.50144),8 7,2024/08/19 20:52:19,
31,32,2158607273,(주)미주전통,장원식,분석,48403370,87.785,87.307,-0.49842 (99.50158),1 11,2024/08/19 21:25:15,
32,33,4018600546,주식회사 케이투시스템즈,강병준,분석,48404300,87.787,87.309,-0.49651 (99.50349),8 13,2024/08/20 09:23:50,
33,34,4048800118,주식회사 앙츠,박창진,분석,48404351,87.787,87.309,-0.49640 (99.5036),2 1,2024/08/20 20:57:34,
34,35,1078688280,콘텐츠스퀘어주식회사,함규식,분석,48404820,87.788,87.31,-0.49544 (99.50456),10 14,2024/08/20 10:05:14,
35,36,4048131290,주식회사 아이앤씨코리아,박규성,분석,48404830,87.788,87.31,-0.49542 (99.50458),6 2,2024/08/19 19:04:01,
36,37,6458702345,거산테크 주식회사,김태남,분석,48404935,87.788,87.31,-0.49520 (99.5048),5 2,2024/08/20 17:43:23,
37,38,1108174749,유프로시스(주),김종본,분석,48406730,87.791,87.313,-0.49151 (99.50849),5 3,2024/08/19 14:10:50,
38,39,1078724454,정일씨엔아이(주),유지봉,분석,48406920,87.792,87.314,-0.49112 (99.50888),5 13,2024/08/19 10:15:53,
