,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,6838602199,주식회사 더시스  [최종낙찰],이남복,분석,66704080,88.055,88.0,0.00011 (100.00011),15 8,2024/04/11 11:23:41,
1,2,2308103607,주식회사 디케이앤트,양동국,분석,66731909,88.092,88.036,0.04184 (100.04184),2 6,2024/04/09 16:50:32,
2,3,1198664224,포스텍네트웍스 주식회사,김권일,분석,66740860,88.104,88.048,0.05525 (100.05525),3 14,2024/04/08 17:22:17,
3,4,1198688435,"주식회사 윈테크글로벌(Wintech Global Co.,Ltd)",한미순,분석,66772200,88.145,88.089,0.10224 (100.10224),4 5,2024/04/09 14:16:33,
4,5,2188114856,서교정보통신(주),김기설,분석,66825590,88.216,88.16,0.18228 (100.18228),14 15,2024/04/11 18:38:44,
5,6,2158774589,주식회사 스카이코어,최명훈,분석,66845540,88.242,88.186,0.21219 (100.21219),3 10,2024/04/12 09:23:46,
6,7,8568800361,주식회사 우선기술,정우영,분석,66858453,88.259,88.203,0.23154 (100.23154),10 4,2024/04/11 09:13:02,
7,8,2168701696,주식회사 투비콤,유수정,분석,66890663,88.302,88.246,0.27983 (100.27983),15 10,2024/04/08 11:00:30,
8,9,1088154468,(주)이젠정보통신,이동필,분석,66943600,88.371,88.316,0.35919 (100.35919),2 15,2024/04/09 17:34:18,
9,10,1288138083,주식회사 유앤후레쉬,우재명,분석,66944960,88.373,88.317,0.36123 (100.36123),12 8,2024/04/11 20:32:20,
10,11,1108609224,주식회사 두루스코,김옥연,분석,66963953,88.398,88.342,0.38971 (100.38971),14 3,2024/04/11 18:36:53,
11,12,1088167041,(주)가디엘,최혜심,분석,67038990,88.497,88.441,0.50220 (100.5022),6 9,2024/04/11 17:10:55,
12,13,6768601611,주식회사 루트웰,노덕권,분석,67103500,88.583,88.527,0.59891 (100.59891),2 10,2024/04/11 09:50:46,
13,14,2018603701,소성정보기술 주식회사,김금남,분석,67197458,88.707,88.651,0.73977 (100.73977),10 7,2024/04/12 09:17:31,
14,15,1058173369,(주)신한개발,이종순,분석,67223559,88.741,88.685,0.77890 (100.7789),1 9,2024/04/08 18:00:51,
15,16,2048626080,주식회사 엘제이이엔지,임성희,분석,67292880,88.833,88.776,0.88282 (100.88282),11 5,2024/04/11 18:15:23,
16,17,1048140865,다이아몬드전자(주),이건,분석,67390500,88.961,88.905,1.02917 (101.02917),1 12,2024/04/09 10:54:36,
17,18,1058649262,주식회사 노하우전기통신,임창배,분석,67437610,89.024,88.967,1.09979 (101.09979),12 10,2024/04/09 09:47:06,
18,19,2338109463,주식회사 아이티에스서비스,지영일,분석,67445064,89.033,88.977,1.11097 (101.11097),11 1,2024/04/12 08:40:16,
19,20,1138163445,주식회사 삼도통신,이정경,분석,67594400,89.231,89.174,1.33485 (101.33485),10 12,2024/04/09 16:07:51,
20,-1,1138613391,주식회사 지에스씨앤씨,석덕림,분석,66655630,87.991,87.936,-0.07252 (99.92748),15 13,2024/04/09 15:43:29,낙찰하한선 미달
21,-2,2098211809,사단법인 해오름장애인협회,노영주,분석,66648370,87.982,87.926,-0.08340 (99.9166),10 2,2024/04/12 09:02:20,낙찰하한선 미달
22,-3,2158602337,지엔네텔(주),고시영,분석,66634628,87.964,87.908,-0.10400 (99.896),4 3,2024/04/12 08:52:48,낙찰하한선 미달
23,-4,1848801998,주식회사 기어,강호왕,분석,66605279,87.925,87.869,-0.14800 (99.852),15 3,2024/04/11 09:29:15,낙찰하한선 미달
24,-5,1098651964,셀코정보기술 주식회사,권영용,분석,66602630,87.921,87.866,-0.15197 (99.84803),6 4,2024/04/12 07:40:40,낙찰하한선 미달
25,-6,6278801874,주식회사 포킨,김영민,분석,66592472,87.908,87.852,-0.16720 (99.8328),1 9,2024/04/11 14:19:53,낙찰하한선 미달
26,-7,1298198478,주식회사 펀진,김득화,분석,66503888,87.791,87.736,-0.30000 (99.7),4 14,2024/04/09 14:42:53,낙찰하한선 미달
27,-8,1298126260,현대아이티에스전자(주),정영자,분석,66488990,87.771,87.716,-0.32234 (99.67766),1 11,2024/04/12 09:13:58,낙찰하한선 미달
28,-9,1088159691,(주)다우텔레콤,이영순,분석,66487270,87.769,87.714,-0.32492 (99.67508),8 11,2024/04/11 20:04:17,낙찰하한선 미달
29,-10,1638101139,주식회사 이한엔에스,이영주,분석,66456408,87.728,87.673,-0.37119 (99.62881),15 2,2024/04/08 10:32:24,낙찰하한선 미달
30,-11,1118126196,(주)광성통신,김성철,분석,66376823,87.623,87.568,-0.49050 (99.5095),4 10,2024/04/11 14:53:37,낙찰하한선 미달
31,-12,1188114949,이주씨스템(주),이복균,분석,66351210,87.589,87.534,-0.52889 (99.47111),10 9,2024/04/11 15:34:56,낙찰하한선 미달
32,-13,1078151890,주식회사유진솔루션,이훈희,분석,66335665,87.569,87.514,-0.55220 (99.4478),2 13,2024/04/08 11:03:46,낙찰하한선 미달
33,-14,4208600611,주식회사 클라모스,김용택,분석,66189000,87.375,87.32,-0.77207 (99.22793),14 5,2024/04/09 13:02:55,낙찰하한선 미달
34,-15,1138139080,(주)성강통신기술사사무소,안치영,분석,66154180,87.329,87.274,-0.82427 (99.17573),6 9,2024/04/12 09:29:20,낙찰하한선 미달
35,-16,1088149704,썬시큐원(주),백석환,분석,65895760,86.988,86.933,-1.21169 (98.78831),11 9,2024/04/11 05:37:53,낙찰하한선 미달
36,-17,2178143187,(주)미디어밸리렛,전필숙,분석,65790956,86.85,86.795,-1.36880 (98.6312),15 3,2024/04/09 10:41:22,낙찰하한선 미달
