,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148104884,두원이에프씨 주식회사  [최종낙찰],장병민,분석,702591948.0,75.0,87.748,89.118,0.80263 (100.80263),6 5,2024/08/30 17:10:01,
1,2,1068180878,주식회사 신보,정재문,분석,702627350.0,75.0,87.753,89.122,0.80774 (100.80774),8 12,2024/09/02 08:45:43,
2,3,2068184529,(주)네오티엔씨,조정현,분석,702676830.0,75.2,87.759,89.129,0.81490 (100.8149),2 11,2024/08/30 16:13:42,
3,4,2148668786,(주)미래전설,손승기,분석,702693100.0,75.2,87.761,89.131,0.81725 (100.81725),1 8,2024/08/30 07:21:03,
4,5,1058167076,(주)포오스,박성규,분석,702707960.0,75.2,87.763,89.133,0.81940 (100.8194),8 12,2024/08/30 17:09:23,
5,6,2118643772,주식회사 세양전기,김형재,분석,702725941.0,75.4,87.766,89.135,0.82199 (100.82199),13 15,2024/08/30 10:25:10,
6,7,1068128718,서광통신 주식회사,최경석,분석,702743928.0,75.4,87.768,89.137,0.82460 (100.8246),5 11,2024/08/30 13:16:54,
7,8,1068704756,엔씨엔스페이스 주식회사,김찬중,분석,702758730.0,75.4,87.77,89.139,0.82673 (100.82673),13 2,2024/09/02 10:14:57,
8,9,1168169996,세리정보기술 주식회사,이금모,분석,702760550.0,75.4,87.77,89.139,0.82700 (100.827),10 13,2024/08/29 13:05:11,
9,10,1148661445,주식회사 아이티콘,이준형,분석,702823400.0,75.6,87.779,89.147,0.83608 (100.83608),13 8,2024/08/29 10:15:12,
10,11,1078140904,대월기전(주),김승연,분석,702887090.0,75.8,87.787,89.155,0.84529 (100.84529),8 11,2024/08/29 10:37:36,
11,12,2098113590,(주)통광,박용준,분석,702920743.0,75.8,87.792,89.16,0.85016 (100.85016),12 3,2024/08/30 15:26:16,
12,13,2148710582,모던웨이브(주),원회광,분석,702946097.0,76.0,87.795,89.163,0.85382 (100.85382),7 5,2024/08/29 10:39:07,
13,14,3388801483,주식회사 에버그린티앤씨,최재완,분석,702988812.0,76.0,87.801,89.168,0.86000 (100.86),15 10,2024/08/30 10:53:37,
14,15,1098613335,주식회사 스마트씨앤아이,임요웅,분석,703017170.0,76.0,87.804,89.172,0.86409 (100.86409),10 11,2024/08/29 13:27:10,
15,16,1168161465,(주)솔루텍시스템,이인명,분석,703051314.0,76.2,87.809,89.176,0.86903 (100.86903),13 9,2024/08/30 13:03:04,
16,17,1188111452,동화전자산업(주),김종화,분석,703179000.0,76.6,87.826,89.192,0.88749 (100.88749),6 4,2024/08/30 08:26:52,
17,18,2078136393,삼언전공 주식회사,공석복,분석,703187990.0,76.6,87.827,89.194,0.88879 (100.88879),15 13,2024/08/29 13:33:08,
18,19,1058162163,주식회사대한종합산전,이섭,분석,703246100.0,76.8,87.835,89.201,0.89719 (100.89719),2 11,2024/08/29 13:09:52,
19,20,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,703274220.0,76.8,87.839,89.204,0.90125 (100.90125),13 12,2024/08/29 11:04:49,
20,21,2148105563,(주)인성이엔씨,김규만,분석,703302182.0,76.8,87.842,89.208,0.90530 (100.9053),15 12,2024/08/29 11:43:13,
21,22,1198153402,고현건설(주),이화선,분석,703324500.0,77.0,87.845,89.211,0.90852 (100.90852),4 7,2024/08/30 09:39:34,
22,23,1138628119,주식회사 아이티로그,김인희,분석,703343687.0,77.0,87.848,89.213,0.91130 (100.9113),2 7,2024/09/02 09:52:45,
23,24,1068136902,대일전기산업(주),임태원,분석,703365686.0,77.0,87.851,89.216,0.91448 (100.91448),7 5,2024/08/30 15:34:20,
24,25,1138679165,주식회사 드림아이시스템,유원준,분석,703371840.0,77.0,87.852,89.217,0.91536 (100.91536),12 8,2024/09/02 08:48:29,
25,26,2118603519,에쓰이씨 주식회사,이명규,분석,703399858.0,77.2,87.855,89.22,0.91942 (100.91942),12 13,2024/08/30 16:34:55,
26,27,4108633207,(유)대원엔지니어링,박윤규,분석,703422730.0,77.2,87.858,89.223,0.92272 (100.92272),8 12,2024/09/02 09:50:06,
27,28,1018668364,헬스커넥트 주식회사,김혁,분석,703443996.0,77.2,87.861,89.226,0.92580 (100.9258),2 5,2024/09/02 09:40:10,
28,29,1138615856,(주)서원티에스,김안수,분석,703490300.0,77.4,87.867,89.232,0.93249 (100.93249),15 10,2024/08/30 15:35:48,
29,30,1138170266,(주)리빙콘트롤,김병진,분석,703549832.0,77.6,87.875,89.239,0.94109 (100.94109),13 12,2024/08/29 10:56:51,
30,31,2148107988,(주)서울정보시스템,이문현,분석,703657000.0,77.8,87.89,89.253,0.95659 (100.95659),13 15,2024/08/31 05:38:32,
31,32,2158735193,주식회사 시너젠,윤금란,분석,703949700.0,78.6,87.928,89.29,0.99890 (100.9989),11 10,2024/08/29 10:08:47,
32,33,2208782247,(주)안국정보통신,조군행,분석,703965583.0,78.6,87.931,89.292,1.00120 (101.0012),4 15,2024/08/30 09:10:04,
33,34,5338700141,주식회사 인프라엔이,정우진,분석,703989103.0,78.6,87.934,89.295,1.00460 (101.0046),2 4,2024/08/29 21:28:16,
34,35,1058192352,한아름정보통신(주),손경선,분석,704044600.0,78.8,87.941,89.302,1.01262 (101.01262),15 10,2024/08/29 13:36:58,
35,36,2108165652,키코아이비에스주식회사,공재근,분석,704106011.0,79.0,87.949,89.31,1.02150 (101.0215),6 13,2024/08/29 16:18:13,
36,37,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,704168963.0,79.2,87.958,89.318,1.03060 (101.0306),2 9,2024/08/30 11:00:05,
37,38,1868701018,주식회사 소담정보통신,주옥,분석,704309390.0,79.6,87.976,89.336,1.05090 (101.0509),11 5,2024/08/30 09:13:52,
38,39,1108130339,(주)기양상사,조효진,분석,704353070.0,79.6,87.982,89.341,1.05721 (101.05721),2 10,2024/08/30 10:39:47,
39,40,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,704363746.0,79.6,87.984,89.343,1.05875 (101.05875),13 6,2024/08/30 09:22:28,
40,41,1138629762,주식회사 이너인포,이정균,분석,704405857.0,79.8,87.989,89.348,1.06484 (101.06484),11 6,2024/08/29 10:30:54,
41,42,2068706603,주식회사 온품,김유혁,분석,704493620.0,80.0,88.001,89.359,1.07753 (101.07753),8 9,2024/08/30 16:19:06,
42,43,2068601047,왕건전기 주식회사,한미라,분석,704574999.0,79.8,88.012,89.369,1.08929 (101.08929),6 9,2024/09/02 08:03:45,
43,44,1068619586,엠앨캐스트주식회사,김철호,분석,704604138.0,79.6,88.016,89.373,1.09350 (101.0935),11 12,2024/09/02 09:15:26,
44,45,2118101156,(주)인스틴솔루션,박세준,분석,704609800.0,79.6,88.016,89.374,1.09432 (101.09432),8 15,2024/08/29 16:50:56,
45,46,2208725440,(주) 매그넷,김종민,분석,704647300.0,79.6,88.021,89.379,1.09974 (101.09974),7 3,2024/08/29 14:19:44,
46,47,2068165615,(주)아이커머,조상현,분석,704725139.0,79.4,88.032,89.389,1.11099 (101.11099),7 8,2024/08/30 09:40:54,
47,48,2148766621,(주)포유네트웍스,이상오,분석,704728598.0,79.4,88.032,89.389,1.11149 (101.11149),14 1,2024/08/30 09:30:56,
48,49,1078756640,주식회사 링크씨앤아이,김대훈,분석,704737590.0,79.4,88.033,89.39,1.11279 (101.11279),6 7,2024/08/30 11:33:00,
49,50,1738100419,주식회사 아이즈온솔루션,김보현,분석,704790860.0,79.2,88.04,89.397,1.12050 (101.1205),14 6,2024/09/02 09:15:47,
0,51,1118124994,오리엔트주식회사,이경호,분석,704803450.0,79.2,88.042,89.398,1.12232 (101.12232),13 9,2024/08/30 11:06:30,
1,52,1358188617,주식회사 지에프씨코리아,안병모,분석,704984200.0,78.6,88.066,89.421,1.14844 (101.14844),3 6,2024/08/30 09:24:18,
2,53,2148752525,(주)엘티네트워크,조완식,분석,705123230.0,78.2,88.085,89.439,1.16854 (101.16854),4 12,2024/08/29 13:23:05,
3,54,3178602180,주식회사 더시그넷,손법성,분석,705168561.0,78.2,88.091,89.445,1.17510 (101.1751),8 10,2024/08/29 11:05:51,
4,55,2208788125,다인스 주식회사,권향옥,분석,705179500.0,78.2,88.092,89.446,1.17668 (101.17668),5 9,2024/08/29 13:21:11,
5,56,1208612783,주식회사 나오디지탈,안병우,분석,705236350.0,78.0,88.1,89.453,1.18489 (101.18489),14 13,2024/08/30 09:21:08,
6,57,4088168391,금상디엔씨주식회사,박길중,분석,705247421.0,78.0,88.101,89.455,1.18649 (101.18649),11 12,2024/09/02 08:05:14,
7,58,1054180243,태우산전,강정자,분석,705448724.0,77.4,88.128,89.48,1.21559 (101.21559),15 3,2024/08/29 14:32:29,
8,59,3188601020,주식회사 프레이,조성준,분석,705652104.0,76.8,88.155,89.506,1.24500 (101.245),1 8,2024/09/02 09:06:51,
9,60,2208615417,마인드원 주식회사,차희원,분석,705695684.0,76.8,88.161,89.512,1.25129 (101.25129),1 13,2024/08/30 09:15:04,
