,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148792435,주식회사케이이씨디바이스  [최종낙찰],이종수,분석,64204155,87.747,87.335,-1.25411 (98.74589),13 3,2024/04/16 09:54:28,
1,2,1098150316,(주)건우통신,노형환,분석,64215540,87.764,87.351,-1.23646 (98.76354),13 2,2024/04/12 09:10:10,
2,3,1198611222,(주)제이에이티,이세창,분석,64216200,87.765,87.351,-1.23543 (98.76457),4 2,2024/04/12 16:46:58,
3,4,1058608183,코위버(주),황인환,분석,64216477,87.765,87.352,-1.23500 (98.765),3 1,2024/04/16 09:09:35,
4,5,8268102035,주식회사 더블유엔에스,박현준,분석,64221000,87.772,87.358,-1.22799 (98.77201),12 11,2024/04/11 09:39:47,
5,6,2018179526,중앙케이블네트워크(주),노상우,분석,64225510,87.779,87.364,-1.22100 (98.779),12 9,2024/04/12 17:40:39,
6,7,1148644465,(주)서브플래닛,이지연,분석,64227248,87.781,87.366,-1.21831 (98.78169),11 8,2024/04/12 08:59:10,
7,8,6358700388,(주)예본아이디,김정민,분석,64246000,87.809,87.392,-1.18923 (98.81077),12 11,2024/04/12 12:37:08,
8,9,1188110211,(주)텔레텍코리아,윤광수,분석,64251052,87.816,87.399,-1.18140 (98.8186),8 7,2024/04/15 19:19:36,
9,10,1178155699,유림씨스템통신(주),권영성,분석,64255501,87.822,87.405,-1.17451 (98.82549),4 6,2024/04/16 09:07:59,
10,11,1288610057,주식회사 청명씨앤아이,문현민,분석,64258888,87.827,87.409,-1.16925 (98.83075),8 2,2024/04/15 16:37:29,
11,12,1198153402,고현건설(주),이화선,분석,64259300,87.828,87.41,-1.16862 (98.83138),2 15,2024/04/12 10:55:33,
12,13,1078764946,아토리서치 주식회사,정재웅,분석,64259501,87.828,87.41,-1.16830 (98.8317),9 6,2024/04/15 13:30:43,
13,14,2118193336,(주)국제비엠에스,윤도선,분석,64262532,87.833,87.414,-1.16361 (98.83639),2 5,2024/04/15 14:07:04,
14,15,2548800191,신용전기통신 주식회사,정지택,분석,64272600,87.847,87.428,-1.14800 (98.852),9 2,2024/04/11 16:08:08,
15,16,2678600140,주식회사 티앤아이씨티,김한수,분석,64272758,87.848,87.428,-1.14775 (98.85225),5 15,2024/04/15 10:12:20,
16,17,1128152149,(주)일신티에이치이,이상운,분석,64284529,87.865,87.444,-1.12950 (98.8705),1 8,2024/04/11 16:15:45,
17,18,1128118909,(주)한일종합산업,박응석,분석,64287820,87.87,87.449,-1.12440 (98.8756),6 3,2024/04/11 16:20:20,
18,19,1138693094,주식회사 치우아이티,강호승,분석,64289754,87.872,87.451,-1.12140 (98.8786),2 14,2024/04/15 11:30:23,
