,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2178145899,주식회사 한맥시스템,이창봉,분석,50195050,87.747,88.457,0.81169 (100.81169),7 8,2024/09/06 14:32:28,
1,2,2158620617,미디어텔레콤(주),김용대,분석,50195479,87.748,88.457,0.81255 (100.81255),10 6,2024/09/08 19:49:07,
2,3,1348636033,주식회사 씨아이시스템,최호진,분석,50196550,87.749,88.459,0.81470 (100.8147),10 7,2024/09/09 09:30:17,
3,4,1068604157,주식회사 넥시스정보,오세후,분석,50197340,87.751,88.461,0.81629 (100.81629),2 4,2024/09/06 16:54:36,
4,5,8978800023,주식회사 엘케이에스텍,이상호,분석,50198040,87.752,88.462,0.81769 (100.81769),15 11,2024/09/06 15:44:07,
5,6,2878701500,주식회사 자딘,이범수,분석,50198790,87.753,88.463,0.81920 (100.8192),6 10,2024/09/09 09:25:31,
6,7,1278129000,(주)아스텍통신,이부전,분석,50198890,87.754,88.463,0.81940 (100.8194),12 2,2024/09/09 10:32:26,
7,8,1318183508,주식회사 와이엘테크,유한종,분석,50198970,87.754,88.464,0.81956 (100.81956),13 4,2024/09/09 11:03:42,
8,9,1868701717,주식회사 로뎀정보통신,이미경,분석,50199330,87.754,88.464,0.82028 (100.82028),5 15,2024/09/07 21:12:08,
9,10,2208742003,신영에스아이 (주),박형근,분석,50199530,87.755,88.465,0.82069 (100.82069),12 4,2024/09/06 11:03:56,
10,11,1348139165,주식회사 보군,김동국,분석,50201510,87.758,88.468,0.82466 (100.82466),9 6,2024/09/06 10:03:59,
11,12,1278128660,주식회사 동일이엔티,임재훈,분석,50201720,87.758,88.468,0.82509 (100.82509),7 15,2024/09/09 08:15:35,
12,13,3598200378,사회적협동조합 어우리,황세진,분석,50202520,87.76,88.47,0.82669 (100.82669),8 11,2024/09/09 07:50:49,
13,14,2338108902,주식회사 빛이라,임영기,분석,50203000,87.761,88.471,0.82766 (100.82766),10 8,2024/09/06 15:07:34,
14,15,6888800486,주식회사 정석,신대철,분석,50203419,87.761,88.471,0.82850 (100.8285),15 12,2024/09/09 15:50:26,
15,16,1058623016,주식회사 두울,이기중,분석,50203810,87.762,88.472,0.82928 (100.82928),10 8,2024/09/09 09:11:11,
16,17,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,50204020,87.762,88.473,0.82970 (100.8297),4 3,2024/09/09 17:13:26,
17,18,1288676480,주식회사 지에스씨,이용철,분석,50204200,87.763,88.473,0.83007 (100.83007),8 13,2024/09/06 12:25:12,
