,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,4088168391,금상디엔씨주식회사  [최종낙찰],박길중,분석,133895084,85.2,87.759,89.717,1.35639 (101.35639),11 2,2024/07/18 08:39:15,
1,2,7848600209,주식회사 아이알디통신,곽이현,분석,133914858,85.4,87.773,89.73,1.37150 (101.3715),8 5,2024/07/17 09:33:13,
2,3,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,133933137,85.8,87.786,89.742,1.38545 (101.38545),12 13,2024/07/15 09:14:18,
3,4,1098120807,(주)케이비에스비즈니스,박승규,분석,133949438,86.0,87.797,89.753,1.39790 (101.3979),12 3,2024/07/17 09:47:54,
4,5,2098133747,(주)한국에스알테크,이재호,분석,133953300,86.0,87.8,89.756,1.40085 (101.40085),6 3,2024/07/16 09:22:56,
5,6,2118716291,(주)유토닉스,박찬호,분석,133992600,86.6,87.828,89.782,1.43086 (101.43086),9 8,2024/07/17 15:00:48,
6,7,2068650742,한선씨앤씨 주식회사,장홍식,분석,133995993,86.6,87.83,89.784,1.43345 (101.43345),6 5,2024/07/15 10:25:43,
7,8,1088188385,주식회사 오메카,오정은,분석,134016345,86.8,87.844,89.798,1.44899 (101.44899),2 4,2024/07/15 12:11:53,
8,9,2148620797,(주)세인씨앤씨,조정화,분석,134044500,87.2,87.864,89.817,1.47050 (101.4705),5 10,2024/07/18 09:21:49,
9,10,1078764946,아토리서치 주식회사,정재웅,분석,134106310,88.2,87.908,89.858,1.51770 (101.5177),11 10,2024/07/17 15:00:36,
10,11,2208106252,주식회사 중선아이티씨,김학선,분석,134164700,89.0,87.949,89.898,1.56228 (101.56228),13 14,2024/07/16 10:56:32,
11,12,1198668254,대신인포시스 주식회사,최혜경,분석,134245050,89.8,88.006,89.951,1.62364 (101.62364),8 7,2024/07/16 10:52:15,
12,13,2148645634,한국전자금융주식회사,이현석,분석,134246165,89.8,88.006,89.952,1.62449 (101.62449),14 9,2024/07/17 10:42:52,
13,14,1198632979,성민전기 주식회사,김미영,분석,134292650,89.2,88.039,89.983,1.65999 (101.65999),14 7,2024/07/18 00:34:40,
14,15,2298125412,스크린정보통신(주),조승제,분석,134293700,89.2,88.04,89.984,1.66079 (101.66079),11 3,2024/07/17 09:24:24,
15,16,2148854189,(주)태원전기,김응식,분석,134334950,88.6,88.069,90.012,1.69229 (101.69229),11 1,2024/07/17 11:46:25,
16,17,1138653995,주식회사 아이티에스엠,봉상섭,분석,134384581,88.0,88.104,90.045,1.73020 (101.7302),8 11,2024/07/16 14:10:01,
17,18,2158768879,주식회사 에이치씨인포,김경운,분석,134432390,87.2,88.138,90.077,1.76670 (101.7667),4 12,2024/07/18 09:59:30,
18,19,1198703753,구루멘토링 주식회사,최동양,분석,134486000,86.4,88.176,90.113,1.80764 (101.80764),5 6,2024/07/17 17:48:01,
19,20,7948100026,주식회사 아성엠,전세희,분석,134541470,85.6,88.215,90.15,1.85000 (101.85),7 6,2024/07/15 09:16:04,
20,21,1138670451,주식회사 코스모티어,김명동,분석,134593187,85.0,88.251,90.185,1.88950 (101.8895),13 5,2024/07/16 14:40:55,
21,22,1208799924,(주)푸름데이타웨어,이광진,분석,134795438,85.0,88.394,90.32,2.04394 (102.04394),13 6,2024/07/17 13:53:08,
22,23,1018139321,(주)세웅정보통신,장우진,분석,134817300,85.0,88.409,90.335,2.06064 (102.06064),7 9,2024/07/17 09:02:04,
23,24,2058126341,종합전기 주식회사,김유훈,분석,134828900,85.0,88.418,90.343,2.06950 (102.0695),7 8,2024/07/18 08:03:44,
24,25,2338109463,주식회사 아이티에스서비스,지영일,분석,135673637,85.0,89.014,90.909,2.71457 (102.71457),2 7,2024/07/17 08:30:15,
25,-1,2148860959,(주)가온글로벌,최병억,분석,133795430,83.8,87.688,89.65,1.28029 (101.28029),3 10,2024/07/16 10:05:17,낙찰하한선 미달
26,-2,2148805112,주식회사 지큐이앤씨,구자옥,분석,133761510,83.2,87.664,89.627,1.25439 (101.25439),11 3,2024/07/17 10:59:59,낙찰하한선 미달
27,-3,2148770450,주식회사 아리시스,이대섭,분석,133744621,83.0,87.653,89.616,1.24150 (101.2415),1 13,2024/07/16 19:03:11,낙찰하한선 미달
28,-4,2918102904,주식회사 광야,이선주,분석,133742330,83.0,87.651,89.615,1.23975 (101.23975),7 14,2024/07/16 17:43:14,낙찰하한선 미달
29,-5,1058795818,주식회사 티엠미디어,박용호,분석,133740168,83.0,87.649,89.613,1.23809 (101.23809),15 14,2024/07/16 14:54:31,낙찰하한선 미달
30,-6,2208151999,현대에이치티 주식회사,이건구,분석,133735848,83.0,87.646,89.61,1.23480 (101.2348),10 2,2024/07/16 08:34:15,낙찰하한선 미달
31,-7,2048140753,(주)청효이씨이,이범석,분석,133686740,82.2,87.612,89.577,1.19729 (101.19729),13 9,2024/07/17 13:45:48,낙찰하한선 미달
32,-8,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,133684383,82.2,87.61,89.576,1.19549 (101.19549),11 3,2024/07/16 14:44:15,낙찰하한선 미달
33,-9,1018178116,(주)오경컴텍,김종근,분석,133673646,82.0,87.602,89.568,1.18730 (101.1873),15 13,2024/07/17 09:48:43,낙찰하한선 미달
34,-10,1108190583,주식회사 키코,조근도,분석,133653090,81.8,87.588,89.555,1.17160 (101.1716),1 9,2024/07/18 11:08:03,낙찰하한선 미달
35,-11,1208612783,주식회사 나오디지탈,안병우,분석,133635400,81.6,87.575,89.543,1.15809 (101.15809),10 9,2024/07/18 09:55:46,낙찰하한선 미달
36,-12,1018628606,주식회사 엔유정보통신,김대성,분석,133620217,81.4,87.565,89.533,1.14650 (101.1465),1 12,2024/07/16 15:11:18,낙찰하한선 미달
37,-13,1068178635,(주)지아이테크놀러지,홍영우,분석,133599500,81.0,87.55,89.519,1.13067 (101.13067),15 12,2024/07/16 10:38:34,낙찰하한선 미달
38,-14,1138195331,(주)한남이앤씨,조성호,분석,133586600,80.8,87.541,89.51,1.12082 (101.12082),13 1,2024/07/17 09:17:58,낙찰하한선 미달
39,-15,2548800191,신용전기통신 주식회사,정지택,분석,133577930,80.8,87.535,89.504,1.11420 (101.1142),5 4,2024/07/16 10:27:00,낙찰하한선 미달
40,-16,2148619102,유석산업(주),최현호,분석,133576831,80.6,87.534,89.504,1.11336 (101.11336),9 10,2024/07/18 13:14:59,낙찰하한선 미달
41,-17,2208673912,(주)에스제이이에프씨,오긍환,분석,133575955,80.6,87.534,89.503,1.11269 (101.11269),11 3,2024/07/16 08:43:16,낙찰하한선 미달
42,-18,1068684748,주식회사고도기술,고동현,분석,133575328,80.6,87.533,89.503,1.11222 (101.11222),5 9,2024/07/15 20:20:39,낙찰하한선 미달
43,-19,2178114305,주식회사 광문정보통신,서정만,분석,133574100,80.6,87.532,89.502,1.11128 (101.11128),6 12,2024/07/17 01:18:29,낙찰하한선 미달
44,-20,1138618789,이노뎁(주),이성진,분석,133573400,80.6,87.532,89.501,1.11074 (101.11074),6 10,2024/07/17 13:53:13,낙찰하한선 미달
45,-21,1078197386,(주)아리네트웍스,성동식,분석,133562860,80.4,87.524,89.494,1.10269 (101.10269),9 10,2024/07/18 09:44:46,낙찰하한선 미달
46,-22,1148726111,티비엠테크주식회사,김치연,분석,133556100,80.4,87.519,89.49,1.09753 (101.09753),12 6,2024/07/15 09:12:43,낙찰하한선 미달
47,-23,1208742187,주식회사 미소아이티,김재욱,분석,133536277,80.2,87.506,89.476,1.08240 (101.0824),4 10,2024/07/16 10:36:53,낙찰하한선 미달
48,-24,1148633857,에스엠이엔지(주),이관휴,분석,133535098,80.2,87.505,89.476,1.08149 (101.08149),5 4,2024/07/16 10:16:02,낙찰하한선 미달
49,-25,1088180573,다올정보기술주식회사,한숙기,분석,133518599,79.8,87.493,89.465,1.06890 (101.0689),5 6,2024/07/15 18:14:43,낙찰하한선 미달
0,-26,1198658528,진솔이앤에스 주식회사,김정현,분석,133513492,79.8,87.489,89.461,1.06500 (101.065),7 10,2024/07/17 17:31:45,낙찰하한선 미달
1,-27,7298600518,주식회사 킴스앤,김동선,분석,133513231,79.8,87.489,89.461,1.06480 (101.0648),11 7,2024/07/17 23:31:52,낙찰하한선 미달
2,-28,2148891087,세경네트웍스 주식회사,장중석,분석,133495813,79.6,87.477,89.449,1.05150 (101.0515),14 3,2024/07/17 15:17:59,낙찰하한선 미달
3,-29,1098185343,주식회사 오티에스씨,이승환,분석,133484158,79.4,87.469,89.442,1.04259 (101.04259),3 10,2024/07/18 09:31:51,낙찰하한선 미달
4,-30,2728602835,(주)주야플랜트,김대완,분석,133484030,79.4,87.469,89.441,1.04250 (101.0425),1 5,2024/07/17 08:12:05,낙찰하한선 미달
5,-31,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,133470670,79.2,87.459,89.432,1.03229 (101.03229),14 8,2024/07/15 08:54:33,낙찰하한선 미달
6,-32,6218602134,(주)플러스전력,이하일,분석,133467260,79.2,87.457,89.43,1.02969 (101.02969),9 15,2024/07/15 16:13:09,낙찰하한선 미달
7,-33,6338200301,사단법인 행복일자리운동본부,정덕환,분석,133457490,79.0,87.45,89.424,1.02223 (101.02223),9 10,2024/07/15 10:33:46,낙찰하한선 미달
8,-34,1188117816,(주)영원정보통신,전춘식,분석,133449326,78.8,87.444,89.418,1.01600 (101.016),6 13,2024/07/16 15:15:39,낙찰하한선 미달
9,-35,2024700576,성온엘,이미경,분석,133439500,78.8,87.437,89.412,1.00849 (101.00849),6 2,2024/07/17 09:42:43,낙찰하한선 미달
10,-36,1058627351,(주)극동파워테크,배철한,분석,133426671,78.6,87.428,89.403,0.99870 (100.9987),12 8,2024/07/17 09:30:17,낙찰하한선 미달
11,-37,2158735193,주식회사 시너젠,윤금란,분석,133422700,78.6,87.425,89.4,0.99566 (100.99566),13 3,2024/07/15 11:34:14,낙찰하한선 미달
12,-38,1058676906,(주)디엠씨정보,윤성인,분석,133402900,78.2,87.411,89.387,0.98054 (100.98054),6 1,2024/07/16 17:29:26,낙찰하한선 미달
13,-39,1058622531,건웅신호산전(주),박정현,분석,133402750,78.2,87.411,89.387,0.98043 (100.98043),14 2,2024/07/18 09:38:11,낙찰하한선 미달
14,-40,2208604531,주식회사 월드린시스템즈,류준열,분석,133402500,78.2,87.411,89.387,0.98024 (100.98024),3 7,2024/07/17 16:11:15,낙찰하한선 미달
15,-41,5298103040,주식회사 명성이앤티,박명훈,분석,133366171,77.8,87.385,89.362,0.95250 (100.9525),8 11,2024/07/16 13:22:29,낙찰하한선 미달
16,-42,1108155460,주식회사 자유전설,김상중,분석,133361200,77.6,87.382,89.359,0.94870 (100.9487),4 2,2024/07/18 08:48:02,낙찰하한선 미달
17,-43,2148107988,(주)서울정보시스템,이문현,분석,133359310,77.6,87.381,89.358,0.94726 (100.94726),7 10,2024/07/13 03:46:01,낙찰하한선 미달
18,-44,6048111797,주식회사글로벌엔씨,임채익,분석,133356220,77.6,87.378,89.356,0.94490 (100.9449),9 10,2024/07/17 15:59:32,낙찰하한선 미달
19,-45,1148642486,주식회사 큐브정보통신,유봉수,분석,133337400,77.4,87.365,89.343,0.93052 (100.93052),6 1,2024/07/15 16:23:09,낙찰하한선 미달
20,-46,1198682431,(주)대경시스텍,반기수,분석,133334540,77.2,87.363,89.341,0.92834 (100.92834),11 7,2024/07/15 09:44:08,낙찰하한선 미달
