,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2148711728,에이에이씨케이(주),주수양,분석,166005830.0,87.763,88.212,0.53309 (100.53309),15 2,2024/11/11 11:32:08,
1,2,1138677788,(주)제이에스지테크  [최종낙찰],박혜경,분석,166181060.0,87.856,88.305,0.63921 (100.63921),1 3,2024/11/11 15:28:44,
2,3,2158192566,(주)열림정보기술,고동민,분석,166365195.0,87.953,88.403,0.75072 (100.75072),13 10,2024/11/08 14:24:53,
3,4,6118700363,주식회사 서경산업,이대규,분석,166560338.0,88.056,88.507,0.86890 (100.8689),2 1,2024/11/11 18:19:20,
4,5,1198602494,(주) 네오인아이텍,이경미,분석,166694000.0,88.127,88.578,0.94984 (100.94984),8 15,2024/11/08 15:35:13,
5,6,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,166776000.0,88.17,88.622,0.99950 (100.9995),1 15,2024/11/08 13:44:56,
6,7,2018182230,주식회사 본네트시큐,최수기,분석,166799935.0,88.183,88.634,1.01400 (101.014),2 7,2024/11/11 10:25:10,
7,8,6048111797,주식회사글로벌엔씨,임채익,분석,166920641.0,88.247,88.698,1.08710 (101.0871),3 9,2024/11/12 11:35:02,
8,9,2298125412,스크린정보통신(주),조승제,분석,167106700.0,88.345,88.797,1.19977 (101.19977),14 11,2024/11/11 09:16:57,
9,10,1058649262,주식회사 노하우전기통신,임창배,분석,167238800.0,88.415,88.867,1.27977 (101.27977),8 11,2024/11/11 11:34:09,
10,11,2024700576,성온엘,이미경,분석,167510800.0,88.559,89.012,1.44450 (101.4445),3 4,2024/11/12 08:58:58,
11,12,1088188385,주식회사 오메카,오정은,분석,167711427.0,88.665,89.119,1.56600 (101.566),3 2,2024/11/08 18:12:18,
12,13,1058164176,(주)신보파워텍,공민우,분석,168062960.0,88.85,89.305,1.77888 (101.77888),3 11,2024/11/12 09:46:09,
13,14,2158768879,주식회사 에이치씨인포,김경운,분석,169511630.0,89.616,90.075,2.65620 (102.6562),15 12,2024/11/12 10:05:11,
14,15,2148105563,(주)인성이엔씨,김규만,분석,184280000.0,97.424,97.923,11.59992 (111.59992),12 15,2024/11/11 10:38:53,
15,-1,1218140540,영현정보통신(주),김두식,분석,165914068.0,87.714,88.163,0.47751 (100.47751),2 4,2024/11/12 09:20:34,낙찰하한선 미달
16,-2,1088154468,(주)이젠정보통신,이동필,분석,165883800.0,87.698,88.147,0.45918 (100.45918),10 13,2024/11/08 17:57:13,낙찰하한선 미달
17,-3,1138653369,(주)제이앤비이노베이션,오명숙,분석,165881000.0,87.697,88.146,0.45749 (100.45749),9 7,2024/11/08 14:18:07,낙찰하한선 미달
18,-4,2148798098,주식회사 에이스뷰,김종오,분석,165849630.0,87.68,88.129,0.43849 (100.43849),15 9,2024/11/12 09:22:34,낙찰하한선 미달
19,-5,1188114949,이주씨스템(주),이복균,분석,165762580.0,87.634,88.083,0.38577 (100.38577),13 2,2024/11/12 09:25:03,낙찰하한선 미달
20,-6,1088159691,(주)다우텔레콤,이영순,분석,165701680.0,87.602,88.051,0.34889 (100.34889),3 8,2024/11/12 09:19:33,낙찰하한선 미달
21,-7,2188114856,서교정보통신(주),김기설,분석,165698550.0,87.6,88.049,0.34700 (100.347),2 7,2024/11/11 20:34:25,낙찰하한선 미달
22,-8,1054180243,태우산전,강정자,분석,165656360.0,87.578,88.027,0.32145 (100.32145),8 15,2024/11/08 11:21:40,낙찰하한선 미달
23,-9,4668601498,주식회사 일하아이티,백인석,분석,165630800.0,87.565,88.013,0.30597 (100.30597),7 11,2024/11/11 16:53:15,낙찰하한선 미달
24,-10,1078677070,씨지에스아이티(주),최규식,분석,165621343.0,87.56,88.008,0.30024 (100.30024),1 15,2024/11/11 16:36:38,낙찰하한선 미달
25,-11,1058173369,(주)신한개발,이종순,분석,165591216.0,87.544,87.992,0.28200 (100.282),1 14,2024/11/09 13:16:29,낙찰하한선 미달
26,-12,2308103607,주식회사 디케이앤트,양동국,분석,165554024.0,87.524,87.972,0.25947 (100.25947),6 11,2024/11/08 15:28:56,낙찰하한선 미달
27,-13,6768601611,주식회사 루트웰,노덕권,분석,165421500.0,87.454,87.902,0.17922 (100.17922),15 6,2024/11/12 08:33:05,낙찰하한선 미달
28,-14,5568600996,주영전자통신 주식회사,임채열,분석,165419979.0,87.453,87.901,0.17829 (100.17829),10 3,2024/11/11 08:25:35,낙찰하한선 미달
29,-15,1098651964,셀코정보기술 주식회사,임윤정,분석,165370740.0,87.427,87.875,0.14848 (100.14848),11 5,2024/11/12 00:02:39,낙찰하한선 미달
30,-16,1108609224,주식회사 두루스코,김옥연,분석,165362632.0,87.423,87.87,0.14357 (100.14357),14 12,2024/11/12 08:30:35,낙찰하한선 미달
31,-17,1048120291,청음통신 주식회사,임광희,분석,165347000.0,87.415,87.862,0.13410 (100.1341),15 3,2024/11/12 09:43:46,낙찰하한선 미달
32,-18,1178169252,엠에스온(주),이경미,분석,165223646.0,87.349,87.797,0.05940 (100.0594),13 10,2024/11/11 10:49:08,낙찰하한선 미달
33,-19,1078151890,주식회사유진솔루션,이훈희,분석,165142917.0,87.307,87.754,0.01051 (100.01051),8 10,2024/11/08 12:17:23,낙찰하한선 미달
34,-20,2158714581,씨엠티정보통신(주),김국동,분석,165132000.0,87.301,87.748,0.00389 (100.00389),8 1,2024/11/11 10:11:36,낙찰하한선 미달
35,-21,1138613391,주식회사 지에스씨앤씨,석덕림,분석,165131000.0,87.3,87.747,0.00329 (100.00329),12 6,2024/11/11 11:10:20,낙찰하한선 미달
36,-22,1138604679,(주) 투데이게이트,김익훈,분석,165099000.0,87.283,87.73,-0.01609 (99.98391),9 5,2024/11/12 09:51:45,낙찰하한선 미달
37,-23,1178152009,동아신호 주식회사,최종수,분석,165034700.0,87.249,87.696,-0.05503 (99.94497),2 6,2024/11/11 13:15:56,낙찰하한선 미달
38,-24,2148647194,투앤원정보통신주식회사,서승호,분석,165000000.0,87.231,87.678,-0.07604 (99.92396),10 9,2024/11/08 17:31:26,낙찰하한선 미달
39,-25,1138157550,뉴코리아전자통신 주식회사,조영순,분석,164981241.0,87.221,87.668,-0.08740 (99.9126),3 9,2024/11/12 06:34:34,낙찰하한선 미달
40,-26,1138195817,(주)베스트일렉트로닉스,최경원,분석,164963070.0,87.212,87.658,-0.09841 (99.90159),2 14,2024/11/12 09:22:54,낙찰하한선 미달
41,-27,5088137937,(주)벨류데이터,이지윤,분석,164961757.0,87.211,87.657,-0.09920 (99.9008),3 4,2024/11/12 09:10:19,낙찰하한선 미달
42,-28,1138185890,(주)두손씨에스티,최수경,분석,164935000.0,87.197,87.643,-0.11541 (99.88459),11 4,2024/11/08 14:09:10,낙찰하한선 미달
43,-29,2128608050,(주)엔큐컨설팅,유관우,분석,164852700.0,87.153,87.6,-0.16525 (99.83475),15 1,2024/11/12 03:08:10,낙찰하한선 미달
44,-30,2098211809,사단법인 해오름장애인협회,노영주,분석,164841043.0,87.147,87.593,-0.17231 (99.82769),11 15,2024/11/12 09:29:02,낙찰하한선 미달
45,-31,1078635181,티에스라인시스템 주식회사,최국현,분석,164816776.0,87.134,87.58,-0.18700 (99.813),1 8,2024/11/11 07:29:22,낙찰하한선 미달
46,-32,1048142446,주식회사 디에스 이앤티,양종만,분석,164797620.0,87.124,87.57,-0.19861 (99.80139),14 5,2024/11/11 12:09:02,낙찰하한선 미달
47,-33,1018628606,주식회사 엔유정보통신,김대성,분석,164729260.0,87.088,87.534,-0.24000 (99.76),3 12,2024/11/11 17:29:54,낙찰하한선 미달
48,-34,2188120741,케이씨티정보통신(주),백형은,분석,164622910.0,87.032,87.477,-0.30441 (99.69559),2 15,2024/11/12 08:51:52,낙찰하한선 미달
49,-35,1088179663,주식회사 시큐뱅크,심재춘,분석,164621920.0,87.031,87.477,-0.30501 (99.69499),6 7,2024/11/11 21:05:36,낙찰하한선 미달
0,-36,1068178635,(주)지아이테크놀러지,홍영우,분석,164599190.0,87.019,87.465,-0.31877 (99.68123),5 1,2024/11/11 14:49:00,낙찰하한선 미달
