,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,4288801559,(주)웨이브엔텍  [최종낙찰],김병훈,분석,18382402.0,87.746,89.34,1.62000 (101.62),4 1,2024/08/16 16:35:46,
1,2,1288625680,(주)미래엔시스,송정곤,분석,18382980.0,87.749,89.343,1.62320 (101.6232),9 14,2024/08/16 08:44:28,
2,3,6138602598,주식회사 루트브이,최현진,분석,18383515.0,87.751,89.346,1.62616 (101.62616),5 1,2024/08/19 15:45:40,
3,4,1198122272,엘에스통신(주),신영설,분석,18384640.0,87.757,89.351,1.63240 (101.6324),11 10,2024/08/19 13:10:51,
4,5,1058153698,진우에이티에스 주식회사,정진태,분석,18388794.0,87.777,89.371,1.65540 (101.6554),5 12,2024/08/16 17:57:15,
5,6,1108182195,주식회사 벨아이앤에스,한성욱,분석,18389250.0,87.779,89.373,1.65793 (101.65793),12 8,2024/08/14 15:05:04,
6,7,6058632937,주식회사 타키온정보기술,이건조,분석,18396800.0,87.816,89.41,1.69975 (101.69975),9 14,2024/08/14 09:20:37,
7,8,1168147309,문엔지니어링(주),김성만,분석,18400000.0,87.831,89.426,1.71747 (101.71747),5 6,2024/08/20 09:40:20,
8,9,1298192979,오피전력기술 주식회사,최길수,분석,18400325.0,87.833,89.427,1.71927 (101.71927),13 11,2024/08/19 11:26:58,
9,10,2068629138,(주)하나윈정보기술,도수현,분석,18402767.0,87.845,89.439,1.73280 (101.7328),2 9,2024/08/19 09:44:06,
10,11,2138802766,153오디오랩 주식회사,유경석,분석,18412263.0,87.891,89.485,1.78540 (101.7854),7 9,2024/08/16 09:39:25,
11,12,2208788125,다인스 주식회사,권향옥,분석,18415400.0,87.906,89.5,1.80277 (101.80277),10 6,2024/08/20 09:28:11,
12,13,1418124656,주식회사 미르종합건설,장영희,분석,18419970.0,87.928,89.523,1.82809 (101.82809),14 10,2024/08/19 17:09:59,
13,14,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,18477550.0,88.208,89.803,2.14702 (102.14702),1 12,2024/08/16 11:08:41,
14,15,1288112477,벨코리아(주),함정기,분석,18518356.0,88.406,90.001,2.37304 (102.37304),6 3,2024/08/14 10:04:52,
15,16,1058173369,(주)신한개발,이종순,분석,18631350.0,88.954,90.55,2.99890 (102.9989),6 7,2024/08/16 14:53:27,
16,17,1388128490,한일테크(주),이민구,분석,18800000.0,89.772,91.37,3.93304 (103.93304),8 11,2024/08/15 16:59:38,
17,18,1298665050,주식회사 글로벌메타,김부원,분석,18825800.0,89.897,91.495,4.07594 (104.07594),1 8,2024/08/16 09:34:13,
18,19,2298108150,한국산업써비스(주),조영기,분석,20000000.0,95.592,97.202,10.57973 (110.57973),13 7,2024/08/19 09:42:25,
19,20,1128143733,공간미디어(주),김명숙,분석,20061249.0,95.889,97.5,10.91898 (110.91898),15 11,2024/08/20 08:20:31,
20,21,1888601171,에이케이에스정보주식회사,안기수,분석,180888332.0,875.9891,879.138,901.72564 (1001.72564),2 3,2024/08/20 08:03:07,예가초과
21,22,2158749907,주식회사 파로스넷,박태주,분석,462730279.0,2243.0765,2248.922,2462.82268 (2562.82268),7 13,2024/08/14 11:54:26,예가초과
22,-1,1268143974,(주) 앤쏘,최원진,분석,18379558.0,87.732,89.326,1.60425 (101.60425),3 13,2024/08/19 09:31:07,낙찰하한선 미달
23,-2,1228196580,주식회사 비앤스산업,김해옥,분석,18377996.0,87.725,89.319,1.59560 (101.5956),5 2,2024/08/19 16:12:04,낙찰하한선 미달
24,-3,2208608046,금화씨앤이 주식회사,육상윤,분석,18376600.0,87.718,89.312,1.58786 (101.58786),12 5,2024/08/19 15:55:52,낙찰하한선 미달
25,-4,7968702264,주식회사 케이티엔에스티,정관숙,분석,18375613.0,87.713,89.307,1.58240 (101.5824),2 6,2024/08/16 10:20:11,낙찰하한선 미달
26,-5,1348660590,거룡전력 주식회사,홍희성,분석,18369731.0,87.685,89.279,1.54982 (101.54982),14 9,2024/08/19 16:18:38,낙찰하한선 미달
27,-6,1948601711,(주)선경이에스티,유경선,분석,18366424.0,87.669,89.262,1.53150 (101.5315),12 9,2024/08/16 14:43:52,낙찰하한선 미달
28,-7,1288711752,주식회사 이든이앤씨,정영준,분석,18359338.0,87.634,89.228,1.49225 (101.49225),14 4,2024/08/20 08:56:03,낙찰하한선 미달
29,-8,1488800353,주식회사 서진정보통신,김연길,분석,18359057.0,87.633,89.227,1.49069 (101.49069),4 2,2024/08/16 09:20:16,낙찰하한선 미달
30,-9,1208635791,주식회사 피엔에이링크,연제성,분석,18358520.0,87.63,89.224,1.48772 (101.48772),13 8,2024/08/16 13:34:47,낙찰하한선 미달
31,-10,2148854189,(주)태원전기,김응식,분석,18357541.0,87.625,89.219,1.48230 (101.4823),9 1,2024/08/19 15:26:45,낙찰하한선 미달
32,-11,1138175669,(주)용상전기통신,권혁기,분석,18355537.0,87.616,89.21,1.47120 (101.4712),14 3,2024/08/20 08:57:31,낙찰하한선 미달
33,-12,1248750904,미성전력주식회사,지정식,분석,18354870.0,87.613,89.206,1.46750 (101.4675),4 1,2024/08/19 06:10:59,낙찰하한선 미달
34,-13,1198665219,주식회사 세진종합이엔씨,박근덕,분석,18351980.0,87.598,89.192,1.45150 (101.4515),4 13,2024/08/16 11:30:47,낙찰하한선 미달
35,-14,1088188385,주식회사 오메카,오정은,분석,18351529.0,87.596,89.19,1.44900 (101.449),15 5,2024/08/14 12:04:51,낙찰하한선 미달
36,-15,1258139671,(주)인호이엔지,박영진,분석,18350640.0,87.592,89.186,1.44407 (101.44407),11 5,2024/08/14 10:21:55,낙찰하한선 미달
37,-16,1241983110,대지통신공사,최문조,분석,18349945.0,87.589,89.182,1.44022 (101.44022),4 15,2024/08/19 15:30:57,낙찰하한선 미달
