,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1288644620,주식회사 피엠피테크  [최종낙찰],남영욱,분석,63160400.0,88.3,88.336,0.38207 (100.38207),2 10,2024/01/15 10:46:39,
1,2,1288641996,해용정보통신주식회사,백다리아,분석,70000000.0,97.862,97.902,11.25238 (111.25238),11 2,2024/01/15 09:08:28,
2,3,1348143368,주식회사 디피엔,유선영,분석,70240000.0,98.198,98.237,11.63382 (111.63382),2 11,2024/01/10 10:42:19,
3,4,6768601611,주식회사 루트웰,노덕권,분석,71283000.0,99.656,99.696,13.29148 (113.29148),9 4,2024/01/15 10:15:25,
4,-1,1268670457,주식회사나래정보통신,강인구,분석,,,,,,0000/00/00 00:00:00,서류미제출
5,-2,1388104936,대은전자 주식회사,이홍주,분석,,,,,,0000/00/00 00:00:00,서류미제출
6,-3,2158602337,지엔네텔(주),고시영,분석,,,,,,0000/00/00 00:00:00,서류미제출
7,-4,1418137675,주식회사 네오글로벌시스템,김현진,분석,,,,,,0000/00/00 00:00:00,서류미제출
8,-5,1268150951,주식회사 오아이티,이필웅,분석,,,,,,0000/00/00 00:00:00,서류미제출
9,-6,3848702187,주식회사 엘리커뮤니티,이혜진,분석,,,,,,0000/00/00 00:00:00,서류미제출
10,-7,2168701696,주식회사 투비콤,유수정,분석,,,,,,0000/00/00 00:00:00,서류미제출
11,-8,2048620126,(주)상부사종합건설,이상만,분석,,,,,,0000/00/00 00:00:00,서류미제출
12,-9,8858100619,주식회사 엔트론,이정호,분석,,,,,,0000/00/00 00:00:00,서류미제출
13,-10,1278194985,(주)디테코,임해수,분석,,,,,,0000/00/00 00:00:00,서류미제출
14,-11,1098156682,한국이엠에스(주),이재덕,분석,,,,,,0000/00/00 00:00:00,서류미제출
15,-12,2128142640,팍스코이앤아이(주),송기민,분석,,,,,,0000/00/00 00:00:00,서류미제출
16,-13,1058173369,(주)신한개발,이종순,분석,,,,,,0000/00/00 00:00:00,서류미제출
17,-14,1108609224,주식회사 두루스코,김옥연,분석,,,,,,0000/00/00 00:00:00,서류미제출
18,-15,5518802256,주식회사 극동이앤씨,국동성,분석,,,,,,0000/00/00 00:00:00,서류미제출
19,-16,1308678555,주식회사 에스앤티,강중구,분석,,,,,,0000/00/00 00:00:00,서류미제출
20,-17,2108602370,주식회사 신성이에스,신재훈,분석,,,,,,0000/00/00 00:00:00,서류미제출
