,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1168155492,주식회사 코콤텍  [최종낙찰],고성춘,분석,332004620,85.0,87.745,87.186,-0.96771 (99.03229),1 14,2024/11/05 13:01:57,
1,2,1138663095,아이투케이코리아 주식회사,인여훈,분석,332032000,85.0,87.753,87.193,-0.95951 (99.04049),7 9,2024/11/05 13:12:28,
2,3,1138611108,(주)도원디에스,이정우,분석,332036690,85.0,87.754,87.194,-0.95811 (99.04189),8 15,2024/11/06 18:28:44,
3,4,1988101775,주식회사 사운드허브,김민정,분석,332038690,85.0,87.754,87.194,-0.95751 (99.04249),5 7,2024/11/06 17:10:54,
4,5,1138677788,(주)제이에스지테크,박혜경,분석,332058420,85.2,87.76,87.2,-0.95160 (99.0484),11 14,2024/11/05 18:27:24,
5,6,1198635243,(주)다룸정보기술,이혜경,분석,332066400,85.2,87.762,87.202,-0.94922 (99.05078),15 1,2024/11/05 18:52:23,
6,7,1578700724,주식회사 자비스넷,박주영,분석,332068200,85.2,87.762,87.202,-0.94868 (99.05132),10 9,2024/11/06 09:26:28,
7,8,1178124861,케이이피엔지니어링(주),박성진,분석,332094442,85.4,87.77,87.209,-0.94082 (99.05918),7 6,2024/11/05 15:35:30,
8,9,2098132812,주식회사 피치테크,이현철,분석,332104861,85.4,87.772,87.212,-0.93771 (99.06229),9 7,2024/11/06 08:10:16,
9,10,2068617141,(주)텔코아,황민석,분석,332119900,85.6,87.777,87.216,-0.93320 (99.0668),6 4,2024/11/05 16:39:16,
10,11,2068625393,주식회사 성림전설,박상동,분석,332122225,85.6,87.777,87.216,-0.93251 (99.06749),4 14,2024/11/05 10:43:36,
11,12,5518600929,주식회사마글론이에프씨,김광석,분석,332200690,86.0,87.798,87.237,-0.90903 (99.09097),10 14,2024/11/06 09:28:04,
12,13,2118716350,(주)비엔인더스트리,이재혁,분석,332205100,86.0,87.8,87.238,-0.90771 (99.09229),12 15,2024/11/06 16:18:37,
13,14,2148798098,주식회사 에이스뷰,김종오,분석,332235900,86.2,87.808,87.246,-0.89849 (99.10151),15 10,2024/11/06 09:20:56,
14,15,1098143872,보은전자방송통신(주),우영섭,분석,332243190,86.2,87.81,87.248,-0.89631 (99.10369),3 14,2024/11/06 10:37:20,
15,16,1098185343,주식회사 오티에스씨,이승환,분석,332243527,86.2,87.81,87.248,-0.89620 (99.1038),10 13,2024/11/07 09:03:43,
16,17,2098147159,(주)동방에스앤에스,정재훈,분석,332261570,86.4,87.815,87.253,-0.89080 (99.1092),2 3,2024/11/06 11:57:01,
17,18,1428168147,주식회사 다옴건설,이창석,분석,332280500,86.4,87.82,87.258,-0.88514 (99.11486),14 4,2024/11/06 14:35:38,
18,19,2158749469,(주)더블유에프텍,이영길,분석,332308010,86.6,87.828,87.265,-0.87691 (99.12309),5 10,2024/11/05 17:36:22,
19,20,2148811443,(주)우신지엘에스,문경종,분석,332308340,86.6,87.828,87.265,-0.87681 (99.12319),5 7,2024/11/07 08:41:19,
20,21,1088180573,다올정보기술주식회사,한숙기,분석,332312024,86.6,87.829,87.266,-0.87570 (99.1243),10 4,2024/11/05 11:25:56,
21,22,2308100158,국제컨트로닉스 주식회사,김경록,분석,332316870,86.6,87.83,87.268,-0.87425 (99.12575),14 8,2024/11/06 12:00:35,
22,23,1138629762,주식회사 이너인포,이정균,분석,332321623,86.6,87.831,87.269,-0.87283 (99.12717),5 14,2024/11/05 14:38:55,
23,24,1198606485,주식회사 에이치엠솔루션,이상진,분석,332360400,86.8,87.842,87.279,-0.86123 (99.13877),2 11,2024/11/05 12:27:09,
24,25,2018643926,두전네트웍스 주식회사,김병현,분석,332375840,87.0,87.846,87.283,-0.85661 (99.14339),10 5,2024/11/05 15:19:35,
25,26,1078197386,(주)아리네트웍스,성동식,분석,332377514,87.0,87.847,87.283,-0.85610 (99.1439),3 4,2024/11/07 08:57:51,
26,27,1918801109,지디엘테크 주식회사,김완중,분석,332394890,87.0,87.851,87.288,-0.85090 (99.1491),9 7,2024/11/06 19:25:09,
27,28,2128197392,금수티아이주식회사,이형주,분석,332408589,87.2,87.855,87.292,-0.84680 (99.1532),14 10,2024/11/06 08:57:15,
28,29,6458800418,청명이엔지 주식회사,김형준,분석,332413934,87.2,87.856,87.293,-0.84521 (99.15479),8 3,2024/11/06 14:28:11,
29,30,1208742606,주식회사 테눅스,전석순,분석,332444006,87.4,87.865,87.301,-0.83621 (99.16379),7 14,2024/11/05 16:22:33,
