,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1128118909,(주)한일종합산업  [최종낙찰],박응석,분석,63655770,87.748,87.067,-1.50641 (98.49359),7 5,2024/09/02 09:51:11,
1,2,1108197970,유넷시스 주식회사,강욱,분석,63673030,87.773,87.09,-1.47950 (98.5205),11 5,2024/09/02 15:20:30,
2,3,1108124633,주식회사 디앤에스테크놀로지,이원우,분석,63675852,87.777,87.094,-1.47510 (98.5249),12 5,2024/09/03 09:14:50,
3,4,2148860959,(주)가온글로벌,최병억,분석,63676237,87.778,87.095,-1.47450 (98.5255),9 8,2024/09/02 14:15:23,
4,5,1198611222,(주)제이에이티,이세창,분석,63682370,87.787,87.103,-1.46494 (98.53506),10 5,2024/09/02 08:47:39,
5,6,1058663420,(주)엠비에스엔지니어링,강형주,분석,63682530,87.787,87.103,-1.46470 (98.5353),15 10,2024/09/03 06:46:25,
6,7,5948701238,주식회사 웨이텍,송치봉,분석,63697214,87.808,87.123,-1.44181 (98.55819),13 2,2024/09/02 16:09:28,
7,8,3578702230,(주)신화시큐리티,이규종,분석,63699331,87.811,87.126,-1.43851 (98.56149),10 6,2024/08/30 14:40:45,
8,9,2158691790,에이브이에스텍(주),박주영,분석,63705100,87.82,87.134,-1.42951 (98.57049),7 8,2024/08/30 16:42:19,
9,10,1078636517,주식회사 국일이앤씨,서남석,분석,63706398,87.822,87.136,-1.42749 (98.57251),6 15,2024/09/02 08:59:37,
10,11,2148620797,(주)세인씨앤씨,조정화,분석,63711580,87.829,87.143,-1.41941 (98.58059),15 1,2024/09/03 08:57:30,
11,12,2148752525,(주)엘티네트워크,조완식,분석,63714750,87.834,87.147,-1.41447 (98.58553),14 9,2024/09/02 13:45:59,
12,13,2068611905,(주)한포넷,이현우,분석,63718091,87.839,87.152,-1.40926 (98.59074),8 11,2024/09/02 08:31:10,
13,14,1198195493,주식회사 인텍하우징,심인석,분석,63721914,87.845,87.157,-1.40330 (98.5967),14 6,2024/09/03 09:18:18,
14,15,2178143187,(주)미디어밸리렛,전필숙,분석,63737430,87.867,87.178,-1.37912 (98.62088),15 7,2024/08/30 09:44:44,
15,16,2208735083,주식회사 강남전기공사,나중안,분석,63737822,87.868,87.179,-1.37851 (98.62149),15 3,2024/08/30 10:13:31,
16,17,1068601621,주식회사 동양타브,이세근,분석,63742120,87.874,87.185,-1.37181 (98.62819),15 7,2024/09/02 10:25:13,
17,18,1068627183,한국씨텍(주),박재규,분석,63750010,87.886,87.196,-1.35951 (98.64049),1 8,2024/09/02 09:46:42,
18,19,1428168147,주식회사 다옴건설,이창석,분석,63750400,87.886,87.196,-1.35890 (98.6411),14 4,2024/09/02 12:27:57,
19,20,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,63762970,87.905,87.213,-1.33930 (98.6607),9 5,2024/08/30 10:01:53,
20,21,8388701176,주식회사 다구현,서현구,분석,63764060,87.906,87.215,-1.33760 (98.6624),15 1,2024/09/02 17:41:56,
21,22,1418147931,주식회사 이리야시스템,허재혁,분석,63769898,87.915,87.223,-1.32850 (98.6715),3 4,2024/08/30 16:57:39,
22,23,1148726111,티비엠테크주식회사,김치연,분석,63778500,87.928,87.235,-1.31510 (98.6849),2 12,2024/09/01 06:10:48,
23,24,2118611270,(주)에센텍,최현창,분석,63780739,87.931,87.238,-1.31161 (98.68839),4 7,2024/09/02 09:03:30,
24,25,4658102956,주식회사 이더넷,양희연,분석,63782537,87.934,87.24,-1.30880 (98.6912),3 6,2024/09/02 15:57:20,
25,26,2298125412,스크린정보통신(주),조승제,분석,63788560,87.942,87.248,-1.29941 (98.70059),14 2,2024/08/30 11:15:42,
26,27,1138670451,주식회사 코스모티어,김명동,분석,63790875,87.946,87.252,-1.29581 (98.70419),12 15,2024/09/02 18:38:01,
27,28,1088607693,(주)가온데이터,이태재,분석,63794917,87.952,87.257,-1.28950 (98.7105),11 12,2024/09/02 15:39:53,
28,29,1858801633,삼보종합이앤씨주식회사,공갑배,분석,63801973,87.962,87.267,-1.27851 (98.72149),12 6,2024/09/02 09:50:20,
29,30,2158721947,(주)엠지브이보안시스템,김흥국,분석,63802807,87.963,87.268,-1.27721 (98.72279),10 15,2024/09/03 08:58:13,
30,31,1068603240,태경이엘피 주식회사,김평석,분석,63804506,87.966,87.27,-1.27456 (98.72544),15 7,2024/09/02 20:17:46,
31,32,1058795818,주식회사 티엠미디어,박용호,분석,63804539,87.966,87.27,-1.27451 (98.72549),7 2,2024/09/03 07:36:19,
32,33,1138633645,주식회사 와이넷,석지윤,분석,63811640,87.976,87.28,-1.26344 (98.73656),4 11,2024/08/30 18:56:53,
33,34,1178186611,주식회사 에프에이일렉콤,박인숙,분석,63812045,87.977,87.281,-1.26281 (98.73719),5 11,2024/09/02 08:51:38,
34,35,1188117437,탑인더스트리(주),최정현,분석,63814290,87.98,87.284,-1.25931 (98.74069),9 14,2024/09/02 08:50:10,
35,36,2048162437,다남전기(주),이병근,분석,63817190,87.984,87.288,-1.25479 (98.74521),12 2,2024/08/30 11:27:58,
36,37,5878600398,주식회사 엑사엔시스,나정환,분석,63825517,87.997,87.299,-1.24180 (98.7582),9 8,2024/09/02 07:30:14,
37,38,1058192352,한아름정보통신(주),손경선,분석,63828440,88.001,87.303,-1.23725 (98.76275),7 12,2024/08/30 10:17:25,
38,39,1198606485,주식회사 에이치엠솔루션,이상진,분석,63833500,88.008,87.31,-1.22936 (98.77064),3 2,2024/09/03 09:29:48,
39,40,1208609672,(주)디에스티인터내셔날,김형태,분석,63834049,88.009,87.311,-1.22850 (98.7715),11 7,2024/08/30 16:42:36,
40,41,1191119997,대흥전기통신공사,고미영,분석,63838411,88.016,87.317,-1.22171 (98.77829),13 15,2024/09/02 20:40:18,
41,42,1068616819,(주)현성인포컴,박홍수,분석,63839630,88.017,87.318,-1.21981 (98.78019),12 15,2024/09/02 14:43:55,
42,43,6158139437,이수이 주식회사,권득윤,분석,63844000,88.024,87.324,-1.21299 (98.78701),8 5,2024/09/02 13:30:06,
43,44,4088168391,금상디엔씨주식회사,박길중,분석,63850151,88.033,87.333,-1.20340 (98.7966),11 3,2024/09/02 08:19:30,
44,45,2208615417,마인드원 주식회사,차희원,분석,63853166,88.037,87.337,-1.19871 (98.80129),4 5,2024/09/02 10:02:26,
45,46,1018154491,엘케이테크넷(주),이만형,분석,63857330,88.043,87.342,-1.19221 (98.80779),4 2,2024/08/30 10:47:24,
46,47,6338800846,원흥이엔씨 주식회사,최재혁,분석,63864522,88.054,87.352,-1.18100 (98.819),7 3,2024/09/02 19:01:04,
47,48,6458700672,주식회사 비앤아이테크,김혜용,분석,63865870,88.056,87.354,-1.17890 (98.8211),1 15,2024/09/02 15:45:00,
48,49,2148805112,주식회사 지큐이앤씨,구자옥,분석,63868630,88.06,87.358,-1.17460 (98.8254),5 11,2024/08/30 15:22:19,
49,50,1138141456,(주)나우아이앤씨,안남훈,분석,63868691,88.06,87.358,-1.17450 (98.8255),13 15,2024/08/30 13:07:54,
0,51,1148644465,(주)서브플래닛,이지연,분석,63878955,88.075,87.372,-1.15850 (98.8415),8 9,2024/09/02 10:33:06,
1,52,1108172440,주식회사 다보파워코리아,강희철,분석,63879596,88.076,87.373,-1.15751 (98.84249),5 6,2024/09/02 17:53:06,
2,53,1068608755,(주)디제이티,차시환,분석,63880238,88.077,87.374,-1.15650 (98.8435),9 10,2024/09/03 09:00:09,
3,54,1058682164,(주)울트라텔레콤,김성철,분석,63884600,88.083,87.38,-1.14971 (98.85029),3 1,2024/09/02 15:14:18,
4,55,1198137042,(주)진명연합전설,엄재준,분석,63887360,88.087,87.384,-1.14540 (98.8546),5 7,2024/09/03 09:22:19,
5,56,1058694239,(주)진성전력,김용일,분석,63888510,88.089,87.385,-1.14361 (98.85639),4 2,2024/08/30 14:00:30,
6,57,1098603593,주식회사 완일이씨에스,김경창,분석,63889669,88.091,87.387,-1.14180 (98.8582),9 3,2024/09/02 08:15:16,
7,58,1138636870,주식회사 나우시스템,이종한,분석,63896970,88.101,87.397,-1.13042 (98.86958),11 5,2024/09/02 11:07:32,
8,59,5868701163,주식회사 하이텍에이브이,김라영,분석,63898200,88.103,87.398,-1.12851 (98.87149),2 1,2024/09/02 15:26:44,
9,60,1198684157,(주)이제이정보시스템,정광열,분석,63898970,88.104,87.399,-1.12731 (98.87269),6 8,2024/09/03 09:07:02,
10,61,7228800428,주식회사 다온이앤씨,김영철,분석,63901160,88.108,87.402,-1.12389 (98.87611),5 15,2024/09/02 09:36:01,
11,62,2148710582,모던웨이브(주),원회광,분석,63902795,88.11,87.405,-1.12134 (98.87866),2 8,2024/08/30 10:45:39,
