,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1388150444,주식회사 모리트  [최종낙찰],최예묵,분석,30103300,84.261,83.843,-0.47616 (99.52384),2 15,2024/05/24 15:20:43,
1,2,1308182281,주식회사 상아엠에스디,성은주,분석,30105700,84.268,83.85,-0.46823 (99.53177),8 10,2024/05/27 08:38:36,
2,3,8808700159,주식회사 하이패스텔,이기관,분석,30130904,84.338,83.92,-0.38490 (99.6151),9 3,2024/05/24 14:31:43,
3,4,1368130272,(주)다남정보통신,김석용,분석,30130910,84.338,83.92,-0.38488 (99.61512),9 4,2024/05/24 13:41:57,
4,5,2178127829,(주)유투에스알,윤사빈,분석,30140855,84.366,83.948,-0.35200 (99.648),4 5,2024/05/21 10:18:26,
5,6,6938701006,주식회사 원탑이앤티,오광택,분석,30143970,84.375,83.957,-0.34170 (99.6583),7 11,2024/05/24 16:27:42,
6,7,7258801178,(주)다올테크,김정화,분석,30146500,84.382,83.964,-0.33334 (99.66666),15 14,2024/05/24 16:36:13,
7,8,1148197308,주식회사태강,김상민,분석,30146720,84.383,83.964,-0.33261 (99.66739),1 11,2024/05/23 16:28:57,
8,9,1078151662,(주)한국스카다,이상옥,분석,30148930,84.389,83.97,-0.32531 (99.67469),3 10,2024/05/27 09:29:52,
9,10,1298617562,오픈스택 주식회사,남재권,분석,30150000,84.392,83.973,-0.32177 (99.67823),12 5,2024/05/17 11:07:22,
10,11,1078143430,(주)소스텔,안현준,분석,30168834,84.444,84.026,-0.25950 (99.7405),13 3,2024/05/24 17:50:15,
11,12,8668600286,주식회사 필립정보통신,최성남,분석,30171000,84.451,84.032,-0.25234 (99.74766),4 5,2024/05/15 09:54:36,
12,13,1078151890,주식회사유진솔루션,이훈희,분석,30181764,84.481,84.062,-0.21675 (99.78325),15 4,2024/05/20 11:12:53,
