,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1138135425,(주)뉴넷팝  [최종낙찰],이경택,분석,813014090,75.0,87.748,88.411,-0.19624 (99.80376),12 7,2024/05/09 11:14:47,
1,2,1058169109,대조전설 주식회사,장철호,분석,813056350,75.0,87.753,88.416,-0.19100 (99.809),9 7,2024/05/09 16:41:40,
2,3,1068679911,(주)효성정보통신,김도건,분석,813062805,75.0,87.754,88.417,-0.19020 (99.8098),12 6,2024/05/10 13:25:12,
3,4,2118138895,주식회사 나라컨트롤,문찬혁,분석,813094528,75.2,87.757,88.42,-0.18627 (99.81373),9 10,2024/05/09 10:31:02,
4,5,1168173694,(주)지엠에스인터내셔날,김형준,분석,813172137,75.4,87.767,88.429,-0.17665 (99.82335),15 10,2024/05/09 10:40:45,
5,6,2158607273,(주)미주전통,장원식,분석,813223850,75.4,87.773,88.434,-0.17025 (99.82975),5 10,2024/05/09 20:42:21,
6,7,2068601178,주식회사 해인이티에프,오재근,분석,813252907,75.6,87.776,88.437,-0.16664 (99.83336),8 6,2024/05/11 17:40:54,
7,8,2118199266,주식회사 다래파크텍,진정호,분석,813289539,75.6,87.78,88.441,-0.16210 (99.8379),11 2,2024/05/13 07:21:38,
8,9,8028800189,주식회사 아이앤서브,박광열,분석,813303610,75.6,87.782,88.443,-0.16036 (99.83964),6 12,2024/05/10 09:53:37,
9,10,1198682431,(주)대경시스텍,반기수,분석,813337144,75.8,87.786,88.447,-0.15620 (99.8438),3 9,2024/05/10 10:02:37,
10,11,2158623647,주식회사 시공이엔씨,황호진,분석,813342995,75.8,87.787,88.447,-0.15548 (99.84452),6 5,2024/05/07 15:19:41,
11,12,1208753234,디스플레이허브 주식회사,김동협,분석,813366200,75.8,87.789,88.45,-0.15260 (99.8474),4 10,2024/05/12 15:21:05,
12,13,1108175622,동해아이앤티(주),이기봉,분석,813374200,75.8,87.79,88.451,-0.15161 (99.84839),2 14,2024/05/09 09:41:54,
13,14,1048607916,대신브이씨에스주식회사,김창선,분석,813387170,75.8,87.792,88.452,-0.15001 (99.84999),13 5,2024/05/09 14:06:52,
14,15,1198609084,주식회사 유니씨엔에스,박경임,분석,813389592,75.8,87.792,88.452,-0.14970 (99.8503),12 10,2024/05/10 08:06:03,
15,16,1178152009,동아신호 주식회사,최종수,분석,813396000,75.8,87.793,88.453,-0.14891 (99.85109),10 15,2024/05/13 09:18:15,
16,17,1078154150,주식회사 케이원,송관섭,분석,813400000,75.8,87.793,88.453,-0.14842 (99.85158),3 15,2024/05/07 09:00:36,
17,18,2068606585,(주)상지일렉스,정원상,분석,813420165,76.0,87.796,88.456,-0.14592 (99.85408),8 2,2024/05/09 19:27:07,
18,19,1148615000,셔블테크놀러지(주),이상욱,분석,813436730,76.0,87.797,88.457,-0.14386 (99.85614),1 11,2024/05/10 16:22:51,
19,20,1138613391,주식회사 지에스씨앤씨,석덕림,분석,813439270,76.0,87.798,88.458,-0.14355 (99.85645),4 11,2024/05/10 11:07:51,
20,21,1068674084,주식회사월드아이,신영구,분석,813450100,76.0,87.799,88.459,-0.14221 (99.85779),4 11,2024/05/09 17:28:25,
21,22,2058126341,종합전기 주식회사,김유훈,분석,813455595,76.0,87.8,88.459,-0.14152 (99.85848),7 8,2024/05/13 08:08:01,
22,23,1138195331,(주)한남이앤씨,조성호,분석,813457300,76.0,87.8,88.46,-0.14131 (99.85869),3 12,2024/05/10 09:14:04,
23,24,1088154468,(주)이젠정보통신,이동필,분석,813494875,76.0,87.804,88.464,-0.13666 (99.86334),7 14,2024/05/11 17:41:30,
24,25,1058747280,주식회사 하이디,문이수,분석,813513850,76.2,87.807,88.466,-0.13431 (99.86569),6 5,2024/05/10 09:22:52,
25,26,1208147588,서현정보통신(주),배상만,분석,813518640,76.2,87.807,88.466,-0.13371 (99.86629),7 9,2024/05/12 23:44:37,
26,27,2108168358,주식회사 영호전기통신,조소연,분석,813534992,76.2,87.809,88.468,-0.13168 (99.86832),15 6,2024/05/08 09:10:37,
27,28,2148798098,주식회사 에이스뷰,김종오,분석,813552900,76.2,87.811,88.47,-0.12947 (99.87053),2 8,2024/05/07 09:27:06,
28,29,2208602950,(주)세연텔레콤,홍성일,분석,813564680,76.2,87.812,88.471,-0.12801 (99.87199),14 13,2024/05/07 13:46:23,
29,30,1180673427,한마음정보시스템,정인숙,분석,813577583,76.2,87.814,88.473,-0.12641 (99.87359),3 11,2024/05/08 14:56:47,
30,31,1078619629,염광전기통신(주),최인재,분석,813582436,76.4,87.815,88.473,-0.12580 (99.8742),10 6,2024/05/09 14:34:04,
31,32,2158674452,(주)새별네트웍스,현경순,분석,813596830,76.4,87.816,88.475,-0.12402 (99.87598),15 8,2024/05/09 17:49:44,
32,33,2208143387,(주)글로벌텔레콤,서승현,분석,813608750,76.4,87.818,88.476,-0.12254 (99.87746),3 13,2024/05/10 11:43:50,
33,34,2048119395,(주)신해전기건설,이세윤,분석,813648600,76.4,87.822,88.48,-0.11761 (99.88239),5 10,2024/05/08 17:02:20,
34,35,2048644152,신해공영주식회사,이종범,분석,813656900,76.4,87.823,88.481,-0.11658 (99.88342),15 4,2024/05/10 11:31:57,
35,36,2118691240,거성일렉콤(주),박성래,분석,813662318,76.4,87.824,88.482,-0.11590 (99.8841),3 13,2024/05/07 08:44:00,
36,37,2018190031,주식회사 태건씨앤씨,김복수,분석,813679900,76.6,87.826,88.484,-0.11373 (99.88627),13 2,2024/05/09 16:09:59,
37,38,2148607396,주식회사 폴라리스에이아이,지준경,분석,813695400,76.6,87.828,88.485,-0.11180 (99.8882),12 2,2024/05/13 09:30:23,
38,39,2158693084,주식회사 온파워아이앤티,송종희,분석,813714500,76.6,87.83,88.488,-0.10944 (99.89056),4 13,2024/05/07 17:06:24,
39,40,1138663095,아이투케이코리아 주식회사,인여훈,분석,813725255,76.6,87.831,88.489,-0.10810 (99.8919),13 3,2024/05/10 13:26:06,
40,41,2098112984,(주)고덕종합건설,김진영,분석,813735280,76.6,87.832,88.49,-0.10686 (99.89314),4 1,2024/05/09 13:15:00,
41,42,1208194567,아산정보통신(주),홍수길,분석,813742200,76.6,87.833,88.491,-0.10600 (99.894),4 10,2024/05/10 09:58:18,
42,43,1178153920,엠에스원디지털 주식회사,엄종만,분석,813750267,76.6,87.834,88.491,-0.10501 (99.89499),1 15,2024/05/10 17:50:24,
43,44,2068682619,주식회사 엠플러스통신,신동수,분석,813755920,76.8,87.835,88.492,-0.10430 (99.8957),13 11,2024/05/09 13:11:01,
44,45,1068656301,주식회사 티제이원,최정국,분석,813762170,76.8,87.836,88.493,-0.10353 (99.89647),15 10,2024/05/08 15:10:05,
45,46,1098120807,(주)케이비에스비즈니스,박승규,분석,813763986,76.8,87.836,88.493,-0.10330 (99.8967),6 9,2024/05/09 09:54:51,
46,47,1258180919,(주)경일전공,정요진,분석,813774474,76.8,87.837,88.494,-0.10200 (99.898),4 1,2024/05/09 15:01:57,
47,48,1018143596,부기테크(주),은철우,분석,813775940,76.8,87.837,88.494,-0.10182 (99.89818),14 13,2024/05/09 19:34:05,
48,49,2078155629,씨티아이앤아이(주),김덕제,분석,813776895,76.8,87.837,88.494,-0.10170 (99.8983),9 8,2024/05/07 12:07:32,
49,50,3218602097,(주)태연정보,김영태,분석,813797800,76.8,87.84,88.497,-0.09911 (99.90089),7 4,2024/05/09 10:06:53,
0,51,1318672272,주식회사 디지오디오,김정구,분석,813820467,76.8,87.842,88.499,-0.09630 (99.9037),2 9,2024/05/09 17:03:45,
1,52,2028104237,대선이엔씨(주),최승재,분석,813869346,77.0,87.848,88.504,-0.09025 (99.90975),8 15,2024/05/09 14:48:57,
2,53,1138635212,(주)아이제이일렉트론,김도형,분석,813879360,77.0,87.849,88.505,-0.08901 (99.91099),10 12,2024/05/10 14:53:26,
3,54,5478101768,하스트 주식회사,김종혁,분석,813882436,77.0,87.85,88.506,-0.08862 (99.91138),4 13,2024/05/09 15:54:13,
4,55,1198618088,주식회사 하이넷 네트웍스,김동순,분석,813885800,77.0,87.85,88.506,-0.08821 (99.91179),3 11,2024/05/10 08:51:43,
5,56,1298126260,현대아이티에스전자(주),정영자,분석,813887140,77.0,87.85,88.506,-0.08804 (99.91196),8 7,2024/05/13 08:53:24,
6,57,2098141039,(주)벨에어테크,최트로이,분석,813896712,77.0,87.851,88.507,-0.08686 (99.91314),11 6,2024/05/07 10:54:49,
7,58,1138192902,(주)대성정보통신기술,이덕남,분석,813899540,77.0,87.852,88.508,-0.08651 (99.91349),11 9,2024/05/07 13:41:58,
8,59,2098134713,키엔컴 주식회사,최성덕,분석,813909200,77.0,87.853,88.509,-0.08531 (99.91469),15 8,2024/05/09 09:06:50,
9,60,1058746447,주식회사 티티네트웍스,최신식,분석,813923700,77.0,87.854,88.51,-0.08351 (99.91649),8 15,2024/05/10 09:22:07,
10,61,2338109798,구스텍 주식회사,고중구,분석,813943880,77.2,87.857,88.512,-0.08101 (99.91899),4 13,2024/05/08 13:40:05,
11,62,1058727284,(주)조은네트웍스,김장열,분석,813951180,77.2,87.858,88.513,-0.08011 (99.91989),6 12,2024/05/08 16:18:48,
12,63,3238801633,동부엔텍 주식회사,홍문기,분석,813960864,77.2,87.859,88.514,-0.07890 (99.9211),13 12,2024/05/13 08:48:44,
13,64,2098122745,새결정보통신(주),고성진,분석,813967300,77.2,87.86,88.515,-0.07811 (99.92189),11 4,2024/05/09 09:10:12,
14,65,4048131290,주식회사 아이앤씨코리아,박규성,분석,813994750,77.2,87.863,88.518,-0.07471 (99.92529),12 11,2024/05/07 17:09:28,
15,66,1078193207,주식회사 주광전기,이승훈,분석,814009280,77.2,87.864,88.52,-0.07290 (99.9271),11 4,2024/05/10 14:02:33,
16,67,6428601243,주식회사 기가넷시스템,방영락,분석,814040161,77.4,87.868,88.523,-0.06908 (99.93092),14 7,2024/05/09 13:45:43,
17,68,1058773833,시큐솔루션 주식회사,남병창,분석,814058400,77.4,87.87,88.525,-0.06682 (99.93318),14 1,2024/05/09 16:15:12,
18,69,2048160050,(주)신화데이타,최용준,분석,814061700,77.4,87.871,88.525,-0.06641 (99.93359),14 5,2024/05/08 13:28:56,
19,70,2148842024,주식회사 에이번,김지윤,분석,814065000,77.4,87.871,88.526,-0.06600 (99.934),2 8,2024/05/10 14:04:28,
20,71,1048603486,우영메카(주),김규승,분석,814071407,77.4,87.872,88.526,-0.06520 (99.9348),11 13,2024/05/09 21:40:56,
