,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1358145603,한라인포넷(주)  [최종낙찰],장경민,분석,85554962,87.748,89.228,0.85889 (100.85889),7 6,2024/07/04 23:54:49,
1,2,2188103742,피에스텍(주),황재용,분석,85557831,87.751,89.231,0.86230 (100.8623),1 9,2024/07/03 10:26:11,
2,3,2158768879,주식회사 에이치씨인포,김경운,분석,85559199,87.753,89.232,0.86393 (100.86393),9 10,2024/07/05 05:32:28,
3,4,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,85561188,87.755,89.234,0.86629 (100.86629),9 13,2024/07/03 14:26:06,
4,5,1118128082,(주)디투엔지니어링,김낙경,분석,85564390,87.759,89.238,0.87010 (100.8701),10 3,2024/07/05 09:28:30,
5,6,2108139396,아이포콤주식회사,김영철,분석,85565600,87.76,89.239,0.87154 (100.87154),5 13,2024/07/05 09:25:13,
6,7,1108155382,(주)굿채널시스템,백홍현,분석,85568340,87.763,89.242,0.87480 (100.8748),11 9,2024/07/03 13:34:05,
7,8,1078764946,아토리서치 주식회사,정재웅,분석,85569182,87.764,89.243,0.87580 (100.8758),10 5,2024/07/04 10:10:31,
8,9,1098153822,서울텔엔지니어링(주),정영철,분석,85576750,87.772,89.251,0.88479 (100.88479),5 11,2024/07/04 16:08:47,
9,10,2208100563,경창계전 주식회사,이성욱,분석,85577272,87.773,89.251,0.88541 (100.88541),14 4,2024/07/03 16:54:23,
10,11,1058153698,진우에이티에스 주식회사,정진태,분석,85577679,87.773,89.252,0.88590 (100.8859),4 11,2024/07/04 18:05:52,
11,12,1078763383,주식회사 아이티블럭,배경원,분석,85582054,87.778,89.256,0.89110 (100.8911),6 3,2024/07/03 16:03:49,
12,13,2148188924,우민전기(주),이학표,분석,85584915,87.781,89.259,0.89450 (100.8945),14 7,2024/07/03 10:33:38,
13,14,1098185343,주식회사 오티에스씨,이승환,분석,85609396,87.808,89.285,0.92359 (100.92359),13 9,2024/07/04 10:40:03,
14,15,1088195004,(주)한양케이앤이,김홍인,분석,85609649,87.808,89.285,0.92390 (100.9239),6 14,2024/07/04 14:49:13,
15,16,2048124559,(주)대용와트스,남상태,분석,85614108,87.813,89.29,0.92920 (100.9292),7 1,2024/07/04 08:42:27,
16,17,2068182837,경안이엔지(주),금동중,분석,85614260,87.813,89.29,0.92938 (100.92938),8 1,2024/07/04 10:52:48,
17,18,7228800428,주식회사 다온이앤씨,김영철,분석,85615300,87.815,89.291,0.93061 (100.93061),9 5,2024/07/04 10:42:01,
18,19,2188109765,(주)웨이브컴,채인석,분석,85616210,87.816,89.292,0.93169 (100.93169),4 13,2024/07/03 16:33:05,
19,20,1068663404,주식회사 씨씨티비네오텍,최영근,분석,85621680,87.822,89.298,0.93820 (100.9382),14 11,2024/07/03 10:32:06,
20,21,1198178757,주식회사우신아이앤씨,이화세,분석,85625550,87.826,89.302,0.94280 (100.9428),9 7,2024/07/04 09:53:06,
21,22,1088180573,다올정보기술주식회사,한숙기,분석,85630093,87.831,89.306,0.94820 (100.9482),2 3,2024/07/03 16:22:18,
22,23,2148107988,(주)서울정보시스템,이문현,분석,85632940,87.834,89.309,0.95158 (100.95158),13 11,2024/07/04 08:50:36,
23,24,2078141917,합자회사 대성전업상사,권기원,분석,85633600,87.835,89.31,0.95236 (100.95236),5 1,2024/07/04 15:15:23,
24,25,1078619861,주식회사 하이텍영상,최종만,분석,85636390,87.838,89.313,0.95568 (100.95568),1 2,2024/07/05 09:23:08,
25,26,1208614175,주식회사 포이시스,곽태수,분석,85644010,87.846,89.321,0.96474 (100.96474),4 2,2024/07/04 16:36:14,
26,27,1208742187,주식회사 미소아이티,김재욱,분석,85646667,87.849,89.324,0.96789 (100.96789),15 2,2024/07/04 13:52:40,
27,28,2068601047,왕건전기 주식회사,한미라,분석,85658292,87.862,89.336,0.98171 (100.98171),5 9,2024/07/05 08:05:38,
28,29,1208742606,주식회사 테눅스,전석순,분석,85660630,87.864,89.338,0.98449 (100.98449),7 6,2024/07/03 14:29:31,
29,30,1078197386,(주)아리네트웍스,성동식,분석,85660717,87.865,89.338,0.98459 (100.98459),1 12,2024/07/05 09:06:04,
30,31,3628700817,씨큐리티 주식회사,공승길,분석,85665514,87.87,89.343,0.99030 (100.9903),7 1,2024/07/04 08:30:32,
31,32,1098143872,보은전자방송통신(주),우영섭,분석,85665800,87.87,89.344,0.99064 (100.99064),2 13,2024/07/03 10:32:16,
32,33,1208782160,에스엔에스이서비스주식회사,정경식,분석,85674300,87.879,89.352,1.00074 (101.00074),11 1,2024/07/03 13:22:44,
33,34,2038150734,극동음향 주식회사,김상헌,분석,85683349,87.889,89.362,1.01150 (101.0115),1 9,2024/07/05 09:55:10,
34,35,1058649262,주식회사 노하우전기통신,임창배,분석,85691000,87.898,89.37,1.02059 (101.02059),14 13,2024/07/03 10:04:34,
35,36,1108182195,주식회사 벨아이앤에스,한성욱,분석,85693850,87.901,89.373,1.02398 (101.02398),14 15,2024/07/04 10:47:28,
