,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2158173822,삼일씨티에스(주),최종원,분석,208814622,80.605,80.935,0.54773 (100.54773),1 13,2024/05/04 21:04:00,
1,2,7148102275,주식회사 다산엔지니어링,조민경,분석,208851000,80.619,80.95,0.56525 (100.56525),6 8,2024/05/02 15:27:27,
2,3,1018192253,주식회사 하늘영상통신기술,박재순,분석,209045277,80.694,81.025,0.65880 (100.6588),15 5,2024/05/06 08:41:18,
3,4,1308167432,세진텔레시스 주식회사,주대철,분석,209177532,80.745,81.076,0.72248 (100.72248),13 15,2024/05/07 09:22:01,
4,5,2178127829,(주)유투에스알,윤사빈,분석,209239000,80.769,81.1,0.75208 (100.75208),8 1,2024/05/05 13:44:57,
5,6,1348143368,주식회사 디피엔,유선영,분석,209285310,80.787,81.118,0.77438 (100.77438),12 9,2024/05/02 10:23:30,
6,7,6048111797,주식회사글로벌엔씨,임채익,분석,209458762,80.854,81.185,0.85790 (100.8579),6 2,2024/05/07 09:45:16,
7,8,1358117688,주식회사 경훈테크,CHOIHUIBONG,분석,209521000,80.878,81.209,0.88786 (100.88786),15 1,2024/05/02 21:50:04,
8,9,1298187909,하나정보기술(주),박종천,분석,211166076,81.513,81.847,1.68000 (101.68),14 3,2024/05/07 08:48:34,
9,10,1328182574,다산정보통신(주),구성철,분석,211896470,81.795,82.13,2.03169 (102.03169),15 6,2024/05/07 09:00:48,
10,11,2068611905,(주)한포넷  [최종낙찰],이현우,분석,213900000,82.568,82.906,2.99643 (102.99643),9 2,2024/05/03 08:30:41,
11,12,1098167078,(주)에스씨네트,이계영,분석,216500000,83.572,83.914,4.24837 (104.24837),14 15,2024/05/02 10:19:59,
12,13,2208709343,유텔레콤주식회사,한상미,분석,218800000,84.46,84.806,5.35586 (105.35586),7 6,2024/05/02 14:25:47,
13,14,1108197970,유넷시스 주식회사,강욱,분석,219000000,84.537,84.883,5.45216 (105.45216),1 7,2024/05/02 10:11:06,
14,15,7288600999,주식회사 다경테크,박현승,분석,224291260,86.579,86.934,7.99999 (107.99999),4 5,2024/05/03 12:19:35,
15,16,1078677070,씨지에스아이티(주),최규식,분석,253999000,98.047,98.449,22.30477 (122.30477),10 9,2024/05/06 13:54:10,
