,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1088149704,썬시큐원(주)  [최종낙찰],백석환,분석,168941600,88.127,87.534,-0.52332 (99.47668),6 4,2024/07/24 05:59:11,
1,2,1088188385,주식회사 오메카,오정은,분석,168979500,88.147,87.554,-0.50100 (99.499),3 7,2024/07/22 10:51:08,
2,3,1188117437,탑인더스트리(주),최정현,분석,169074500,88.196,87.603,-0.44507 (99.55493),13 15,2024/07/24 09:43:51,
3,4,1288138083,주식회사 유앤후레쉬,우재명,분석,169095540,88.207,87.614,-0.43268 (99.56732),1 9,2024/07/23 22:39:02,
4,5,1078212123,사단법인 장애인인권센터,서인환,분석,169207260,88.265,87.672,-0.36689 (99.63311),4 14,2024/07/23 16:28:58,
5,6,2018603701,소성정보기술 주식회사,김금남,분석,169228190,88.276,87.683,-0.35457 (99.64543),14 11,2024/07/24 09:07:11,
6,7,1188114949,이주씨스템(주),이복균,분석,169333560,88.331,87.737,-0.29253 (99.70747),5 11,2024/07/23 16:04:12,
7,8,1218140540,영현정보통신(주),김두식,분석,169652790,88.498,87.903,-0.10456 (99.89544),9 6,2024/07/24 09:20:30,
8,9,2148711728,에이에이씨케이(주),주수양,분석,169793980,88.571,87.976,-0.02142 (99.97858),6 12,2024/07/22 10:42:02,
9,10,2158602337,지엔네텔(주),고시영,분석,169828248,88.589,87.993,-0.00124 (99.99876),14 3,2024/07/24 13:41:51,
10,11,2208170996,주식회사 아이티룩스,김종문,분석,169838500,88.595,87.999,0.00479 (100.00479),11 10,2024/07/22 09:14:38,
11,12,1138677788,(주)제이에스지테크,박혜경,분석,169949062,88.652,88.056,0.06990 (100.0699),12 14,2024/07/19 14:44:27,
12,13,6858802597,주식회사 원아이티엠,김훈,분석,170033000,88.696,88.1,0.11932 (100.11932),14 15,2024/07/22 12:36:42,
13,14,2308103607,주식회사 디케이앤트,양동국,분석,170161223,88.763,88.166,0.19482 (100.19482),1 11,2024/07/22 17:50:17,
14,15,2148647194,투앤원정보통신주식회사,서승호,분석,170170000,88.768,88.17,0.19999 (100.19999),3 1,2024/07/23 15:48:49,
15,16,1088179663,주식회사 시큐뱅크,심재춘,분석,170229450,88.799,88.201,0.23499 (100.23499),15 14,2024/07/23 08:49:51,
16,17,2168701696,주식회사 투비콤,유수정,분석,170305600,88.838,88.241,0.27983 (100.27983),2 3,2024/07/19 18:27:25,
17,18,1108609224,주식회사 두루스코,김옥연,분석,170318715,88.845,88.248,0.28756 (100.28756),4 15,2024/07/24 12:46:25,
18,19,2148607396,주식회사 폴라리스에이아이,지준경,분석,170500670,88.94,88.342,0.39469 (100.39469),4 9,2024/07/24 10:31:00,
19,20,1088167041,(주)가디엘,최혜심,분석,170683250,89.035,88.436,0.50220 (100.5022),3 13,2024/07/23 16:52:53,
20,21,1088154468,(주)이젠정보통신,이동필,분석,170855200,89.125,88.526,0.60345 (100.60345),12 13,2024/07/19 17:35:04,
21,22,2158192566,(주)열림정보기술,고동민,분석,170862146,89.129,88.529,0.60754 (100.60754),9 5,2024/07/22 09:35:05,
22,23,1138618789,이노뎁(주),이성진,분석,170879300,89.138,88.538,0.61764 (100.61764),13 9,2024/07/24 11:07:13,
23,24,2208658565,주식회사 주인정보시스템,김근호,분석,171177105,89.293,88.692,0.79300 (100.793),1 4,2024/07/22 14:18:58,
24,25,1058649262,주식회사 노하우전기통신,임창배,분석,171368500,89.393,88.791,0.90569 (100.90569),2 14,2024/07/22 11:21:46,
25,26,6042996444,세일,이종보,분석,171409000,89.414,88.812,0.92954 (100.92954),12 11,2024/07/23 14:48:33,
26,27,8348600218,주식회사 코리아통신,박정현,분석,171419090,89.419,88.818,0.93548 (100.93548),5 10,2024/07/23 21:58:15,
27,28,6048111797,주식회사글로벌엔씨,임채익,분석,171421321,89.42,88.819,0.93680 (100.9368),14 13,2024/07/24 09:02:47,
28,29,1138163445,주식회사 삼도통신,이정경,분석,171794700,89.615,89.012,1.15665 (101.15665),15 14,2024/07/19 14:43:37,
29,30,2298104907,(주)혁산정보시스템,전세원,분석,174925000,91.248,90.634,2.99984 (102.99984),14 2,2024/07/19 16:53:55,
30,31,1078677070,씨지에스아이티(주),최규식,분석,186999000,97.546,96.89,10.10929 (110.10929),6 3,2024/07/22 18:10:28,
31,32,6768601611,주식회사 루트웰,노덕권,분석,192761000,100.5526,99.876,13.50209 (113.50209),7 10,2024/07/23 00:05:28,예가초과
32,-1,1138151895,주식회사 온리정보통신,김서규,분석,168539130,87.917,87.325,-0.76030 (99.2397),12 1,2024/07/23 14:22:48,낙찰하한선 미달
33,-2,2048626080,주식회사 엘제이이엔지,임성희,분석,168497900,87.895,87.304,-0.78458 (99.21542),6 7,2024/07/22 10:21:38,낙찰하한선 미달
34,-3,1078151890,주식회사유진솔루션,이훈희,분석,167399212,87.322,86.735,-1.43151 (98.56849),10 11,2024/07/19 16:31:17,낙찰하한선 미달
