,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2068184285,주식회사 진명파워택  [최종낙찰],이명규,분석,78713560,84.325,83.83,-0.49193 (99.50807),1 4,2024/04/22 09:06:24,
1,2,2018603701,소성정보기술 주식회사,김금남,분석,78751514,84.366,83.87,-0.44395 (99.55605),2 12,2024/04/22 08:55:41,
2,3,2308103607,주식회사 디케이앤트,양동국,분석,78765410,84.381,83.885,-0.42638 (99.57362),11 7,2024/04/17 16:22:33,
3,4,2048626080,주식회사 엘제이이엔지,임성희,분석,78779590,84.396,83.9,-0.40846 (99.59154),7 8,2024/04/17 10:06:31,
4,5,5238701823,아이클라우드 주식회사,임재용,분석,78803440,84.421,83.926,-0.37830 (99.6217),15 4,2024/04/17 13:24:42,
5,6,1088154468,(주)이젠정보통신,이동필,분석,79043790,84.679,84.182,-0.07446 (99.92554),11 10,2024/04/19 18:16:42,
6,7,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,79082910,84.721,84.223,-0.02500 (99.975),9 1,2024/04/19 10:07:59,
7,8,6848600291,주식회사 제너시스템,이영진,분석,79112732,84.753,84.255,0.01270 (100.0127),9 4,2024/04/17 11:09:07,
8,9,2158687767,(주)에스앤디비즈,정성호,분석,79158000,84.801,84.303,0.06992 (100.06992),10 15,2024/04/17 17:47:05,
9,10,2208143387,(주)글로벌텔레콤,서승현,분석,79264950,84.916,84.417,0.20513 (100.20513),11 10,2024/04/22 09:45:46,
10,11,1638101139,주식회사 이한엔에스,이영주,분석,79370924,85.029,84.53,0.33910 (100.3391),1 9,2024/04/22 09:37:05,
11,12,2158192566,(주)열림정보기술,고동민,분석,79379107,85.038,84.539,0.34944 (100.34944),4 3,2024/04/17 15:16:26,
12,13,2158602337,지엔네텔(주),고시영,분석,79386284,85.046,84.547,0.35851 (100.35851),3 15,2024/04/22 09:11:11,
13,14,1068619820,주식회사유엔콘트롤,남성모,분석,79400000,85.06,84.561,0.37585 (100.37585),13 10,2024/04/19 15:09:46,
14,15,5728702483,주식회사 케이제이에스랩,나봉채,분석,79411180,85.072,84.573,0.38999 (100.38999),13 5,2024/04/17 10:08:16,
15,16,1218140540,영현정보통신(주),김두식,분석,79582493,85.256,84.755,0.60656 (100.60656),12 3,2024/04/22 08:51:07,
16,17,2078147814,(주)대호엔지니어링,윤용상,분석,79586210,85.26,84.759,0.61126 (100.61126),3 10,2024/04/19 11:20:56,
17,18,1108604272,소리콤 주식회사,정재홍,분석,79706480,85.389,84.888,0.76330 (100.7633),13 4,2024/04/21 23:33:01,
18,19,1058649262,주식회사 노하우전기통신,임창배,분석,79713100,85.396,84.895,0.77167 (100.77167),3 14,2024/04/19 09:54:37,
19,20,1138137229,두복산전(주),이영두,분석,80020050,85.725,85.222,1.15971 (101.15971),3 10,2024/04/19 16:01:12,
20,21,2148752525,(주)엘티네트워크,조완식,분석,80026086,85.731,85.228,1.16734 (101.16734),10 11,2024/04/19 13:29:35,
21,22,1138163445,주식회사 삼도통신,이정경,분석,80040500,85.747,85.243,1.18556 (101.18556),11 8,2024/04/17 11:22:47,
22,23,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,80322000,86.048,85.543,1.54143 (101.54143),5 4,2024/04/22 09:19:11,
23,24,1188114949,이주씨스템(주),이복균,분석,80925760,86.695,86.186,2.30469 (102.30469),6 11,2024/04/22 08:55:40,
24,25,1098651964,셀코정보기술 주식회사,권영용,분석,87197350,93.414,92.865,10.23311 (110.23311),5 12,2024/04/21 20:26:01,
25,26,6768601611,주식회사 루트웰,노덕권,분석,93611000,100.285,99.696,18.34111 (118.34111),7 15,2024/04/22 09:41:27,예가초과
26,-1,2338109463,주식회사 아이티에스서비스,지영일,분석,78527968,84.126,83.632,-0.72655 (99.27345),11 13,2024/04/17 15:18:26,낙찰하한선 미달
27,-2,1170233690,화진정보통신,김병철,분석,78523906,84.122,83.628,-0.73169 (99.26831),12 7,2024/04/21 20:01:42,낙찰하한선 미달
28,-3,7948100026,주식회사 아성엠,전세희,분석,78389190,83.978,83.485,-0.90199 (99.09801),10 14,2024/04/22 09:42:08,낙찰하한선 미달
