,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1058606434,(주)케이디정보기술,이종오,분석,188265271,85.2,87.763,87.055,-1.68790 (98.3121),10 3,2024/12/04 08:42:09,
1,2,8178800099,(주)대성오토텍,신미금,분석,188300100,85.6,87.781,87.071,-1.66955 (98.33045),9 14,2024/12/03 08:55:40,
2,3,1058191993,링크정보통신주식회사,이재호,분석,188372580,86.4,87.817,87.104,-1.63135 (98.36865),3 11,2024/12/03 10:13:48,
3,4,4108709228,(주)실로아이앤씨,서정호,분석,188415937,86.8,87.839,87.124,-1.60850 (98.3915),15 10,2024/12/03 09:15:57,
4,5,6188134896,주식회사 동신정보통신,임춘섭,분석,188484430,87.4,87.874,87.156,-1.57241 (98.42759),4 10,2024/12/03 16:57:03,
5,6,1138621101,(주)아이피로드,강철지,분석,188527514,88.0,87.895,87.176,-1.54970 (98.4503),1 5,2024/12/02 09:09:58,
6,7,2208165402,서전엔지니어링(주),유경하,분석,188528600,88.0,87.896,87.176,-1.54913 (98.45087),9 6,2024/12/02 18:26:32,
7,8,1238135136,(주)청남통신,최재언,분석,188561480,88.2,87.913,87.192,-1.53181 (98.46819),7 12,2024/12/04 14:24:38,
8,9,1148683959,제이엔에스텍주식회사,안종기,분석,188566984,88.4,87.915,87.194,-1.52890 (98.4711),15 13,2024/12/04 15:50:23,
9,10,1078636517,주식회사 국일이앤씨,서남석,분석,188667001,89.4,87.966,87.24,-1.47620 (98.5238),8 7,2024/12/03 15:56:18,
10,11,1198639540,주식회사 새누,황선오,분석,188678380,89.4,87.971,87.246,-1.47020 (98.5298),7 14,2024/11/29 12:05:18,
11,12,1128601228,주식회사 성동아이앤티,홍성원,분석,188681597,89.4,87.973,87.247,-1.46850 (98.5315),11 10,2024/12/03 19:06:41,
12,13,1198125041,옥성정보통신(주),황석,분석,188713477,89.8,87.989,87.262,-1.45170 (98.5483),4 1,2024/12/04 09:32:43,
13,14,1148676763,유토피아정보기술(주),안종섭,분석,188723154,89.8,87.994,87.266,-1.44660 (98.5534),8 4,2024/12/04 07:44:32,
14,15,2138180142,서울아이디시스템(주),김동수,분석,188732270,90.0,87.999,87.271,-1.44180 (98.5582),13 11,2024/11/29 11:05:48,
15,16,6618702691,(주)대창일렉스,송효양,분석,188737300,90.0,88.001,87.273,-1.43915 (98.56085),14 5,2024/12/03 23:20:59,
16,17,1138148411,(주)풍천정보네트웍,김학봉,분석,188749909,89.8,88.007,87.279,-1.43251 (98.56749),3 9,2024/12/03 16:26:41,
17,18,2148854189,(주)태원전기,김응식,분석,188757500,89.8,88.011,87.282,-1.42850 (98.5715),4 13,2024/12/03 17:49:24,
18,19,2108157604,주식회사 유니원이엔지,장소영,분석,188767330,89.6,88.016,87.287,-1.42332 (98.57668),2 12,2024/12/04 10:36:51,
19,20,1068669669,(주)일광통신,이병일,분석,188769770,89.6,88.017,87.288,-1.42204 (98.57796),12 4,2024/12/02 09:22:45,
20,21,2068706603,주식회사 온품,김유혁,분석,188823590,89.0,88.045,87.313,-1.39368 (98.60632),7 4,2024/11/28 16:29:35,
21,22,1098153822,서울텔엔지니어링(주),정영철,분석,188850400,88.8,88.058,87.325,-1.37955 (98.62045),14 11,2024/12/04 10:37:54,
22,23,2068663169,(주)지엠케이정보통신,최경숙,분석,188852390,88.8,88.059,87.326,-1.37850 (98.6215),11 14,2024/12/03 09:27:31,
23,24,5208801248,주식회사 해주정보통신,임나영,분석,188859779,88.8,88.063,87.329,-1.37460 (98.6254),6 2,2024/12/04 09:03:44,
24,25,1138618789,이노뎁(주),이성진,분석,188869600,88.6,88.068,87.334,-1.36943 (98.63057),14 11,2024/12/04 09:19:51,
25,26,1088189685,주식회사 태산정보기술,채연옥,분석,188888053,88.4,88.077,87.343,-1.35970 (98.6403),15 2,2024/12/05 11:14:27,
26,27,1198635243,(주)다룸정보기술,이혜경,분석,188888400,88.4,88.077,87.343,-1.35952 (98.64048),1 3,2024/12/02 18:21:29,
27,28,2208735083,주식회사 강남전기공사,나중안,분석,188890330,88.4,88.078,87.344,-1.35850 (98.6415),14 5,2024/12/02 11:08:23,
28,29,1068627183,한국씨텍(주),박재규,분석,188907400,88.2,88.087,87.351,-1.34951 (98.65049),9 11,2024/12/05 09:50:30,
29,30,1208134161,주식회사 파코코리아인더스,송재혁,분석,188915567,88.2,88.091,87.355,-1.34521 (98.65479),3 5,2024/12/04 11:23:20,
30,31,2118640396,주식회사 선진콘트롤 엔 엑세스,신종수,분석,188916137,88.2,88.091,87.356,-1.34490 (98.6551),14 10,2024/12/04 09:18:49,
31,32,1138139080,(주)성강통신기술사사무소,안치영,분석,188916470,88.2,88.091,87.356,-1.34473 (98.65527),10 4,2024/12/05 09:51:03,
32,33,2148626132,(주)오버넷,신창호,분석,188926300,88.0,88.096,87.36,-1.33955 (98.66045),11 3,2024/12/04 09:07:23,
33,34,2178113330,(주)오성에스이엠,오성표,분석,188944980,87.8,88.106,87.369,-1.32970 (98.6703),10 11,2024/12/03 11:06:19,
34,35,1078197386,주식회사 엔투원시스템,이주환,분석,188970407,87.6,88.118,87.381,-1.31631 (98.68369),10 4,2024/12/05 08:57:34,
35,36,5868701163,주식회사 하이텍에이브이,김라영,분석,189023160,87.0,88.145,87.405,-1.28850 (98.7115),15 6,2024/12/03 10:07:11,
36,37,1068616819,(주)현성인포컴,박홍수,분석,189039669,87.0,88.153,87.413,-1.27980 (98.7202),2 11,2024/12/03 10:23:21,
37,38,2188113522,(주)한세스,김선경,분석,189040200,87.0,88.154,87.413,-1.27953 (98.72047),2 3,2024/12/03 10:18:37,
38,39,8418600934,주식회사 디토시스,이민용,분석,189042136,86.8,88.155,87.414,-1.27850 (98.7215),2 1,2024/12/02 14:53:20,
39,40,5298101208,주식회사 윈텍정보통신,박영규,분석,189064907,86.6,88.166,87.424,-1.26650 (98.7335),8 1,2024/12/04 15:06:21,
40,41,1098185343,주식회사 오티에스씨,이승환,분석,189089006,86.4,88.178,87.435,-1.25380 (98.7462),6 5,2024/12/05 08:59:23,
41,42,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,189098683,86.4,88.183,87.44,-1.24871 (98.75129),2 8,2024/12/03 09:19:41,
42,43,2148752224,(주)아이젠시스템즈,안상용,분석,189099500,86.4,88.183,87.44,-1.24827 (98.75173),6 5,2024/12/04 16:41:18,
43,44,1198169165,(주)기창인포텍,김석진,분석,189124500,86.0,88.196,87.452,-1.23510 (98.7649),2 9,2024/11/29 09:50:28,
44,45,2068196840,주식회사 혜성이티에스,이상영,분석,189132650,86.0,88.2,87.456,-1.23080 (98.7692),10 9,2024/12/03 15:41:15,
