공고번호,log_기초금액_norm,A값/기초금액_norm,투찰률_norm,log_참여업체수_norm,예가범위,공고구분표시,공고제목,발주처(수요기관),지역제한,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
20241210833-00,-0.0005184303516943858,0.002968079870668364,0.00018964461991290645,7.695324104911497e-05,+2% ~ -2%,기/A값/순,서라벌고등학교 고교학점제 공간 조성 사업 조성 통신 공사 (긴급공고),서울특별시교육청,서울,-0.26945,0.000931098696461825,0.013966480446927373,0.017690875232774673,0.06424581005586592,0.35567970204841715,0.1303538175046555,0.05865921787709497,0.013966480446927373,0.006517690875232775,0.000931098696461825,0.0,0.000931098696461825,0.006517690875232775,0.0074487895716946,0.00186219739292365,0.015828677839851025,0.0223463687150838,0.04189944134078212,0.1945996275605214,0.1610800744878957,0.09497206703910614,0.035381750465549346,0.032588454376163874,0.0260707635009311,0.006517690875232775,0.0074487895716946,0.00558659217877095,0.000931098696461825,0.0,0.000931098696461825,0.0,0.0,0.000931098696461825,0.0,0.0,0.000931098696461825,0.00186219739292365,0.004655493482309125,0.002793296089385475,0.0037243947858473,0.000931098696461825,0.0,0.00186219739292365,0.0037243947858473,0.0111731843575419,0.0074487895716946,0.010242085661080074,0.010242085661080074,0.00931098696461825,0.027001862197392923,0.08100558659217877,0.07262569832402235,0.07541899441340782,0.07169459962756052,0.05493482309124767,0.049348230912476726,0.035381750465549346,0.0186219739292365,0.010242085661080074,0.01675977653631285,0.0148975791433892,0.01303538175046555,0.010242085661080074,0.012104283054003724,0.008379888268156424,0.00186219739292365,0.000931098696461825,0.006517690875232775,0.004655493482309125,0.0,0.0037243947858473,0.00186219739292365,0.0,0.000931098696461825,0.0,0.0,0.0,0.0,0.000931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,0.000931098696461825,0.0,0.0,0.0,0.0,0.0,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.000931098696461825,0.0,0.0,0.0,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.0037243947858473,0.0074487895716946,0.0037243947858473,0.0037243947858473,0.006517690875232775,0.0037243947858473,0.004655493482309125,0.00558659217877095,0.0037243947858473,0.00558659217877095,0.012104283054003724,0.0148975791433892,0.035381750465549346,0.04562383612662942,0.0297951582867784,0.04283054003724395,0.040968342644320296,0.03445065176908752,0.036312849162011177,0.035381750465549346,0.027932960893854747,0.027001862197392923,0.027932960893854747,0.021415270018621976,0.0186219739292365,0.01675977653631285,0.010242085661080074,0.008379888268156424,0.006517690875232775,0.0037243947858473,0.00558659217877095,0.0111731843575419,0.0074487895716946,0.0074487895716946,0.00558659217877095,0.0074487895716946,0.004655493482309125,0.00558659217877095,0.004655493482309125,0.0074487895716946,0.0037243947858473,0.004655493482309125,0.00186219739292365,0.0,0.0,0.000931098696461825,0.0037243947858473,0.002793296089385475,0.000931098696461825,0.0037243947858473,0.0,0.0,0.00186219739292365,0.00186219739292365,0.0,0.00186219739292365,0.0,0.0,0.0,0.000931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000931098696461825,0.0,0.0
20241209755-00,-0.00011519331612218226,-0.00025307717902620146,5.378355473632467e-05,0.0005930432293747357,+2% ~ -2%,기/수의,고속철도 스마트SOC 시스템 감시화면 통신망 구축 공사,한국철도공사,서울/부산/대구/경기/충북/충남/경북,-0.72596,0.0002640612622128334,0.0005281225244256667,0.0015843675732770002,0.009770266701874836,0.01716398204383417,0.09532611565883285,0.04937945603379984,0.008449960390810668,0.0013203063110641669,0.0,0.0002640612622128334,0.0,0.0,0.0005281225244256667,0.0007921837866385001,0.0007921837866385001,0.0036968576709796672,0.006073409030895168,0.007921837866385001,0.009242144177449169,0.04330604700290468,0.052020068655928176,0.04119355690520201,0.008185899128597835,0.0052812252442566675,0.0031687351465540005,0.0013203063110641669,0.0,0.0,0.0,0.0,0.0,0.0002640612622128334,0.0,0.0,0.0,0.0,0.0,0.0002640612622128334,0.0002640612622128334,0.0005281225244256667,0.0,0.0002640612622128334,0.0,0.0007921837866385001,0.0015843675732770002,0.0010562450488513335,0.002112490097702667,0.0026406126221283337,0.0023765513599155004,0.0023765513599155004,0.003432796408766834,0.0036968576709796672,0.004224980195405334,0.003432796408766834,0.006073409030895168,0.023237391074729337,0.023765513599155005,0.02350145233694217,0.01874834961711117,0.015051491946131503,0.018220227092685504,0.010298389226300502,0.0026406126221283337,0.0031687351465540005,0.002112490097702667,0.0026406126221283337,0.0013203063110641669,0.0015843675732770002,0.0007921837866385001,0.0005281225244256667,0.0005281225244256667,0.0002640612622128334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002640612622128334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002640612622128334,0.0,0.0002640612622128334,0.0,0.0002640612622128334,0.0002640612622128334,0.0,0.0,0.0002640612622128334,0.0,0.0,0.0,0.0002640612622128334,0.0005281225244256667,0.0005281225244256667,0.0010562450488513335,0.0010562450488513335,0.0,0.0010562450488513335,0.0010562450488513335,0.0013203063110641669,0.0013203063110641669,0.0015843675732770002,0.0007921837866385001,0.0013203063110641669,0.0010562450488513335,0.0015843675732770002,0.0018484288354898336,0.002112490097702667,0.0015843675732770002,0.0026406126221283337,0.0015843675732770002,0.0023765513599155004,0.0010562450488513335,0.0010562450488513335,0.005017163982043834,0.011354634275151836,0.011882756799577503,0.01399524689728017,0.009770266701874836,0.012146818061790335,0.011354634275151836,0.009242144177449169,0.009506205439662001,0.009242144177449169,0.005809347768682334,0.008714021653023502,0.009506205439662001,0.007921837866385001,0.0023765513599155004,0.0013203063110641669,0.0013203063110641669,0.0015843675732770002,0.0015843675732770002,0.0015843675732770002,0.0005281225244256667,0.0010562450488513335,0.0015843675732770002,0.0005281225244256667,0.0007921837866385001,0.0005281225244256667,0.0010562450488513335,0.0002640612622128334,0.0005281225244256667,0.0005281225244256667,0.0,0.0005281225244256667,0.0,0.0002640612622128334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25877,0.0007767553204369763,0.0009353795207333877,0.00022308688037947594,-0.00021453765971579734,+2% ~ -2%,기/A값/순,[일반-24-235-4] 00진지 생활관 신축 통신공사,수도방위사령부,서울,-0.25017,0.001095290251916758,0.01642935377875137,0.0208105147864184,0.0755750273822563,0.29353778751369114,0.10186199342825848,0.06900328587075576,0.01642935377875137,0.007667031763417305,0.001095290251916758,0.0,0.001095290251916758,0.007667031763417305,0.008762322015334063,0.002190580503833516,0.018619934282584884,0.02628696604600219,0.04928806133625411,0.2289156626506024,0.06462212486308871,0.060240963855421686,0.0416210295728368,0.038335158817086525,0.03066812705366922,0.007667031763417305,0.008762322015334063,0.0065717415115005475,0.001095290251916758,0.0,0.001095290251916758,0.0,0.0,0.001095290251916758,0.0,0.0,0.001095290251916758,0.002190580503833516,0.00547645125958379,0.0032858707557502738,0.004381161007667032,0.001095290251916758,0.0,0.002190580503833516,0.004381161007667032,0.013143483023001095,0.008762322015334063,0.012048192771084338,0.012048192771084338,0.01095290251916758,0.03176341730558598,0.09529025191675794,0.08543263964950712,0.06571741511500548,0.024096385542168676,0.023001095290251915,0.02190580503833516,0.02628696604600219,0.02190580503833516,0.012048192771084338,0.019715224534501644,0.017524644030668127,0.01533406352683461,0.012048192771084338,0.014238773274917854,0.009857612267250822,0.002190580503833516,0.001095290251916758,0.007667031763417305,0.00547645125958379,0.0,0.004381161007667032,0.002190580503833516,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.004381161007667032,0.001095290251916758,0.002190580503833516,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.001095290251916758,0.0,0.0,0.0,0.001095290251916758,0.001095290251916758,0.001095290251916758,0.0032858707557502738,0.004381161007667032,0.008762322015334063,0.004381161007667032,0.004381161007667032,0.007667031763417305,0.004381161007667032,0.00547645125958379,0.0065717415115005475,0.004381161007667032,0.0065717415115005475,0.014238773274917854,0.017524644030668127,0.0416210295728368,0.05366922234392114,0.03504928806133625,0.050383351588170866,0.04819277108433735,0.017524644030668127,0.01095290251916758,0.013143483023001095,0.014238773274917854,0.008762322015334063,0.014238773274917854,0.007667031763417305,0.008762322015334063,0.017524644030668127,0.012048192771084338,0.009857612267250822,0.007667031763417305,0.004381161007667032,0.0065717415115005475,0.013143483023001095,0.008762322015334063,0.008762322015334063,0.0065717415115005475,0.008762322015334063,0.00547645125958379,0.0065717415115005475,0.00547645125958379,0.008762322015334063,0.004381161007667032,0.00547645125958379,0.002190580503833516,0.0,0.0,0.001095290251916758,0.004381161007667032,0.0032858707557502738,0.001095290251916758,0.004381161007667032,0.0,0.0,0.002190580503833516,0.002190580503833516,0.0,0.002190580503833516,0.0,0.0,0.0,0.001095290251916758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001095290251916758,0.0,0.0
20241135055-00,0.002665679035831703,0.0008319002382142694,-0.002897558070294938,2.797400756354202e-05,+2% ~ -2%,기/A값/순/의무,L2 연구동 건설공사(통신) (긴급공고),서울지방조달청/한국과학기술연구원,전국/서울,0.03875,0.0009606147934678194,0.01440922190201729,0.01825168107588857,0.06628242074927954,0.366954851104707,0.10278578290105668,0.06051873198847262,0.01440922190201729,0.0067243035542747355,0.0009606147934678194,0.0,0.0009606147934678194,0.0067243035542747355,0.007684918347742555,0.0019212295869356388,0.01633045148895293,0.023054755043227664,0.043227665706051875,0.20076849183477424,0.16618635926993275,0.06628242074927954,0.03650336215177714,0.03362151777137368,0.026897214217098942,0.0067243035542747355,0.007684918347742555,0.005763688760806916,0.0009606147934678194,0.0,0.0009606147934678194,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0009606147934678194,0.0019212295869356388,0.004803073967339097,0.002881844380403458,0.0038424591738712775,0.0009606147934678194,0.0,0.0019212295869356388,0.0038424591738712775,0.011527377521613832,0.007684918347742555,0.010566762728146013,0.010566762728146013,0.009606147934678195,0.027857829010566763,0.08357348703170028,0.07492795389048991,0.07780979827089338,0.07396733909702209,0.056676272814601344,0.03266090297790586,0.023054755043227664,0.01921229586935639,0.010566762728146013,0.01729106628242075,0.01536983669548511,0.013448607108549471,0.010566762728146013,0.012487992315081652,0.008645533141210375,0.0019212295869356388,0.0009606147934678194,0.0067243035542747355,0.004803073967339097,0.0,0.0038424591738712775,0.0019212295869356388,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.0038424591738712775,0.0009606147934678194,0.0019212295869356388,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0009606147934678194,0.0,0.0,0.0,0.0009606147934678194,0.0009606147934678194,0.0009606147934678194,0.002881844380403458,0.0038424591738712775,0.007684918347742555,0.0038424591738712775,0.0038424591738712775,0.0067243035542747355,0.0038424591738712775,0.004803073967339097,0.005763688760806916,0.0038424591738712775,0.005763688760806916,0.012487992315081652,0.01536983669548511,0.03650336215177714,0.04707012487992315,0.03073967339097022,0.04418828049951969,0.04226705091258405,0.03554274735830932,0.037463976945244955,0.03650336215177714,0.02881844380403458,0.027857829010566763,0.025936599423631124,0.0067243035542747355,0.007684918347742555,0.01536983669548511,0.010566762728146013,0.008645533141210375,0.0067243035542747355,0.0038424591738712775,0.005763688760806916,0.011527377521613832,0.007684918347742555,0.007684918347742555,0.005763688760806916,0.007684918347742555,0.004803073967339097,0.005763688760806916,0.004803073967339097,0.007684918347742555,0.0038424591738712775,0.004803073967339097,0.0019212295869356388,0.0,0.0,0.0009606147934678194,0.0038424591738712775,0.002881844380403458,0.0009606147934678194,0.0038424591738712775,0.0,0.0,0.0019212295869356388,0.0019212295869356388,0.0,0.0019212295869356388,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009606147934678194,0.0,0.0
20241142908-00,-0.00028645252410049084,0.0006709458544690904,0.000184157614635137,0.00012025980178858372,+2% ~ -2%,기/A값/순,서울대학교 첨단융합학부(관악 18동) 공간조성 4단계 통신공사 (긴급공고),서울대학교,서울,0.08507,0.0009041591320072332,0.013562386980108499,0.017179023508137433,0.06238698010849909,0.3453887884267631,0.15551537070524413,0.056962025316455694,0.013562386980108499,0.006329113924050633,0.0009041591320072332,0.0,0.0009041591320072332,0.006329113924050633,0.007233273056057866,0.0018083182640144665,0.015370705244122965,0.0216998191681736,0.0406871609403255,0.18896925858951175,0.15641952983725135,0.11934900542495479,0.03616636528028933,0.03164556962025317,0.02531645569620253,0.006329113924050633,0.007233273056057866,0.0054249547920434,0.0009041591320072332,0.0,0.0009041591320072332,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0009041591320072332,0.0018083182640144665,0.0045207956600361665,0.0027124773960217,0.003616636528028933,0.0009041591320072332,0.0,0.0018083182640144665,0.003616636528028933,0.0108499095840868,0.007233273056057866,0.009945750452079566,0.009945750452079566,0.009041591320072333,0.026220614828209764,0.07866184448462929,0.0705244122965642,0.07323688969258589,0.06962025316455696,0.05334538878842676,0.04792043399638336,0.04972875226039783,0.03164556962025317,0.009945750452079566,0.0162748643761302,0.014466546112115732,0.012658227848101266,0.009945750452079566,0.011754068716094032,0.0081374321880651,0.0018083182640144665,0.0009041591320072332,0.006329113924050633,0.0045207956600361665,0.0,0.003616636528028933,0.0018083182640144665,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0,0.0,0.0,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.003616636528028933,0.007233273056057866,0.003616636528028933,0.003616636528028933,0.006329113924050633,0.003616636528028933,0.0045207956600361665,0.0054249547920434,0.003616636528028933,0.0054249547920434,0.011754068716094032,0.014466546112115732,0.034358047016274866,0.04430379746835443,0.028933092224231464,0.04159132007233273,0.039783001808318265,0.03345388788426763,0.0352622061482821,0.034358047016274866,0.027124773960216998,0.026220614828209764,0.027124773960216998,0.020795660036166366,0.018083182640144666,0.03164556962025317,0.0216998191681736,0.009945750452079566,0.006329113924050633,0.003616636528028933,0.0054249547920434,0.0108499095840868,0.007233273056057866,0.007233273056057866,0.0054249547920434,0.007233273056057866,0.0045207956600361665,0.0054249547920434,0.0045207956600361665,0.007233273056057866,0.003616636528028933,0.0045207956600361665,0.0018083182640144665,0.0,0.0,0.0009041591320072332,0.003616636528028933,0.0027124773960217,0.0009041591320072332,0.003616636528028933,0.0,0.0,0.0018083182640144665,0.0018083182640144665,0.0,0.0018083182640144665,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009041591320072332,0.0,0.0
20241135561-00,0.002208303381452439,0.0007123341791888527,-0.0025824982458707455,0.00019398046044541905,+2% ~ -2%,기/A값/순/의무,한국전력 관악동작지사 위탁개발 통신공사,한국자산관리공사,전국/서울,-0.02,0.0008561643835616438,0.012842465753424657,0.016267123287671232,0.059075342465753425,0.3270547945205479,0.20034246575342465,0.05393835616438356,0.012842465753424657,0.0059931506849315065,0.0008561643835616438,0.0,0.0008561643835616438,0.0059931506849315065,0.00684931506849315,0.0017123287671232876,0.014554794520547944,0.02054794520547945,0.038527397260273974,0.17893835616438356,0.1481164383561644,0.11301369863013698,0.08732876712328767,0.029965753424657533,0.023972602739726026,0.0059931506849315065,0.00684931506849315,0.005136986301369863,0.0008561643835616438,0.0,0.0008561643835616438,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0008561643835616438,0.0017123287671232876,0.004280821917808219,0.0025684931506849314,0.003424657534246575,0.0008561643835616438,0.0,0.0017123287671232876,0.003424657534246575,0.010273972602739725,0.00684931506849315,0.009417808219178082,0.009417808219178082,0.008561643835616438,0.02482876712328767,0.07448630136986302,0.06678082191780822,0.06934931506849315,0.06592465753424658,0.05051369863013699,0.045376712328767124,0.04708904109589041,0.04452054794520548,0.045376712328767124,0.01797945205479452,0.0136986301369863,0.011986301369863013,0.009417808219178082,0.01113013698630137,0.007705479452054794,0.0017123287671232876,0.0008561643835616438,0.0059931506849315065,0.004280821917808219,0.0,0.003424657534246575,0.0017123287671232876,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0008561643835616438,0.0008561643835616438,0.003424657534246575,0.0008561643835616438,0.0017123287671232876,0.0008561643835616438,0.0008561643835616438,0.0025684931506849314,0.0008561643835616438,0.0,0.0,0.0,0.0008561643835616438,0.0008561643835616438,0.0008561643835616438,0.0025684931506849314,0.003424657534246575,0.00684931506849315,0.003424657534246575,0.003424657534246575,0.0059931506849315065,0.003424657534246575,0.004280821917808219,0.005136986301369863,0.003424657534246575,0.005136986301369863,0.01113013698630137,0.0136986301369863,0.032534246575342464,0.04195205479452055,0.0273972602739726,0.039383561643835614,0.03767123287671233,0.031678082191780824,0.03339041095890411,0.032534246575342464,0.025684931506849314,0.02482876712328767,0.025684931506849314,0.019691780821917807,0.017123287671232876,0.029965753424657533,0.02054794520547945,0.023972602739726026,0.02226027397260274,0.023116438356164382,0.007705479452054794,0.010273972602739725,0.00684931506849315,0.00684931506849315,0.005136986301369863,0.00684931506849315,0.004280821917808219,0.005136986301369863,0.004280821917808219,0.00684931506849315,0.003424657534246575,0.004280821917808219,0.0017123287671232876,0.0,0.0,0.0008561643835616438,0.003424657534246575,0.0025684931506849314,0.0008561643835616438,0.003424657534246575,0.0,0.0,0.0017123287671232876,0.0017123287671232876,0.0,0.0017123287671232876,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0
20241140336-00,-0.00011876701917985985,-0.00036003128361090345,7.651326889048142e-05,0.0006162694187647981,+2% ~ -2%,기,분당선 한티역 등 20개역 승강장안전문 UPS부품 개량공사,한국철도공사,서울/경기,-0.7717,0.0003756574004507889,0.0007513148009015778,0.002253944402704733,0.01389932381667919,0.024417731029301278,0.04357625845229151,0.03343350864012021,0.012021036814425245,0.0018782870022539444,0.0,0.0003756574004507889,0.0,0.0,0.0007513148009015778,0.0011269722013523666,0.0011269722013523666,0.005259203606311044,0.008640120210368144,0.011269722013523666,0.01314800901577761,0.02404207362885049,0.019534184823441023,0.021788129226145755,0.011645379413974455,0.007513148009015778,0.004507888805409466,0.0018782870022539444,0.0,0.0,0.0,0.0,0.0,0.0003756574004507889,0.0,0.0,0.0,0.0,0.0,0.0003756574004507889,0.0003756574004507889,0.0007513148009015778,0.0,0.0003756574004507889,0.0,0.0011269722013523666,0.002253944402704733,0.0015026296018031556,0.003005259203606311,0.003756574004507889,0.0033809166040570998,0.0033809166040570998,0.004883546205860256,0.005259203606311044,0.006010518407212622,0.004883546205860256,0.008264462809917356,0.010518407212622089,0.007888805409466567,0.007137490608564989,0.009767092411720512,0.005259203606311044,0.012772351615326822,0.007137490608564989,0.003756574004507889,0.004507888805409466,0.003005259203606311,0.003756574004507889,0.0018782870022539444,0.002253944402704733,0.0011269722013523666,0.0007513148009015778,0.0007513148009015778,0.0003756574004507889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003756574004507889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003756574004507889,0.0,0.0003756574004507889,0.0,0.0003756574004507889,0.0003756574004507889,0.0,0.0,0.0003756574004507889,0.0,0.0,0.0,0.0003756574004507889,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.0,0.0015026296018031556,0.0015026296018031556,0.0018782870022539444,0.0018782870022539444,0.002253944402704733,0.0011269722013523666,0.0018782870022539444,0.0015026296018031556,0.002253944402704733,0.002629601803155522,0.003005259203606311,0.002253944402704733,0.003756574004507889,0.002253944402704733,0.0033809166040570998,0.0015026296018031556,0.0015026296018031556,0.0067618332081141996,0.004883546205860256,0.005634861006761833,0.005259203606311044,0.002629601803155522,0.005259203606311044,0.0018782870022539444,0.004132231404958678,0.005634861006761833,0.003005259203606311,0.002253944402704733,0.006010518407212622,0.0067618332081141996,0.003756574004507889,0.0033809166040570998,0.0018782870022539444,0.0018782870022539444,0.002253944402704733,0.002253944402704733,0.002253944402704733,0.0007513148009015778,0.0015026296018031556,0.002253944402704733,0.0007513148009015778,0.0011269722013523666,0.0007513148009015778,0.0015026296018031556,0.0003756574004507889,0.0007513148009015778,0.0007513148009015778,0.0,0.0007513148009015778,0.0,0.0003756574004507889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E012410414,-0.0007637319211829672,-0.001211634989851106,0.0002574947178084217,-0.0005585043529329441,+2% ~ -2%,기/수의,신림로 지중화 관련 광케이블 이설공사(ICT운영부),한국전력공사,서울,-0.47327,0.0012642225031605564,0.0025284450063211127,0.007585335018963337,0.04677623261694058,0.08217446270543616,0.14664981036662453,0.1125158027812895,0.040455120101137804,0.006321112515802781,0.0,0.0012642225031605564,0.0,0.0,0.0025284450063211127,0.0037926675094816687,0.0037926675094816687,0.017699115044247787,0.029077117572692796,0.03792667509481669,0.04424778761061947,0.08091024020227561,0.06573957016434892,0.07332490518331226,0.039190897597977246,0.025284450063211124,0.015170670037926675,0.006321112515802781,0.0,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0012642225031605564,0.0025284450063211127,0.0,0.0012642225031605564,0.0,0.0037926675094816687,0.007585335018963337,0.0050568900126422255,0.010113780025284451,0.012642225031605562,0.011378002528445006,0.011378002528445006,0.01643489254108723,0.017699115044247787,0.020227560050568902,0.01643489254108723,0.02781289506953224,0.035398230088495575,0.02654867256637168,0.02402022756005057,0.03286978508217446,0.017699115044247787,0.04298356510745891,0.02402022756005057,0.012642225031605562,0.015170670037926675,0.010113780025284451,0.012642225031605562,0.006321112515802781,0.007585335018963337,0.0037926675094816687,0.0025284450063211127,0.0025284450063211127,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012642225031605564,0.0,0.0012642225031605564,0.0,0.0012642225031605564,0.0012642225031605564,0.0,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0050568900126422255,0.0050568900126422255,0.0,0.0050568900126422255,0.0050568900126422255,0.006321112515802781,0.006321112515802781,0.007585335018963337,0.0037926675094816687,0.006321112515802781,0.0050568900126422255,0.007585335018963337,0.008849557522123894,0.010113780025284451,0.007585335018963337,0.012642225031605562,0.007585335018963337,0.011378002528445006,0.0050568900126422255,0.0050568900126422255,0.022756005056890013,0.01643489254108723,0.018963337547408345,0.017699115044247787,0.008849557522123894,0.017699115044247787,0.006321112515802781,0.01390644753476612,0.018963337547408345,0.010113780025284451,0.007585335018963337,0.020227560050568902,0.022756005056890013,0.012642225031605562,0.011378002528445006,0.006321112515802781,0.006321112515802781,0.007585335018963337,0.007585335018963337,0.007585335018963337,0.0025284450063211127,0.0050568900126422255,0.007585335018963337,0.0025284450063211127,0.0037926675094816687,0.0025284450063211127,0.0050568900126422255,0.0012642225031605564,0.0025284450063211127,0.0025284450063211127,0.0,0.0025284450063211127,0.0,0.0012642225031605564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
