,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,4028164460,유한회사 구이앤금우통신  [최종낙찰],박선자,분석,8096935970,45.0,85.495,86.607,0.22080 (100.2208),13 1,2024/02/14 09:43:59,
1,2,1138163445,주식회사 삼도통신,이정경,분석,8097326000,45.0,85.5,86.612,0.22567 (100.22567),15 10,2024/02/13 14:18:50,
2,3,2068706603,주식회사 온품,김유혁,분석,8097371590,45.0,85.5,86.612,0.22625 (100.22625),9 2,2024/02/13 15:22:10,
3,4,1068610926,주식회사 인테크,이상국,분석,8097423550,45.0,85.501,86.613,0.22690 (100.2269),6 13,2024/02/14 14:54:06,
4,5,6178146176,주식회사 한울정보통신,공철표,분석,8098066964,45.02,85.508,86.62,0.23495 (100.23495),1 3,2024/02/14 11:12:45,
5,6,2028104237,대선이엔씨(주),최승재,분석,8098130963,45.02,85.509,86.62,0.23575 (100.23575),14 8,2024/02/14 17:13:35,
6,7,1178119238,주식회사 동양네트워크,김종렬,분석,8098432756,45.02,85.512,86.623,0.23952 (100.23952),2 8,2024/02/15 09:08:58,
7,8,1098643839,주식회사 케이비정보통신,지인현,분석,8098662434,45.04,85.515,86.626,0.24240 (100.2424),2 14,2024/02/14 09:21:29,
8,9,5158118409,(주)한샘정보통신,권영석,분석,8098778778,45.04,85.516,86.627,0.24385 (100.24385),12 11,2024/02/13 23:12:41,
9,10,1078161011,(주)장수커뮤니케이션즈,김현수,분석,8098798310,45.04,85.516,86.627,0.24409 (100.24409),9 4,2024/02/15 13:38:24,
10,11,1138653812,주식회사 오스코,엄세웅,분석,8099081920,45.04,85.52,86.63,0.24764 (100.24764),15 2,2024/02/13 15:44:56,
11,12,5158116677,주식회사 한텔,한강식,분석,8099647558,45.06,85.526,86.636,0.25472 (100.25472),15 9,2024/02/13 17:55:03,
12,13,2038164674,주식회사 컴버스테크,이돈원,분석,8099852970,45.06,85.528,86.639,0.25729 (100.25729),8 5,2024/02/13 15:24:15,
13,14,2148693742,에이치디에스주식회사,조한봉,분석,8100221047,45.06,85.533,86.643,0.26190 (100.2619),9 15,2024/02/13 18:01:14,
14,15,1198125041,옥성정보통신(주),황석,분석,8100708895,45.08,85.538,86.648,0.26800 (100.268),13 8,2024/02/14 10:59:06,
15,16,2178135988,주식회사 조은정보,조용정,분석,8100804529,45.08,85.539,86.649,0.26920 (100.2692),8 1,2024/02/14 09:56:14,
16,17,2148673033,대일전기통신(주),김종엽,분석,8101300080,45.1,85.545,86.654,0.27539 (100.27539),7 15,2024/02/13 14:53:32,
17,18,1088166469,주식회사 베스트디지탈,최병진,분석,8101312000,45.1,85.545,86.654,0.27554 (100.27554),6 13,2024/02/15 09:51:41,
18,19,2158133077,오티씨 주식회사,김희언,분석,8101407992,45.1,85.546,86.655,0.27675 (100.27675),12 3,2024/02/13 18:11:35,
19,20,3118110125,주식회사 국제광엔지니어링,조호현,분석,8101731703,45.1,85.55,86.659,0.28080 (100.2808),14 15,2024/02/14 10:21:21,
20,21,1098153822,서울텔엔지니어링(주),정영철,분석,8101738570,45.1,85.55,86.659,0.28088 (100.28088),5 11,2024/02/14 17:50:55,
21,22,2148134127,(주)대경텔레콤,오병도,분석,8102243250,45.12,85.556,86.664,0.28720 (100.2872),15 14,2024/02/14 08:57:36,
22,23,2078129117,경우전기(주),김한정,분석,8102268840,45.12,85.556,86.664,0.28752 (100.28752),5 14,2024/02/15 09:19:05,
23,24,1068609792,(주)아이티로그인,김태현,분석,8102714827,45.12,85.561,86.669,0.29309 (100.29309),7 10,2024/02/14 13:12:09,
24,25,1148190678,주식회사 에드원,김춘걸,분석,8103130500,45.14,85.566,86.674,0.29830 (100.2983),6 7,2024/02/14 16:09:39,
25,26,1028135124,현대에이치디에스(주),이철규,분석,8103314200,45.14,85.568,86.676,0.30059 (100.30059),8 3,2024/02/13 15:29:15,
26,27,1128141680,주식회사엠케이씨티,장재철,분석,8104649100,45.16,85.583,86.69,0.31729 (100.31729),9 5,2024/02/15 09:35:26,
27,28,1108170025,(주)원비즈시스템,박의영,분석,8104905679,45.18,85.586,86.693,0.32051 (100.32051),4 12,2024/02/15 09:12:32,
28,29,2108130492,명신정보통신(주),서철,분석,8104928859,45.18,85.586,86.693,0.32080 (100.3208),14 12,2024/02/14 09:12:54,
29,30,2148647194,투앤원정보통신주식회사,서승호,분석,8104936851,45.18,85.586,86.693,0.32090 (100.3209),1 14,2024/02/14 15:17:09,
30,31,1318628422,주식회사 유라이프솔루션즈,천세길,분석,8105000800,45.18,85.587,86.694,0.32170 (100.3217),6 1,2024/02/14 13:51:48,
31,32,1128148359,(주)펜타콤씨엔씨,최상록,분석,8105246000,45.18,85.59,86.696,0.32476 (100.32476),6 7,2024/02/14 09:17:00,
32,33,6178104991,(주)우성통신,우순현,분석,8105991920,45.2,85.598,86.704,0.33410 (100.3341),13 14,2024/02/14 13:25:05,
33,34,8558800882,주식회사 디아이엔아이,서동섭,분석,8106044666,45.2,85.599,86.705,0.33476 (100.33476),1 14,2024/02/14 09:18:55,
34,35,2148669602,(주)우호텔레콤,이강록,분석,8106127450,45.2,85.6,86.706,0.33579 (100.33579),1 13,2024/02/13 14:23:12,
35,36,1018211295,사단법인 한국장애인이워크협회,조무호,분석,8106223800,45.2,85.601,86.707,0.33700 (100.337),7 10,2024/02/14 09:54:19,
36,37,6058132247,반도산전(주),서보석,분석,8106463000,45.2,85.604,86.709,0.33999 (100.33999),9 6,2024/02/14 15:44:54,
37,38,2308103607,주식회사 디케이앤트,양동국,분석,8106942027,45.22,85.609,86.714,0.34598 (100.34598),15 14,2024/02/14 15:22:41,
38,39,2298134357,주식회사 디라직,박성기,분석,8107167667,45.22,85.612,86.717,0.34881 (100.34881),14 7,2024/02/14 13:09:14,
39,40,3018192038,(주)아름,김찬구,분석,8107462600,45.24,85.615,86.72,0.35249 (100.35249),7 2,2024/02/14 07:13:09,
40,41,4148106158,라온이엔씨 주식회사,권성미,분석,8107494575,45.24,85.616,86.72,0.35290 (100.3529),12 1,2024/02/15 09:21:11,
41,42,1188115778,대신통신기술(주),김지영,분석,8108253900,45.24,85.624,86.728,0.36240 (100.3624),13 2,2024/02/13 15:10:05,
42,43,1308124466,삼형전자 주식회사,박영원,분석,8109021217,45.26,85.633,86.737,0.37200 (100.372),12 10,2024/02/14 09:01:22,
43,44,1138141835,주식회사 고려티에스아이,이중석,분석,8109045200,45.26,85.633,86.737,0.37230 (100.3723),2 9,2024/02/13 14:27:23,
44,45,1218140540,영현정보통신(주),김두식,분석,8109574094,45.28,85.639,86.743,0.37891 (100.37891),11 8,2024/02/15 09:01:56,
45,46,1198629800,주식회사 메카넷,천수연,분석,8109844484,45.28,85.642,86.746,0.38230 (100.3823),9 10,2024/02/13 14:08:49,
46,47,1068178902,주식회사 티에스아이티,박용수,분석,8110007004,45.28,85.644,86.747,0.38433 (100.38433),10 12,2024/02/14 11:05:41,
47,48,1138163616,(주)인콘,박종진,분석,8110440355,45.3,85.649,86.752,0.38975 (100.38975),12 2,2024/02/14 16:43:15,
48,49,2178114305,주식회사 광문정보통신,서정만,분석,8110457300,45.3,85.649,86.752,0.38996 (100.38996),7 12,2024/02/13 16:26:45,
49,50,1308114954,주식회사 영전,김영찬,분석,8110683740,45.3,85.652,86.754,0.39280 (100.3928),10 2,2024/02/13 14:04:34,
0,51,2018145685,동부건설 주식회사,윤진오,분석,8112938000,45.36,85.678,86.779,0.42100 (100.421),1 13,2024/02/15 09:10:43,
1,52,1138107384,지에스네오텍 주식회사,남기정,분석,8113097590,45.36,85.679,86.78,0.42300 (100.423),3 13,2024/02/14 18:22:01,
2,53,1178159259,금일정보기술주식회사,박청아,분석,8113367350,45.36,85.683,86.783,0.42637 (100.42637),11 1,2024/02/13 22:21:55,
3,54,6178607561,태인텔레콤 주식회사,김은식,분석,8114096700,45.38,85.691,86.791,0.43549 (100.43549),6 10,2024/02/13 15:03:55,
4,55,2118774990,(주)제이에프텍,김중규,분석,8114128600,45.38,85.691,86.791,0.43589 (100.43589),8 2,2024/02/14 14:08:58,
5,56,1068601863,유엔넷 주식회사,김주섭,분석,8114744130,45.4,85.698,86.798,0.44360 (100.4436),7 8,2024/02/15 13:23:26,
