,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2148647194,투앤원정보통신주식회사  [최종낙찰],서승호,분석,57420000.0,91.907,92.178,4.74860 (104.7486),2 7,2024/03/14 18:29:55,
1,2,1358126192,주식회사 부림,배우상,분석,59121340.0,94.63,94.91,7.85227 (107.85227),6 3,2024/03/15 08:56:54,
2,-1,6768601611,주식회사 루트웰,노덕권,분석,54904500.0,87.88,88.14,0.15969 (100.15969),10 12,2024/03/12 10:31:20,낙찰하한선 미달
3,-2,1448129121,주식회사 지비유데이터링크스,김성엽,분석,,,,,,0000/00/00 00:00:00,서류미제출
4,-3,1288644620,주식회사 피엠피테크,남영욱,분석,,,,,,0000/00/00 00:00:00,전자입찰취소신청
5,-4,8198101042,주식회사탄탄코어,이상미,분석,,,,,,0000/00/00 00:00:00,서류미제출
6,-5,4088602356,주식회사 한국방재기술단,정민규,분석,,,,,,0000/00/00 00:00:00,시공실적미만
7,-6,1288138083,주식회사 유앤후레쉬,우재명,분석,,,,,,0000/00/00 00:00:00,시공실적미만
8,-7,2188601661,주식회사 동호이엔씨,김현진,분석,,,,,,0000/00/00 00:00:00,서류미제출
9,-8,7288600999,주식회사 다경테크,박현승,분석,,,,,,0000/00/00 00:00:00,서류미제출
10,-9,2308800477,주식회사대호이엔씨,박현주,분석,,,,,,0000/00/00 00:00:00,서류미제출
11,-10,1178169252,엠에스온(주),이경미,분석,,,,,,0000/00/00 00:00:00,서류미제출
12,-11,8858100619,주식회사 엔트론,이정호,분석,,,,,,0000/00/00 00:00:00,서류미제출
13,-12,4208600611,주식회사 클라모스,김용택,분석,,,,,,0000/00/00 00:00:00,서류미제출
14,-13,1348143368,주식회사 디피엔,유선영,분석,,,,,,0000/00/00 00:00:00,서류미제출
15,-14,2048626080,주식회사 엘제이이엔지,임성희,분석,,,,,,0000/00/00 00:00:00,서류미제출
16,-15,6838602199,주식회사 더시스,이남복,분석,,,,,,0000/00/00 00:00:00,서류미제출
17,-16,1108609224,주식회사 두루스코,김옥연,분석,,,,,,0000/00/00 00:00:00,직접생산미충족
18,-17,4848101910,주식회사 에피테크,김희정,분석,,,,,,0000/00/00 00:00:00,서류미제출
19,-18,5518802256,주식회사 극동이앤씨,국동성,분석,,,,,,0000/00/00 00:00:00,서류미제출
20,-19,1288183458,주식회사 파워텔레콤,김성배,분석,,,,,,0000/00/00 00:00:00,서류미제출
21,-20,6448700548,주식회사한국픽셀,홍상의,분석,,,,,,0000/00/00 00:00:00,서류미제출
