,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1238164140,주식회사 테크빌  [최종낙찰],정태운,분석,34047594,87.747,87.814,0.07966 (100.07966),5 10,2023/12/29 09:10:08,
1,2,1218140540,영현정보통신(주),김두식,분석,34048019,87.748,87.815,0.08091 (100.08091),3 2,2024/01/02 08:44:25,
2,3,2011497895,정우이앤씨,유동환,분석,34048447,87.749,87.817,0.08217 (100.08217),3 7,2023/12/29 12:41:47,
3,4,2208886221,주식회사 지엔아이티,윤상병,분석,34048540,87.75,87.817,0.08244 (100.08244),2 14,2023/12/28 13:24:55,
4,5,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,34048899,87.75,87.818,0.08350 (100.0835),10 3,2024/01/02 14:26:58,
5,6,2058139910,우현전기(주),채광식,분석,34049440,87.752,87.819,0.08509 (100.08509),11 8,2024/01/03 09:01:53,
6,7,3238600741,주식회사 극동이에프씨,심정보,분석,34050430,87.754,87.822,0.08800 (100.088),11 7,2024/01/02 22:49:13,
7,8,1058676599,주식회사 비아이엔솔루션,이승엽,분석,34050566,87.755,87.822,0.08840 (100.0884),13 14,2023/12/28 16:03:43,
8,9,1138618417,(주)씨에스플러스,장준영,분석,34051300,87.757,87.824,0.09055 (100.09055),9 8,2023/12/28 11:07:18,
9,10,1208147588,서현정보통신(주),배상만,분석,34051420,87.757,87.824,0.09091 (100.09091),11 9,2024/01/02 09:24:28,
10,11,1088154468,(주)이젠정보통신,이동필,분석,34052260,87.759,87.826,0.09338 (100.09338),8 15,2024/01/01 14:20:35,
11,12,1138151895,주식회사 온리정보통신,김서규,분석,34052404,87.76,87.827,0.09380 (100.0938),12 6,2024/01/02 14:01:17,
12,13,1108609224,주식회사 두루스코,김옥연,분석,34053332,87.762,87.829,0.09653 (100.09653),13 15,2024/01/03 08:44:03,
13,14,2748800123,중앙씨앤티 주식회사,윤영진,분석,34053420,87.762,87.829,0.09679 (100.09679),9 13,2024/01/03 07:23:04,
14,15,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,34053437,87.762,87.829,0.09684 (100.09684),3 10,2023/12/29 14:37:36,
15,16,1298163829,(주)시원코리아,임희득,분석,34053460,87.762,87.83,0.09690 (100.0969),15 1,2023/12/29 14:30:25,
16,17,2024700576,성온엘,이미경,분석,34054170,87.764,87.831,0.09899 (100.09899),14 12,2024/01/03 09:09:49,
17,18,2068164028,주식회사 이지비앤티,김한복,분석,34054500,87.765,87.832,0.09996 (100.09996),9 2,2024/01/02 16:43:26,
18,19,2098132812,주식회사 피치테크,이현철,분석,34055601,87.768,87.835,0.10320 (100.1032),3 11,2024/01/02 13:13:14,
19,20,2208719934,주식회사 지제이전기통신,김진수,분석,34056281,87.77,87.837,0.10520 (100.1052),10 14,2023/12/29 15:47:54,
20,21,8178800099,(주)대성오토텍,신미금,분석,34056700,87.771,87.838,0.10643 (100.10643),2 14,2023/12/29 10:36:04,
21,22,7948100026,주식회사 아성엠,전세희,분석,34057210,87.772,87.839,0.10793 (100.10793),13 5,2023/12/29 08:40:18,
22,23,2108168358,주식회사 영호전기통신,조소연,분석,34057370,87.772,87.84,0.10840 (100.1084),7 8,2024/01/03 08:12:29,
23,24,2208865207,주식회사 소나텍,최성욱,분석,34057701,87.773,87.84,0.10937 (100.10937),3 5,2023/12/29 10:46:15,
24,25,1258180919,(주)경일전공,정요진,분석,34058255,87.775,87.842,0.11100 (100.111),12 9,2024/01/02 15:53:48,
25,26,2198111833,주식회사 대영아이오티,전인구,분석,34059208,87.777,87.844,0.11380 (100.1138),14 12,2023/12/28 13:02:34,
26,27,2078141917,합자회사 대성전업상사,권기원,분석,34059300,87.777,87.845,0.11407 (100.11407),3 6,2023/12/29 14:10:00,
27,28,2068601178,주식회사 해인이티에프,오재근,분석,34059898,87.779,87.846,0.11583 (100.11583),2 12,2024/01/03 06:46:59,
28,29,2170366237,염광통신공사,기홍용,분석,34060100,87.779,87.847,0.11642 (100.11642),13 11,2023/12/29 18:24:09,
29,30,2298109203,(주)테스콤엔지니어링,박영복,분석,34060600,87.781,87.848,0.11789 (100.11789),14 7,2023/12/29 13:10:46,
30,31,1178122655,셀렉트정보기술(주),임윤정,분석,34061154,87.782,87.849,0.11952 (100.11952),14 6,2024/01/03 08:27:55,
31,32,5298100062,주식회사 알에프코리아,신현성,분석,34061550,87.783,87.85,0.12068 (100.12068),4 12,2024/01/03 09:19:36,
32,33,1078825334,스마트네트웍스 주식회사,박정옥,분석,34061890,87.784,87.851,0.12168 (100.12168),15 2,2023/12/29 21:10:40,
33,34,1098197140,(주)코맥스시큐리티,김종정,분석,34061929,87.784,87.851,0.12180 (100.1218),14 8,2024/01/03 09:51:37,
34,35,2078149656,코리아데이타코퍼레이션(주),이기철,분석,34063490,87.788,87.855,0.12639 (100.12639),15 8,2024/01/01 14:02:46,
35,36,1098611773,주식회사상현엔지니어링,이재권,분석,34063500,87.788,87.855,0.12641 (100.12641),13 2,2024/01/03 08:57:18,
36,37,2208602950,(주)세연텔레콤,홍성일,분석,34064380,87.79,87.858,0.12900 (100.129),14 9,2023/12/29 09:40:06,
37,37,2140875125,삼화전기정보통신공사,석동욱,분석,34064380,87.79,87.858,0.12900 (100.129),12 10,2023/12/27 18:47:50,
38,39,2128196243,신광씨앤티 주식회사,박광선,분석,34064650,87.791,87.858,0.12980 (100.1298),2 14,2023/12/28 16:53:05,
39,40,1078738017,(주)애린테크,박을순,분석,34065161,87.792,87.86,0.13130 (100.1313),2 3,2024/01/02 09:55:19,
40,41,2068153517,뉴텔레콤(주),김을선,분석,34066180,87.795,87.862,0.13429 (100.13429),6 1,2024/01/02 09:16:24,
41,42,2158168163,블루엔이(주),정홍채,분석,34066900,87.797,87.864,0.13641 (100.13641),13 15,2023/12/28 11:32:58,
42,43,1108164858,(주)에스에이정보기술,김성빈,분석,34067202,87.798,87.865,0.13730 (100.1373),10 6,2023/12/29 13:16:07,
43,44,1068632013,하나씨앤아이 주식회사,김용주,분석,34067710,87.799,87.866,0.13879 (100.13879),3 13,2024/01/02 12:47:28,
44,45,1078746443,(주)라인테크놀로지,유현식,분석,34068216,87.8,87.868,0.14028 (100.14028),5 13,2023/12/28 09:06:26,
45,46,7298600518,주식회사 킴스앤,김동선,분석,34068222,87.8,87.868,0.14029 (100.14029),2 3,2024/01/03 08:13:16,
46,47,8958700597,주식회사 아이티앤에스,김세영,분석,34069243,87.803,87.87,0.14330 (100.1433),13 3,2023/12/29 07:13:25,
47,48,2178135988,주식회사 조은정보,조용정,분석,34069686,87.804,87.871,0.14460 (100.1446),12 7,2024/01/02 09:56:48,
48,49,1138139080,(주)성강통신기술사사무소,안치영,분석,34069890,87.805,87.872,0.14520 (100.1452),7 15,2024/01/03 09:15:06,
