,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2208727337,주식회사주니파워네트웍스,노병준,분석,12189470,87.746,88.091,0.39447 (100.39447),,2024/11/22 12:15:13,1순위
1,2,2098153286,미르네트웍스 주식회사,백태종,분석,12189650,87.748,88.092,0.39596 (100.39596),,2024/11/25 05:59:51,2순위
2,3,1068127039,진명이엔씨(주),박창호,분석,12189720,87.748,88.092,0.39653 (100.39653),,2024/11/21 14:18:25,3순위
3,4,2120549052,태성통신,최재석,분석,12190480,87.754,88.098,0.40279 (100.40279),,2024/11/25 06:07:38,4순위
4,5,2208735083,주식회사 강남전기공사,나중안,분석,12190565,87.754,88.099,0.40349 (100.40349),,2024/11/20 15:13:23,5순위
5,6,4668601498,주식회사 일하아이티,백인석,분석,12191988,87.764,88.109,0.41521 (100.41521),,2024/11/20 10:52:30,6순위
6,7,1018138303,주식회사 비엘에스,안홍서,분석,12192363,87.767,88.112,0.41830 (100.4183),,2024/11/25 09:01:56,7순위
7,8,1178161755,(주) 유강이엔씨,조천식,분석,12192387,87.767,88.112,0.41850 (100.4185),,2024/11/22 17:57:37,8순위
8,9,8978600790,로봇앤컴 주식회사,이경일,분석,12193280,87.774,88.118,0.42585 (100.42585),,2024/11/25 09:56:56,9순위
9,10,1058688514,(주)엠티에스정보기술,신현준,분석,12193280,87.774,88.118,0.42585 (100.42585),,2024/11/20 17:51:49,9순위
10,11,1058740405,(주)화성이엔지,김택환,분석,12194536,87.783,88.127,0.43620 (100.4362),,2024/11/21 16:30:36,11순위
11,12,2208673912,(주)에스제이이에프씨,오긍환,분석,12195166,87.787,88.132,0.44139 (100.44139),,2024/11/21 16:23:59,12순위
12,13,1488100811,주식회사 세명테크,박정필,분석,12195349,87.789,88.133,0.44289 (100.44289),,2024/11/21 17:43:19,13순위
13,14,1138606420,(주)엠케이시큐리티,박상철,분석,12195430,87.789,88.134,0.44356 (100.44356),,2024/11/22 10:47:17,14순위
14,15,1068619820,주식회사유엔콘트롤,남성모,분석,12195790,87.792,88.136,0.44653 (100.44653),,2024/11/21 11:05:32,15순위
15,16,1208137120,(주)지티일렉콘,고광열,분석,12195837,87.792,88.137,0.44691 (100.44691),,2024/11/23 20:59:20,16순위
16,17,1078640952,(주)바비젼,이주일,분석,12195990,87.793,88.138,0.44817 (100.44817),,2024/11/21 15:15:07,17순위
17,18,2108145170,주식회사 시울에너지,민애숙,분석,12196690,87.798,88.143,0.45394 (100.45394),,2024/11/22 09:52:39,18순위
18,19,1108174749,유프로시스(주),김종본,분석,12196920,87.8,88.144,0.45583 (100.45583),,2024/11/21 11:09:47,19순위
19,20,1171187825,신원전자,안희덕,분석,12196970,87.8,88.145,0.45625 (100.45625),,2024/11/25 09:29:35,20순위
20,21,2068164028,주식회사 이지비앤티,김한복,분석,12197100,87.801,88.146,0.45732 (100.45732),,2024/11/22 15:25:48,21순위
21,22,2528700223,동건이앤씨 주식회사,이정순,분석,12197130,87.801,88.146,0.45756 (100.45756),,2024/11/25 09:13:52,22순위
22,23,2068606585,(주)상지일렉스,정원상,분석,12197200,87.802,88.146,0.45814 (100.45814),,2024/11/21 20:53:17,23순위
23,24,2948601665,누리종합전기 주식회사,천금진,분석,12197341,87.803,88.148,0.45930 (100.4593),,2024/11/22 09:18:46,24순위
24,25,1018639665,(주)한양인프라넷,김주호,분석,12197640,87.805,88.15,0.46176 (100.46176),,2024/11/20 18:36:02,25순위
25,26,1058777047,(주)텔레큐브,정영신,분석,12197800,87.806,88.151,0.46308 (100.46308),,2024/11/22 16:18:54,26순위
26,27,1138139080,(주)성강통신기술사사무소,안치영,분석,12197950,87.807,88.152,0.46432 (100.46432),,2024/11/25 09:23:19,27순위
27,28,1298155066,일조텔레콤(주),김문섭,분석,12198470,87.811,88.156,0.46860 (100.4686),,2024/11/22 11:28:31,28순위
28,29,1098630066,주식회사 태양전기,홍석봉,분석,12199583,87.819,88.164,0.47777 (100.47777),,2024/11/25 09:25:58,29순위
29,30,1088159691,(주)다우텔레콤,이영순,분석,12199720,87.82,88.165,0.47890 (100.4789),,2024/11/24 21:14:06,30순위
30,31,1018635413,주식회사 더올아이티,김정순,분석,12200550,87.826,88.171,0.48573 (100.48573),,2024/11/21 13:42:40,31순위
31,32,1098143872,보은전자방송통신(주),우영섭,분석,12200870,87.828,88.173,0.48837 (100.48837),,2024/11/21 09:29:47,32순위
32,33,2118814679,주식회사 제이앤지시스템,박장훈,분석,12201460,87.833,88.177,0.49323 (100.49323),,2024/11/21 09:24:32,33순위
