,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1068690366,(주)윈투스시스템,신경익,분석,55418881,87.801,87.596,-0.16910 (99.8309),15 11,2024/12/06 13:44:57,
1,2,1138157550,뉴코리아전자통신 주식회사,조영순,분석,55420600,87.804,87.599,-0.16601 (99.83399),3 14,2024/12/10 09:13:34,
2,3,6278801874,주식회사 포킨,김영민,분석,55425264,87.811,87.606,-0.15760 (99.8424),11 8,2024/12/07 16:11:37,
3,4,2148647194,투앤원정보통신주식회사,서승호,분석,55440000,87.834,87.63,-0.13106 (99.86894),3 9,2024/12/09 17:38:55,
4,5,2098211809,사단법인 해오름장애인협회,노영주,분석,55459864,87.866,87.661,-0.09528 (99.90472),1 5,2024/12/10 09:23:42,
5,6,6848600291,주식회사 제너시스템,이영진,분석,55514134,87.952,87.747,0.00249 (100.00249),14 1,2024/12/10 10:10:43,
6,7,7538802022,주식회사 에스앤브이테크,김용석,분석,55522467,87.965,87.76,0.01750 (100.0175),9 7,2024/12/09 14:09:16,
7,8,8978600790,로봇앤컴 주식회사,이경일,분석,55535650,87.986,87.781,0.04124 (100.04124),4 9,2024/12/09 15:26:59,
8,9,2048626080,주식회사 엘제이이엔지,임성희,분석,55550910,88.01,87.805,0.06873 (100.06873),10 5,2024/12/06 11:52:47,
9,10,4658102956,주식회사 이더넷,양희연,분석,55558030,88.021,87.816,0.08156 (100.08156),13 8,2024/12/10 09:14:25,
10,11,1098166803,(주)아이앤씨파트너스,곽준철,분석,55559100,88.023,87.818,0.08349 (100.08349),14 6,2024/12/10 09:26:20,
11,12,1108157338,(주)메트로컴넷,최선민,분석,55600000,88.088,87.882,0.15716 (100.15716),7 2,2024/12/09 11:35:44,
12,13,1288138083,주식회사 유앤후레쉬,우재명,분석,55606780,88.099,87.893,0.16938 (100.16938),5 1,2024/12/09 21:28:41,
13,14,2128142640,팍스코이앤아이(주),송기민,분석,55607650,88.1,87.894,0.17094 (100.17094),12 3,2024/12/06 15:37:08,
14,15,1848801998,주식회사 기어,강호왕,분석,55629274,88.134,87.929,0.20990 (100.2099),6 2,2024/12/06 18:08:08,
15,16,1078677070,씨지에스아이티(주),최규식,분석,55630028,88.135,87.93,0.21126 (100.21126),14 15,2024/12/09 15:28:40,
16,17,1178169252,엠에스온(주),이경미,분석,55655864,88.176,87.971,0.25780 (100.2578),12 8,2024/12/09 12:08:58,
17,18,1068681756,주식회사 융창,이재진,분석,55655900,88.176,87.971,0.25786 (100.25786),11 3,2024/12/06 15:24:45,
18,19,2158686415,(주)새빛엔에스,양채원,분석,55661900,88.186,87.98,0.26867 (100.26867),5 4,2024/12/06 10:10:12,
19,20,1058173369,(주)신한개발,이종순,분석,55669299,88.198,87.992,0.28200 (100.282),7 12,2024/12/08 21:10:26,
20,21,1048159651,(주)성우음향정보통신,송민자,분석,55677903,88.211,88.006,0.29750 (100.2975),8 14,2024/12/10 08:51:36,
21,22,1388602592,주식회사 넥스,조현희,분석,55698770,88.244,88.039,0.33509 (100.33509),4 10,2024/12/10 09:39:48,
22,23,2158689085,(주)에스지테크놀러지,손병학,분석,55715400,88.271,88.065,0.36504 (100.36504),5 11,2024/12/06 10:31:56,
23,24,1078151890,주식회사유진솔루션,이훈희,분석,55740930,88.311,88.105,0.41103 (100.41103),6 8,2024/12/09 10:21:35,
24,25,1088154468,(주)이젠정보통신,이동필,분석,55768000,88.354,88.148,0.45980 (100.4598),13 6,2024/12/06 16:37:42,
25,26,2208143387,(주)글로벌텔레콤,서승현,분석,55825000,88.444,88.238,0.56248 (100.56248),5 15,2024/12/10 09:24:40,
26,27,1098651964,셀코정보기술 주식회사,임윤정,분석,55894500,88.554,88.348,0.68767 (100.68767),5 13,2024/12/09 22:51:18,
27,28,1218140540,영현정보통신(주),김두식,분석,55896144,88.557,88.351,0.69063 (100.69063),1 13,2024/12/10 09:38:09,
28,29,2158749469,(주)더블유에프텍,이영길,분석,55922558,88.599,88.392,0.73822 (100.73822),10 14,2024/12/09 19:39:53,
29,30,2208819213,주식회사 이너시스템즈,김영찬,분석,55945690,88.635,88.429,0.77988 (100.77988),9 7,2024/12/10 01:24:57,
30,31,6768601611,주식회사 루트웰,노덕권,분석,56007500,88.733,88.527,0.89123 (100.89123),13 15,2024/12/10 08:53:55,
31,32,1058649262,주식회사 노하우전기통신,임창배,분석,56041730,88.788,88.581,0.95289 (100.95289),1 14,2024/12/09 11:33:44,
32,33,1188114949,이주씨스템(주),이복균,분석,56295980,89.19,88.982,1.41089 (101.41089),12 10,2024/12/10 09:36:09,
33,34,1138677788,(주)제이에스지테크,박혜경,분석,56388080,89.336,89.128,1.57680 (101.5768),6 2,2024/12/09 10:09:52,
34,-1,2018603701,소성정보기술 주식회사,김금남,분석,55343831,87.682,87.477,-0.30430 (99.6957),15 8,2024/12/09 08:59:21,낙찰하한선 미달
35,-2,1108609224,주식회사 두루스코,김옥연,분석,55325097,87.652,87.448,-0.33804 (99.66196),12 14,2024/12/10 09:20:52,낙찰하한선 미달
36,-3,2158602337,지엔네텔(주),고시영,분석,55276684,87.576,87.371,-0.42525 (99.57475),4 1,2024/12/10 11:18:25,낙찰하한선 미달
37,-4,1088178984,(주)포소드,마명철,분석,55124000,87.334,87.13,-0.70030 (99.2997),7 8,2024/12/09 16:14:07,낙찰하한선 미달
