,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2748800123,중앙씨앤티 주식회사  [최종낙찰],윤영진,분석,51637330.0,,0.0,,,2024/01/17 08:42:21,
1,2,1228627512,주식회사 에스아이정보기술,허성일,분석,52008000.0,,0.0,,,2024/01/12 22:42:31,
2,3,1078756219,주식회사 엠씨미디어솔루션,하동호,분석,52998000.0,,0.0,,,2024/01/16 12:50:54,
3,-1,2068601178,주식회사 해인이티에프,오재근,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
4,-2,2798701192,주식회사 유니원,김민수,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
5,-3,2158166393,디지탈정보통신(주),이승원,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
6,-4,1258164205,주현전기(주),김영협,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
7,-5,8198101042,주식회사탄탄코어,이상미,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
8,-6,6158139437,이수이 주식회사,권득윤,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
9,-7,1078151890,주식회사유진솔루션,이훈희,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
10,-8,1358188621,(주)플러스원정보통신,최원복,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
11,-9,1418124656,주식회사 미르종합건설,장영희,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
12,-10,8348600218,주식회사 코리아통신,박정현,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
13,-11,5408800603,금동전기 주식회사,김명자,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
14,-12,8208601635,에스엠유 주식회사,김은정,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
15,-13,6108800708,주식회사 대경이엔에스,원애경,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
16,-14,1258138992,주식회사 인남,한현희,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
17,-15,2048190516,주식회사동훈전설,정준모,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
18,-16,1268150951,주식회사 오아이티,이필웅,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
19,-17,1068180183,보람정보통신서비스(주),정승원,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
20,-18,1218132303,에이치유앤티 주식회사,이수경,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
21,-19,1408110372,(주)지성하이텍,송혜선,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
22,-20,1308619162,(주)인앤아웃이앤지,박현숙,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
23,-21,1358167188,주식회사 세계일렉컴,조해승,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
24,-22,1278617116,(주)원광전기,오명숙,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
25,-23,2208602950,(주)세연텔레콤,홍성일,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
26,-24,1208615650,주식회사 하나비젼씨스템즈,정연경,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
27,-25,5118104107,주식회사 해오름건설,박성훈,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
28,-26,1054180243,태우산전,강정자,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
29,-27,2168701696,주식회사 투비콤,유수정,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
30,-28,7298100624,주식회사 케이피엔,서기평,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
31,-29,1308113106,신양통신주식회사,박인규,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
32,-30,1198178984,주식회사그린이피에스,지창근,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
33,-31,2118647915,안세정보통신(주),방윤배,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
34,-32,8648801658,진형정보통신 주식회사,박영국,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
35,-33,1148187703,지엠아이티(주),한양희,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
36,-34,1308143008,유진전기 주식회사,김명호,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
37,-35,2021067983,엘지전자통신공사,최태익,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
38,-36,3578600176,주식회사 피아이전기건설,박금순,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
39,-37,1358642450,동호이앤씨 (주),박동호,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
40,-38,1428157387,(주)엠알솔루텍,정명옥,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
41,-39,1288670356,주식회사 진성이엔지,김채은,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
42,-40,1198130980,샤론일렉콤(주),김만석,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
43,-41,2218120693,주식회사 일동에너텍,김종삼,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
44,-42,2028153418,리스크테크(주),이성찬,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
45,-43,1218143417,주식회사 렉스코리아,조휘명,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
46,-44,1078619629,염광전기통신(주),최인재,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
47,-45,2438102002,(주)지테크,박은자,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
48,-46,2158686415,(주)새빛엔에스,양채원,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
49,-47,1238129269,대신네트웍스주식회사,김진태,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
0,-48,1228643550,주식회사 썬플라워즈,김종석,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
1,-49,1198181214,엔텍월드주식회사,안병립,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
2,-50,1378113015,（주）유성계전,이진락,분석,,,,,,0000/00/00 00:00:00,입찰보증금 미수납
