,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2028136990,(주)무궁화전자  [최종낙찰],이효형,분석,117636800,87.745,87.556,-0.21509 (99.78491),2 4,2024/07/15 10:03:52,
1,2,5288601141,주식회사재원정보,천지명,분석,117637134,87.745,87.556,-0.21481 (99.78519),2 5,2024/07/17 09:16:01,
2,3,5568600846,주식회사 아이콘정보통신,박종일,분석,117637500,87.745,87.556,-0.21450 (99.7855),1 11,2024/07/15 12:40:22,
3,4,4108607408,주식회사 천운정보통신,김복중,분석,117638300,87.746,87.557,-0.21382 (99.78618),10 13,2024/07/16 16:56:18,
4,5,2158765872,한국공인피엠오(주),김은주,분석,117638670,87.746,87.557,-0.21350 (99.7865),15 12,2024/07/15 21:00:28,
5,6,4178600013,블랙썬 주식회사,이희부,분석,117640090,87.747,87.558,-0.21230 (99.7877),12 5,2024/07/17 09:05:25,
6,7,1058186995,부원동력(주),이병의,분석,117641144,87.748,87.559,-0.21140 (99.7886),1 14,2024/07/15 15:53:33,
7,8,1138668654,주식회사코리아아이씨티,장규호,분석,117641968,87.748,87.56,-0.21071 (99.78929),8 3,2024/07/16 10:14:01,
8,9,1048142446,주식회사 디에스 이앤티,양종만,분석,117642320,87.749,87.56,-0.21041 (99.78959),5 13,2024/07/16 09:48:52,
9,10,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,117642330,87.749,87.56,-0.21040 (99.7896),14 7,2024/07/15 17:09:55,
10,11,2298125412,스크린정보통신(주),조승제,분석,117642600,87.749,87.56,-0.21017 (99.78983),7 3,2024/07/16 09:36:30,
11,12,1138185570,(주)승일전력산업,박광수,분석,117647860,87.753,87.564,-0.20571 (99.79429),3 15,2024/07/16 13:28:59,
12,13,2078127900,합동전자통신(주),하명용,분석,117649270,87.754,87.565,-0.20451 (99.79549),7 6,2024/07/16 10:34:06,
13,14,1058601287,(주)성산정보시스템,김기주,분석,117651636,87.756,87.567,-0.20250 (99.7975),4 11,2024/07/15 16:48:47,
14,15,2088702355,주식회사 수운,김치래,분석,117654430,87.758,87.569,-0.20013 (99.79987),13 9,2024/07/17 09:21:40,
15,16,2118899396,주식회사 피에스콤,최정환,분석,117656056,87.759,87.57,-0.19876 (99.80124),5 10,2024/07/16 17:35:19,
16,17,1068644033,(주)코맥스디에스씨,안병호,분석,117662481,87.764,87.575,-0.19331 (99.80669),14 15,2024/07/16 18:13:35,
17,18,1068180183,보람정보통신서비스(주),정승원,분석,117664200,87.765,87.576,-0.19185 (99.80815),3 8,2024/07/15 22:08:37,
18,19,1068642995,(주)비엠시스솔루션,김시천,분석,117664332,87.765,87.576,-0.19174 (99.80826),15 6,2024/07/16 17:16:12,
19,20,2158769714,주식회사 누리엔에스,박봉기,분석,117664480,87.765,87.576,-0.19161 (99.80839),9 4,2024/07/15 16:24:35,
20,21,2198128106,우선이엔씨(주),김광수,분석,117669000,87.769,87.58,-0.18778 (99.81222),13 9,2024/07/15 10:13:12,
