,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,6068665713,주식회사 두배라  [최종낙찰],김왕섭,분석,151124340,85.0,87.745,88.683,0.55809 (100.55809),10 3,2024/09/04 11:44:13,
1,2,1168144224,제일정보건설 주식회사,김진철,분석,151130622,85.0,87.748,88.687,0.56230 (100.5623),12 4,2024/09/06 08:42:58,
2,3,2128608050,(주)엔큐컨설팅,유관우,분석,151131370,85.0,87.749,88.688,0.56280 (100.5628),10 7,2024/09/06 04:24:24,
3,4,1180565240,성보전자통신,양행천,분석,151138840,85.0,87.753,88.692,0.56779 (100.56779),11 10,2024/09/06 04:30:11,
4,5,2038143631,주식회사 티시스,유태호,분석,151139593,85.0,87.754,88.692,0.56830 (100.5683),5 7,2024/09/06 07:53:19,
5,6,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,151141567,85.2,87.755,88.694,0.56962 (100.56962),4 5,2024/09/05 16:45:26,
6,7,2068666263,세움기술 주식회사,주익중,분석,151142135,85.2,87.755,88.694,0.57000 (100.57),1 9,2024/09/06 09:49:12,
7,8,2298117246,투빅스(주),김정란,분석,151146320,85.2,87.758,88.696,0.57279 (100.57279),4 6,2024/09/04 10:03:38,
8,9,1088611746,에스비엠텔레콤(주),홍은수,분석,151147060,85.2,87.758,88.697,0.57329 (100.57329),15 14,2024/09/05 07:17:37,
9,10,1138175669,(주)용상전기통신,권혁기,분석,151147070,85.2,87.758,88.697,0.57330 (100.5733),7 13,2024/09/06 09:13:18,
10,11,1208768187,주식회사 다윈시스템,유재성,분석,151148560,85.2,87.759,88.698,0.57429 (100.57429),1 5,2024/09/04 17:41:40,
11,12,1858100770,(주)에이치엔와이,한정목,분석,151150800,85.2,87.761,88.699,0.57579 (100.57579),6 13,2024/09/04 10:19:07,
12,13,1188109975,(주)부광네트워크,박경진,분석,151153800,85.2,87.762,88.701,0.57780 (100.5778),13 2,2024/09/04 10:25:23,
13,14,2108145170,주식회사 시울에너지,민애숙,분석,151155260,85.2,87.763,88.702,0.57877 (100.57877),5 12,2024/09/05 10:38:21,
14,15,2158749469,(주)더블유에프텍,이영길,분석,151161270,85.4,87.767,88.705,0.58279 (100.58279),15 12,2024/09/04 17:47:00,
15,16,2150786744,영진전기통신공사,정재인,분석,151171625,85.4,87.773,88.711,0.58972 (100.58972),6 11,2024/09/04 09:28:34,
16,17,1188111452,동화전자산업(주),김종화,분석,151174400,85.6,87.775,88.713,0.59157 (100.59157),12 7,2024/09/04 13:39:50,
17,18,2068611905,(주)한포넷,이현우,분석,151175048,85.6,87.775,88.713,0.59201 (100.59201),13 9,2024/09/04 09:37:23,
18,19,2118716350,(주)비엔인더스트리,이재혁,분석,151176230,85.6,87.776,88.714,0.59280 (100.5928),7 14,2024/09/04 09:28:42,
19,20,2148886584,주식회사 수민텔레콤,이상민,분석,151183700,85.6,87.781,88.718,0.59779 (100.59779),11 7,2024/09/04 09:34:20,
20,21,1098167078,(주)에스씨네트,이계영,분석,151191180,85.8,87.785,88.723,0.60280 (100.6028),1 3,2024/09/04 10:10:48,
21,22,2178135988,주식회사 조은정보,조용정,분석,151193721,85.8,87.787,88.724,0.60450 (100.6045),12 7,2024/09/06 10:00:05,
22,23,2068694508,주식회사 웰정보기술,강희춘,분석,151197197,85.8,87.789,88.726,0.60682 (100.60682),13 6,2024/09/05 09:28:16,
23,24,1138629821,동문이엔티 주식회사,송요일,분석,151198650,85.8,87.79,88.727,0.60779 (100.60779),6 13,2024/09/04 09:08:02,
24,25,1108190583,주식회사 키코,조근도,분석,151201050,85.8,87.791,88.728,0.60940 (100.6094),5 12,2024/09/06 13:07:56,
25,26,1138663611,주식회사 엠브이씨앤에스,오남림,분석,151201629,85.8,87.791,88.729,0.60978 (100.60978),8 15,2024/09/04 10:53:18,
26,27,2148768177,(주)프라임엔시스템,윤재중,분석,151202094,85.8,87.792,88.729,0.61010 (100.6101),13 2,2024/09/06 09:21:55,
27,28,2068601178,주식회사 해인이티에프,오재근,분석,151202393,85.8,87.792,88.729,0.61030 (100.6103),15 7,2024/09/05 08:26:43,
28,29,1068619761,(주) 한걸음정보통신,정진원,분석,151203289,85.8,87.792,88.73,0.61089 (100.61089),2 7,2024/09/04 18:17:52,
29,30,2158661490,(주)이베이테크,황경구,분석,151206130,85.8,87.794,88.731,0.61279 (100.61279),3 9,2024/09/06 10:18:15,
30,31,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,151213610,86.0,87.799,88.736,0.61780 (100.6178),10 6,2024/09/04 10:38:44,
31,32,1178128886,(주)미라클산업,김영철,분석,151221380,86.0,87.803,88.74,0.62299 (100.62299),5 7,2024/09/05 09:31:06,
32,33,1208100598,(주)삼지엔지니어링,김동명,분석,151225000,86.2,87.806,88.743,0.62541 (100.62541),11 10,2024/09/04 10:51:03,
33,34,2158686415,(주)새빛엔에스,양채원,분석,151226270,86.2,87.806,88.743,0.62626 (100.62626),8 6,2024/09/05 17:13:12,
34,35,2048160050,(주)신화데이타,최용준,분석,151228560,86.2,87.808,88.745,0.62780 (100.6278),4 5,2024/09/04 19:01:23,
35,36,2068124123,(주)세양텔레콤,김한섭,분석,151229606,86.2,87.808,88.745,0.62850 (100.6285),12 13,2024/09/05 08:57:44,
36,37,1098153822,서울텔엔지니어링(주),정영철,분석,151234750,86.2,87.811,88.748,0.63194 (100.63194),9 5,2024/09/05 16:35:53,
37,38,2118145912,영남스퀘어 주식회사,장재모,분석,151235455,86.2,87.812,88.749,0.63241 (100.63241),14 7,2024/09/04 09:48:50,
38,39,2178113330,(주)오성에스이엠,오성표,분석,151236035,86.2,87.812,88.749,0.63279 (100.63279),15 5,2024/09/05 09:49:27,
39,40,2128604113,주식회사 아리아,장시진,분석,151236040,86.2,87.812,88.749,0.63280 (100.6328),4 12,2024/09/05 08:54:58,
40,41,1198658528,진솔이앤에스 주식회사,김정현,분석,151239625,86.2,87.814,88.751,0.63520 (100.6352),2 10,2024/09/05 16:18:33,
41,42,6158139437,이수이 주식회사,권득윤,분석,151240000,86.4,87.815,88.751,0.63545 (100.63545),10 12,2024/09/05 13:56:59,
42,43,1058660665,(주)일신전업,김한경,분석,151243510,86.4,87.817,88.753,0.63779 (100.63779),2 3,2024/09/05 19:42:25,
