,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1048140865,다이아몬드전자(주)  [최종낙찰],이건,분석,102252500,88.058,87.395,-0.68152 (99.31848),4 12,2024/08/30 10:06:18,
1,2,1138193726,(주)성진에스에스,강신범,분석,102277031,88.079,87.416,-0.65769 (99.34231),4 14,2024/09/02 08:39:38,
2,3,2208788125,다인스 주식회사,권향옥,분석,102281000,88.083,87.419,-0.65384 (99.34616),7 8,2024/09/02 08:52:29,
3,4,1048610901,이룸유비쿼터스주식회사,김승규,분석,102386770,88.174,87.51,-0.55110 (99.4489),7 10,2024/08/30 13:41:06,
4,5,1068638093,(주)엘케이시스코,이기일,분석,102522230,88.29,87.625,-0.41953 (99.58047),1 2,2024/09/02 09:59:14,
5,6,2018603701,소성정보기술 주식회사,김금남,분석,102565710,88.328,87.663,-0.37730 (99.6227),15 9,2024/09/03 09:15:13,
6,7,2068193673,지에스네트웍스(주),임동배,분석,102567043,88.329,87.664,-0.37600 (99.624),12 7,2024/09/02 10:23:56,
7,8,2308103607,주식회사 디케이앤트,양동국,분석,102572910,88.334,87.669,-0.37031 (99.62969),11 6,2024/08/30 17:05:07,
8,9,1288138083,주식회사 유앤후레쉬,우재명,분석,102612970,88.369,87.703,-0.33140 (99.6686),3 11,2024/09/02 21:22:55,
9,10,2158602337,지엔네텔(주),고시영,분석,102631368,88.384,87.719,-0.31353 (99.68647),2 1,2024/09/03 09:18:58,
10,11,1188114949,이주씨스템(주),이복균,분석,102642260,88.394,87.728,-0.30295 (99.69705),13 4,2024/09/03 08:47:15,
11,12,3358200353,사)한국장애인미래정책포럼 아이티사업단,배영환,분석,102678700,88.425,87.759,-0.26755 (99.73245),14 10,2024/09/02 09:12:07,
12,13,2188117964,(주)투윈스컴,박성하,분석,102709017,88.451,87.785,-0.23810 (99.7619),10 14,2024/09/02 07:06:26,
13,14,7148800617,주식회사 성진정보통신,문계철,분석,102711487,88.453,87.787,-0.23571 (99.76429),14 13,2024/08/30 10:31:19,
14,15,1108609224,주식회사 두루스코,김옥연,분석,102790104,88.521,87.854,-0.15934 (99.84066),6 10,2024/09/02 09:40:39,
15,16,7748102302,주식회사 그린도트,이화진,분석,102797447,88.527,87.861,-0.15221 (99.84779),2 15,2024/09/02 18:27:35,
16,17,1138604679,(주) 투데이게이트,김익훈,분석,102810010,88.538,87.871,-0.14001 (99.85999),11 9,2024/09/02 22:37:54,
17,18,1058221062,사단법인 대한장애인복지협회,박재환,분석,102822500,88.549,87.882,-0.12788 (99.87212),13 1,2024/09/02 15:02:56,
18,19,1078151890,주식회사유진솔루션,이훈희,분석,102846749,88.57,87.903,-0.10432 (99.89568),1 11,2024/09/02 17:04:30,
19,20,1088149704,썬시큐원(주),백석환,분석,102889310,88.606,87.939,-0.06298 (99.93702),1 9,2024/09/02 05:54:55,
20,21,1088167041,(주)가디엘,최혜심,분석,102896805,88.613,87.945,-0.05570 (99.9443),5 13,2024/09/02 17:03:26,
