,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078677070,씨지에스아이티(주),최규식,분석,175188932,87.746,88.585,0.08437 (100.08437),,2024/08/21 17:26:57,1순위
1,2,1328105709,(주)왕선전설,조정현,분석,175190536,87.746,88.586,0.08529 (100.08529),,2024/08/21 07:23:23,2순위
2,3,6508100027,다온정보시스템 주식회사,김연정,분석,175190700,87.747,88.586,0.08539 (100.08539),,2024/08/20 10:40:04,3순위
3,4,1068157019,(주)세호영상,박석신,분석,175195700,87.749,88.589,0.08827 (100.08827),,2024/08/21 17:00:18,4순위
4,5,2068125404,(주)대경인트라넷,이강열,분석,175197790,87.75,88.59,0.08948 (100.08948),,2024/08/21 15:52:19,5순위
5,6,1068619761,(주) 한걸음정보통신,정진원,분석,175199039,87.751,88.59,0.09019 (100.09019),,2024/08/19 20:14:14,6순위
6,7,1018126108,(주)일능,심금자,분석,175200200,87.752,88.591,0.09086 (100.09086),,2024/08/20 09:04:39,7순위
7,8,2138641595,주식회사 브랜드텍,김은수,분석,175203500,87.753,88.593,0.09277 (100.09277),,2024/08/19 23:07:58,8순위
8,9,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,175203807,87.754,88.593,0.09294 (100.09294),,2024/08/20 09:21:13,9순위
9,10,1018139321,(주)세웅정보통신,장우진,분석,175206800,87.755,88.594,0.09467 (100.09467),,2024/08/20 09:29:36,10순위
10,11,4048800118,주식회사 앙츠,박창진,분석,175208584,87.756,88.595,0.09570 (100.0957),,2024/08/21 18:56:52,11순위
11,12,2158691790,에이브이에스텍(주),박주영,분석,175211800,87.758,88.597,0.09755 (100.09755),,2024/08/19 15:39:49,12순위
12,13,1098603593,주식회사 완일이씨에스,김경창,분석,175218994,87.762,88.6,0.10169 (100.10169),,2024/08/19 08:07:02,13순위
13,14,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,175219505,87.762,88.601,0.10199 (100.10199),,2024/08/16 10:25:22,14순위
14,15,1198165586,제이케이앤티텔레콤(주),전찬화,분석,175220176,87.762,88.601,0.10238 (100.10238),,2024/08/19 12:47:19,15순위
15,16,8268102035,주식회사 더블유엔에스,박현준,분석,175221000,87.763,88.601,0.10285 (100.10285),,2024/08/16 17:04:42,16순위
16,17,1078154150,주식회사 케이원,송관섭,분석,175221309,87.763,88.602,0.10303 (100.10303),,2024/08/19 17:55:55,17순위
17,18,1068146133,(주)케이씨이,조정휘,분석,175224375,87.765,88.603,0.10480 (100.1048),,2024/08/19 11:21:31,18순위
18,19,1068178635,(주)지아이테크놀러지,홍영우,분석,175226200,87.766,88.604,0.10585 (100.10585),,2024/08/19 15:29:50,19순위
19,20,4818802660,이지씨엔티 주식회사,이종기,분석,175228365,87.767,88.605,0.10709 (100.10709),,2024/08/19 11:16:36,20순위
20,21,2198116973,건아정보기술 주식회사,심광호,분석,175229520,87.767,88.606,0.10776 (100.10776),,2024/08/19 18:20:48,21순위
21,22,2170366237,염광통신공사,기홍용,분석,175231400,87.768,88.607,0.10884 (100.10884),,2024/08/19 16:05:21,22순위
22,23,2018147460,태성전기통신(주),이덕우,분석,175237718,87.772,88.61,0.11248 (100.11248),,2024/08/21 10:13:46,23순위
23,24,2018603701,소성정보기술 주식회사,김금남,분석,175239031,87.773,88.611,0.11324 (100.11324),,2024/08/21 08:51:55,24순위
24,25,4108633207,(유)대원엔지니어링,박윤규,분석,175239700,87.773,88.611,0.11363 (100.11363),,2024/08/21 16:58:30,25순위
25,26,2038164825,(주)스피드정보통신,선의석,분석,175242080,87.774,88.612,0.11500 (100.115),,2024/08/20 10:07:17,26순위
26,27,1198637085,(주) 하이네트워크,이준수,분석,175242700,87.775,88.612,0.11536 (100.11536),,2024/08/20 16:45:58,27순위
27,28,2188114856,서교정보통신(주),김기설,분석,175245530,87.776,88.614,0.11699 (100.11699),,2024/08/21 19:47:06,28순위
28,29,1088168230,주식회사 엑스파트넷,조민호,분석,175245890,87.776,88.614,0.11719 (100.11719),,2024/08/20 08:48:36,29순위
29,30,1138613391,주식회사 지에스씨앤씨,석덕림,분석,175246410,87.777,88.614,0.11749 (100.11749),,2024/08/21 10:13:11,30순위
30,31,1128148359,(주)펜타콤씨엔씨,최상록,분석,175248677,87.778,88.615,0.11880 (100.1188),,2024/08/22 09:02:23,31순위
31,32,2298125412,스크린정보통신(주),조승제,분석,175249800,87.778,88.616,0.11945 (100.11945),,2024/08/21 09:34:51,32순위
32,33,1208742606,주식회사 테눅스,전석순,분석,175253350,87.78,88.618,0.12149 (100.12149),,2024/08/16 14:55:52,33순위
33,34,1418147931,주식회사 이리야시스템,허재혁,분석,175253353,87.78,88.618,0.12149 (100.12149),,2024/08/21 09:13:28,34순위
34,35,1188111165,주식회사 세원이엔피디,이왕종,분석,175253527,87.78,88.618,0.12160 (100.1216),,2024/08/22 08:59:15,35순위
35,36,1108190583,주식회사 키코,조근도,분석,175253700,87.78,88.618,0.12169 (100.12169),,2024/08/21 09:42:14,36순위
36,37,2148647194,투앤원정보통신주식회사,서승호,분석,175255627,87.782,88.619,0.12281 (100.12281),,2024/08/16 14:54:32,37순위
37,38,5138100034,주식회사 엠젠솔루션,조상환,분석,175256000,87.782,88.619,0.12302 (100.12302),,2024/08/19 13:46:48,38순위
38,39,2048635411,주식회사 화산에스티아이,이명재,분석,175258900,87.783,88.621,0.12469 (100.12469),,2024/08/16 14:59:29,39순위
39,40,2188120741,케이씨티정보통신(주),백형은,분석,175260810,87.784,88.622,0.12579 (100.12579),,2024/08/22 09:04:09,40순위
40,41,2208151999,현대에이치티 주식회사,이건구,분석,175264000,87.786,88.623,0.12763 (100.12763),,2024/08/20 11:30:35,41순위
41,42,1078746443,(주)라인테크놀로지,유현식,분석,175264354,87.786,88.623,0.12783 (100.12783),,2024/08/21 17:08:13,42순위
42,43,2148670792,(주)토마토시스템,이상돈,분석,175267190,87.788,88.625,0.12947 (100.12947),,2024/08/21 09:15:04,43순위
43,44,2158607273,(주)미주전통,장원식,분석,175267230,87.788,88.625,0.12949 (100.12949),,2024/08/21 20:23:18,44순위
44,45,2648127825,주식회사 제이원아이티,이준호,분석,175267230,87.788,88.625,0.12949 (100.12949),,2024/08/20 13:21:05,44순위
45,46,1138683368,주식회사 에스엠시스템즈,이승환,분석,175267500,87.788,88.625,0.12965 (100.12965),,2024/08/20 15:53:30,46순위
46,47,6358700388,(주)예본아이디,김정민,분석,175271000,87.79,88.627,0.13166 (100.13166),,2024/08/20 10:14:56,47순위
47,48,1078619861,주식회사 하이텍영상,최종만,분석,175272600,87.791,88.628,0.13259 (100.13259),,2024/08/21 11:33:16,48순위
48,49,1068654453,주식회사 티엔에스솔루션,박종수,분석,175274170,87.792,88.628,0.13349 (100.13349),,2024/08/20 15:55:07,49순위
49,50,5258602705,(주)세화 텔링크,이옥임,분석,175278955,87.794,88.631,0.13625 (100.13625),,2024/08/21 18:23:03,50순위
0,51,1198618088,주식회사 하이넷 네트웍스,김동순,분석,175285100,87.797,88.634,0.13979 (100.13979),,2024/08/20 08:19:11,51순위
1,52,1358188617,주식회사 지에프씨코리아,안병모,분석,175286900,87.798,88.635,0.14083 (100.14083),,2024/08/21 09:35:32,52순위
2,53,1078805018,주식회사 지엔아이테크,박우정,분석,175288650,87.799,88.636,0.14184 (100.14184),,2024/08/19 16:06:12,53순위
3,54,1138195817,(주)베스트일렉트로닉스,최경원,분석,175294650,87.803,88.639,0.14529 (100.14529),,2024/08/20 16:05:18,54순위
4,55,2148693742,에이치디에스주식회사,조한봉,분석,175295694,87.803,88.639,0.14590 (100.1459),,2024/08/20 09:06:07,55순위
5,56,1098195410,(주)신성글로벌네트워크,홍우석,분석,175298991,87.805,88.641,0.14780 (100.1478),,2024/08/19 14:49:00,56순위
6,57,2158689085,(주)에스지테크놀러지,손병학,분석,175300200,87.806,88.642,0.14849 (100.14849),,2024/08/21 10:05:33,57순위
7,58,2068706603,주식회사 온품,김유혁,분석,175301340,87.806,88.642,0.14915 (100.14915),,2024/08/19 15:00:48,58순위
8,59,1018151121,주식회사 경원전력,최경택,분석,175302055,87.807,88.642,0.14956 (100.14956),,2024/08/21 16:00:31,59순위
9,60,2158168163,블루엔이(주),정홍채,분석,175302900,87.807,88.643,0.15005 (100.15005),,2024/08/19 15:00:46,60순위
10,61,1058153698,진우에이티에스 주식회사,정진태,분석,175305480,87.808,88.644,0.15153 (100.15153),,2024/08/20 11:28:17,61순위
11,62,1138137229,두복산전(주),이영두,분석,175305930,87.809,88.644,0.15179 (100.15179),,2024/08/18 13:57:17,62순위
12,63,2628802128,주식회사 성우일렉콤,최종국,분석,175307120,87.809,88.645,0.15248 (100.15248),,2024/08/16 11:28:40,63순위
13,64,2208680918,(주)엠디엠알,이재원,분석,175309576,87.811,88.646,0.15390 (100.1539),,2024/08/20 10:17:22,64순위
14,65,1138629419,(주)에스이든,하태정,분석,175311310,87.812,88.647,0.15489 (100.15489),,2024/08/20 15:59:58,65순위
15,66,2108156959,두레에스텍 주식회사,유의근,분석,175314080,87.813,88.649,0.15649 (100.15649),,2024/08/20 11:12:02,66순위
16,67,2128145574,콤시스(주),서경환,분석,175315120,87.814,88.649,0.15709 (100.15709),,2024/08/19 17:23:41,67순위
17,68,2068124123,(주)세양텔레콤,김한섭,분석,175315130,87.814,88.649,0.15710 (100.1571),,2024/08/21 09:22:59,68순위
18,69,2158687767,(주)에스앤디비즈,정성호,분석,175318000,87.815,88.651,0.15875 (100.15875),,2024/08/19 10:43:07,69순위
19,70,2018176136,(주)휴넷시스템,김초영,분석,175321028,87.817,88.652,0.16049 (100.16049),,2024/08/21 13:20:02,70순위
20,71,5088137937,(주)벨류데이터,정영두,분석,175322764,87.818,88.653,0.16150 (100.1615),,2024/08/19 11:51:18,71순위
21,72,1178169252,엠에스온(주),이경미,분석,175323111,87.818,88.653,0.16170 (100.1617),,2024/08/21 09:59:00,72순위
22,73,1058628520,유테크(주),최윤영,분석,175323285,87.818,88.653,0.16180 (100.1618),,2024/08/21 15:25:42,73순위
23,74,2158119769,주식회사 남일기업,이범석,분석,175324320,87.819,88.654,0.16239 (100.16239),,2024/08/21 12:33:47,74순위
24,75,2128606988,원강정보통신 주식회사,우강원,분석,175327969,87.821,88.656,0.16449 (100.16449),,2024/08/20 10:27:47,75순위
25,76,1048603486,우영메카(주),김규승,분석,175328491,87.821,88.656,0.16480 (100.1648),,2024/08/16 17:06:37,76순위
26,77,2148132740,(주)융시스템,박진기,분석,175336472,87.825,88.66,0.16939 (100.16939),,2024/08/21 08:14:25,77순위
27,78,1050296111,중앙전자통신,김용수,분석,175338554,87.826,88.661,0.17059 (100.17059),,2024/08/21 14:05:58,78순위
28,79,2068694508,주식회사 웰정보기술,강희춘,분석,175340161,87.827,88.662,0.17152 (100.17152),,2024/08/21 09:48:21,79순위
29,80,1078212123,사단법인 장애인인권센터,서인환,분석,175343450,87.829,88.663,0.17342 (100.17342),,2024/08/22 09:31:36,80순위
30,81,1068631595,솔라윈시스템(주),허성미,분석,175344108,87.829,88.664,0.17380 (100.1738),,2024/08/21 13:05:58,81순위
31,82,2048159043,이앤씨텔레콤(주),김진갑,분석,175344975,87.83,88.664,0.17430 (100.1743),,2024/08/21 09:50:50,82순위
32,83,2118199266,주식회사 다래파크텍,진정호,분석,175348273,87.831,88.666,0.17620 (100.1762),,2024/08/20 08:17:35,83순위
33,84,1208637260,에스피케이인크 주식회사,박성빈,분석,175350637,87.833,88.667,0.17756 (100.17756),,2024/08/21 17:06:44,84순위
34,85,2068120414,(주)일광기업,오도진,분석,175352592,87.834,88.668,0.17868 (100.17868),,2024/08/21 08:31:36,85순위
35,86,1138148366,주식회사 레이어스,조인선,분석,175352958,87.834,88.668,0.17890 (100.1789),,2024/08/19 15:17:17,86순위
36,87,2308103607,주식회사 디케이앤트,양동국,분석,175354719,87.835,88.669,0.17991 (100.17991),,2024/08/19 17:37:48,87순위
37,88,1238175875,주식회사 휴톤,김영상,분석,175356775,87.836,88.67,0.18110 (100.1811),,2024/08/21 08:03:45,88순위
38,89,2068126626,주식회사 동부전기,형남길,분석,175357104,87.836,88.67,0.18128 (100.18128),,2024/08/22 09:06:35,89순위
39,90,1328627576,(주)알트온,최정근,분석,175357469,87.836,88.67,0.18150 (100.1815),,2024/08/20 09:33:17,90순위
40,91,1068681756,주식회사 융창,이재진,분석,175361900,87.839,88.673,0.18405 (100.18405),,2024/08/20 13:21:03,91순위
41,92,2068617141,(주)텔코아,황민석,분석,175363200,87.839,88.673,0.18480 (100.1848),,2024/08/19 17:03:33,92순위
42,93,2158726791,(주)21세기정보기술,송채현,분석,175364583,87.84,88.674,0.18559 (100.18559),,2024/08/20 12:41:19,93순위
43,94,2048131967,(주)용백전설,곽의영,분석,175366140,87.841,88.675,0.18649 (100.18649),,2024/08/19 14:50:24,94순위
44,95,8228700717,주식회사 해나정보통신,이창현,분석,175371351,87.844,88.677,0.18950 (100.1895),,2024/08/21 08:30:21,95순위
45,96,1018639665,(주)한양인프라넷,김주호,분석,175373430,87.845,88.679,0.19069 (100.19069),,2024/08/19 16:08:51,96순위
46,97,2148626637,(주)아이엔지시스템,김정화,분석,175373500,87.845,88.679,0.19073 (100.19073),,2024/08/21 09:48:49,97순위
47,98,1068644033,(주)코맥스디에스씨,안병호,분석,175381936,87.85,88.683,0.19560 (100.1956),,2024/08/21 18:20:10,98순위
48,99,1138184945,에스엠티정보기술(주),이묵희,분석,175387533,87.853,88.686,0.19882 (100.19882),,2024/08/19 15:17:45,99순위
49,100,1098154781,(주)공항엔지니어링,박필립,분석,175389400,87.854,88.687,0.19990 (100.1999),,2024/08/21 18:18:59,100순위
0,101,4028141375,주식회사 이레유비크,박임철,분석,175390092,87.854,88.687,0.20030 (100.2003),,2024/08/20 15:56:13,101순위
1,102,2208132347,(주)태양기술개발,안규철,분석,175394222,87.856,88.689,0.20268 (100.20268),,2024/08/21 06:48:27,102순위
2,103,1068606683,로버무트 주식회사,송태하,분석,175397945,87.858,88.691,0.20482 (100.20482),,2024/08/20 17:52:10,103순위
3,104,2068179706,(주)씨엠유니버샬,전재용,분석,175415808,87.868,88.7,0.21511 (100.21511),,2024/08/21 09:34:59,104순위
4,105,1058601287,(주)성산정보시스템,김기주,분석,175419591,87.87,88.702,0.21729 (100.21729),,2024/08/20 13:22:24,105순위
5,106,2138627690,(주)이스텍,황복영,분석,175419930,87.87,88.702,0.21749 (100.21749),,2024/08/22 09:08:05,106순위
6,107,5198102535,주식회사 이음유앤아이,박영재,분석,175421340,87.871,88.703,0.21830 (100.2183),,2024/08/20 12:09:02,107순위
7,108,2098133432,(주)가람씨앤씨,임승덕,분석,175421795,87.871,88.703,0.21857 (100.21857),,2024/08/20 09:09:57,108순위
8,109,1068180219,(주)네트웍리더,권철영,분석,175425491,87.873,88.705,0.22069 (100.22069),,2024/08/19 09:33:39,109순위
9,110,2078109289,栗林建設 株式會社,윤석율,분석,175426000,87.873,88.705,0.22099 (100.22099),,2024/08/22 08:06:34,110순위
10,111,1388166311,한경정보기술(주),한정훈,분석,175429490,87.875,88.707,0.22300 (100.223),,2024/08/20 09:45:59,111순위
11,112,2028162708,(주)에스텍시스템,이병화,분석,175430003,87.875,88.707,0.22330 (100.2233),,2024/08/21 08:08:12,112순위
12,113,1268620622,(주)엑스코하이텍,박정현,분석,175435000,87.878,88.71,0.22617 (100.22617),,2024/08/21 09:27:16,113순위
13,114,2024700576,성온엘,이미경,분석,175439030,87.88,88.712,0.22850 (100.2285),,2024/08/20 17:58:10,114순위
14,115,1058186995,부원동력(주),이병의,분석,175439200,87.88,88.712,0.22860 (100.2286),,2024/08/21 10:10:27,115순위
15,116,1058746506,(주)파워일렉,박웅,분석,175442210,87.882,88.713,0.23033 (100.23033),,2024/08/16 16:39:04,116순위
16,117,1198602494,(주) 네오인아이텍,이경미,분석,175444060,87.883,88.714,0.23140 (100.2314),,2024/08/19 16:22:57,117순위
17,118,1098643839,주식회사 케이비정보통신,지인현,분석,175444405,87.883,88.714,0.23159 (100.23159),,2024/08/22 09:10:49,118순위
18,119,1198639540,주식회사 새누,황선오,분석,175445100,87.884,88.715,0.23200 (100.232),,2024/08/20 11:41:45,119순위
19,120,1088604075,청목이앤아이 주식회사,김희경,분석,175446480,87.884,88.715,0.23279 (100.23279),,2024/08/21 16:21:40,120순위
20,121,3148701175,주식회사 윈스타비투비,강가현,분석,175451380,87.887,88.718,0.23561 (100.23561),,2024/08/19 21:13:21,121순위
21,122,2118101156,(주)인스틴솔루션,박세준,분석,175454200,87.889,88.719,0.23724 (100.23724),,2024/08/20 16:18:02,122순위
22,123,1208137120,(주)지티일렉콘,고광열,분석,175456000,87.89,88.72,0.23828 (100.23828),,2024/08/22 03:53:34,123순위
23,124,1068194620,(주)합동전자산업,정호원,분석,175458280,87.891,88.721,0.23959 (100.23959),,2024/08/19 10:02:28,124순위
24,125,5728702483,주식회사 케이제이에스랩,나봉채,분석,175458809,87.891,88.722,0.23990 (100.2399),,2024/08/16 15:25:34,125순위
25,126,1018605466,금부통신 주식회사,정재학,분석,175463000,87.893,88.724,0.24231 (100.24231),,2024/08/20 11:06:46,126순위
26,127,2078141917,합자회사 대성전업상사,권기원,분석,175467950,87.896,88.726,0.24516 (100.24516),,2024/08/19 14:15:28,127순위
27,128,2018199051,나루씨앤씨주식회사,이상협,분석,175472517,87.898,88.729,0.24780 (100.2478),,2024/08/19 16:04:22,128순위
