,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2048620636,(주)유시스  [최종낙찰],이경재,분석,240130000.0,86.6,87.825,89.65,1.65061 (101.65061),3 12,2024/08/05 10:32:52,
1,2,1138658592,위너시스텍 주식회사,조용걸,분석,240144100.0,86.6,87.831,89.656,1.65661 (101.65661),12 9,2024/08/06 12:26:46,
2,3,4658102956,주식회사 이더넷,양희연,분석,240680860.0,89.2,88.036,89.856,1.88500 (101.885),4 10,2024/08/05 22:50:30,
3,-1,1088188385,주식회사 오메카,오정은,분석,239656150.0,82.8,87.644,89.474,1.44900 (101.449),11 8,2024/08/05 16:23:29,낙찰하한선 미달
4,-2,1148633857,에스엠이엔지(주),이관휴,분석,239498682.0,81.6,87.584,89.415,1.38199 (101.38199),14 7,2024/08/08 13:41:19,낙찰하한선 미달
5,-3,1068627183,한국씨텍(주),박재규,분석,239283600.0,80.0,87.502,89.334,1.29048 (101.29048),3 4,2024/08/07 09:15:06,낙찰하한선 미달
6,-4,1138151895,주식회사 온리정보통신,김서규,분석,239236631.0,79.6,87.484,89.317,1.27050 (101.2705),13 2,2024/08/08 13:48:41,낙찰하한선 미달
7,-5,6048111797,주식회사글로벌엔씨,임채익,분석,239160013.0,79.2,87.455,89.288,1.23790 (101.2379),8 3,2024/08/09 08:27:57,낙찰하한선 미달
8,-6,1078165206,앤아이에스(주),정성호,분석,239026519.0,78.0,87.404,89.238,1.18110 (101.1811),7 15,2024/08/08 17:58:07,낙찰하한선 미달
9,-7,1058665689,(주)경림이앤지,김창근,분석,238858240.0,76.8,87.34,89.176,1.10950 (101.1095),2 13,2024/08/08 17:11:59,낙찰하한선 미달
10,-8,1098185343,주식회사 오티에스씨,이승환,분석,238794548.0,76.4,87.316,89.152,1.08239 (101.08239),10 9,2024/08/09 09:03:29,낙찰하한선 미달
11,-9,2208788125,다인스 주식회사,권향옥,분석,238717680.0,75.8,87.286,89.123,1.04969 (101.04969),3 4,2024/08/06 09:38:11,낙찰하한선 미달
12,-10,1198611746,(주)지트인,김재환,분석,238639000.0,75.2,87.256,89.094,1.01621 (101.01621),15 5,2024/08/06 09:54:05,낙찰하한선 미달
13,-11,1148726111,티비엠테크주식회사,김치연,분석,238637300.0,75.2,87.256,89.093,1.01549 (101.01549),3 2,2024/08/06 12:45:01,낙찰하한선 미달
14,-12,1048159651,(주)성우음향정보통신,송민자,분석,238581617.0,74.6,87.234,89.072,0.99180 (100.9918),9 14,2024/08/09 08:43:15,낙찰하한선 미달
15,-13,1078151890,주식회사유진솔루션,이훈희,분석,238520576.0,74.2,87.211,89.05,0.96582 (100.96582),10 6,2024/08/05 10:19:09,낙찰하한선 미달
16,-14,2068165615,(주)아이커머,조상현,분석,238503822.0,74.2,87.205,89.043,0.95869 (100.95869),1 9,2024/08/08 09:28:40,낙찰하한선 미달
17,-15,2068188409,주식회사 넥스파시스템,서종렬,분석,238454468.0,73.8,87.186,89.025,0.93770 (100.9377),11 1,2024/08/07 22:24:17,낙찰하한선 미달
18,-16,1138618789,이노뎁(주),이성진,분석,238437500.0,73.6,87.179,89.019,0.93048 (100.93048),1 7,2024/08/08 17:05:17,낙찰하한선 미달
19,-17,2208151999,현대에이치티 주식회사,이건구,분석,238379968.0,73.2,87.157,88.997,0.90600 (100.906),6 13,2024/08/06 10:34:39,낙찰하한선 미달
20,-18,1068648117,주식회사 티원엘에스,김영규,분석,238248350.0,72.2,87.107,88.948,0.85000 (100.85),7 15,2024/08/07 20:11:28,낙찰하한선 미달
21,-19,1068638093,(주)엘케이시스코,이기일,분석,238223130.0,72.0,87.098,88.939,0.83926 (100.83926),13 1,2024/08/07 16:17:48,낙찰하한선 미달
22,-20,2098112984,(주)고덕종합건설,김진영,분석,238211920.0,71.8,87.093,88.934,0.83449 (100.83449),14 1,2024/08/07 13:41:22,낙찰하한선 미달
23,-21,1068157019,(주)세호영상,박석신,분석,238108500.0,71.0,87.054,88.896,0.79049 (100.79049),12 5,2024/08/08 12:58:08,낙찰하한선 미달
24,-22,1058173369,(주)신한개발,이종순,분석,238020377.0,70.4,87.02,88.863,0.75300 (100.753),5 2,2024/08/05 15:19:48,낙찰하한선 미달
25,-23,2068213088,사단법인장애인동반성장협회,정영석,분석,237936800.0,69.8,86.988,88.832,0.71743 (100.71743),12 13,2024/08/06 11:29:30,낙찰하한선 미달
26,-24,3738701418,주식회사 에스비넷,허훈,분석,237912880.0,69.6,86.979,88.823,0.70726 (100.70726),12 9,2024/08/05 11:19:47,낙찰하한선 미달
27,-25,2148105563,(주)인성이엔씨,김규만,분석,237848800.0,69.2,86.955,88.799,0.67999 (100.67999),4 6,2024/08/06 12:27:58,낙찰하한선 미달
28,-26,1171187825,신원전자,안희덕,분석,237842540.0,69.0,86.952,88.796,0.67733 (100.67733),14 1,2024/08/08 11:20:37,낙찰하한선 미달
29,-27,6078616291,케이시스 주식회사,김중섭,분석,237840000.0,69.0,86.951,88.795,0.67625 (100.67625),8 10,2024/08/06 10:32:27,낙찰하한선 미달
30,-28,1058153698,진우에이티에스 주식회사,정진태,분석,237838232.0,69.0,86.951,88.795,0.67550 (100.6755),4 13,2024/08/08 23:59:06,낙찰하한선 미달
31,-29,1058188805,(주)경성텔레콤,김천수,분석,237835180.0,69.0,86.95,88.794,0.67420 (100.6742),10 15,2024/08/07 09:39:02,낙찰하한선 미달
32,-30,1068669669,(주)일광통신,이병일,분석,237814770.0,68.8,86.942,88.786,0.66551 (100.66551),10 4,2024/08/06 09:11:50,낙찰하한선 미달
33,-31,1018138303,주식회사 비엘에스,안홍서,분석,237811909.0,68.8,86.941,88.785,0.66430 (100.6643),1 10,2024/08/09 08:58:53,낙찰하한선 미달
34,-32,5568600996,주영전자통신 주식회사,임채열,분석,237811200.0,68.8,86.94,88.785,0.66399 (100.66399),12 2,2024/08/08 08:11:49,낙찰하한선 미달
35,-33,1078619861,주식회사 하이텍영상,최종만,분석,237791580.0,68.6,86.933,88.777,0.65565 (100.65565),10 6,2024/08/08 13:07:36,낙찰하한선 미달
36,-34,1098197140,(주)코맥스시큐리티,김종정,분석,237783942.0,68.6,86.93,88.775,0.65240 (100.6524),7 4,2024/08/09 09:45:53,낙찰하한선 미달
37,-35,1048643227,(주)제이더블유씨네트웍스,이동원,분석,237761140.0,68.4,86.921,88.766,0.64269 (100.64269),14 6,2024/08/08 09:40:06,낙찰하한선 미달
38,-36,1138185890,(주)두손씨에스티,최수경,분석,237750090.0,68.4,86.917,88.762,0.63799 (100.63799),11 5,2024/08/07 09:09:12,낙찰하한선 미달
39,-37,1198800016,주식회사 태영정보통신공사,김석주,분석,237717253.0,68.2,86.905,88.75,0.62402 (100.62402),2 3,2024/08/02 10:22:27,낙찰하한선 미달
40,-38,2068613975,세인에스앤씨(주),손은숙,분석,237715315.0,68.0,86.904,88.749,0.62320 (100.6232),3 14,2024/08/08 06:58:00,낙찰하한선 미달
41,-39,5298100062,주식회사 알에프코리아,신현성,분석,237694150.0,68.0,86.896,88.741,0.61419 (100.61419),3 12,2024/08/08 09:21:48,낙찰하한선 미달
42,-40,1018211295,사단법인 한국장애인이워크협회,조무호,분석,237660800.0,67.6,86.883,88.729,0.60000 (100.6),1 8,2024/08/02 10:07:51,낙찰하한선 미달
43,-41,2150786744,영진전기통신공사,정재인,분석,237634934.0,67.4,86.873,88.719,0.58899 (100.58899),11 10,2024/08/06 09:19:43,낙찰하한선 미달
44,-42,2158682840,차일정보통신(주),오상국,분석,237613780.0,67.4,86.865,88.711,0.57999 (100.57999),5 9,2024/08/07 11:32:16,낙찰하한선 미달
45,-43,2038158134,(주)두전네트,손광현,분석,237580059.0,67.0,86.852,88.698,0.56565 (100.56565),11 3,2024/08/08 11:12:54,낙찰하한선 미달
46,-44,2068611905,(주)한포넷,이현우,분석,237554024.0,66.8,86.842,88.689,0.55457 (100.55457),1 10,2024/08/08 08:24:22,낙찰하한선 미달
47,-45,2158774589,주식회사 스카이코어,최명훈,분석,237539281.0,66.8,86.837,88.683,0.54830 (100.5483),7 13,2024/08/07 17:26:43,낙찰하한선 미달
48,-46,2148768992,주식회사 앤샵,장진화,분석,237538160.0,66.8,86.836,88.683,0.54782 (100.54782),1 11,2024/08/08 14:50:45,낙찰하한선 미달
49,-47,2078127900,합동전자통신(주),하명용,분석,237523860.0,66.6,86.831,88.677,0.54173 (100.54173),7 5,2024/08/08 10:30:28,낙찰하한선 미달
0,-48,2048651425,주식회사 메이사운드,심문섭,분석,237511780.0,66.6,86.826,88.673,0.53659 (100.53659),14 3,2024/08/08 09:20:13,낙찰하한선 미달
1,-49,6118700363,주식회사 서경산업,이대규,분석,237500737.0,66.4,86.822,88.669,0.53190 (100.5319),8 10,2024/08/09 09:52:07,낙찰하한선 미달
2,-50,1078757203,주식회사 비에스파워,정병섭,분석,237480900.0,66.2,86.814,88.661,0.52346 (100.52346),7 4,2024/08/09 05:17:41,낙찰하한선 미달
3,-51,2208131391,호진산업기연(주),안형근,분석,237468300.0,66.2,86.81,88.657,0.51809 (100.51809),12 7,2024/08/08 13:43:07,낙찰하한선 미달
4,-52,1078212123,사단법인 장애인인권센터,서인환,분석,237447260.0,66.0,86.801,88.649,0.50914 (100.50914),5 6,2024/08/09 08:59:17,낙찰하한선 미달
