,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1048198009,대신네트웍스주식회사  [최종낙찰],김태응,분석,46855750,87.746,87.289,-0.51940 (99.4806),10 1,2024/10/04 10:07:31,
1,2,1268620622,(주)엑스코하이텍,박정현,분석,46856100,87.746,87.289,-0.51866 (99.48134),8 3,2024/10/08 09:11:17,
2,3,1918801109,지디엘테크 주식회사,김완중,분석,46856566,87.747,87.29,-0.51767 (99.48233),9 8,2024/10/07 17:26:17,
3,4,1018172790,(주)공신데이타,서만식,분석,46857116,87.748,87.291,-0.51650 (99.4835),3 8,2024/10/04 11:35:46,
4,5,1128118909,(주)한일종합산업,박응석,분석,46857780,87.75,87.293,-0.51509 (99.48491),10 11,2024/10/07 09:58:23,
5,6,1058167417,(주)금정엔지니어링,구본신,분석,46858200,87.75,87.293,-0.51420 (99.4858),13 2,2024/10/07 17:26:39,
6,7,5878600398,주식회사 엑사엔시스,나정환,분석,46858340,87.751,87.294,-0.51391 (99.48609),11 3,2024/10/07 07:28:05,
7,8,2098121862,거우전설주식회사,김영훈,분석,46858537,87.751,87.294,-0.51349 (99.48651),4 9,2024/10/07 13:22:35,
8,9,6988700230,주식회사 스마트이엔씨,전유선,분석,46858600,87.751,87.294,-0.51335 (99.48665),7 3,2024/10/05 11:31:20,
9,10,1058110006,삼성전기산업 주식회사,박소연,분석,46859700,87.753,87.296,-0.51102 (99.48898),13 15,2024/10/08 07:43:26,
10,11,1138693094,주식회사 치우아이티,강호승,분석,46860051,87.754,87.297,-0.51027 (99.48973),2 3,2024/10/07 08:55:55,
11,12,2118895916,주식회사 지오통신,김영송,분석,46860500,87.755,87.298,-0.50932 (99.49068),8 6,2024/10/08 08:51:25,
12,13,1198653668,에코아이넷(주),박은희,분석,46865780,87.765,87.307,-0.49811 (99.50189),7 1,2024/10/07 09:11:06,
13,14,1148633857,에스엠이엔지(주),이관휴,분석,46865924,87.765,87.308,-0.49780 (99.5022),7 11,2024/10/07 08:55:36,
14,15,1098172945,(주)마커스코리아,이헌철,분석,46868900,87.77,87.313,-0.49149 (99.50851),11 13,2024/10/07 15:47:36,
15,16,1058676906,(주)디엠씨정보,윤성인,분석,46868930,87.77,87.313,-0.49142 (99.50858),9 6,2024/10/04 16:00:42,
16,17,1128139637,(주)씨엘에이에스,윤호중,분석,46870634,87.774,87.316,-0.48780 (99.5122),8 9,2024/10/04 11:50:49,
17,18,2158721947,(주)엠지브이보안시스템,김흥국,분석,46870916,87.774,87.317,-0.48721 (99.51279),4 15,2024/10/07 09:35:59,
18,19,2108157604,주식회사 유니원이엔지,장소영,분석,46872720,87.778,87.32,-0.48338 (99.51662),8 14,2024/10/07 13:32:54,
19,20,2178114305,주식회사 광문정보통신,서정만,분석,46873200,87.778,87.321,-0.48236 (99.51764),7 2,2024/10/04 12:38:46,
20,21,3058138619,주식회사 사이버텔브릿지,남백산,분석,46874108,87.78,87.323,-0.48043 (99.51957),12 15,2024/10/07 08:16:54,
21,22,1108190583,주식회사 키코,조근도,분석,46874830,87.782,87.324,-0.47890 (99.5211),13 11,2024/10/08 08:55:07,
22,23,2148891087,세경네트웍스 주식회사,장중석,분석,46875344,87.782,87.325,-0.47780 (99.5222),6 7,2024/10/04 13:11:29,
23,24,2068153517,뉴텔레콤(주),김을선,분석,46876330,87.784,87.327,-0.47571 (99.52429),2 3,2024/10/07 09:06:48,
24,25,2100412872,유광미디어,김유성,분석,46879960,87.791,87.334,-0.46800 (99.532),11 3,2024/10/07 09:16:34,
25,26,2208180951,엘지정보기술(주),엄태원,분석,46880336,87.792,87.335,-0.46721 (99.53279),1 15,2024/10/04 10:07:41,
26,27,2158171649,(주)삼삼통신기술,이성오,분석,46881300,87.794,87.336,-0.46516 (99.53484),6 7,2024/10/07 08:52:36,
27,28,5208801248,주식회사 해주정보통신,임나영,분석,46881890,87.795,87.337,-0.46391 (99.53609),13 5,2024/10/07 09:01:44,
28,29,2158603049,유니넷텍(주),김한호,분석,46885660,87.802,87.344,-0.45590 (99.5441),2 4,2024/10/08 08:45:56,
29,30,4468801407,(주)큐엔큐,장나미,분석,46886310,87.803,87.346,-0.45452 (99.54548),9 15,2024/10/04 10:06:39,
30,31,2158669639,(주)한정원,이수환,분석,46886890,87.804,87.347,-0.45329 (99.54671),5 7,2024/10/04 17:06:34,
31,32,5598700333,주식회사 제이투디앤티,김세환,분석,46887025,87.804,87.347,-0.45300 (99.547),6 15,2024/10/08 09:41:25,
32,33,1088179663,주식회사 시큐뱅크,심재춘,분석,46889852,87.81,87.352,-0.44700 (99.553),13 6,2024/10/06 08:50:29,
33,34,6158139437,이수이 주식회사,권득윤,분석,46890000,87.81,87.353,-0.44669 (99.55331),3 14,2024/10/07 14:34:13,
34,35,8228700717,주식회사 해나정보통신,이창현,분석,46890699,87.811,87.354,-0.44520 (99.5548),5 1,2024/10/04 12:51:03,
35,36,1288138083,주식회사 유앤후레쉬,우재명,분석,46891580,87.813,87.356,-0.44333 (99.55667),9 14,2024/10/07 20:11:07,
36,37,1170233690,화진정보통신,김병철,분석,46891782,87.813,87.356,-0.44290 (99.5571),9 12,2024/10/08 08:29:34,
37,38,2748800123,중앙씨앤티 주식회사,윤영진,분석,46891965,87.814,87.356,-0.44252 (99.55748),12 6,2024/10/08 08:35:18,
38,39,6218602134,(주)플러스전력,이하일,분석,46892440,87.814,87.357,-0.44151 (99.55849),9 5,2024/10/07 11:10:12,
39,40,2148180640,(주)남인정보통신,김남호,분석,46893007,87.816,87.358,-0.44030 (99.5597),12 9,2024/10/04 15:49:40,
40,41,4048800118,주식회사 앙츠,박창진,분석,46893243,87.816,87.359,-0.43980 (99.5602),9 10,2024/10/07 18:35:21,
41,42,1198148947,주식회사 광성기전,김성원,분석,46893710,87.817,87.359,-0.43881 (99.56119),10 11,2024/10/07 10:22:09,
42,43,1198637085,(주) 하이네트워크,이준수,분석,46893760,87.817,87.36,-0.43870 (99.5613),1 8,2024/10/04 15:25:27,
43,44,5868701163,주식회사 하이텍에이브이,김라영,분석,46893854,87.817,87.36,-0.43851 (99.56149),8 14,2024/10/07 09:43:05,
44,45,1068711354,에이비씨네트워크 주식회사,안종현,분석,46894843,87.819,87.362,-0.43641 (99.56359),15 7,2024/10/04 16:58:10,
45,46,4278601362,주식회사 케이엔테크,고범철,분석,46895100,87.819,87.362,-0.43586 (99.56414),9 7,2024/10/05 18:50:46,
46,47,2148824685,육일정보통신 주식회사,김지곤,분석,46895400,87.82,87.363,-0.43522 (99.56478),6 5,2024/10/07 17:29:56,
47,48,2148669602,(주)우호텔레콤,이강록,분석,46895970,87.821,87.364,-0.43401 (99.56599),6 3,2024/10/07 11:19:25,
48,49,1198118405,우광기전(주),이기진,분석,46896590,87.822,87.365,-0.43270 (99.5673),11 7,2024/10/07 10:56:42,
49,50,1138185890,(주)두손씨에스티,최수경,분석,46897360,87.824,87.366,-0.43106 (99.56894),9 8,2024/10/07 09:46:00,
0,51,1108604272,소리콤 주식회사,정재홍,분석,46900830,87.83,87.373,-0.42369 (99.57631),4 7,2024/10/08 01:17:44,
1,52,1488100811,주식회사 세명테크,박정필,분석,46901263,87.831,87.374,-0.42278 (99.57722),11 8,2024/10/07 17:38:07,
2,53,1068188579,(주)키월드정보통신,김영범,분석,46901720,87.832,87.374,-0.42180 (99.5782),13 4,2024/10/06 08:24:42,
3,54,2108164712,주식회사 데스카,조혜연,분석,46902050,87.832,87.375,-0.42110 (99.5789),15 11,2024/10/07 12:40:39,
4,55,1428168147,주식회사 다옴건설,이창석,분석,46902800,87.834,87.376,-0.41951 (99.58049),8 10,2024/10/07 13:17:04,
5,56,1088107572,세빈테크(주),박재영,분석,46903242,87.835,87.377,-0.41857 (99.58143),13 15,2024/10/07 18:52:32,
6,57,2118743406,보성통신기술(주),오영배,분석,46903800,87.836,87.378,-0.41739 (99.58261),9 7,2024/10/08 08:39:58,
7,58,1108175433,승림이앤씨(주),박기철,분석,46904260,87.837,87.379,-0.41641 (99.58359),7 13,2024/10/04 11:05:23,
8,59,1108170025,(주)원비즈시스템,박의영,분석,46905206,87.838,87.381,-0.41440 (99.5856),3 1,2024/10/04 13:56:26,
9,60,1018197466,주식회사콤위즈,정윤권,분석,46905810,87.84,87.382,-0.41312 (99.58688),3 11,2024/10/07 17:17:49,
10,61,2098111724,(주)석주기업,김정란,분석,46906101,87.84,87.383,-0.41250 (99.5875),7 12,2024/10/04 13:40:24,
11,62,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,46907560,87.843,87.385,-0.40941 (99.59059),1 10,2024/10/07 09:34:10,
12,63,2158690656,금성통신건설(주),윤영신,분석,46909050,87.846,87.388,-0.40624 (99.59376),11 6,2024/10/04 17:12:38,
13,64,1188111452,동화전자산업(주),김종화,분석,46909400,87.846,87.389,-0.40550 (99.5945),11 4,2024/10/07 08:24:43,
14,65,1078191887,(주)삼일아엔씨,채수걸,분석,46909822,87.847,87.389,-0.40460 (99.5954),8 4,2024/10/07 14:47:02,
