,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138193726,(주)성진에스에스,강신범,분석,59197261,88.052,88.078,0,11 3,2024/03/27 10:15:57,
1,2,5728702483,주식회사 케이제이에스랩,나봉채,분석,59221150,88.088,88.113,0,9 13,2024/03/25 10:22:34,
2,3,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,59221570,88.088,88.114,0,1 6,2024/03/26 11:40:33,
3,4,1188114949,이주씨스템(주)  [최종낙찰],이복균,분석,59229350,88.1,88.125,0,4 11,2024/03/27 16:57:59,
4,5,2308103607,주식회사 디케이앤트,양동국,분석,59293607,88.195,88.221,0,1 11,2024/03/26 16:46:21,
5,6,6768601611,주식회사 루트웰,노덕권,분석,59301500,88.207,88.233,0,3 12,2024/03/27 09:18:28,
6,7,2168701696,주식회사 투비콤,유수정,분석,59310310,88.22,88.246,0,2 10,2024/03/27 11:29:51,
7,8,1198703753,구루멘토링 주식회사,최동양,분석,59338140,88.262,88.287,0,12 3,2024/03/27 18:08:08,
8,9,1288138083,주식회사 유앤후레쉬,우재명,분석,59349080,88.278,88.303,0,14 8,2024/03/27 21:39:53,
9,10,2338109463,주식회사 아이티에스서비스,지영일,분석,59350495,88.28,88.306,0,7 9,2024/03/26 08:49:17,
10,11,2048626080,주식회사 엘제이이엔지,임성희,분석,59420000,88.383,88.409,0,11 12,2024/03/26 08:50:41,
11,12,1058173369,(주)신한개발,이종순,분석,59432228,88.401,88.427,0,13 4,2024/03/27 10:42:11,
12,13,1218140540,영현정보통신(주),김두식,분석,59438507,88.411,88.436,0,4 2,2024/03/28 09:17:01,
13,14,1178169252,엠에스온(주),이경미,분석,59446262,88.422,88.448,0,15 11,2024/03/27 11:36:30,
14,15,1078677070,씨지에스아이티(주),최규식,분석,59452695,88.432,88.458,0,5 11,2024/03/27 16:42:11,
15,16,2048620126,(주)상부사종합건설,이상만,분석,59465927,88.452,88.477,0,14 1,2024/03/28 08:06:05,
16,17,1288610057,주식회사 청명씨앤아이,문현민,분석,59514425,88.524,88.549,0,2 15,2024/03/26 09:34:31,
17,18,1098651964,셀코정보기술 주식회사,권영용,분석,59543330,88.567,88.592,0,1 11,2024/03/28 08:47:32,
18,19,2158686415,(주)새빛엔에스,양채원,분석,59569000,88.605,88.631,0,9 5,2024/03/27 16:17:02,
19,20,2208658565,주식회사 주인정보시스템,김근호,분석,59650056,88.725,88.751,0,14 3,2024/03/25 17:50:51,
20,21,5498100727,주식회사 뉴엣지,이현아,분석,59694720,88.792,88.818,0,10 8,2024/03/26 08:33:28,
21,22,1058649262,주식회사 노하우전기통신,임창배,분석,59842590,89.012,89.038,0,9 11,2024/03/26 09:57:42,
22,23,2118620935,주식회사 한양티이씨,조형국,분석,60836148,90.49,90.516,0,13 4,2024/03/28 09:43:51,
23,-1,1198664224,포스텍네트웍스 주식회사,김권일,분석,59117824,87.934,87.959,0,15 14,2024/03/25 17:17:15,낙찰하한선 미달
24,-2,1088149704,썬시큐원(주),백석환,분석,59040890,87.819,87.845,0,1 10,2024/03/27 05:56:53,낙찰하한선 미달
25,-3,2158602337,지엔네텔(주),고시영,분석,59019498,87.788,87.813,0,9 14,2024/03/28 09:28:13,낙찰하한선 미달
26,-4,1138157550,뉴코리아전자통신 주식회사,조영순,분석,59006579,87.768,87.794,0,12 11,2024/03/28 09:26:19,낙찰하한선 미달
27,-5,1088159691,(주)다우텔레콤,이영순,분석,59006280,87.768,87.793,0,11 7,2024/03/27 21:17:18,낙찰하한선 미달
28,-6,4208600611,주식회사 클라모스,김용택,분석,58991900,87.747,87.772,0,2 15,2024/03/28 09:49:33,낙찰하한선 미달
29,-7,1078740041,주식회사 더기가,이기홍,분석,58862090,87.553,87.579,0,14 6,2024/03/25 16:39:52,낙찰하한선 미달
30,-8,2068170480,(주)금성전력기술,김일혁,분석,58859622,87.55,87.575,0,15 10,2024/03/28 09:44:54,낙찰하한선 미달
31,-9,2018603701,소성정보기술 주식회사,김금남,분석,58855124,87.543,87.568,0,11 2,2024/03/28 09:12:25,낙찰하한선 미달
32,-10,8568800361,주식회사 우선기술,정우영,분석,58826808,87.501,87.526,0,13 8,2024/03/28 09:07:10,낙찰하한선 미달
33,-11,1068681756,주식회사 융창,이재진,분석,58818900,87.489,87.515,0,14 15,2024/03/26 13:13:29,낙찰하한선 미달
34,-12,1078151890,주식회사유진솔루션,이훈희,분석,52152783,77.574,77.596,0,12 10,2024/03/25 10:13:17,낙찰하한선 미달
