,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2158751757,주식회사 광림엔지니어링  [최종낙찰],이장원,분석,132398300,87.745,88.003,0.29435 (100.29435),11 6,2024/06/19 15:33:05,
1,2,2048119395,(주)신해전기건설,이세윤,분석,132400000,87.747,88.004,0.29564 (100.29564),5 12,2024/06/19 16:20:58,
2,3,2148844610,(주)제이디솔루션,제영호,분석,132401520,87.748,88.005,0.29679 (100.29679),10 3,2024/06/19 08:35:36,
3,4,1068660843,세중물산 주식회사,김용욱,분석,132403902,87.749,88.007,0.29860 (100.2986),12 11,2024/06/18 10:44:16,
4,5,1328127945,부민통신 주식회사,박창욱,분석,132405909,87.75,88.008,0.30012 (100.30012),8 13,2024/06/19 16:50:53,
5,6,1108179439,(주)공간하이테크,홍진학,분석,132408130,87.752,88.009,0.30180 (100.3018),4 14,2024/06/18 10:36:44,
6,6,1068674084,주식회사월드아이,신영구,분석,132408130,87.752,88.009,0.30180 (100.3018),4 3,2024/06/19 17:14:15,
7,8,6728100065,케이비드 주식회사,원용춘,분석,132408780,87.752,88.01,0.30229 (100.30229),3 10,2024/06/20 09:07:37,
8,9,2298119773,양우건설 주식회사,고문철,분석,132412350,87.755,88.012,0.30500 (100.305),8 5,2024/06/19 13:59:56,
9,10,2068601178,주식회사 해인이티에프,오재근,분석,132412793,87.755,88.012,0.30533 (100.30533),7 11,2024/06/20 06:36:08,
10,11,1078682044,명승파워넷 주식회사,공건식,분석,132414730,87.756,88.014,0.30680 (100.3068),1 7,2024/06/18 10:52:51,
11,12,1198616251,주식회사 누리인프라,정성우,분석,132415900,87.757,88.014,0.30768 (100.30768),10 4,2024/06/18 15:33:53,
12,13,1168155492,주식회사 코콤텍,고성춘,분석,132421330,87.761,88.018,0.31180 (100.3118),13 2,2024/06/18 11:45:05,
13,14,2158674452,(주)새별네트웍스,현경순,분석,132421900,87.761,88.018,0.31223 (100.31223),7 12,2024/06/18 19:36:20,
14,15,1078825334,스마트네트웍스 주식회사,박정옥,분석,132422140,87.761,88.019,0.31241 (100.31241),15 8,2024/06/18 19:37:49,
15,16,2208108546,경림전기(주),김인형,분석,132427930,87.765,88.022,0.31680 (100.3168),6 1,2024/06/18 10:08:41,
16,17,2208131391,호진산업기연(주),안형근,분석,132430040,87.766,88.024,0.31840 (100.3184),7 8,2024/06/19 16:39:58,
