,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1018642796,주식회사 나이스포유  [최종낙찰],노길상,분석,999027720,65.0,86.746,87.952,0.41860 (100.4186),4 1,2024/03/06 09:50:00,
1,2,1408139821,주식회사 케이피에스보안시스템,박치만,분석,999033630,65.0,86.747,87.952,0.41920 (100.4192),3 2,2024/03/06 10:13:33,
2,3,5048168082,(주)에이치에스,정태운,분석,999039170,65.0,86.748,87.953,0.41976 (100.41976),8 14,2024/03/07 08:28:50,
3,4,2028162708,(주)에스텍시스템,이병화,분석,999047420,65.0,86.748,87.954,0.42059 (100.42059),7 13,2024/03/07 08:11:00,
4,5,1388134347,주식회사 패스넷,정정훈,분석,999052450,65.0,86.749,87.954,0.42111 (100.42111),8 14,2024/03/07 09:06:03,
5,6,2178121937,부광이앤씨 주식회사,정동국,분석,999061220,65.0,86.75,87.955,0.42200 (100.422),14 2,2024/03/05 15:20:16,
6,7,2298121250,(주)동곡기정,이주언,분석,999063189,65.0,86.75,87.955,0.42220 (100.4222),2 13,2024/03/07 10:03:32,
7,8,1208100598,(주)삼지엔지니어링,김동명,분석,999113000,65.0,86.754,87.959,0.42725 (100.42725),13 11,2024/03/05 17:53:44,
8,8,1058660665,(주)일신전업,김한경,분석,999113000,65.0,86.754,87.959,0.42725 (100.42725),3 8,2024/03/06 20:00:02,
9,10,2141167760,세기정보통신,송재홍,분석,999127230,65.04,86.756,87.961,0.42869 (100.42869),14 5,2024/03/06 12:47:54,
10,11,2158199031,한소리이앤씨주식회사,안홍희,분석,999140040,65.04,86.757,87.962,0.42999 (100.42999),8 2,2024/03/05 14:34:12,
11,12,2068196840,주식회사 혜성이티에스,이상영,분석,999166350,65.04,86.759,87.964,0.43266 (100.43266),15 8,2024/03/06 08:51:05,
12,13,1058805860,청양정보통신 주식회사,김가영,분석,999183300,65.04,86.761,87.966,0.43439 (100.43439),1 6,2024/03/06 18:17:23,
13,14,4028126262,(유)오성통신,김승섭,분석,999202345,65.04,86.763,87.967,0.43632 (100.43632),11 12,2024/03/05 15:38:00,
14,15,7508600152,육일전기공사주식회사,공삼례,분석,999206100,65.04,86.763,87.968,0.43670 (100.4367),7 10,2024/03/06 17:42:12,
15,16,5158102547,유신통신(주),이용배,분석,999223790,65.08,86.765,87.969,0.43849 (100.43849),8 9,2024/03/06 09:00:42,
16,17,1208717179,에스엠에스전기(주),김진태,분석,999237590,65.08,86.766,87.97,0.43990 (100.4399),7 5,2024/03/07 08:02:34,
17,18,1138628119,주식회사 아이티로그,김인희,분석,999281928,65.08,86.77,87.974,0.44439 (100.44439),13 15,2024/03/07 03:58:39,
18,19,6988700230,주식회사 스마트이엔씨,전유선,분석,999296700,65.08,86.772,87.976,0.44589 (100.44589),9 10,2024/03/06 17:38:01,
19,20,2208626821,한성씨앤엔(주),박철호,분석,999302500,65.08,86.772,87.976,0.44648 (100.44648),14 1,2024/03/06 09:47:18,
20,21,1171187825,신원전자,안희덕,분석,999303610,65.08,86.772,87.976,0.44660 (100.4466),14 7,2024/03/06 09:18:34,
21,22,1198609177,이유솔루션주식회사,장지호,분석,999305159,65.08,86.772,87.976,0.44675 (100.44675),1 6,2024/03/06 18:52:08,
22,23,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,999321740,65.08,86.774,87.978,0.44844 (100.44844),14 13,2024/03/06 07:43:55,
23,24,1048157783,(주)서울정보컴,고응준,분석,999324300,65.08,86.774,87.978,0.44870 (100.4487),8 9,2024/03/06 13:21:01,
24,25,5158133604,주식회사 홍성건설,김석준,분석,999360750,65.12,86.778,87.981,0.45239 (100.45239),5 11,2024/03/07 09:39:17,
25,26,8348600218,주식회사 코리아통신,박정현,분석,999361624,65.12,86.778,87.981,0.45248 (100.45248),3 8,2024/03/06 16:02:13,
26,27,1078616772,노드링크주식회사,장용철,분석,999362724,65.12,86.778,87.981,0.45260 (100.4526),14 4,2024/03/06 09:04:46,
27,28,1188100203,株式會社 協成機電 (주식회사 협성기전),김경현,분석,999387300,65.12,86.78,87.984,0.45509 (100.45509),12 9,2024/03/06 10:47:59,
28,29,2148823314,화인정보기술주식회사,이명우,분석,999390320,65.12,86.78,87.984,0.45540 (100.4554),6 2,2024/03/06 08:52:38,
29,30,1198687872,주식회사 스타버킷,김영섭,분석,999420860,65.12,86.783,87.987,0.45850 (100.4585),3 12,2024/03/05 15:46:00,
30,31,2158727392,매컴정보통신(주),장병호,분석,999432680,65.12,86.784,87.988,0.45969 (100.45969),5 7,2024/03/06 08:53:34,
31,32,1198606485,주식회사 에이치엠솔루션,이상진,분석,999441800,65.16,86.785,87.988,0.46062 (100.46062),9 1,2024/03/05 16:48:50,
32,33,2208624819,(주)종성테크,임성규,분석,999449432,65.16,86.786,87.989,0.46140 (100.4614),14 2,2024/03/07 10:08:17,
33,34,1078749469,주식회사 에이엠네트웍스,서정희,분석,999464211,65.16,86.787,87.99,0.46289 (100.46289),4 8,2024/03/06 19:32:06,
34,35,1178168836,(주)유한이엔씨,신정식,분석,999487377,65.16,86.789,87.992,0.46525 (100.46525),12 9,2024/03/07 13:11:12,
