,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1058192352,한아름정보통신(주)  [최종낙찰],손경선,분석,899533350,65.0,87.745,88.081,-0.54936 (99.45064),10 7,2024/01/23 13:30:43,
1,2,2140550031,새론정보통신,이용주,분석,899545513,65.0,87.746,88.082,-0.54801 (99.45199),15 11,2024/01/24 10:43:07,
2,3,2208104161,대신정보기술 주식회사,이광호,분석,899547300,65.0,87.746,88.082,-0.54781 (99.45219),2 14,2024/01/24 17:03:45,
3,4,1018635413,(주)씨유앰앤아이,김정순,분석,899561640,65.0,87.748,88.084,-0.54621 (99.45379),15 12,2024/01/25 09:40:51,
4,5,2628802128,주식회사 성우일렉콤,최종국,분석,899576080,65.0,87.749,88.085,-0.54459 (99.45541),14 13,2024/01/24 08:43:24,
5,6,1068682075,주식회사 세이프원,이명근,분석,899606450,65.0,87.752,88.088,-0.54120 (99.4588),10 1,2024/01/23 10:15:32,
6,7,5278600284,주식회사 수앤씨,이종수,분석,899630643,65.2,87.755,88.091,-0.53850 (99.4615),8 13,2024/01/25 08:33:03,
7,8,1078619629,염광전기통신(주),최인재,분석,899644085,65.2,87.756,88.092,-0.53700 (99.463),14 4,2024/01/23 15:14:09,
8,9,1198642201,주식회사 한일이앤씨,황유경,분석,899650537,65.2,87.757,88.092,-0.53628 (99.46372),12 7,2024/01/24 10:23:40,
9,10,1198172336,정보와기술 주식회사,이충근,분석,899661110,65.2,87.758,88.094,-0.53510 (99.4649),6 7,2024/01/25 09:17:59,
10,11,5608800209,(주)베가프로젝트코리아,이승준,분석,899661827,65.2,87.758,88.094,-0.53502 (99.46498),4 2,2024/01/24 10:45:58,
11,12,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,899682600,65.2,87.76,88.096,-0.53271 (99.46729),11 6,2024/01/24 08:58:55,
12,13,1058188805,(주)경성텔레콤,김천수,분석,899774950,65.4,87.77,88.105,-0.52240 (99.4776),15 3,2024/01/23 16:57:32,
13,14,6458800418,청명이엔지 주식회사,김형준,분석,899784771,65.4,87.771,88.106,-0.52131 (99.47869),8 12,2024/01/24 14:54:26,
14,15,2148798098,주식회사 에이스뷰,김종오,분석,899800000,65.4,87.773,88.107,-0.51961 (99.48039),15 1,2024/01/24 09:57:09,
15,16,5868701163,주식회사 하이텍에이브이,김라영,분석,899809862,65.4,87.774,88.108,-0.51850 (99.4815),14 3,2024/01/24 20:39:12,
16,17,2178127061,주식회사 칸씨앤에스,강나영,분석,899816091,65.4,87.774,88.109,-0.51781 (99.48219),12 15,2024/01/25 09:07:49,
17,18,1130259965,LG미래정보통신,황병창,분석,899834058,65.6,87.776,88.11,-0.51580 (99.4842),14 15,2024/01/25 08:17:25,
18,19,5728702483,주식회사 케이제이에스랩,나봉채,분석,899860290,65.6,87.779,88.113,-0.51288 (99.48712),8 7,2024/01/23 10:21:11,
19,20,8018600805,세인트로그 주식회사,김세연,분석,899868108,65.6,87.78,88.114,-0.51201 (99.48799),3 4,2024/01/24 16:06:38,
20,21,1018138303,주식회사 비엘에스,안홍서,분석,899894992,65.6,87.783,88.116,-0.50900 (99.491),4 11,2024/01/25 09:00:45,
21,22,7968702264,주식회사 케이티엔에스티,정관숙,분석,899930298,65.8,87.787,88.12,-0.50506 (99.49494),4 10,2024/01/23 10:07:19,
22,23,1058649199,주식회사 두배라,김왕섭,분석,899938900,65.8,87.787,88.121,-0.50410 (99.4959),5 8,2024/01/23 11:17:13,
23,24,1108604272,소리콤 주식회사,정재홍,분석,899951450,65.8,87.789,88.122,-0.50270 (99.4973),2 12,2024/01/24 17:37:23,
24,25,1238640537,주식회사 위지온,우영진,분석,899986842,65.8,87.792,88.125,-0.49875 (99.50125),13 4,2024/01/23 14:49:04,
25,26,1198174839,(주)선진솔루션,송성재,분석,899991770,65.8,87.793,88.126,-0.49820 (99.5018),2 4,2024/01/23 13:56:33,
26,27,1058718276,에이원게이트 주식회사,이옥경,분석,900002000,65.8,87.794,88.127,-0.49706 (99.50294),6 4,2024/01/25 09:32:41,
27,28,1138611108,(주)도원디에스,이정우,분석,900016860,66.0,87.796,88.128,-0.49541 (99.50459),1 5,2024/01/23 16:37:13,
28,29,2078149656,코리아데이타코퍼레이션(주),이기철,분석,900050950,66.0,87.799,88.132,-0.49160 (99.5084),3 2,2024/01/23 11:05:14,
29,30,1138621101,(주)아이피로드,강철지,분석,900067938,66.0,87.801,88.133,-0.48970 (99.5103),9 14,2024/01/24 15:52:55,
30,31,1138640864,주식회사 지앤씨씨,정연진,분석,900067940,66.0,87.801,88.133,-0.48970 (99.5103),15 5,2024/01/24 15:15:48,
31,32,1198618088,주식회사 하이넷 네트웍스,김동순,분석,900070600,66.0,87.801,88.134,-0.48941 (99.51059),2 4,2024/01/25 09:04:38,
32,33,1138175034,(주)윈플러스정보기술,정재원,분석,900093655,66.0,87.804,88.136,-0.48684 (99.51316),3 8,2024/01/24 17:34:43,
33,34,1078165206,앤아이에스(주),정성호,분석,900107367,66.2,87.805,88.137,-0.48530 (99.5147),15 4,2024/01/23 18:00:01,
34,35,1098613335,주식회사 스마트씨앤아이,임요웅,분석,900111850,66.2,87.806,88.138,-0.48480 (99.5152),10 11,2024/01/23 10:43:18,
35,36,1198646212,주식회사 에프에스네트웍스,이화수,분석,900112740,66.2,87.806,88.138,-0.48471 (99.51529),9 10,2024/01/24 09:07:28,
36,37,2148667152,주식회사 어니언소프트웨어,조창희,분석,900127000,66.2,87.807,88.139,-0.48311 (99.51689),8 1,2024/01/23 16:21:56,
37,38,1078711298,청우기전주식회사,오병호,분석,900127081,66.2,87.807,88.139,-0.48310 (99.5169),11 6,2024/01/24 13:32:30,
38,39,2158620617,미디어텔레콤(주),김용대,분석,900130660,66.2,87.808,88.14,-0.48271 (99.51729),8 9,2024/01/25 09:28:52,
39,40,1198600157,(주)제스엔지니어링,오인수,분석,900134240,66.2,87.808,88.14,-0.48231 (99.51769),8 2,2024/01/23 10:25:09,
40,41,1018675701,주식회사 두이정보통신,정영희,분석,900189075,66.2,87.814,88.145,-0.47619 (99.52381),11 13,2024/01/23 11:02:12,
41,42,1268159398,주식회사 파이런텍,이병길,분석,900193390,66.2,87.814,88.146,-0.47571 (99.52429),6 4,2024/01/24 09:52:29,
42,43,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,900216690,66.4,87.817,88.148,-0.47310 (99.5269),3 7,2024/01/24 08:28:13,
43,44,1108131416,중앙하이텔 주식회사,윤석래,분석,900223860,66.4,87.818,88.149,-0.47230 (99.5277),4 2,2024/01/24 09:32:53,
44,45,2158169556,네이버시스템 주식회사,임병조,분석,900244470,66.4,87.82,88.151,-0.47000 (99.53),1 3,2024/01/23 12:45:48,
45,46,1138683636,주식회사 온택,허윤훈,분석,900276700,66.4,87.823,88.154,-0.46641 (99.53359),5 3,2024/01/24 12:35:11,
46,47,6988700230,주식회사 스마트이엔씨,전유선,분석,900317900,66.6,87.827,88.158,-0.46181 (99.53819),5 8,2024/01/24 18:58:20,
47,48,2188117964,(주)투윈스컴,박성하,분석,900340217,66.6,87.83,88.16,-0.45932 (99.54068),3 8,2024/01/24 12:34:35,
48,49,1068194348,(주)퓨젼아이앤씨,임영출,분석,900343180,66.6,87.83,88.16,-0.45899 (99.54101),6 14,2024/01/25 09:20:37,
49,50,1078606385,대선아이넷(주),신일자,분석,900382460,66.6,87.834,88.164,-0.45461 (99.54539),11 5,2024/01/24 16:37:16,
0,51,1188109975,(주)부광네트워크,박경진,분석,900384261,66.6,87.834,88.164,-0.45440 (99.5456),12 7,2024/01/23 15:59:45,
1,52,2148186794,주식회사 리트코,정종경,분석,900389800,66.8,87.835,88.165,-0.45379 (99.54621),12 7,2024/01/23 11:41:34,
2,53,2178601498,주식회사 엔키텍,원영춘,분석,900390533,66.8,87.835,88.165,-0.45370 (99.5463),11 2,2024/01/23 10:06:49,
3,54,2098113590,(주)통광,박용준,분석,900408356,66.8,87.837,88.167,-0.45172 (99.54828),11 4,2024/01/23 15:55:35,
4,55,1120180788,대성미디어,김상봉,분석,900464909,66.8,87.843,88.172,-0.44540 (99.5546),14 10,2024/01/23 16:15:03,
5,56,2058140076,(주)제일첨단테크,김성수,분석,900497168,67.0,87.846,88.175,-0.44181 (99.55819),14 3,2024/01/24 10:00:07,
6,57,1198184278,주식회사엠디네트워크,이재현,분석,900502098,67.0,87.847,88.176,-0.44125 (99.55875),15 4,2024/01/23 10:51:57,
7,58,2148107988,(주)서울정보시스템,이문현,분석,900502400,67.0,87.847,88.176,-0.44122 (99.55878),1 11,2024/01/24 08:35:28,
8,59,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,900529400,67.0,87.85,88.179,-0.43821 (99.56179),3 11,2024/01/24 09:15:34,
9,60,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,900543766,67.0,87.851,88.18,-0.43660 (99.5634),14 13,2024/01/23 16:39:48,
10,61,2098161262,주식회사 아이에스인텍,황관홍,분석,900565270,67.0,87.854,88.182,-0.43421 (99.56579),5 3,2024/01/24 10:40:22,
11,62,1088180573,다올정보기술주식회사,한숙기,분석,900577817,67.2,87.855,88.183,-0.43280 (99.5672),9 7,2024/01/23 11:08:45,
12,63,1148131820,(주)대한전광,김재을,분석,900591260,67.2,87.856,88.185,-0.43130 (99.5687),5 9,2024/01/24 09:25:09,
13,64,1068687634,(주)엠폴시스템,송승찬,분석,900593060,67.2,87.856,88.185,-0.43110 (99.5689),14 5,2024/01/24 14:34:31,
14,65,2048119395,(주)신해전기건설,이세윤,분석,900616300,67.2,87.859,88.187,-0.42851 (99.57149),13 11,2024/01/23 16:24:57,
15,66,1178124861,케이이피엔지니어링(주),박성진,분석,900616600,67.2,87.859,88.187,-0.42848 (99.57152),8 12,2024/01/24 10:45:47,
16,67,2178114305,주식회사 광문정보통신,서정만,분석,900657430,67.2,87.863,88.191,-0.42392 (99.57608),9 4,2024/01/24 12:46:46,
17,68,1208742187,주식회사 미소아이티,김재욱,분석,900676387,67.4,87.865,88.193,-0.42181 (99.57819),8 1,2024/01/24 13:22:13,
18,69,1138694415,건웅정보통신 주식회사,김지유,분석,900701479,67.4,87.868,88.195,-0.41900 (99.581),14 2,2024/01/23 13:25:27,
19,70,1098610416,(주)네시비스,이은섭,분석,900733738,67.4,87.871,88.199,-0.41540 (99.5846),4 9,2024/01/23 14:01:21,
20,71,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,900748972,67.4,87.873,88.2,-0.41370 (99.5863),11 10,2024/01/25 09:58:22,
