,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1098150581,주식회사 우진파워텍  [최종낙찰],한용일,분석,166427800,85.8,87.791,86.869,-1.90426 (98.09574),2 14,2024/03/15 08:59:49,
1,2,1148642486,주식회사 큐브정보통신,유봉수,분석,166570400,87.4,87.872,86.943,-1.81943 (98.18057),14 5,2024/03/15 14:46:24,
2,3,1128601228,주식회사 성동아이앤티,홍성원,분석,166614154,88.0,87.897,86.966,-1.79340 (98.2066),1 14,2024/03/18 18:02:41,
3,4,1098143872,보은전자방송통신(주),우영섭,분석,166671800,88.6,87.93,86.996,-1.75911 (98.24089),14 6,2024/03/15 17:37:47,
4,5,1068654453,주식회사 티엔에스솔루션,박종수,분석,166677530,88.6,87.933,86.999,-1.75570 (98.2443),12 4,2024/03/19 09:04:58,
5,6,1988101775,주식회사 사운드허브,김민정,분석,166695490,88.8,87.943,87.009,-1.74502 (98.25498),14 9,2024/03/15 16:41:56,
6,7,2158735193,주식회사 시너젠,윤금란,분석,166771129,89.8,87.986,87.048,-1.70003 (98.29997),7 6,2024/03/15 08:39:11,
7,8,2148620797,(주)세인씨앤씨,조정화,분석,166788800,90.0,87.997,87.057,-1.68951 (98.31049),3 9,2024/03/18 09:31:38,
8,9,1138618789,이노뎁(주),이성진,분석,166839900,89.4,88.026,87.084,-1.65912 (98.34088),13 14,2024/03/18 18:44:26,
9,10,1048800071,주식회사 대광사업단,박선희,분석,166855050,89.4,88.034,87.092,-1.65010 (98.3499),4 11,2024/03/18 20:26:34,
10,11,1198649596,주식회사 원넷시스,김성식,분석,166872860,89.2,88.044,87.101,-1.63951 (98.36049),8 10,2024/03/18 10:01:01,
11,12,7968702264,주식회사 케이티엔에스티,정관숙,분석,166892536,88.8,88.056,87.111,-1.62781 (98.37219),5 15,2024/03/19 13:44:35,
12,13,1138195331,(주)한남이앤씨,조성호,분석,166907100,88.8,88.064,87.119,-1.61914 (98.38086),10 12,2024/03/18 20:53:45,
13,14,1068687634,(주)엠폴시스템,송승찬,분석,166935370,88.4,88.08,87.134,-1.60232 (98.39768),4 13,2024/03/15 16:10:18,
14,15,1054180243,태우산전,강정자,분석,166962100,88.0,88.095,87.148,-1.58642 (98.41358),13 11,2024/03/14 13:49:25,
15,16,1188108054,대한신호(주),안지수,분석,167001264,87.6,88.118,87.168,-1.56313 (98.43687),3 14,2024/03/18 10:27:57,
16,17,2108160017,(주)누리온정보통신,박종수,분석,167024100,87.4,88.131,87.18,-1.54954 (98.45046),14 8,2024/03/15 09:26:37,
17,18,2048639509,주식회사 대한유비텍,이우영,분석,167037840,87.2,88.138,87.187,-1.54137 (98.45863),9 3,2024/03/19 09:44:43,
18,19,2338109463,주식회사 아이티에스서비스,지영일,분석,167067195,86.8,88.155,87.203,-1.52391 (98.47609),8 10,2024/03/15 08:14:24,
19,20,1138184945,에스엠티정보기술(주),이묵희,분석,167088862,86.6,88.168,87.214,-1.51102 (98.48898),7 5,2024/03/15 10:07:40,
20,21,2048160050,(주)신화데이타,최용준,분석,167091500,86.6,88.169,87.215,-1.50945 (98.49055),2 15,2024/03/14 22:59:52,
21,22,1078636517,주식회사 국일이앤씨,서남석,분석,167175723,85.6,88.217,87.259,-1.45935 (98.54065),11 2,2024/03/17 23:15:08,
22,23,1358178502,주식회사 디알네트웍스,이기영,분석,167192400,85.4,88.227,87.268,-1.44943 (98.55057),13 7,2024/03/18 11:42:56,
23,24,2098101546,교보디티에스 주식회사,권창기,분석,167210928,85.2,88.237,87.278,-1.43840 (98.5616),6 8,2024/03/18 09:31:12,
24,25,1208609672,(주)디에스티인터내셔날,김형태,분석,167212441,85.2,88.238,87.278,-1.43750 (98.5625),8 2,2024/03/15 09:50:27,
25,26,2098127963,상승종합통신 주식회사,조남각,분석,167227570,85.0,88.247,87.286,-1.42851 (98.57149),14 8,2024/03/18 09:52:43,
26,27,2088115241,한애전자(주),최용경,분석,167234400,85.0,88.251,87.29,-1.42444 (98.57556),8 13,2024/03/18 09:01:21,
27,28,7848600209,주식회사 아이알디통신,곽이현,분석,167243708,85.0,88.256,87.295,-1.41891 (98.58109),6 4,2024/03/18 09:53:20,
