,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1098645502,주식회사 매사  [최종낙찰],강종효,분석,261417123,85.0,87.75,87.694,-0.93336 (99.06664),15 3,2024/09/19 10:40:57,
1,2,2208165402,서전엔지니어링(주),유경하,분석,261428200,85.0,87.754,87.698,-0.92913 (99.07087),12 5,2024/09/19 18:06:01,
2,3,1198609177,이유솔루션주식회사,장지호,분석,261444030,85.2,87.76,87.703,-0.92307 (99.07693),10 6,2024/09/22 23:23:29,
3,4,1098155422,창공정보통신 주식회사,김배명,분석,261453600,85.2,87.763,87.706,-0.91941 (99.08059),11 13,2024/09/23 06:48:48,
4,5,1168173694,(주)지엠에스인터내셔날,김형준,분석,261516662,85.8,87.786,87.727,-0.89531 (99.10469),5 2,2024/09/19 14:06:48,
5,6,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,261524770,85.8,87.789,87.73,-0.89221 (99.10779),1 9,2024/09/19 17:23:37,
6,7,7188100420,주식회사 오투정보통신,양성윤,분석,261530200,85.8,87.791,87.732,-0.89013 (99.10987),2 14,2024/09/13 18:34:56,
7,8,1178152367,(주)브레인컨설팅,박수영,분석,261550930,86.0,87.798,87.739,-0.88220 (99.1178),3 9,2024/09/23 08:28:47,
8,9,1058688514,(주)엠티에스정보기술,신현준,분석,261573680,86.2,87.807,87.746,-0.87351 (99.12649),1 14,2024/09/13 11:53:34,
9,10,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,261591994,86.2,87.813,87.753,-0.86650 (99.1335),8 11,2024/09/19 09:43:05,
10,11,1168137418,두레옵트로닉스 주식회사,최수현,분석,261603240,86.4,87.817,87.756,-0.86221 (99.13779),12 14,2024/09/20 17:40:29,
11,12,4978802495,주식회사 에이치엔링크,김남훈,분석,261624953,86.6,87.825,87.764,-0.85390 (99.1461),5 12,2024/09/23 10:12:12,
12,13,2068685955,주식회사 스마트웍스,정훈,분석,261627045,86.6,87.826,87.764,-0.85310 (99.1469),11 6,2024/09/23 09:22:51,
13,14,6618702691,(주)대창일렉스,송효양,분석,261629400,86.6,87.827,87.765,-0.85220 (99.1478),12 6,2024/09/23 08:11:33,
14,15,1198616173,(주)와이드큐브,최원근,분석,261642370,86.6,87.831,87.77,-0.84725 (99.15275),11 10,2024/09/19 15:18:14,
