,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2158714581,씨엠티정보통신(주)  [최종낙찰],김국동,분석,112893000,87.756,87.991,0.28084 (100.28084),15 7,2024/11/14 09:00:46,
1,2,1058173369,(주)신한개발,이종순,분석,112894302,87.757,87.992,0.28200 (100.282),7 8,2024/11/14 08:51:51,
2,3,4668601498,주식회사 일하아이티,백인석,분석,112901916,87.763,87.998,0.28876 (100.28876),8 3,2024/11/14 12:46:38,
3,4,6118700363,주식회사 서경산업,이대규,분석,112938658,87.792,88.027,0.32140 (100.3214),14 1,2024/11/14 17:55:01,
4,5,1108609224,주식회사 두루스코,김옥연,분석,112953641,87.804,88.038,0.33471 (100.33471),13 11,2024/11/15 08:44:47,
5,6,2168701696,주식회사 투비콤,유수정,분석,112999266,87.839,88.074,0.37523 (100.37523),7 10,2024/11/13 11:26:51,
6,7,1078151890,주식회사유진솔루션,이훈희,분석,113008815,87.846,88.081,0.38372 (100.38372),4 6,2024/11/13 11:29:19,
7,8,1188114949,이주씨스템(주),이복균,분석,113022100,87.857,88.092,0.39552 (100.39552),5 8,2024/11/15 09:13:28,
8,9,1098651964,셀코정보기술 주식회사,임윤정,분석,113049380,87.878,88.113,0.41975 (100.41975),15 4,2024/11/15 08:31:28,
9,10,1138653369,(주)제이앤비이노베이션,오명숙,분석,113092000,87.911,88.146,0.45761 (100.45761),7 4,2024/11/14 17:45:49,
10,11,1088154468,(주)이젠정보통신,이동필,분석,113093800,87.912,88.147,0.45921 (100.45921),3 13,2024/11/13 23:43:25,
11,12,1138163445,주식회사 삼도통신,이정경,분석,113263300,88.044,88.28,0.60977 (100.60977),15 11,2024/11/14 09:03:09,
12,13,1098645502,주식회사 매사,강종효,분석,113443000,88.184,88.42,0.76939 (100.76939),8 3,2024/11/14 18:06:29,
13,14,1138185890,(주)두손씨에스티,최수경,분석,113447000,88.187,88.423,0.77295 (100.77295),5 10,2024/11/14 23:36:00,
14,15,2148647194,투앤원정보통신주식회사,서승호,분석,113520000,88.244,88.48,0.83779 (100.83779),5 12,2024/11/14 12:18:02,
15,16,1198602494,(주) 네오인아이텍,이경미,분석,113646000,88.342,88.578,0.94972 (100.94972),14 6,2024/11/14 15:57:27,
16,17,1138677788,(주)제이에스지테크,박혜경,분석,114015340,88.629,88.866,1.27779 (101.27779),14 7,2024/11/13 15:43:25,
17,18,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,114580000,89.068,89.306,1.77937 (101.77937),3 13,2024/11/14 17:25:00,
18,19,2148105563,(주)인성이엔씨,김규만,분석,124960000,97.137,97.396,10.99974 (110.99974),2 12,2024/11/13 12:57:40,
19,20,1078677070,씨지에스아이티(주),최규식,분석,124999000,97.167,97.427,11.03438 (111.03438),6 11,2024/11/13 18:43:51,
20,-1,1288138083,주식회사 유앤후레쉬,우재명,분석,112816790,87.697,87.932,0.21314 (100.21314),11 7,2024/11/14 21:29:39,낙찰하한선 미달
21,-2,1048120291,청음통신 주식회사,임광희,분석,112688100,87.597,87.831,0.09883 (100.09883),11 14,2024/11/15 09:18:53,낙찰하한선 미달
22,-3,4658102956,주식회사 이더넷,양희연,분석,112668600,87.582,87.816,0.08151 (100.08151),7 13,2024/11/14 08:58:12,낙찰하한선 미달
23,-4,1178169252,엠에스온(주),이경미,분석,112643706,87.563,87.797,0.05940 (100.0594),7 10,2024/11/14 09:17:46,낙찰하한선 미달
24,-5,2098211809,사단법인 해오름장애인협회,노영주,분석,112592058,87.522,87.756,0.01352 (100.01352),4 14,2024/11/15 08:55:06,낙찰하한선 미달
25,-6,2158602337,지엔네텔(주),고시영,분석,112561078,87.498,87.732,-0.01400 (99.986),7 12,2024/11/15 08:50:35,낙찰하한선 미달
26,-7,1098166803,(주)아이앤씨파트너스,곽준철,분석,112527000,87.472,87.706,-0.04427 (99.95573),1 2,2024/11/15 09:43:51,낙찰하한선 미달
27,-8,1138157550,뉴코리아전자통신 주식회사,조영순,분석,112478443,87.434,87.668,-0.08740 (99.9126),3 13,2024/11/13 18:30:19,낙찰하한선 미달
28,-9,2148711728,에이에이씨케이(주),주수양,분석,112332650,87.321,87.554,-0.21691 (99.78309),2 1,2024/11/14 17:32:51,낙찰하한선 미달
29,-10,1148190678,주식회사 에드원,김춘걸,분석,112263000,87.267,87.5,-0.27878 (99.72122),6 7,2024/11/13 10:27:54,낙찰하한선 미달
30,-11,1088188385,주식회사 오메카,오정은,분석,112012825,87.072,87.305,-0.50101 (99.49899),1 15,2024/11/13 17:49:29,낙찰하한선 미달
31,-12,1388602592,주식회사 넥스,조현희,분석,112000770,87.063,87.296,-0.51171 (99.48829),11 7,2024/11/15 08:45:54,낙찰하한선 미달
32,-13,1068681756,주식회사 융창,이재진,분석,111995900,87.059,87.292,-0.51604 (99.48396),5 12,2024/11/13 14:27:32,낙찰하한선 미달
33,-14,1118126196,(주)광성통신,김성철,분석,111982104,87.048,87.281,-0.52829 (99.47171),2 14,2024/11/14 15:10:53,낙찰하한선 미달
34,-15,1208654987,(주)버츄얼드림,나성인,분석,110927000,86.228,86.459,-1.46552 (98.53448),6 14,2024/11/13 17:00:14,낙찰하한선 미달
