,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1128118909,(주)한일종합산업  [최종낙찰],박응석,분석,187507440,85.2,87.755,89.336,0.89930 (100.8993),10 2,2024/10/07 10:05:40,
1,2,6048111797,주식회사글로벌엔씨,임채익,분석,187508543,85.2,87.755,89.336,0.89990 (100.8999),8 14,2024/10/08 13:22:24,
2,3,1208742606,주식회사 테눅스,전석순,분석,187530274,85.4,87.766,89.346,0.91170 (100.9117),1 3,2024/10/04 15:56:56,
3,4,1138602574,주식회사 큐디스,김성진,분석,187556800,85.6,87.779,89.359,0.92610 (100.9261),6 13,2024/10/07 19:04:30,
4,5,1058625329,주식회사 윈미디텍,강명환,분석,187557983,85.6,87.78,89.36,0.92674 (100.92674),1 6,2024/10/07 13:15:07,
5,6,2038164674,주식회사 컴버스테크,김보성,분석,187559790,85.6,87.781,89.36,0.92772 (100.92772),15 10,2024/10/04 10:53:18,
6,7,1098185343,주식회사 오티에스씨,이승환,분석,187567108,85.8,87.785,89.364,0.93170 (100.9317),1 13,2024/10/08 09:00:32,
7,8,2148107988,(주)서울정보시스템,이문현,분석,187592750,86.0,87.798,89.376,0.94562 (100.94562),8 3,2024/10/05 05:07:22,
8,9,1088180573,다올정보기술주식회사,한숙기,분석,187603941,86.0,87.803,89.382,0.95169 (100.95169),12 13,2024/10/04 12:03:29,
9,10,1108190583,주식회사 키코,조근도,분석,187608550,86.2,87.806,89.384,0.95420 (100.9542),3 12,2024/10/08 09:35:53,
10,11,1208609672,(주)디에스티인터내셔날,김형태,분석,187621990,86.2,87.812,89.39,0.96150 (100.9615),15 12,2024/10/07 09:16:10,
11,12,1198153402,고현건설(주),이화선,분석,187633400,86.4,87.818,89.396,0.96769 (100.96769),2 4,2024/10/04 10:27:17,
12,13,1398115682,백상건설 주식회사,김중권,분석,187674500,86.8,87.839,89.415,0.99001 (100.99001),15 11,2024/10/08 08:48:42,
13,14,1098155422,창공정보통신 주식회사,김배명,분석,187675900,86.8,87.84,89.416,0.99077 (100.99077),1 12,2024/10/07 05:49:52,
14,15,1028135124,현대에이치디에스(주),이철규,분석,187693800,87.0,87.849,89.424,1.00049 (101.00049),9 13,2024/10/07 13:10:40,
15,16,2298134599,(주)시에나텔레콤,임종태,분석,187697130,87.0,87.85,89.426,1.00229 (101.00229),10 1,2024/10/08 11:48:22,
16,17,1208105711,주식회사 삼진일렉스,김성관,분석,187712970,87.2,87.858,89.433,1.01090 (101.0109),10 8,2024/10/08 08:46:43,
17,18,1018154598,씨엔에스코리아(주),유호태,분석,187713554,87.2,87.859,89.434,1.01121 (101.01121),14 3,2024/10/04 16:59:58,
18,19,2128140491,(주)벧엘정보통신,이효진,분석,187717770,87.2,87.861,89.436,1.01350 (101.0135),8 6,2024/10/07 16:22:35,
19,20,2068165615,(주)아이커머,조상현,분석,187725676,87.4,87.865,89.44,1.01779 (101.01779),2 15,2024/10/08 09:42:06,
20,21,1078165206,앤아이에스(주),정성호,분석,187742252,87.4,87.873,89.447,1.02680 (101.0268),5 2,2024/10/04 17:30:31,
21,22,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,187752380,87.6,87.878,89.452,1.03229 (101.03229),15 8,2024/10/07 10:50:33,
22,23,2208180951,엘지정보기술(주),엄태원,분석,187758826,87.6,87.881,89.455,1.03579 (101.03579),4 7,2024/10/04 10:05:49,
23,24,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,187775401,87.8,87.89,89.463,1.04479 (101.04479),10 13,2024/10/04 10:30:55,
24,25,1198606485,주식회사 에이치엠솔루션,이상진,분석,187778900,87.8,87.892,89.465,1.04669 (101.04669),5 4,2024/10/04 10:21:15,
