,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2198125754,알티엘산업 주식회사  [최종낙찰],이근태,분석,110549870,87.751,87.46,-1.31688 (98.68312),8 15,2024/04/01 23:16:16,
1,2,1088179663,주식회사 시큐뱅크,심재춘,분석,110554940,87.755,87.464,-1.31231 (98.68769),15 14,2024/04/01 20:07:42,
2,3,2098133747,(주)한국에스알테크,이재호,분석,110558200,87.758,87.466,-1.30937 (98.69063),4 13,2024/04/02 09:54:59,
3,4,1168147309,문엔지니어링(주),김성만,분석,110558800,87.759,87.467,-1.30883 (98.69117),2 7,2024/04/03 09:23:32,
4,5,5868701163,주식회사 하이텍에이브이,김라영,분석,110559163,87.759,87.467,-1.30850 (98.6915),9 6,2024/04/02 09:01:26,
5,6,1178185645,무원이엔씨 주식회사,염규주,분석,110569200,87.768,87.475,-1.29946 (98.70054),1 11,2024/04/01 14:14:34,
6,7,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,110576132,87.773,87.481,-1.29320 (98.7068),7 9,2024/04/01 13:46:58,
7,8,2298125412,스크린정보통신(주),조승제,분석,110580500,87.777,87.484,-1.28927 (98.71073),1 12,2024/04/02 09:59:29,
8,9,1078764946,아토리서치 주식회사,정재웅,분석,110590884,87.786,87.492,-1.27990 (98.7201),5 15,2024/04/01 18:35:36,
9,10,3388801483,주식회사 에버그린티앤씨,최재완,분석,110591600,87.787,87.493,-1.27926 (98.72074),8 5,2024/04/01 10:52:24,
10,11,1198635243,(주)다룸정보기술,이혜경,분석,110602700,87.796,87.502,-1.26925 (98.73075),14 6,2024/04/02 14:10:06,
11,12,1148680379,주식회사 다경시스템,김대원,분석,110619050,87.811,87.515,-1.25451 (98.74549),8 6,2024/04/01 12:20:24,
12,13,1148642486,주식회사 큐브정보통신,유봉수,분석,110624900,87.816,87.519,-1.24923 (98.75077),2 1,2024/04/01 16:24:28,
13,14,2628802128,주식회사 성우일렉콤,최종국,분석,110643080,87.831,87.534,-1.23284 (98.76716),2 6,2024/04/01 10:21:57,
14,15,1068674463,주식회사 리번드,임성일,분석,110649719,87.837,87.539,-1.22686 (98.77314),8 12,2024/04/01 17:19:24,
15,16,2128144463,동양비엠에스(주),김태수,분석,110653658,87.84,87.542,-1.22330 (98.7767),12 7,2024/04/03 09:40:38,
16,17,1132468471,조인테크놀로지,경기천,분석,110669070,87.854,87.554,-1.20941 (98.79059),7 4,2024/04/01 11:16:28,
17,18,1418147931,주식회사 이리야시스템,허재혁,분석,110670072,87.855,87.555,-1.20851 (98.79149),12 10,2024/04/02 09:14:21,
18,19,1188110211,(주)텔레텍코리아,윤광수,분석,110680499,87.864,87.563,-1.19910 (98.8009),7 1,2024/04/02 21:12:06,
19,20,2378700035,주식회사 사운드플레이스,도상우,분석,110691145,87.873,87.572,-1.18951 (98.81049),2 11,2024/04/01 10:13:25,
20,21,2148693043,(주)창대전기통신,송병택,분석,110699020,87.88,87.578,-1.18240 (98.8176),10 8,2024/04/03 08:59:18,
21,22,1068632013,하나씨앤아이 주식회사,김용주,분석,110700360,87.881,87.579,-1.18120 (98.8188),1 14,2024/04/01 16:53:37,
22,23,1148676763,유토피아정보기술(주),안종섭,분석,110724420,87.902,87.598,-1.15950 (98.8405),11 15,2024/04/02 09:43:10,
23,24,2018634956,주식회사 신성전자통신,전용한,분석,110726415,87.903,87.6,-1.15770 (98.8423),1 3,2024/04/02 19:22:05,
24,25,5878600398,주식회사 엑사엔시스,나정환,분석,110731073,87.907,87.603,-1.15350 (98.8465),9 2,2024/04/02 07:21:50,
25,26,2148188924,우민전기(주),이학표,분석,110737285,87.913,87.608,-1.14790 (98.8521),13 7,2024/04/02 13:18:36,
26,27,2208781006,주식회사 테트라,신용욱,분석,110737851,87.913,87.609,-1.14739 (98.85261),10 1,2024/04/02 13:09:24,
27,28,4048800118,주식회사 앙츠,박창진,분석,110764458,87.936,87.63,-1.12340 (98.8766),10 14,2024/04/02 19:23:05,
28,29,1068616819,(주)현성인포컴,박홍수,분석,110779651,87.949,87.642,-1.10971 (98.89029),9 8,2024/04/02 09:25:39,
29,30,3578702230,(주)신화시큐리티,이규종,분석,110780982,87.95,87.643,-1.10851 (98.89149),6 13,2024/04/02 16:06:13,
30,31,1188114949,이주씨스템(주),이복균,분석,110782510,87.952,87.644,-1.10713 (98.89287),6 9,2024/04/02 16:29:38,
31,32,2148805112,주식회사 지큐이앤씨,구자옥,분석,110786530,87.955,87.647,-1.10350 (98.8965),1 5,2024/04/01 18:32:57,
32,33,1168111572,남성기전(주),최전남,분석,110791070,87.959,87.651,-1.09941 (98.90059),12 9,2024/04/01 11:25:00,
33,34,1098150316,(주)건우통신,노형환,분석,110798339,87.965,87.656,-1.09286 (98.90714),8 4,2024/04/02 09:16:34,
