,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1188114949,이주씨스템(주)  [최종낙찰],이복균,분석,19108340,90.68,89.287,-0.79208 (99.20792),13 15,2024/04/04 16:37:20,
1,2,1048142446,주식회사 디에스 이앤티,양종만,분석,19206894,91.148,89.747,-0.28040 (99.7196),8 11,2024/04/03 14:59:24,
2,3,1078151890,주식회사유진솔루션,이훈희,분석,19239198,91.301,89.898,-0.11268 (99.88732),4 5,2024/04/01 15:19:10,
3,4,2048626080,주식회사 엘제이이엔지,임성희,분석,19251560,91.36,89.956,-0.04850 (99.9515),4 1,2024/03/29 18:56:24,
4,5,1078642265,텔레플러스주식회사,황은성,분석,19258306,91.392,89.987,-0.01347 (99.98653),10 9,2024/04/03 11:19:20,
5,6,1138137229,두복산전(주),이영두,분석,19258760,91.394,89.99,-0.01112 (99.98888),5 6,2024/04/04 10:20:22,
6,7,2158687767,(주)에스앤디비즈,정성호,분석,19286000,91.523,90.117,0.13031 (100.13031),10 1,2024/04/03 12:36:47,
7,8,5728702483,주식회사 케이제이에스랩,나봉채,분석,19354020,91.846,90.435,0.48346 (100.48346),13 12,2024/03/29 09:59:42,
8,9,7098602638,주식회사 시그널아이씨티,강민희,분석,19406320,92.094,90.679,0.75500 (100.755),9 5,2024/04/04 23:34:22,
9,10,6768601611,주식회사 루트웰,노덕권,분석,19422500,92.171,90.755,0.83900 (100.839),3 5,2024/04/05 09:26:13,
10,11,1058649262,주식회사 노하우전기통신,임창배,분석,19499600,92.537,91.115,1.23929 (101.23929),2 1,2024/04/04 09:50:56,
11,12,2068184285,주식회사 진명파워택,이명규,분석,19532550,92.693,91.269,1.41037 (101.41037),2 13,2024/04/05 09:38:38,
