순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2178114305,주식회사 광문정보통신  [최종낙찰],서정만,분석,45388200,87.745,88.355,-0.04723 (99.95277),13 15,2023/12/12 12:53:56,
2,1198151253,경인계측시스템(주),전무송,분석,45388455,87.746,88.355,-0.04666 (99.95334),5 7,2023/12/11 18:00:43,
3,5088137937,(주)벨류데이터,이선미,분석,45388843,87.746,88.356,-0.04580 (99.9542),14 4,2023/12/12 13:13:07,
4,1068194620,(주)합동전자산업,정호원,분석,45392220,87.753,88.363,-0.03831 (99.96169),8 2,2023/12/11 11:03:23,
5,2068126626,주식회사 동부전기,형남길,분석,45392449,87.754,88.363,-0.03780 (99.9622),11 1,2023/12/13 10:02:37,
6,2048602716,주식회사 동일아이티,차천문,분석,45393670,87.756,88.366,-0.03509 (99.96491),11 10,2023/12/12 18:47:45,
7,1098643839,주식회사 케이비정보통신,지인현,분석,45395468,87.76,88.369,-0.03111 (99.96889),1 5,2023/12/13 09:09:10,
8,2208658565,주식회사 주인정보시스템,김근호,분석,45395500,87.76,88.369,-0.03103 (99.96897),4 10,2023/12/11 17:25:38,
9,1058649262,주식회사 노하우전기통신,임창배,분석,45397600,87.764,88.373,-0.02638 (99.97362),13 1,2023/12/12 10:20:21,
10,1088165228,(주)콤텍피엔씨,송기영,분석,45397857,87.765,88.374,-0.02581 (99.97419),9 12,2023/12/12 15:11:46,
11,1428136631,주식회사 만사시스템,조호진,분석,45398030,87.765,88.374,-0.02542 (99.97458),11 5,2023/12/12 10:32:58,
12,1188110211,(주)텔레텍코리아,윤광수,분석,45399500,87.768,88.377,-0.02216 (99.97784),7 1,2023/12/08 16:58:14,
13,1138137229,두복산전(주),이영두,분석,45399880,87.769,88.378,-0.02132 (99.97868),2 7,2023/12/12 10:50:20,
14,1061248998,비젼네트워크,김덕기,분석,45400940,87.771,88.38,-0.01897 (99.98103),13 9,2023/12/08 14:33:29,
15,3148189882,주식회사 제이케이씨엔에스,이동호,분석,45402500,87.775,88.383,-0.01550 (99.9845),3 15,2023/12/12 10:54:38,
16,1058110006,삼성전기산업 주식회사,박소연,분석,45402780,87.775,88.383,-0.01488 (99.98512),4 10,2023/12/13 08:43:38,
17,1058676906,(주)디엠씨정보,윤성인,분석,45402900,87.775,88.384,-0.01462 (99.98538),2 15,2023/12/11 15:25:47,
18,1078161011,(주)장수커뮤니케이션즈,김현수,분석,45404120,87.778,88.386,-0.01191 (99.98809),8 15,2023/12/11 09:43:54,
19,1198153514,다린전력(주),오승한,분석,45404500,87.779,88.387,-0.01107 (99.98893),8 12,2023/12/12 14:18:26,
20,1098655451,주식회사 투비,차인성,분석,45404550,87.779,88.387,-0.01096 (99.98904),7 12,2023/12/11 11:03:31,
21,6758102266,주식회사 정현이엔지,김종현,분석,45405010,87.78,88.388,-0.00994 (99.99006),1 8,2023/12/13 08:23:34,
22,2078153558,(주)동광지에스,이덕하,분석,45405500,87.781,88.389,-0.00885 (99.99115),7 15,2023/12/12 10:47:47,
23,1068679911,(주)효성정보통신,김도건,분석,45406100,87.782,88.39,-0.00752 (99.99248),8 4,2023/12/11 11:43:12,
24,3518601750,(주)지지56코리아,김영군,분석,45406940,87.784,88.391,-0.00565 (99.99435),2 11,2023/12/13 09:20:11,
25,2208771717,트라이오넷 주식회사,하상철,분석,45409486,87.789,88.396,-0.00001 (99.99999),14 13,2023/12/12 09:46:27,
26,2158171649,(주)삼삼통신기술,방창배,분석,45409500,87.789,88.396,0.00003 (100.00003),13 11,2023/12/13 08:53:49,
27,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,45410100,87.79,88.398,0.00136 (100.00136),3 4,2023/12/11 09:33:55,
28,2128107793,호곡종합건설(주),박성환,분석,45411606,87.793,88.401,0.00470 (100.0047),9 6,2023/12/13 13:54:34,
29,2158686429,주식회사 비엔솔루트,김진형,분석,45412083,87.794,88.401,0.00576 (100.00576),8 14,2023/12/12 07:25:59,
30,1198164229,(주) 이준시스템,한상훈,분석,45412850,87.796,88.403,0.00746 (100.00746),2 13,2023/12/11 11:01:38,
31,1178122655,셀렉트정보기술(주),임윤정,분석,45413410,87.797,88.404,0.00870 (100.0087),1 14,2023/12/11 22:07:04,
31,1098651964,셀코정보기술 주식회사,권영용,분석,45413410,87.797,88.404,0.00870 (100.0087),12 8,2023/12/13 05:13:56,
33,1848801998,주식회사 기어,강호왕,분석,45414265,87.799,88.406,0.01060 (100.0106),1 6,2023/12/11 20:38:24,
34,3238600741,주식회사 극동이에프씨,심정보,분석,45414450,87.799,88.406,0.01101 (100.01101),10 9,2023/12/13 08:25:26,
35,2208886221,주식회사 지엔아이티,윤상병,분석,45414740,87.8,88.407,0.01165 (100.01165),4 11,2023/12/08 13:06:01,
36,7128701175,주식회사 미미엔지니어링,김진희,분석,45414800,87.8,88.407,0.01178 (100.01178),6 14,2023/12/11 11:39:04,
37,2128155922,(주)티에스엠이앤씨,박원택,분석,45415662,87.802,88.408,0.01370 (100.0137),9 1,2023/12/12 12:29:20,
38,1058191993,링크정보통신주식회사,이재호,분석,45416329,87.803,88.41,0.01518 (100.01518),1 3,2023/12/13 09:36:16,
39,2048620126,(주)상부사종합건설,이상만,분석,45417460,87.805,88.412,0.01769 (100.01769),8 13,2023/12/12 23:32:13,
40,1068654453,주식회사 티엔에스솔루션,박종수,분석,45417730,87.806,88.412,0.01828 (100.01828),10 11,2023/12/12 16:51:12,
41,2648127825,주식회사 제이원아이티시스템,이준호,분석,45418320,87.807,88.414,0.01959 (100.01959),12 1,2023/12/12 14:59:25,
42,2208143387,(주)글로벌텔레콤,서승현,분석,45419000,87.809,88.415,0.02110 (100.0211),9 7,2023/12/12 17:19:23,
43,2148626637,(주)아이엔지시스템,김정화,분석,45419500,87.81,88.416,0.02221 (100.02221),5 7,2023/12/11 18:06:00,
44,1108604272,소리콤 주식회사,정재홍,분석,45419720,87.81,88.416,0.02270 (100.0227),9 10,2023/12/13 01:29:50,
45,2118691240,거성일렉콤(주),박성래,분석,45422027,87.815,88.421,0.02782 (100.02782),6 2,2023/12/08 13:02:46,
46,1148633857,에스엠이엔지(주),이관휴,분석,45422895,87.817,88.422,0.02974 (100.02974),12 13,2023/12/12 09:24:31,
47,2158607273,(주)미주전통,장원식,분석,45423280,87.817,88.423,0.03060 (100.0306),15 14,2023/12/10 21:14:03,
48,2118668579,(주)아이정보기술,이훈희,분석,45424451,87.82,88.426,0.03319 (100.03319),14 12,2023/12/11 09:10:29,
49,2048189682,세왕전력(주),안성호,분석,45424474,87.82,88.426,0.03325 (100.03325),15 3,2023/12/13 09:51:18,
50,1058164176,(주)신보파워텍,공민우,분석,45424696,87.82,88.426,0.03374 (100.03374),15 12,2023/12/12 10:54:52,
51,1068146133,(주)케이씨이,조정휘,분석,45424947,87.821,88.426,0.03430 (100.0343),9 6,2023/12/11 13:41:58,
52,2958800474,주식회사 원정보기술원,송은자,분석,45426370,87.824,88.429,0.03745 (100.03745),1 8,2023/12/11 10:10:48,
53,2158727392,매컴정보통신(주),장병호,분석,45427290,87.826,88.431,0.03949 (100.03949),4 8,2023/12/11 22:01:36,
54,2128166939,주식회사 연일전력,최희성,분석,45428102,87.827,88.433,0.04129 (100.04129),2 12,2023/12/12 17:15:52,
55,8038600460,주식회사 파르이앤씨,김종훈,분석,45428690,87.828,88.434,0.04260 (100.0426),2 12,2023/12/13 08:48:47,
56,1068601621,주식회사 동양타브,이세근,분석,45428740,87.829,88.434,0.04271 (100.04271),1 6,2023/12/11 12:53:29,
