순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2128166939,주식회사 연일전력  [최종낙찰],최희성,분석,39044673,87.745,87.859,-0.61160 (99.3884),8 1,2023/11/13 11:15:30,
2,5198102535,주식회사 이음유앤아이,박영재,분석,39044900,87.745,87.859,-0.61102 (99.38898),5 3,2023/11/10 15:54:37,
3,2168701696,주식회사 투비콤,유수정,분석,39045220,87.746,87.86,-0.61020 (99.3898),14 13,2023/11/10 14:36:05,
4,2308103607,주식회사 디케이앤트,양동국,분석,39045763,87.747,87.861,-0.60881 (99.39119),7 12,2023/11/13 16:02:23,
5,1138157962,(주)하이눈정보통신,박종우,분석,39045880,87.748,87.862,-0.60851 (99.39149),3 9,2023/11/13 12:09:53,
6,3518601750,(주)지지56코리아,김영군,분석,39048651,87.754,87.868,-0.60140 (99.3986),1 14,2023/11/14 09:31:01,
7,2021295047,협진전기통신공사,최종운,분석,39048700,87.754,87.868,-0.60128 (99.39872),2 15,2023/11/13 11:19:07,
8,6508100027,다온정보시스템 주식회사,김연정,분석,39049400,87.756,87.869,-0.59948 (99.40052),13 1,2023/11/11 14:46:06,
9,4818802660,이지씨엔티 주식회사,이종기,분석,39049900,87.757,87.871,-0.59820 (99.4018),10 6,2023/11/13 18:05:30,
10,1198639540,주식회사 새누,황선오,분석,39050140,87.758,87.871,-0.59758 (99.40242),8 2,2023/11/14 10:50:49,
11,1018639665,(주)한양인프라넷,김주호,분석,39050900,87.76,87.873,-0.59563 (99.40437),3 5,2023/11/10 14:10:22,
12,1088153848,(주)신지전설,황경옥,분석,39054190,87.768,87.88,-0.58720 (99.4128),15 9,2023/11/13 16:21:47,
13,2048642168,(주)비케이정보시스템,이용섭,분석,39054577,87.768,87.881,-0.58621 (99.41379),8 13,2023/11/13 10:55:25,
14,2158171649,(주)삼삼통신기술,방창배,분석,39055900,87.772,87.884,-0.58281 (99.41719),6 9,2023/11/13 08:54:37,
15,2130230588,태극정보통신,이상호,분석,39056722,87.774,87.886,-0.58070 (99.4193),2 7,2023/11/13 19:54:02,
16,5048133604,주식회사다온네트웍스,김진환,분석,39060660,87.783,87.895,-0.57061 (99.42939),11 3,2023/11/13 20:05:07,
17,1088127729,주식회사 대원네시스,이연호,분석,39061860,87.786,87.897,-0.56753 (99.43247),2 5,2023/11/13 14:55:15,
