순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118716291,(주)유토닉스  [최종낙찰],박찬호,분석,108228600,87.748,87.393,-0.94952 (99.05048),8 7,2023/09/04 15:24:29,
2,2148143121,주식회사 엠알바스,윤창로,분석,108231007,87.75,87.395,-0.94731 (99.05269),3 15,2023/09/05 05:43:18,
3,1198164802,주식회사 비아이넷,김동균,분석,108236114,87.755,87.399,-0.94261 (99.05739),5 9,2023/09/05 17:03:19,
4,1078636235,(주)대교이앤에스,이찬수,분석,108239266,87.757,87.402,-0.93970 (99.0603),7 13,2023/09/05 07:40:54,
5,2208782247,(주)안국정보통신,조군행,분석,108239400,87.758,87.402,-0.93958 (99.06042),7 6,2023/09/04 10:18:00,
6,2128155922,(주)티에스엠이앤씨,박원택,분석,108243830,87.761,87.406,-0.93550 (99.0645),9 11,2023/09/04 10:56:30,
7,1068178635,(주)지아이테크놀러지,홍영우,분석,108250700,87.767,87.411,-0.92918 (99.07082),14 4,2023/09/05 14:08:20,
8,2148134127,(주)대경텔레콤,오병도,분석,108256650,87.772,87.416,-0.92371 (99.07629),7 6,2023/09/05 09:30:12,
9,3988602082,(주)티포스,표현곤,분석,108258240,87.774,87.417,-0.92224 (99.07776),15 14,2023/09/05 18:39:05,
10,1088179663,주식회사 시큐뱅크,심재춘,분석,108258500,87.774,87.418,-0.92200 (99.078),8 3,2023/09/05 16:29:26,
11,1078197085,(주)코어넷,소흥섭,분석,108258592,87.774,87.418,-0.92192 (99.07808),4 11,2023/09/05 19:58:05,
12,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,108261500,87.776,87.42,-0.91924 (99.08076),5 10,2023/09/05 09:16:41,
13,5518600929,주식회사마글론이에프씨,김광석,분석,108268790,87.782,87.426,-0.91253 (99.08747),11 14,2023/09/05 13:50:50,
14,1078724454,정일씨엔아이(주),유지봉,분석,108272400,87.786,87.429,-0.90921 (99.09079),5 11,2023/09/04 10:17:56,
15,1088124659,(주)비젼텔레콤,김진수,분석,108273284,87.786,87.429,-0.90840 (99.0916),3 13,2023/09/04 14:38:48,
16,2158197601,주식회사 알파시큐넷,진승화,분석,108278490,87.791,87.434,-0.90361 (99.09639),3 13,2023/09/04 17:15:42,
17,1138618789,이노뎁(주),이성진,분석,108282900,87.794,87.437,-0.89955 (99.10045),8 13,2023/09/05 17:54:28,
18,2078124989,청보음향(주),고인우,분석,108284174,87.796,87.438,-0.89838 (99.10162),3 4,2023/09/05 10:59:11,
