순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1128139637,(주)씨엘에이에스,윤호중,분석,384197574.0,87.745,88.245,-0.28800 (99.712),,2023/10/04 08:31:05,
2,1318633963,(주)아성넷,조학수,분석,384218960.0,87.75,88.249,-0.28241 (99.71759),,2023/10/02 10:08:17,
3,2398100058,주식회사 아이엠엔씨에스,임종만,분석,384219256.0,87.75,88.25,-0.28233 (99.71767),,2023/09/25 10:29:19,
4,8268102035,주식회사 더블유엔에스,박현준,분석,384221000.0,87.75,88.25,-0.28187 (99.71813),,2023/09/23 08:45:06,
5,2158687767,(주)에스앤디비즈,정성호,분석,384231000.0,87.753,88.252,-0.27926 (99.72074),,2023/09/22 15:48:52,
6,1218132303,에이치유앤티 주식회사,이수경,분석,384236159.0,87.754,88.253,-0.27790 (99.7221),,2023/09/26 15:39:10,
7,1318106802,동보전기통신주식회사,고윤영,분석,384242280.0,87.756,88.255,-0.27630 (99.7237),,2023/10/05 11:03:06,
8,1048157783,(주)서울정보컴,고응준,분석,384242650.0,87.756,88.255,-0.27621 (99.72379),,2023/09/26 14:05:45,
9,6688600848,주식회사 다예테크넷,김창호,분석,384244050.0,87.756,88.255,-0.27584 (99.72416),,2023/10/03 21:52:41,
10,2148888151,주식회사 씨앤피테크,제해동,분석,384246850.0,87.757,88.256,-0.27511 (99.72489),,2023/10/04 09:06:23,
11,1228643550,주식회사 썬플라워즈,김종석,분석,384251248.0,87.758,88.257,-0.27395 (99.72605),,2023/10/04 22:52:33,
12,2648127825,주식회사 제이원아이티시스템,이준호,분석,384252590.0,87.758,88.257,-0.27360 (99.7264),,2023/10/04 13:35:39,
13,1188113673,동해정보통신 주식회사,이창원,분석,384253732.0,87.758,88.257,-0.27330 (99.7267),,2023/10/04 08:26:44,
14,2048188475,주식회사 오파스넷,장수현,분석,384255260.0,87.759,88.258,-0.27290 (99.7271),,2023/10/04 09:48:09,
15,3248100486,주식회사 케이제이이엔씨,최종명,분석,384255642.0,87.759,88.258,-0.27280 (99.7272),,2023/10/04 08:26:12,
16,1088107572,세빈테크(주),박재영,분석,384260761.0,87.76,88.259,-0.27146 (99.72854),,2023/10/04 17:14:11,
17,1308640229,(주)알앤아이,전성호,분석,384265580.0,87.761,88.26,-0.27020 (99.7298),,2023/10/04 13:26:11,
18,2118877373,스마트쿱 주식회사,이역수,분석,384273740.0,87.763,88.262,-0.26807 (99.73193),,2023/10/04 14:23:41,
19,2148891087,세경네트웍스 주식회사,장중석,분석,384273978.0,87.763,88.262,-0.26800 (99.732),,2023/09/27 10:46:55,
