순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1208609672,(주)디에스티인터내셔날  [최종낙찰],김형태,분석,63097175,87.753,87.544,-1.00750 (98.9925),12 6,2023/09/05 09:20:52,
2,2158674452,(주)새별네트웍스,현경순,분석,63098505,87.755,87.546,-1.00540 (98.9946),8 1,2023/09/04 16:13:07,
3,5598700333,주식회사 제이투디앤티,김세환,분석,63102300,87.76,87.552,-0.99940 (99.0006),3 11,2023/09/06 10:15:55,
4,1108190166,(주)페타네트워크,강인희,분석,63102551,87.761,87.552,-0.99900 (99.001),9 3,2023/09/06 08:47:35,
5,2148645634,한국전자금융주식회사,구자성,분석,63104200,87.763,87.554,-0.99640 (99.0036),12 8,2023/09/06 08:09:31,
6,2118606665,주식회사 아라랏,황지홍,분석,63105560,87.765,87.556,-0.99425 (99.00575),13 14,2023/09/06 22:24:26,
7,1408177811,주식회사 네오비젼,유정식,분석,63108700,87.77,87.56,-0.98928 (99.01072),6 5,2023/09/04 15:06:32,
8,2148631445,주식회사 우리엔아이에스,백창준,분석,63111278,87.774,87.564,-0.98520 (99.0148),11 7,2023/09/07 09:21:48,
9,6758102266,주식회사 정현이엔지,김종현,분석,63112650,87.776,87.566,-0.98304 (99.01696),15 3,2023/09/06 22:03:33,
10,2118652742,(주)엔에스티정보통신,조정희,분석,63112687,87.776,87.566,-0.98298 (99.01702),6 11,2023/09/04 11:53:21,
11,1198158412,애드넷정보통신(주),박상흥,분석,63114562,87.778,87.569,-0.98001 (99.01999),10 12,2023/09/04 17:46:36,
12,1148642486,주식회사 큐브정보통신,유봉수,분석,63115000,87.779,87.569,-0.97932 (99.02068),11 9,2023/09/06 09:58:14,
13,2198124769,주식회사 성문엔지니어링,김선호,분석,63121400,87.789,87.578,-0.96920 (99.0308),4 1,2023/09/04 11:13:13,
14,1138139080,(주)성강통신기술사사무소,안치영,분석,63125300,87.794,87.584,-0.96303 (99.03697),1 14,2023/09/07 09:18:41,
15,2208660663,주식회사 데이타렉스,김정국,분석,63129500,87.801,87.589,-0.95639 (99.04361),14 11,2023/09/06 14:56:46,
16,7418801210,주식회사 한국에이브이산업,이재숙,분석,63134100,87.808,87.596,-0.94912 (99.05088),4 5,2023/09/05 07:25:51,
17,1138680513,주식회사연수이앤씨,조운호,분석,63137700,87.813,87.601,-0.94342 (99.05658),10 14,2023/09/06 15:59:23,
18,2098122745,새결정보통신(주),고성진,분석,63140100,87.816,87.604,-0.93963 (99.06037),4 2,2023/09/04 14:09:16,
19,1018151140,(주)사운드솔루션,이홍,분석,63144100,87.822,87.61,-0.93330 (99.0667),6 15,2023/09/05 09:26:22,
