순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1018663767,비케이전기통신 주식회사  [최종낙찰],유봉근,분석,42047960,87.75,87.612,-0.90300 (99.097),10 1,2022/03/08 12:36:13,
2,1078749469,주식회사 에이엠네트웍스,서정희,분석,42048800,87.752,87.614,-0.90100 (99.099),1 12,2022/03/10 18:20:11,
3,1058746447,주식회사 티티네트웍스,최신식,분석,42053680,87.763,87.624,-0.88941 (99.11059),10 2,2022/03/08 17:03:22,
4,6218602134,(주)플러스전력,이하일,분석,42055830,87.767,87.629,-0.88431 (99.11569),3 14,2022/03/04 17:17:02,
5,3578800544,디와이아이앤씨주식회사,주인웅,분석,42055873,87.767,87.629,-0.88421 (99.11579),7 9,2022/03/08 11:24:00,
6,3078146338,주식회사 하람이엔지,전유선,분석,42057600,87.771,87.632,-0.88010 (99.1199),9 1,2022/03/09 22:03:56,
7,3188600619,주식회사 태정이앤아이,정태용,분석,42057610,87.771,87.632,-0.88008 (99.11992),6 4,2022/03/10 18:14:00,
8,1138193726,(주)성진에스에스,강신범,분석,42058620,87.774,87.634,-0.87768 (99.12232),5 10,2022/03/10 10:02:21,
9,2048131439,중앙텔콤(주),오충석,분석,42060211,87.777,87.638,-0.87390 (99.1261),6 3,2022/03/10 09:45:05,
10,1058153698,진우산전(주),정진태,분석,42060507,87.778,87.638,-0.87320 (99.1268),13 12,2022/03/10 17:26:21,
11,2148619081,주식회사 유신테크,김용근,분석,42060880,87.779,87.639,-0.87232 (99.12768),1 9,2022/03/11 10:11:21,
12,5088137937,(주)벨류데이터,이선미,분석,42064548,87.787,87.647,-0.86361 (99.13639),14 3,2022/03/09 17:13:22,
13,3798700760,로안테크(주),장승현,분석,42065100,87.788,87.648,-0.86229 (99.13771),9 2,2022/03/10 09:50:32,
14,2208197511,(주)다산지앤지,유철종,분석,42066911,87.792,87.652,-0.85799 (99.14201),1 9,2022/03/08 17:43:42,
15,1058606899,이화티티씨(주),이선정,분석,42067286,87.793,87.652,-0.85710 (99.1429),15 1,2022/03/10 15:56:04,
16,1098651964,셀코정보기술 주식회사,권영용,분석,42069310,87.797,87.657,-0.85230 (99.1477),2 12,2022/03/11 06:51:26,
