순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2140550031,새론정보통신,이용주,분석,270802022,86.964,87.422,-1.36938 (98.63062),,2022/03/09 13:49:05,1순위
2,2058126341,종합전기 주식회사,김유훈,분석,271010831,87.038,87.489,-1.29255 (98.70745),,2022/03/10 16:44:53,2순위
3,2018603701,소성정보기술 주식회사,김금남,분석,271061845,87.055,87.505,-1.27378 (98.72622),,2022/03/10 09:35:07,3순위
4,1778800569,주식회사 유원이씨에스,유명종,분석,271512980,87.213,87.651,-1.10780 (98.8922),,2022/03/11 09:44:44,4순위
5,2158768879,주식회사 에이치씨인포,김경운,분석,271562835,87.231,87.667,-1.08946 (98.91054),,2022/03/10 05:59:38,5순위
6,1058221062,사단법인 대한장애인복지협회,박재환,분석,271608400,87.247,87.682,-1.07270 (98.9273),,2022/03/08 10:06:05,6순위
7,1068690366,(주)윈투스시스템,신경익,분석,271633117,87.255,87.69,-1.06360 (98.9364),,2022/03/07 17:06:18,7순위
8,1198668254,대신인포시스 주식회사,최혜경,분석,271648202,87.261,87.695,-1.05805 (98.94195),,2022/03/08 11:51:28,8순위
9,1078128574,(주)대진정보텔레콤,경완수,분석,271802150,87.314,87.744,-1.00141 (98.99859),,2022/03/05 11:40:39,9순위
10,2208602950,(주)세연텔레콤,홍성일,분석,271847570,87.33,87.759,-0.98470 (99.0153),,2022/03/07 10:35:04,10순위
11,1078167709,온세텔레콤(주),박준학,분석,271894300,87.347,87.774,-0.96751 (99.03249),,2022/03/08 09:03:01,11순위
12,2108168358,주식회사 영호정보통신,조소연,분석,271900297,87.349,87.776,-0.96531 (99.03469),,2022/03/11 08:58:16,12순위
13,1078731896,(주)비시텍코리아,임헌욱,분석,271904647,87.35,87.778,-0.96370 (99.0363),,2022/03/09 22:14:39,13순위
14,1068615367,대성아이넷(주),이충은,분석,271921770,87.356,87.783,-0.95740 (99.0426),,2022/03/08 14:40:45,14순위
15,1018662695,주식회사 메가시스템,김대석,분석,271925023,87.357,87.784,-0.95621 (99.04379),,2022/03/10 16:05:01,15순위
16,4658702093,주식회사 나지정보통신,엄혜선,분석,271964714,87.371,87.797,-0.94161 (99.05839),,2022/03/07 16:25:36,16순위
