순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068654563,주식회사 에이앤아이코러스,이용배,분석,173531390,87.016,87.201,-0.25041 (99.74959),15 9,2020/10/15 11:00:00,
2,6138180323,명가건설 주식회사,김순희,분석,173544200,87.023,87.208,-0.24301 (99.75699),1 15,2020/10/15 11:00:00,
3,3168800320,주식회사 대림플랜,유명순,분석,173580000,87.041,87.226,-0.22233 (99.77767),1 15,2020/10/15 11:00:00,
4,1068656091,주식회사 케이에스메이트,이덕희,분석,173737579,87.123,87.305,-0.13130 (99.8687),1 6,2020/10/15 11:00:00,
5,1058758827,주식회사 애드플러스일공,배원호,분석,173748140,87.129,87.31,-0.12520 (99.8748),2 8,2020/10/15 11:00:00,
6,1208149233,주식회사 피아트코리아,김태흥,분석,173835510,87.174,87.354,-0.07474 (99.92526),12 8,2020/10/15 11:00:00,
7,6298700350,주식회사 엑시스디자인그룹,임충렬,분석,173860495,87.187,87.367,-0.06030 (99.9397),13 4,2020/10/15 11:00:00,
8,1048181721,(주)신진인테리어,이강재,분석,173882928,87.199,87.378,-0.04735 (99.95265),15 2,2020/10/15 11:00:00,
9,2148813704,주식회사 다온디자인,박영하,분석,173919000,87.218,87.396,-0.02651 (99.97349),13 8,2020/10/15 11:00:00,
10,1078634218,(주)우성아이앤피,조수영,분석,173920000,87.218,87.396,-0.02593 (99.97407),14 4,2020/10/15 11:00:00,
11,1068175905,동남이앤디(주),김영중,분석,173938230,87.228,87.406,-0.01540 (99.9846),2 9,2020/10/15 11:00:00,
12,2118124601,(주)서전인테리어,박영출,분석,173957600,87.238,87.415,-0.00421 (99.99579),1 14,2020/10/15 11:00:00,
13,2078141843,(주)국영지앤엠,최재원,분석,174009550,87.265,87.441,0.02579 (100.02579),3 7,2020/10/15 11:00:00,
14,1208643670,주식회사 장원씨엔아이,장익상,분석,174019770,87.27,87.447,0.03170 (100.0317),10 9,2020/10/15 11:00:00,
15,2108142343,유니버스건설주식회사,배선영,분석,174147050,87.337,87.511,0.10522 (100.10522),5 6,2020/10/15 11:00:00,
16,2068177391,동현종합건설(주),김춘식,분석,174177500,87.353,87.526,0.12281 (100.12281),13 6,2020/10/15 11:00:00,
17,8458600260,주식회사 황용건설,김용,분석,174262300,87.397,87.568,0.17179 (100.17179),15 5,2020/10/15 11:00:00,
18,1018615493,(주)디자인팩토리엑시드,김민정,분석,174311000,87.422,87.593,0.19992 (100.19992),2 8,2020/10/15 11:00:00,
19,1078199837,(주)아이디포커스,강우영,분석,174341000,87.438,87.608,0.21725 (100.21725),15 7,2020/10/15 11:00:00,
20,2018159501,공간인테크(주),조송환,분석,174359426,87.447,87.617,0.22789 (100.22789),1 15,2020/10/15 11:00:00,
21,1148607285,주식회사 우건하우징,이관호,분석,174435600,87.487,87.656,0.27190 (100.2719),13 7,2020/10/15 11:00:00,
22,1178128979,(주)정수예건,전수열,분석,174461400,87.5,87.669,0.28680 (100.2868),7 9,2020/10/15 11:00:00,
23,7098801220,주식회사청솔아이디,박원철,분석,174529950,87.536,87.703,0.32640 (100.3264),15 7,2020/10/15 11:00:00,
24,1118130633,(주)새로움아이,안나,분석,174552800,87.548,87.714,0.33959 (100.33959),13 15,2020/10/15 11:00:00,
25,2018194866,주식회사 밥인터내셔널,양용훈,분석,174611490,87.579,87.744,0.37350 (100.3735),10 6,2020/10/15 11:00:00,
26,1138174321,경희궁건설(주),이삼구,분석,174612000,87.579,87.744,0.37379 (100.37379),6 9,2020/10/15 11:00:00,
27,1108135464,주식회사혜인에이아이,곽병희,분석,174676230,87.612,87.777,0.41089 (100.41089),2 6,2020/10/15 11:00:00,
28,6138156798,주식회사 명강,문용희,분석,174697011,87.623,87.787,0.42290 (100.4229),15 7,2020/10/15 11:00:00,
29,1128149528,(주)한일원씨스템,박만수,분석,174698740,87.624,87.788,0.42389 (100.42389),5 6,2020/10/15 11:00:00,
30,2118882992,한디자인그룹주식회사,신정희,분석,174712760,87.631,87.795,0.43199 (100.43199),11 7,2020/10/15 11:00:00,
31,1058105105,송도건설주식회사,김종춘,분석,174730000,87.64,87.804,0.44195 (100.44195),10 15,2020/10/15 11:00:00,
32,4698800871,주식회사 디앤제이디자인,김태복,분석,174770000,87.661,87.824,0.46506 (100.46506),3 5,2020/10/15 11:00:00,
33,2118709499,(주)아트인테크,최인순,분석,174792227,87.673,87.835,0.47790 (100.4779),12 4,2020/10/15 11:00:00,
34,2068632889,부경이앤아이(주),한해연,분석,174793200,87.673,87.835,0.47846 (100.47846),3 9,2020/10/15 11:00:00,
35,2148602386,(주)남산건설,이현재,분석,174804000,87.679,87.841,0.48470 (100.4847),13 3,2020/10/15 11:00:00,
36,2148749224,(주)아르앤디건축환경디자인,김현호,분석,174804500,87.679,87.841,0.48498 (100.48498),13 8,2020/10/15 11:00:00,
37,2118739479,(주)까르떼,유동우,분석,174849346,87.703,87.863,0.51089 (100.51089),10 5,2020/10/15 11:00:00,
38,2140919907,제이넷컴,장혜경,분석,175044808,87.804,87.962,0.62379 (100.62379),5 8,2020/10/15 11:00:00,
39,2208812205,주식회사 앤탑디자인,김경자,분석,175093628,87.83,87.986,0.65199 (100.65199),13 2,2020/10/15 11:00:00,
40,5618601304,주식회사 아이디스튜디오,지석훈,분석,175113000,87.84,87.996,0.66318 (100.66318),1 5,2020/10/15 11:00:00,
41,2158608082,두원산업개발 주식회사,윤명숙,분석,175141200,87.855,88.01,0.67947 (100.67947),6 7,2020/10/15 11:00:00,
42,3078150583,주식회사 두오름건설,노혜은,분석,175149547,87.859,88.014,0.68430 (100.6843),15 6,2020/10/15 11:00:00,
43,1208768251,(주)엘스디자인,조경오,분석,175151450,87.86,88.015,0.68539 (100.68539),8 9,2020/10/15 11:00:00,
44,1178168699,(주)새담씨에스,오세진,분석,175187114,87.879,88.033,0.70600 (100.706),1 12,2020/10/15 11:00:00,
45,2188117964,(주)투윈스컴,박성하,분석,175486611,88.035,88.184,0.87900 (100.879),10 9,2020/10/15 11:00:00,
46,1058764445,아이엠에스인테리어디자인 주식회사,노숙영,분석,175669253,88.13,88.276,0.98450 (100.9845),4 9,2020/10/15 11:00:00,
47,8948601470,주식회사 삼일아이엠,박경민,분석,175780000,88.187,88.331,1.04847 (101.04847),5 9,2020/10/15 11:00:00,
48,2158792286,주식회사 대산에프디,양관욱,분석,176405000,88.513,88.645,1.40949 (101.40949),13 2,2020/10/15 11:00:00,
-1,1188113862,(주)보광티엔씨,오희택,분석,74771300,35.567,37.573,-57.29758 (42.70242),12 3,2020/10/15 11:00:00,낙찰하한선미달
-2,3018179184,리빙아트(주),이주희,분석,173479900,86.989,87.175,-0.28015 (99.71985),11 9,2020/10/15 11:00:00,
-3,4118129583,(유)하이코이엔씨,김지태,분석,173453663,86.975,87.162,-0.29530 (99.7047),2 8,2020/10/15 11:00:00,
-4,2448600429,부건엠제이건설 주식회사,유남열,분석,173398000,86.946,87.134,-0.32746 (99.67254),3 4,2020/10/15 11:00:00,
-5,7438700113,주식회사 디비디자인,이범철,분석,173382680,86.938,87.126,-0.33631 (99.66369),11 2,2020/10/15 11:00:00,
-6,1108186361,(주)피제이디자인,박승태,분석,173373162,86.934,87.122,-0.34180 (99.6582),2 5,2020/10/15 11:00:00,
-7,5038800341,주식회사 백상건축,심승자,분석,173349963,86.921,87.11,-0.35521 (99.64479),11 12,2020/10/15 11:00:00,
-8,5728100300,주식회사 마당이엔지,정주영,분석,173333690,86.913,87.102,-0.36460 (99.6354),14 15,2020/10/15 11:00:00,
-9,2208723345,(주) 아이엔 판넬,최병남,분석,173294999,86.893,87.082,-0.38695 (99.61305),6 9,2020/10/15 11:00:00,
-10,2158654738,(주)예당인테크,박현정,분석,173235700,86.862,87.053,-0.42121 (99.57879),10 3,2020/10/15 11:00:00,
-11,8778600063,주식회사 에이치앤씨건축,전관헌,분석,173137545,86.811,87.003,-0.47790 (99.5221),10 2,2020/10/15 11:00:00,
-12,3978800896,주식회사 바우디앤씨,이정영,분석,173125300,86.804,86.997,-0.48498 (99.51502),10 13,2020/10/15 11:00:00,
-13,2158613775,(주)토퍼스디자인,김석철,분석,173104000,86.793,86.986,-0.49728 (99.50272),12 15,2020/10/15 11:00:00,
-14,1048147363,(주)풍국디앤아이,이규석,분석,173036440,86.758,86.952,-0.53631 (99.46369),12 14,2020/10/15 11:00:00,
-15,3948701297,주식회사 원에스앤디,이정호,분석,173021035,86.75,86.945,-0.54521 (99.45479),11 7,2020/10/15 11:00:00,
-16,1138649545,휴먼스케일 주식회사,김영진,분석,172986930,86.732,86.928,-0.56491 (99.43509),12 8,2020/10/15 11:00:00,
-17,1178152315,주식회사 다온아이엔씨,엄나용,분석,172847915,86.66,86.858,-0.64521 (99.35479),12 9,2020/10/15 11:00:00,
-18,2148759829,주식회사 서우디자인,전민호,분석,172837000,86.654,86.852,-0.65151 (99.34849),10 13,2020/10/15 11:00:00,
-19,2038152450,고우건업(주),현연식,분석,172759000,86.614,86.813,-0.69657 (99.30343),10 5,2020/10/15 11:00:00,
-20,1208749308,주식회사 씨엘아이디,이한녕,분석,172603799,86.533,86.735,-0.78621 (99.21379),1 13,2020/10/15 11:00:00,낙찰하한선미달
-21,2158769183,(주)에스엔티디자인건축,김보경,분석,172371000,86.411,86.618,-0.92069 (99.07931),4 8,2020/10/15 11:00:00,낙찰하한선미달
-22,1138188427,(주)동부건일,이경승,분석,172087000,86.264,86.475,-1.08474 (98.91526),4 9,2020/10/15 11:00:00,낙찰하한선미달
-23,2148768177,(주)프라임엔시스템,윤재중,분석,172072700,86.256,86.468,-1.09300 (98.907),6 9,2020/10/15 11:00:00,낙찰하한선미달
-24,1148694344,주식회사 삼한건영,김태성,분석,171798000,86.113,86.33,-1.25167 (98.74833),5 7,2020/10/15 11:00:00,낙찰하한선미달
