순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058197338,(주)라인정보시스템  [최종낙찰],홍상희,분석,16996870,87.745,87.92,-0.41421 (99.58579),6 5,2020/09/29 08:54:23,
2,1058161048,서울데이타통신(주),이희승,분석,16996957,87.745,87.92,-0.41370 (99.5863),10 1,2020/09/28 14:22:25,
3,1018197466,주식회사콤위즈,정윤권,분석,16997010,87.746,87.921,-0.41338 (99.58662),4 2,2020/09/28 09:09:23,
4,4178600013,블랙썬 주식회사,이희부,분석,16997080,87.746,87.921,-0.41297 (99.58703),7 4,2020/09/29 09:44:38,
5,1138663611,주식회사 엠브이씨앤에스,오남림,분석,16997505,87.748,87.923,-0.41047 (99.58953),6 11,2020/09/28 11:39:41,
6,1198642201,주식회사 한일이앤씨,황유경,분석,16998119,87.752,87.926,-0.40685 (99.59315),1 8,2020/09/28 10:30:30,
7,1062873386,이행정보통신공사,오흥식,분석,16998620,87.754,87.929,-0.40389 (99.59611),7 4,2020/09/28 06:49:05,
7,1068167098,코스믹전기통신 주식회사,이규선,분석,16998620,87.754,87.929,-0.40389 (99.59611),4 12,2020/09/28 09:03:54,
9,1138106099,기전통신(주),윤기영,분석,16999700,87.76,87.935,-0.39753 (99.60247),9 6,2020/09/23 16:34:06,
10,1138146387,(주)대산시스템,전재수,분석,17000162,87.763,87.937,-0.39480 (99.6052),10 5,2020/09/28 09:12:06,
11,2208727337,주식회사주니파워네트웍스,노병준,분석,17000270,87.763,87.938,-0.39417 (99.60583),15 11,2020/09/25 15:28:16,
12,1138628948,주식회사 씨큐프라임,이승열,분석,17000298,87.763,87.938,-0.39400 (99.606),8 3,2020/09/23 09:45:51,
13,1180673427,한마음정보시스템,정인숙,분석,17000991,87.767,87.941,-0.38992 (99.61008),3 9,2020/09/25 09:14:15,
14,2130249995,에스에스브이,박정선,분석,17001230,87.768,87.943,-0.38851 (99.61149),6 4,2020/09/29 09:46:02,
15,2100412872,유광미디어,김유성,분석,17003323,87.78,87.953,-0.37617 (99.62383),7 8,2020/09/24 13:18:44,
16,2208108546,경림전기(주),김인형,분석,17003380,87.78,87.954,-0.37583 (99.62417),8 3,2020/09/28 13:56:41,
