순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118691240,거성일렉콤(주),박성래,분석,30583100.0,87.826,89.686,-0.37521 (99.62479),1 10,2020/09/16 09:24:11,
2,1098613335,주식회사 스마트씨앤아이,임요웅,분석,30609340.0,87.921,89.763,-0.28751 (99.71249),14 15,2020/09/14 11:21:14,
3,1408177811,주식회사 네오비젼,유정식,분석,30613620.0,87.936,89.776,-0.27321 (99.72679),1 2,2020/09/16 10:49:34,
4,2108156959,두레에스텍 주식회사,유의근,분석,30624842.0,87.977,89.808,-0.23570 (99.7643),3 12,2020/09/15 17:05:22,
5,1058169109,대조전설 주식회사,장철호,분석,30637800.0,88.024,89.846,-0.19239 (99.80761),2 15,2020/09/14 16:04:52,
6,2068663169,(주)지엠케이정보통신,현익재,분석,30650000.0,88.068,89.882,-0.15162 (99.84838),7 12,2020/09/14 17:15:11,
7,2158138830,주식회사와이드이엔씨,최주섭,분석,30661080.0,88.108,89.915,-0.11459 (99.88541),11 2,2020/09/15 11:12:03,
8,1138184945,에스엠티정보기술(주),이묵희,분석,30713884.0,88.299,90.07,0.06189 (100.06189),6 8,2020/09/15 14:43:50,
9,1198195493,주식회사 인텍하우징,심인석,분석,30718583.0,88.316,90.083,0.07759 (100.07759),5 9,2020/09/15 10:52:19,
10,2140562973,대산정보통신공사,오도균,분석,30722624.0,88.331,90.095,0.09110 (100.0911),3 5,2020/09/15 13:57:18,
11,1288154026,(주)니트로시스템,정인교,분석,30729980.0,88.358,90.117,0.11568 (100.11568),5 12,2020/09/16 10:41:22,
12,1078805018,주식회사 지엔아이테크,박우정,분석,30754196.0,88.445,90.188,0.19662 (100.19662),9 1,2020/09/14 16:20:41,
13,1138137229,두복산전(주),이영두,분석,30759307.0,88.464,90.203,0.21370 (100.2137),8 11,2020/09/15 13:25:25,
14,7088800946,주식회사 아이티아이비전,정준호,분석,30759337.0,88.464,90.203,0.21380 (100.2138),1 7,2020/09/15 14:01:57,
15,2068606585,(주)상지일렉스,정원상,분석,30765930.0,88.488,90.222,0.23583 (100.23583),10 8,2020/09/15 18:54:50,
16,1041890207,삼정정보통신,이순봉,분석,30787460.0,88.566,90.285,0.30779 (100.30779),12 14,2020/09/14 14:12:49,
17,1088122821,에스엘인포네트웍스 주식회사,이동현,분석,30794734.0,88.592,90.307,0.33210 (100.3321),10 14,2020/09/16 12:00:06,
18,1088604075,청목이앤아이 주식회사,김희경,분석,30838815.0,88.751,90.436,0.47942 (100.47942),1 6,2020/09/15 16:58:38,
19,5168100542,주식회사 에이치투아이티,이희제,분석,30853430.0,88.804,90.479,0.52827 (100.52827),13 14,2020/09/15 12:29:54,
20,1148676763,유토피아정보기술(주),안종섭,분석,30875857.0,88.886,90.545,0.60322 (100.60322),1 4,2020/09/16 07:25:38,
21,2178121937,부광이앤씨 주식회사,정동국,분석,30958013.0,89.183,90.785,0.87780 (100.8778),13 7,2020/09/15 17:39:34,
