순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1138150993,주식회사 우진정보  [최종낙찰],배재중,분석,40205000.0,87.745,89.29,0.88113 (100.88113),5 2,2021/03/29 10:02:05,
2,1198618088,주식회사 하이넷 네트웍스,김동순,분석,40205540.0,87.746,89.291,0.88250 (100.8825),13 15,2021/03/30 09:54:17,
3,1068167098,코스믹전기통신 주식회사,이규선,분석,40206620.0,87.749,89.293,0.88523 (100.88523),15 7,2021/03/29 09:19:12,
4,7518800203,주식회사 엔티유시스템,한근섭,분석,40210000.0,87.757,89.301,0.89379 (100.89379),10 3,2021/03/29 12:40:07,
5,2128145574,콤시스(주),서경환,분석,40211630.0,87.761,89.304,0.89791 (100.89791),10 6,2021/03/26 15:24:51,
6,1198188750,(주)코에버정보기술,반기동,분석,40212810.0,87.763,89.307,0.90090 (100.9009),1 8,2021/03/30 08:44:44,
7,2118193336,(주)국제비엠에스,윤도선,분석,40212967.0,87.764,89.307,0.90130 (100.9013),13 14,2021/03/29 09:58:55,
8,2118774990,(주)제이에프텍,김중규,분석,40216400.0,87.772,89.315,0.90998 (100.90998),4 3,2021/03/29 16:17:18,
9,1088179135,주왕전기통신(주),권이길,분석,40228970.0,87.801,89.343,0.94180 (100.9418),3 15,2021/03/29 07:55:28,
10,1018178116,(주)오경컴텍,김종근,분석,40229360.0,87.802,89.344,0.94279 (100.94279),14 10,2021/03/26 09:46:03,
11,2148107988,(주)서울정보시스템,이문현,분석,40231460.0,87.807,89.348,0.94810 (100.9481),3 6,2021/03/24 08:30:29,
12,2178114305,주식회사 케이엠씨앤아이,서정만,분석,40232500.0,87.81,89.351,0.95073 (100.95073),13 9,2021/03/27 22:56:34,
13,2208719934,주식회사 지제이전기통신,김진수,분석,40232682.0,87.81,89.351,0.95120 (100.9512),6 10,2021/03/26 10:48:44,
14,1198656229,주식회사 경진네트워크,김응환,분석,40233910.0,87.813,89.354,0.95430 (100.9543),14 1,2021/03/29 08:44:32,
15,1138694415,건웅정보통신 주식회사,김지유,분석,40238680.0,87.824,89.364,0.96638 (100.96638),15 11,2021/03/29 08:55:52,
16,2198114499,(주)이레에너지테크,강래원,분석,40240700.0,87.829,89.369,0.97149 (100.97149),1 6,2021/03/29 09:55:17,
17,1188111165,주식회사 세원이엔피디,이왕종,분석,40241220.0,87.83,89.37,0.97281 (100.97281),10 13,2021/03/26 09:34:16,
18,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,40251409.0,87.854,89.393,0.99859 (100.99859),7 2,2021/03/26 16:36:47,
19,2018604729,주식회사 케이티 서비스 북부,이성규,분석,40251962.0,87.855,89.394,0.99999 (100.99999),5 10,2021/03/30 09:45:45,
20,1018644343,주식회사 세광이엔씨,장문주,분석,40256269.0,87.865,89.403,1.01090 (101.0109),10 6,2021/03/29 12:13:19,
21,2018634956,주식회사 신성전자통신,전용한,분석,40256704.0,87.866,89.404,1.01200 (101.012),10 4,2021/03/25 19:13:47,
22,2158714581,씨엠티정보통신(주),김국동,분석,40257287.0,87.868,89.406,1.01347 (101.01347),1 6,2021/03/25 12:38:55,
23,1208128825,(주)이일엔지니어링,정찬면,분석,40257410.0,87.868,89.406,1.01378 (101.01378),6 14,2021/03/29 09:39:31,
24,2148770450,주식회사 아리시스,이대섭,분석,40257849.0,87.869,89.407,1.01489 (101.01489),10 9,2021/03/26 18:27:32,
25,2018176136,(주)휴넷시스템,김초영,분석,40260853.0,87.876,89.414,1.02250 (101.0225),7 4,2021/03/26 12:05:25,
26,1088155278,금하개발(주),김채모,분석,40260970.0,87.876,89.414,1.02279 (101.02279),2 1,2021/03/26 12:00:15,
27,2118612681,(주)해우정보시스템,김병헌,분석,40261990.0,87.879,89.416,1.02538 (101.02538),3 10,2021/03/24 09:25:47,
28,2158138830,주식회사와이드이엔씨,최주섭,분석,40267880.0,87.893,89.429,1.04028 (101.04028),5 1,2021/03/26 11:14:01,
29,1208163439,(주)아이엘에스씨,이병준,분석,40267885.0,87.893,89.429,1.04030 (101.0403),3 14,2021/03/26 14:28:55,
30,4088168391,금상디엔씨주식회사,장용수,분석,40269149.0,87.896,89.432,1.04349 (101.04349),5 8,2021/03/26 08:03:52,
31,2068165615,(주)아이커머,서정묵,분석,40272507.0,87.904,89.44,1.05199 (101.05199),5 15,2021/03/30 09:43:14,
32,2178113330,(주)오성에스이엠,오성표,분석,40273420.0,87.906,89.442,1.05431 (101.05431),4 15,2021/03/26 09:21:35,
33,1068681756,주식회사 융창,이재진,분석,40277500.0,87.915,89.451,1.06463 (101.06463),9 4,2021/03/26 18:10:40,
34,1138604679,(주) 투데이게이트,김익훈,분석,40278316.0,87.917,89.452,1.06670 (101.0667),1 10,2021/03/26 16:42:20,
35,1138135425,(주)뉴넷팝,이경택,분석,40280133.0,87.921,89.456,1.07130 (101.0713),9 7,2021/03/26 10:28:54,
36,1068619761,(주) 한걸음정보통신,정진원,분석,40280410.0,87.922,89.457,1.07200 (101.072),15 13,2021/03/26 07:47:25,
37,1048155392,에이제이아이티(주),김수용,분석,40280489.0,87.922,89.457,1.07220 (101.0722),10 13,2021/03/26 17:40:08,
38,2148734721,(주)다모아테크,장용일,분석,40283570.0,87.93,89.464,1.08000 (101.08),2 13,2021/03/26 17:44:19,
39,2018190031,주식회사 태건씨앤씨,김복수,분석,40284680.0,87.932,89.467,1.08280 (101.0828),2 7,2021/03/29 11:21:17,
40,5338700141,주식회사 인프라엔이,정우진,분석,40284953.0,87.933,89.467,1.08350 (101.0835),6 10,2021/03/29 16:09:15,
41,2148668087,주식회사 네오티스,이운학,분석,40288311.0,87.941,89.475,1.09199 (101.09199),6 8,2021/03/26 15:10:23,
42,2068183592,(주)신광티앤이,이일환,분석,40289020.0,87.942,89.476,1.09379 (101.09379),10 12,2021/03/26 13:53:09,
43,2018603701,소성정보기술 (주),김금남,분석,40295436.0,87.957,89.49,1.11003 (101.11003),7 4,2021/03/30 08:57:23,
44,1058618361,한글정보통신(주),최경환,분석,40296134.0,87.959,89.492,1.11180 (101.1118),6 13,2021/03/29 10:44:11,
45,1168105686,대덕전설(주),남궁성규,분석,40299960.0,87.968,89.5,1.12148 (101.12148),5 10,2021/03/29 11:42:58,
46,2618126604,주식회사 래오시스,윤경,분석,40302773.0,87.975,89.507,1.12860 (101.1286),10 14,2021/03/29 09:49:47,
47,3148189882,주식회사 제이케이씨엔에스,이동호,분석,40304431.0,87.978,89.51,1.13280 (101.1328),15 10,2021/03/29 09:42:38,
48,2158747516,(주) 제이에스통신정보,한택수,분석,40308740.0,87.989,89.52,1.14370 (101.1437),12 15,2021/03/29 09:00:19,
49,2068125141,주식회사 스테이지넷,임영규,분석,40308974.0,87.989,89.52,1.14429 (101.14429),2 10,2021/03/26 09:32:59,
50,2018179526,중앙케이블네트워크(주),노상우,분석,40312056.0,87.996,89.527,1.15209 (101.15209),7 11,2021/03/26 10:18:41,
51,2068196840,주식회사 혜성이티에스,이상영,분석,40315687.0,88.005,89.535,1.16128 (101.16128),5 6,2021/03/30 08:31:23,
52,1098197140,(주)코맥스시큐리티,김종정,분석,40316165.0,88.006,89.536,1.16249 (101.16249),8 5,2021/03/30 09:26:22,
53,1098603050,(주)이루기술,박지현,분석,40316370.0,88.007,89.537,1.16301 (101.16301),14 6,2021/03/29 13:11:44,
54,1018700532,주식회사 우리통신,박현준,분석,40323100.0,88.022,89.552,1.18005 (101.18005),8 13,2021/03/23 13:44:11,
55,1178152367,(주)브레인컨설팅,박승오,분석,40327741.0,88.033,89.562,1.19179 (101.19179),13 11,2021/03/29 09:46:16,
