순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2148770450,주식회사 아리시스  [최종낙찰],이대섭,분석,77415669,87.745,88.677,0.64750 (100.6475),13 1,2021/08/17 11:08:55,
2,1138175669,(주)용상전기통신,권혁기,분석,77419030,87.749,88.681,0.65188 (100.65188),3 7,2021/08/19 08:07:50,
3,7998800243,주식회사 비티엘정보통신,최성진,분석,77419116,87.749,88.681,0.65200 (100.652),11 14,2021/08/17 10:28:53,
4,2148107988,(주)서울정보시스템,이문현,분석,77421030,87.751,88.683,0.65449 (100.65449),4 7,2021/08/18 07:45:00,
5,1058714080,(주) 한일이앤에스,박완교,분석,77421950,87.752,88.684,0.65569 (100.65569),4 1,2021/08/18 10:43:35,
6,2118899396,주식회사 피에스콤,최정환,분석,77422486,87.753,88.685,0.65639 (100.65639),10 13,2021/08/19 09:58:43,
7,2118794604,(주)유니아이비,이희강,분석,77427352,87.759,88.69,0.66275 (100.66275),15 11,2021/08/17 16:04:21,
8,1138694303,향원전자통신 주식회사,이진영,분석,77428080,87.759,88.691,0.66370 (100.6637),11 6,2021/08/18 21:23:22,
9,1288610057,주식회사 청명씨앤아이,문현민,분석,77428155,87.76,88.691,0.66380 (100.6638),9 14,2021/08/17 09:09:25,
10,1068603240,태경이엘피 주식회사,김평석,분석,77428435,87.76,88.692,0.66416 (100.66416),4 5,2021/08/17 16:33:17,
11,1068157019,(주)세호영상,박석신,분석,77431000,87.763,88.695,0.66751 (100.66751),5 6,2021/08/18 17:51:32,
12,2068124123,(주)세양텔레콤,김한섭,분석,77431220,87.763,88.695,0.66780 (100.6678),12 8,2021/08/18 09:12:21,
13,7018801658,쓰리씨건설산업 주식회사,최태규,분석,77432500,87.765,88.696,0.66947 (100.66947),8 11,2021/08/17 10:25:42,
14,2048161869,(주)근영이엔씨,이성영,분석,77432898,87.765,88.697,0.66999 (100.66999),11 15,2021/08/17 13:37:32,
15,1058605740,국제텔레시스(주),박병헌,분석,77433300,87.766,88.697,0.67051 (100.67051),5 6,2021/08/17 17:38:36,
16,1068711354,에이비씨네트워크 주식회사,안종현,분석,77441484,87.775,88.707,0.68120 (100.6812),11 8,2021/08/18 07:50:59,
17,1138111990,한경기전(주),박태용,분석,77442480,87.776,88.708,0.68250 (100.6825),14 8,2021/08/18 10:29:00,
18,2068706603,주식회사 온품,김유혁,분석,77455660,87.792,88.723,0.69970 (100.6997),6 1,2021/08/17 18:27:27,
19,1120180788,대성미디어,김상봉,분석,77458029,87.795,88.726,0.70279 (100.70279),10 8,2021/08/17 17:05:37,
