순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058162163,주식회사대한종합산전,이섭,분석,689403000,86.746,87.335,-0.26541 (99.73459),,2021/06/03 14:57:50,
2,6458800418,청명이엔지 주식회사,김형준,분석,689414649,86.747,87.337,-0.26370 (99.7363),,2021/06/07 10:07:13,
3,2138800230,주식회사 성민전기통신,홍종애,분석,689422181,86.748,87.338,-0.26260 (99.7374),,2021/06/03 10:04:32,
4,1138612373,(주)영진상공,김창숙,분석,689423560,86.749,87.338,-0.26240 (99.7376),,2021/06/07 06:45:51,
5,2048124559,(주)대용와트스,남상태,분석,689430398,86.749,87.339,-0.26140 (99.7386),,2021/06/03 09:35:39,
6,2068666263,세움기술 주식회사,주익중,분석,689431088,86.75,87.339,-0.26130 (99.7387),,2021/06/03 17:03:46,
7,4168170656,주식회사 이안전력,김상수,분석,689438670,86.751,87.34,-0.26020 (99.7398),,2021/06/07 10:50:17,
8,2078149729,주식회사 지앤에스기술,문창수,분석,689447517,86.752,87.341,-0.25890 (99.7411),,2021/06/07 08:18:38,
9,2178119862,(주)우진전력,이강종,분석,689450940,86.752,87.341,-0.25840 (99.7416),,2021/06/07 07:57:14,
10,1108160231,태웅전설(주),정규상,분석,689452297,86.752,87.342,-0.25821 (99.74179),,2021/06/07 05:55:58,
11,1108146506,삼보신호(주),김샛별,분석,689464630,86.754,87.343,-0.25641 (99.74359),,2021/06/04 10:27:45,
12,1100561973,대광신호공사,최창배,분석,689519400,86.761,87.35,-0.24841 (99.75159),,2021/06/07 08:40:22,
13,1098135727,삼호전설(주),이돈수,분석,689528316,86.763,87.351,-0.24710 (99.7529),,2021/06/07 09:09:47,
14,2093164264,동우전력,권내옥,분석,689534477,86.764,87.352,-0.24621 (99.75379),,2021/06/03 16:58:47,
15,1268159398,(주)파이런텍,이병길,분석,689537220,86.764,87.352,-0.24580 (99.7542),,2021/06/04 09:59:36,
16,4288600385,주식회사등전이엔지,김영승,분석,689549000,86.765,87.354,-0.24408 (99.75592),,2021/06/03 18:32:59,
17,1068136902,대일전기산업(주),임태원,분석,689561730,86.767,87.355,-0.24223 (99.75777),,2021/06/04 14:31:54,
18,4028614887,주식회사 한우리이앤씨,김춘걸,분석,689585840,86.77,87.358,-0.23870 (99.7613),,2021/06/01 11:48:04,
19,2018163271,수도전설(주),전영애,분석,689601580,86.773,87.36,-0.23641 (99.76359),,2021/06/04 16:32:02,
20,2068159694,주식회사 일민전력,김순기,분석,689623494,86.776,87.363,-0.23320 (99.7668),,2021/06/02 20:11:02,
21,2068126626,주식회사 동부전기,형남길,분석,689626850,86.776,87.364,-0.23271 (99.76729),,2021/06/07 09:48:21,
22,1208637519,엘림종합건설 주식회사,이종만,분석,689635000,86.777,87.365,-0.23152 (99.76848),,2021/06/04 16:41:08,
23,1090259423,삼일전기공사,이재학,분석,689655676,86.78,87.367,-0.22851 (99.77149),,2021/06/07 09:08:34,
24,2118691240,거성일렉콤(주),박성래,분석,689681184,86.783,87.371,-0.22478 (99.77522),,2021/06/01 09:56:37,
