순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
-157,1068681756,주식회사 융창,,분석,499374500,86.932,88.357,0.3250 (100.325),12 8,2021/04/28 09:20:45,심사제외
-158,2208869047,양지전기 주식회사,,분석,499355510,86.929,88.353,0.3212 (100.3212),2 15,2021/04/28 09:30:33,심사제외
-159,2048182660,동원오비텍(주),,분석,499355490,86.929,88.353,0.3211 (100.3211),12 8,2021/04/29 16:23:54,심사제외
-160,1428168147,주식회사 다옴건설,,분석,499352011,86.928,88.353,0.3205 (100.3205),13 14,2021/04/29 15:46:28,심사제외
-161,2068632045,주식회사 티볼리씨앤씨,,분석,499347263,86.927,88.352,0.3195 (100.3195),7 8,2021/04/29 10:57:42,심사제외
-162,2118145912,영남전기통신 주식회사,,분석,499323100,86.923,88.348,0.3146 (100.3146),10 4,2021/04/29 09:05:25,심사제외
-163,1188119624,탑정보통신(주),,분석,499319145,86.922,88.347,0.3138 (100.3138),9 13,2021/04/30 08:34:40,심사제외
-164,1068674084,주식회사월드아이,,분석,499299740,86.918,88.344,0.3099 (100.3099),4 9,2021/04/30 09:58:35,심사제외
-165,1178152009,동아신호 주식회사,,분석,499296000,86.917,88.343,0.3092 (100.3092),8 12,2021/04/29 15:22:34,심사제외
-166,1088175857,주식회사 리드앤컴퍼니,,분석,499290836,86.917,88.342,0.3082 (100.3082),13 6,2021/04/29 08:13:28,심사제외
-167,1048635974,주식회사 성원통신,,분석,499284117,86.915,88.341,0.3068 (100.3068),9 6,2021/04/30 08:05:27,심사제외
-168,1198173261,(주)현대네트웍기술,,분석,499280870,86.915,88.34,0.3062 (100.3062),13 10,2021/04/30 09:11:49,심사제외
-169,2158714581,씨엠티정보통신(주),,분석,499273863,86.913,88.339,0.3048 (100.3048),1 5,2021/04/28 13:34:23,심사제외
-170,1018143596,부기테크(주),,분석,499272600,86.913,88.339,0.3045 (100.3045),10 11,2021/04/30 09:44:05,심사제외
-171,1198646212,주식회사 에프에스네트웍스,,분석,499259860,86.911,88.337,0.3019 (100.3019),4 9,2021/04/29 08:59:52,심사제외
-172,1058671430,(주)디지탈씨오에스,,분석,499252958,86.909,88.335,0.3006 (100.3006),7 10,2021/04/29 15:45:30,심사제외
-173,2068170480,(주)금성전력기술,,분석,499247480,86.908,88.334,0.2994 (100.2994),10 15,2021/04/29 13:44:25,심사제외
-174,2148667152,주식회사 어니언소프트웨어,,분석,499237080,86.906,88.333,0.2974 (100.2974),9 11,2021/04/29 13:23:29,심사제외
-175,1208742187,주식회사 미소아이티,,분석,499221946,86.904,88.33,0.2943 (100.2943),1 5,2021/04/30 10:26:42,심사제외
-176,2128142640,팍스코이앤아이(주),,분석,499189245,86.897,88.324,0.2878 (100.2878),7 12,2021/04/28 13:58:38,심사제외
-177,4178600013,블랙썬 주식회사,,분석,499187250,86.897,88.324,0.2873 (100.2873),5 6,2021/04/30 09:24:54,심사제외
-178,1068198683,주식회사 포인트정보,,분석,499150917,86.89,88.317,0.2801 (100.2801),6 10,2021/04/29 09:17:56,심사제외
-179,2128166939,주식회사 연일전력,,분석,499143949,86.889,88.316,0.2787 (100.2787),11 15,2021/04/29 11:37:48,심사제외
-180,2118119938,주식회사 디비아이엔씨,,분석,499116074,86.884,88.311,0.2731 (100.2731),14 11,2021/04/28 10:54:28,심사제외
-181,2098113590,(주)통광,,분석,499112590,86.883,88.311,0.2724 (100.2724),3 9,2021/04/29 10:01:27,심사제외
-182,1068648591,주식회사 투지시스템,,분석,499107450,86.882,88.31,0.2713 (100.2713),3 7,2021/04/29 11:15:04,심사제외
-183,2098152287,주식회사 영도시큐리티,,분석,499102138,86.881,88.309,0.2703 (100.2703),11 5,2021/04/28 10:04:18,심사제외
-184,1048142446,(주)대성텔레콤,,분석,499100394,86.881,88.308,0.2699 (100.2699),5 15,2021/04/29 16:40:42,심사제외
-185,1138629762,주식회사 이너인포,,분석,499094490,86.88,88.307,0.2687 (100.2687),14 11,2021/04/28 10:11:24,심사제외
-186,1138621101,(주)아이피로드,,분석,499089213,86.879,88.306,0.2677 (100.2677),14 7,2021/04/30 09:43:55,심사제외
-187,2108165652,키코아이비에스주식회사,,분석,499067460,86.875,88.303,0.2633 (100.2633),13 8,2021/04/29 14:20:17,심사제외
-188,2208110402,정안전기(주),,분석,499066299,86.874,88.302,0.2631 (100.2631),8 4,2021/04/29 17:43:07,심사제외
-189,1198629800,주식회사 메카넷,,분석,499053855,86.872,88.3,0.2606 (100.2606),9 14,2021/04/28 16:28:56,심사제외
-190,1198153402,고현건설(주),,분석,499041655,86.87,88.298,0.2581 (100.2581),9 1,2021/04/30 09:23:59,심사제외
-191,2128145574,콤시스(주),,분석,499039420,86.869,88.298,0.2577 (100.2577),12 8,2021/04/29 09:16:24,심사제외
-192,1128143733,공간미디어(주),,분석,499038524,86.869,88.297,0.2575 (100.2575),3 14,2021/04/30 07:40:57,심사제외
-193,1108179327,(주) 유엘네트웍스,,분석,499035300,86.869,88.297,0.2568 (100.2568),4 5,2021/04/29 16:12:57,심사제외
-194,2068125141,주식회사 스테이지넷,,분석,499022537,86.866,88.295,0.2543 (100.2543),4 9,2021/04/28 12:58:15,심사제외
-195,1198195493,주식회사 인텍하우징,,분석,499009057,86.864,88.292,0.2516 (100.2516),4 13,2021/04/29 13:41:10,심사제외
-196,2158669639,(주)한정원,,분석,499007700,86.863,88.292,0.2513 (100.2513),1 4,2021/04/29 15:26:42,심사제외
-197,2018147460,태성전기통신(주),,분석,499001242,86.862,88.291,0.2500 (100.25),4 5,2021/04/29 13:07:29,심사제외
-198,2208727579,유환아이텍 주식회사,,분석,498992630,86.861,88.289,0.2483 (100.2483),14 13,2021/04/29 09:37:45,심사제외
-199,1068167098,코스믹전기통신 주식회사,,분석,498965260,86.856,88.284,0.2428 (100.2428),4 6,2021/04/28 13:49:49,심사제외
-200,1078619629,염광전기통신(주),,분석,498962726,86.855,88.284,0.2422 (100.2422),1 9,2021/04/28 17:52:46,심사제외
-201,1058199938,삼호전자통신(주),,분석,498961220,86.855,88.284,0.2419 (100.2419),5 9,2021/04/29 09:11:35,심사제외
-202,1058618361,한글정보통신(주),,분석,498960764,86.855,88.284,0.2418 (100.2418),3 9,2021/04/28 13:22:06,심사제외
-203,1078640952,(주)바비젼,,분석,498948332,86.852,88.281,0.2394 (100.2394),12 11,2021/04/28 10:04:56,심사제외
-204,1288196628,코마정보통신(주),,분석,498937878,86.85,88.28,0.2373 (100.2373),2 8,2021/04/29 10:27:05,심사제외
-205,1208745904,(주)엘엔케이네트웍스,,분석,498936700,86.85,88.279,0.2370 (100.237),2 12,2021/04/28 11:09:45,심사제외
-206,2148854189,(주)태원전기,,분석,498920562,86.847,88.277,0.2338 (100.2338),14 2,2021/04/28 10:01:49,심사제외
-207,2208865207,주식회사 소나텍,,분석,498906519,86.845,88.274,0.2310 (100.231),6 1,2021/04/28 10:41:15,심사제외
-208,1058606899,이화티티씨(주),,분석,498889294,86.841,88.271,0.2275 (100.2275),7 13,2021/04/29 17:03:06,심사제외
-209,1068147942,태양이엠씨(주),,분석,498885120,86.841,88.27,0.2267 (100.2267),2 11,2021/04/30 08:32:10,심사제외
-210,1068642694,우림정보시스템(주),,분석,498875658,86.839,88.269,0.2248 (100.2248),10 8,2021/04/28 09:07:41,심사제외
-211,2158191475,(주)디앤씨코퍼레이션,,분석,498866210,86.837,88.267,0.2229 (100.2229),1 11,2021/04/29 10:27:53,심사제외
-212,2148687288,(주)포어링크,,분석,498861241,86.836,88.266,0.2219 (100.2219),1 13,2021/04/29 08:12:24,심사제외
-213,1068616518,(주)애니씨앤에스,,분석,498857700,86.835,88.265,0.2211 (100.2211),1 4,2021/04/28 16:59:41,심사제외
-214,2140875125,삼화전기정보통신공사,,분석,498842800,86.833,88.263,0.2181 (100.2181),13 4,2021/04/28 18:04:21,심사제외
-215,2208165402,서전엔지니어링(주),,분석,498821901,86.829,88.259,0.2140 (100.214),3 9,2021/04/29 16:38:20,심사제외
-216,1188117816,(주)영원정보통신,,분석,498796017,86.824,88.254,0.2088 (100.2088),4 11,2021/04/28 15:46:06,심사제외
-217,2138633042,바른인포테크(주),,분석,498757500,86.817,88.248,0.2010 (100.201),5 11,2021/04/28 10:45:17,심사제외
-218,1078682044,명승파워넷 주식회사,,분석,498750230,86.815,88.246,0.1996 (100.1996),4 2,2021/04/28 10:51:15,심사제외
-219,1098162433,광명정보통신(주),,분석,498749257,86.815,88.246,0.1994 (100.1994),4 2,2021/04/28 12:03:30,심사제외
-220,2948601665,누리종합전기 주식회사,,분석,498741263,86.814,88.245,0.1978 (100.1978),13 14,2021/04/29 01:03:44,심사제외
-221,1058645188,(주)삼구정보통신,,분석,498737778,86.813,88.244,0.1970 (100.197),6 5,2021/04/28 10:58:53,심사제외
-222,1108175530,주식회사창조씨엔에스,,분석,498715390,86.809,88.24,0.1926 (100.1926),11 7,2021/04/29 23:27:51,심사제외
-223,2208709343,유텔레콤주식회사,,분석,498712891,86.808,88.24,0.1921 (100.1921),14 12,2021/04/30 13:28:49,심사제외
-224,1058814068,주식회사 한강통신건설,,분석,498711398,86.808,88.24,0.1918 (100.1918),9 14,2021/04/29 17:34:50,심사제외
-225,1178188899,주식회사 시큐렉스,,분석,498691488,86.804,88.236,0.1878 (100.1878),9 7,2021/04/29 08:52:58,심사제외
-226,3078147074,주식회사성우네트웍스,,분석,498687510,86.804,88.235,0.1870 (100.187),13 8,2021/04/30 08:30:00,심사제외
-227,1248106672,(주)데스코,,분석,498684600,86.803,88.235,0.1864 (100.1864),6 5,2021/04/30 10:02:19,심사제외
-228,2058140829,원앤원산업개발(주),,분석,498680540,86.802,88.234,0.1856 (100.1856),5 6,2021/04/29 10:28:07,심사제외
-229,4108607408,주식회사 천운정보통신,,분석,498676200,86.801,88.233,0.1847 (100.1847),14 11,2021/04/29 09:15:36,심사제외
-230,1078805018,주식회사 지엔아이테크,,분석,498674414,86.801,88.233,0.1843 (100.1843),7 14,2021/04/29 12:08:46,심사제외
-231,1078156371,아주전자시스템(주),,분석,498661622,86.799,88.231,0.1818 (100.1818),14 13,2021/04/30 11:11:30,심사제외
-232,2178135988,주식회사 조은정보,,분석,498645700,86.796,88.228,0.1786 (100.1786),2 6,2021/04/28 18:55:50,심사제외
-233,1108153161,(주)나이츠넷,,분석,498645694,86.796,88.228,0.1786 (100.1786),9 13,2021/04/30 09:51:55,심사제외
-234,1078193376,주식회사토퍼스엔지니어링,,분석,498643700,86.795,88.228,0.1781 (100.1781),2 8,2021/04/29 08:54:14,심사제외
-235,1098166803,(주)아이앤씨파트너스,,분석,498630770,86.793,88.225,0.1756 (100.1756),7 15,2021/04/29 13:19:55,심사제외
-236,1148137654,(주)미동이엔씨,,분석,498614336,86.79,88.222,0.1723 (100.1723),10 7,2021/04/30 09:42:50,심사제외
-237,1068627183,한국씨텍(주),,분석,498611847,86.789,88.222,0.1718 (100.1718),1 11,2021/04/30 08:25:29,심사제외
-238,1048157783,(주)서울정보컴,,분석,498610860,86.789,88.222,0.1716 (100.1716),4 12,2021/04/28 11:32:48,심사제외
-239,1068674600,주식회사세나텍,,분석,498609064,86.789,88.221,0.1712 (100.1712),5 4,2021/04/28 15:17:27,심사제외
-240,2148798098,주식회사 에이스뷰테크,,분석,498608000,86.789,88.221,0.1710 (100.171),5 15,2021/04/29 09:43:06,심사제외
-241,2170366237,염광통신공사,,분석,498591936,86.786,88.218,0.1678 (100.1678),8 10,2021/04/28 18:02:13,심사제외
-242,1388113508,(주)이엔티파워,,분석,498584470,86.784,88.217,0.1663 (100.1663),9 12,2021/04/28 10:10:48,심사제외
-243,1198605337,(주)신한이엔아이,,분석,498582772,86.784,88.217,0.1659 (100.1659),9 2,2021/04/29 08:23:38,심사제외
-244,1208662454,(주)위엠비,,분석,498574860,86.782,88.215,0.1643 (100.1643),4 13,2021/04/30 09:06:35,심사제외
-245,2048137258,대신엔에스(주),,분석,498568370,86.781,88.214,0.1630 (100.163),6 8,2021/04/30 09:15:52,심사제외
-246,1138618789,이노뎁(주),,분석,498567084,86.781,88.214,0.1628 (100.1628),2 12,2021/04/28 09:56:32,심사제외
-247,1148642486,주식회사 큐브정보통신,,분석,498562071,86.78,88.213,0.1618 (100.1618),13 15,2021/04/29 10:03:34,심사제외
-248,1198175027,(주)케이웍스,,분석,498561573,86.78,88.213,0.1617 (100.1617),14 2,2021/04/28 09:20:45,심사제외
-249,1108190166,(주)페타네트워크,,분석,498557093,86.779,88.212,0.1608 (100.1608),15 7,2021/04/28 14:18:42,심사제외
-250,2158171237,(주)모빌텍,,분석,498555300,86.779,88.212,0.1604 (100.1604),15 12,2021/04/29 17:47:32,심사제외
-251,2178145434,주식회사 한양전자피에이,,분석,498542161,86.776,88.21,0.1578 (100.1578),11 4,2021/04/29 16:48:10,심사제외
-252,1098611773,주식회사상현엔지니어링,,분석,498541170,86.776,88.209,0.1576 (100.1576),4 5,2021/04/29 09:52:19,심사제외
-253,2148888151,주식회사 씨앤피테크,,분석,498535190,86.775,88.208,0.1563 (100.1563),5 4,2021/04/28 09:42:13,심사제외
-254,1198153514,다린전력(주),,분석,498524200,86.773,88.206,0.1541 (100.1541),9 13,2021/04/29 15:24:47,심사제외
-255,2038149028,대륭중공건설(주),,분석,498522151,86.773,88.206,0.1537 (100.1537),1 13,2021/04/29 17:18:34,심사제외
-256,1238195565,(주)지엔텔,,분석,498520500,86.772,88.206,0.1534 (100.1534),5 1,2021/04/30 13:53:00,심사제외
-257,1198670032,주식회사 한컴모빌리티,,분석,498512295,86.771,88.204,0.1518 (100.1518),7 5,2021/04/29 17:35:29,심사제외
-258,1088193869,(주)동명텔레콤,,분석,498506330,86.77,88.203,0.1506 (100.1506),5 2,2021/04/28 12:01:21,심사제외
-259,1098167078,(주)에스씨네트,,분석,498492385,86.767,88.201,0.1478 (100.1478),12 13,2021/04/28 15:06:49,심사제외
-260,2148770450,주식회사 아리시스,,분석,498479817,86.765,88.199,0.1452 (100.1452),13 2,2021/04/28 10:07:21,심사제외
-261,2168115295,(주)로보티어,,분석,498477600,86.764,88.198,0.1448 (100.1448),7 15,2021/04/29 12:30:06,심사제외
-262,1068638093,(주)엘케이시스코,,분석,498475310,86.764,88.198,0.1443 (100.1443),6 5,2021/04/29 16:54:52,심사제외
-263,1058714080,(주) 한일이앤에스,,분석,498471480,86.763,88.197,0.1436 (100.1436),7 8,2021/04/28 11:46:50,심사제외
-264,1208802896,주식회사 라임에스엔씨,,분석,498467000,86.762,88.196,0.1427 (100.1427),10 1,2021/04/28 09:18:10,심사제외
-265,2108131394,(주)안나시스템,,분석,498462658,86.761,88.196,0.1418 (100.1418),4 2,2021/04/29 16:08:32,심사제외
-266,1138694303,향원전자통신 주식회사,,분석,498462520,86.761,88.195,0.1418 (100.1418),12 2,2021/04/28 20:23:45,심사제외
-267,2018182230,주식회사 본네트시큐,,분석,498451872,86.759,88.194,0.1396 (100.1396),9 6,2021/04/29 09:03:04,심사제외
-268,1108175433,승림이앤씨(주),,분석,498449580,86.759,88.193,0.1392 (100.1392),6 15,2021/04/28 13:47:08,심사제외
-269,2208106252,(주)중선아이티씨,,분석,498437632,86.757,88.191,0.1368 (100.1368),13 6,2021/04/29 10:06:07,심사제외
-270,1188117645,(주)유투넷,,분석,498436640,86.757,88.191,0.1366 (100.1366),4 10,2021/04/29 09:51:42,심사제외
-271,2138634018,(주)비트정보통신,,분석,498436636,86.757,88.191,0.1366 (100.1366),15 7,2021/04/29 09:58:58,심사제외
-272,2078149656,코리아데이타코퍼레이션(주),,분석,498436600,86.757,88.191,0.1365 (100.1365),12 9,2021/04/28 11:18:52,심사제외
-273,1068642995,(주)비엠시스솔루션,,분석,498428175,86.755,88.189,0.1349 (100.1349),12 1,2021/04/30 10:47:26,심사제외
-274,2178125840,(주)에이디엠,,분석,498422590,86.754,88.188,0.1337 (100.1337),12 10,2021/04/29 11:42:50,심사제외
-275,4118146506,케이엠티시스템 주식회사,,분석,498413128,86.752,88.187,0.1318 (100.1318),1 3,2021/04/30 09:41:51,심사제외
-276,7418801210,주식회사 한국에이브이산업,,분석,498412744,86.752,88.187,0.1318 (100.1318),11 1,2021/04/30 06:54:40,심사제외
-277,1170233690,화진정보통신,,분석,498403785,86.75,88.185,0.1300 (100.13),11 3,2021/04/29 16:12:46,심사제외
-278,3578800544,디와이아이앤씨주식회사,,분석,498392834,86.748,88.183,0.1278 (100.1278),9 6,2021/04/28 16:48:40,심사제외
-279,1138157550,뉴코리아전자통신 주식회사,,분석,498391341,86.748,88.183,0.1275 (100.1275),2 1,2021/04/29 09:01:52,심사제외
-280,8758100854,주식회사피앤에스네트웍솔루션,,분석,498382003,86.746,88.181,0.1256 (100.1256),7 3,2021/04/28 10:20:54,심사제외
-281,2158704216,아임스통신주식회사,,분석,498366950,86.744,88.179,0.1226 (100.1226),1 4,2021/04/30 09:38:57,낙찰하한율미만
-282,1208178820,주식회사 아이티엑스에이아이,,분석,498362968,86.743,88.178,0.1218 (100.1218),2 3,2021/04/30 09:22:24,낙찰하한율미만
-283,2148883836,주식회사 포엠넷,,분석,498354100,86.741,88.176,0.1200 (100.12),14 6,2021/04/29 14:10:52,낙찰하한율미만
-284,1068603240,태경이엘피 주식회사,,분석,498346667,86.74,88.175,0.1185 (100.1185),9 11,2021/04/29 18:17:59,낙찰하한율미만
-285,1098155422,창공정보통신 주식회사,,분석,498343058,86.739,88.174,0.1178 (100.1178),15 5,2021/04/29 14:54:13,낙찰하한율미만
-286,1058630797,주식회사 이디엔텍,,분석,498332110,86.737,88.172,0.1156 (100.1156),1 14,2021/04/30 09:33:52,낙찰하한율미만
-287,2068601178,주식회사 해인이티에프,,분석,498328010,86.736,88.172,0.1147 (100.1147),5 12,2021/04/30 09:58:42,낙찰하한율미만
-288,2188117964,(주)투윈스컴,,분석,498299256,86.731,88.167,0.1090 (100.109),5 2,2021/04/29 06:50:18,낙찰하한율미만
-289,2048620126,(주)상부사종합건설,,분석,498297270,86.73,88.166,0.1086 (100.1086),9 7,2021/04/29 23:14:19,낙찰하한율미만
-290,1058686587,(주)참슬테크,,분석,498293282,86.73,88.166,0.1078 (100.1078),14 5,2021/04/29 13:54:06,낙찰하한율미만
-291,1198191309,용진하이테크에너지 주식회사,,분석,498288305,86.729,88.165,0.1068 (100.1068),7 12,2021/04/30 08:05:00,낙찰하한율미만
-292,1118129252,광원전설(주),,분석,498285700,86.728,88.164,0.1062 (100.1062),13 14,2021/04/30 14:28:03,낙찰하한율미만
-293,2028138682,협진통신(주),,분석,498276857,86.727,88.163,0.1045 (100.1045),4 7,2021/04/30 14:49:32,낙찰하한율미만
-294,1138169250,코리아이지텔주식회사,,분석,498263417,86.724,88.16,0.1018 (100.1018),12 1,2021/04/28 19:16:00,낙찰하한율미만
-295,1138611622,(주)이담에스티,,분석,498228580,86.718,88.154,0.0948 (100.0948),5 6,2021/04/30 07:58:40,낙찰하한율미만
-296,1298141752,에이플시스템즈(주),,분석,498218620,86.716,88.152,0.0928 (100.0928),10 11,2021/04/29 13:45:59,낙찰하한율미만
-297,1108124633,(주)디앤에스테크놀로지,,분석,498212624,86.715,88.151,0.0915 (100.0915),6 11,2021/04/29 10:12:32,낙찰하한율미만
-298,1058676906,(주)디엠씨정보,,분석,498204500,86.713,88.15,0.0899 (100.0899),10 6,2021/04/29 09:58:50,낙찰하한율미만
-299,1138604679,(주) 투데이게이트,,분석,498197713,86.712,88.149,0.0886 (100.0886),2 3,2021/04/28 17:24:16,낙찰하한율미만
-300,2068601047,왕건전기 주식회사,,분석,498190744,86.711,88.147,0.0872 (100.0872),1 15,2021/04/29 18:45:14,낙찰하한율미만
-301,1188109785,주식회사 안세기술,,분석,498188000,86.71,88.147,0.0866 (100.0866),8 2,2021/04/30 10:14:16,낙찰하한율미만
-302,1048140865,다이아몬드전자(주),,분석,498183780,86.709,88.146,0.0858 (100.0858),9 4,2021/04/30 10:59:51,낙찰하한율미만
-303,7078100041,주식회사 보가텍,,분석,498176345,86.708,88.145,0.0843 (100.0843),7 3,2021/04/30 10:12:08,낙찰하한율미만
-304,2108170441,주식회사 에이원아이티,,분석,498172328,86.707,88.144,0.0835 (100.0835),6 5,2021/04/30 09:44:32,낙찰하한율미만
-305,1138185890,(주)두손씨에스티,,분석,498166500,86.706,88.143,0.0823 (100.0823),11 13,2021/04/29 14:02:42,낙찰하한율미만
-306,2178114305,주식회사 케이엠씨앤아이,,분석,498157000,86.704,88.141,0.0804 (100.0804),13 4,2021/04/29 13:17:35,낙찰하한율미만
-307,2048610496,주식회사김스애드,,분석,498156400,86.704,88.141,0.0803 (100.0803),14 4,2021/04/30 09:18:19,낙찰하한율미만
-308,1188110211,(주)텔레텍코리아,,분석,498154900,86.704,88.141,0.0799 (100.0799),6 10,2021/04/29 15:03:20,낙찰하한율미만
-309,1108131416,중앙하이텔 주식회사,,분석,498153220,86.703,88.141,0.0796 (100.0796),9 14,2021/04/29 10:24:21,낙찰하한율미만
-310,2558600773,주식회사 대건전력,,분석,498151920,86.703,88.141,0.0794 (100.0794),11 15,2021/04/29 16:11:23,낙찰하한율미만
-311,2138633324,(주)서경엔씨에스,,분석,498143457,86.702,88.139,0.0777 (100.0777),3 12,2021/04/29 09:20:46,낙찰하한율미만
-312,2098130809,(주)엔트립,,분석,498143120,86.702,88.139,0.0776 (100.0776),9 2,2021/04/28 09:20:56,낙찰하한율미만
-313,2118101156,(주)인스틴솔루션,,분석,498141506,86.701,88.139,0.0773 (100.0773),9 3,2021/04/29 10:08:29,낙찰하한율미만
-314,2148620797,(주)세인씨앤씨,,분석,498114090,86.696,88.134,0.0718 (100.0718),15 8,2021/04/28 15:16:09,낙찰하한율미만
-315,1208163439,(주)아이엘에스씨,,분석,498109669,86.695,88.133,0.0709 (100.0709),13 10,2021/04/29 16:27:41,낙찰하한율미만
-316,1138640864,주식회사 지앤씨씨,,분석,498101150,86.694,88.132,0.0692 (100.0692),2 12,2021/04/29 13:59:31,낙찰하한율미만
-317,1198617129,주식회사 조인에프에스,,분석,498091700,86.692,88.13,0.0673 (100.0673),8 3,2021/04/28 15:43:23,낙찰하한율미만
-318,1068184554,(주)송화전기통신,,분석,498089200,86.691,88.129,0.0667 (100.0667),13 1,2021/04/28 11:54:13,낙찰하한율미만
-319,2148639466,(주)동방데이타테크놀러지,,분석,498079250,86.69,88.128,0.0648 (100.0648),8 9,2021/04/28 09:38:41,낙찰하한율미만
-320,2198111833,주식회사 대영아이오티,,분석,498069468,86.688,88.126,0.0628 (100.0628),1 8,2021/04/29 15:27:16,낙찰하한율미만
-321,1108170025,(주)원비즈시스템,,분석,498067700,86.687,88.126,0.0624 (100.0624),10 1,2021/04/28 16:23:25,낙찰하한율미만
-322,1058654519,주식회사유비라인,,분석,498053925,86.685,88.123,0.0597 (100.0597),5 12,2021/04/29 15:56:09,낙찰하한율미만
-323,1188115778,대신통신기술(주),,분석,498052200,86.685,88.123,0.0593 (100.0593),12 1,2021/04/28 11:30:49,낙찰하한율미만
-324,2128606988,원강정보통신 주식회사,,분석,498045398,86.683,88.122,0.0579 (100.0579),6 3,2021/04/30 11:14:09,낙찰하한율미만
-325,1058764538,주식회사 에스엔에스아이씨티,,분석,498044410,86.683,88.122,0.0578 (100.0578),10 1,2021/04/28 10:59:31,낙찰하한율미만
-326,2037683508,우리통신네트워크,,분석,498037932,86.682,88.12,0.0564 (100.0564),15 3,2021/04/28 11:12:01,낙찰하한율미만
-327,1138680944,주식회사 세종아이티엘,,분석,498016500,86.678,88.117,0.0521 (100.0521),12 14,2021/04/29 07:45:55,낙찰하한율미만
-328,2208104161,대신정보기술(주),,분석,498010000,86.677,88.115,0.0508 (100.0508),7 2,2021/04/29 17:12:49,낙찰하한율미만
-329,1298155066,일조텔레콤(주),,분석,498009570,86.677,88.115,0.0508 (100.0508),8 12,2021/04/29 15:50:02,낙찰하한율미만
-330,1078154150,주식회사 케이원,,분석,498000000,86.675,88.114,0.0488 (100.0488),3 4,2021/04/29 10:07:31,낙찰하한율미만
-331,1068180219,(주)네트웍리더,,분석,497997117,86.674,88.113,0.0483 (100.0483),6 8,2021/04/29 09:29:01,낙찰하한율미만
-332,1098700045,샘솔정보주식회사,,분석,497992140,86.673,88.112,0.0473 (100.0473),6 1,2021/04/29 10:27:43,낙찰하한율미만
-333,2118713620,(주) 필라테크,,분석,497982160,86.671,88.11,0.0452 (100.0452),1 11,2021/04/29 11:38:42,낙찰하한율미만
-334,2141167760,세기정보통신,,분석,497974720,86.67,88.109,0.0438 (100.0438),9 6,2021/04/29 16:17:16,낙찰하한율미만
-335,1198116692,주식회사 서우건설산업,,분석,497972480,86.67,88.109,0.0433 (100.0433),7 6,2021/04/30 09:05:22,낙찰하한율미만
-336,1108130979,(주)대림,,분석,497963300,86.668,88.107,0.0415 (100.0415),6 10,2021/04/28 16:41:34,낙찰하한율미만
-337,1180565240,성보전자통신,,분석,497939880,86.664,88.103,0.0368 (100.0368),12 5,2021/04/29 18:49:52,낙찰하한율미만
-338,1058682164,(주)울트라텔레콤,,분석,497933404,86.662,88.102,0.0355 (100.0355),2 8,2021/04/29 06:54:46,낙찰하한율미만
-339,1138613391,주식회사 지에스씨앤씨,,분석,497930418,86.662,88.101,0.0349 (100.0349),10 9,2021/04/28 15:44:02,낙찰하한율미만
-340,1138135425,(주)뉴넷팝,,분석,497918957,86.66,88.099,0.0325 (100.0325),7 5,2021/04/29 10:58:39,낙찰하한율미만
-341,1108140593,(주)대건이엔씨,,분석,497907310,86.657,88.097,0.0302 (100.0302),4 5,2021/04/28 18:44:48,낙찰하한율미만
-342,1068601621,주식회사 동양타브,,분석,497892000,86.655,88.095,0.0271 (100.0271),11 7,2021/04/29 12:06:06,낙찰하한율미만
-343,2117299696,성원전자통신,,분석,497886615,86.654,88.094,0.0261 (100.0261),8 6,2021/04/29 11:14:21,낙찰하한율미만
-344,2158168275,천마정보통신(주),,분석,497861000,86.649,88.089,0.0209 (100.0209),14 4,2021/04/29 22:30:57,낙찰하한율미만
-345,2128153400,일렉파워주식회사,,분석,497858597,86.648,88.089,0.0204 (100.0204),13 12,2021/04/28 17:00:37,낙찰하한율미만
-346,1208663604,주식회사 한은씨앤씨,,분석,497835350,86.644,88.085,0.0158 (100.0158),4 7,2021/04/28 11:11:11,낙찰하한율미만
-347,1138137229,두복산전(주),,분석,497808000,86.639,88.08,0.0103 (100.0103),15 13,2021/04/29 10:11:05,낙찰하한율미만
-348,2068629138,(주)하나윈정보기술,,분석,497794529,86.636,88.077,0.0075 (100.0075),10 2,2021/04/30 10:01:43,낙찰하한율미만
-349,1068178902,주식회사 티에스아이티,,분석,497787064,86.635,88.076,0.0061 (100.0061),2 10,2021/04/28 10:06:20,낙찰하한율미만
-350,5278600284,주식회사 수앤씨,,분석,497778742,86.633,88.074,0.0044 (100.0044),8 14,2021/04/28 10:13:18,낙찰하한율미만
-351,1208147588,서현정보통신(주),,분석,497777600,86.633,88.074,0.0041 (100.0041),11 9,2021/04/30 07:13:59,낙찰하한율미만
-352,1058173369,(주)신한개발,,분석,497765670,86.631,88.072,0.0018 (100.0018),5 15,2021/04/28 15:02:20,낙찰하한율미만
-353,1208100598,(주)삼지엔지니어링,,분석,497749000,86.628,88.069,-0.0016 (99.9984),15 3,2021/04/29 09:13:50,낙찰하한율미만
-354,2158168163,블루엔이(주),,분석,497739279,86.626,88.068,-0.0035 (99.9965),4 5,2021/04/29 09:34:13,낙찰하한율미만
-355,1358131171,(주)금성전기통신공사,,분석,497737290,86.626,88.067,-0.0039 (99.9961),15 11,2021/04/28 10:13:48,낙찰하한율미만
