순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1138189770,인콤아이에스(주),강점식,분석,505433730,86.745,86.8,-0.98040 (99.0196),,2021/06/14 09:31:52,1순위
2,2098113590,(주)통광,박응성,분석,505448376,86.747,86.803,-0.97750 (99.0225),,2021/06/14 10:01:01,2순위
3,1198618088,주식회사 하이넷 네트웍스,김동순,분석,505452920,86.748,86.804,-0.97661 (99.02339),,2021/06/11 14:32:37,3순위
4,2208602950,(주)세연텔레콤,홍성일,분석,505454000,86.748,86.804,-0.97639 (99.02361),,2021/06/11 10:18:47,4순위
5,1068616518,(주)애니씨앤에스,이일규,분석,505457370,86.749,86.804,-0.97572 (99.02428),,2021/06/14 10:52:57,5순위
6,3058138619,(주)사이버텔브릿지,남백산,분석,505471105,86.752,86.807,-0.97300 (99.027),,2021/06/10 09:59:49,6순위
7,2308100158,국제컨트로닉스 주식회사,김동배,분석,505475145,86.752,86.807,-0.97221 (99.02779),,2021/06/10 16:16:47,7순위
8,1068146133,(주)케이씨이,조정휘,분석,505480702,86.753,86.808,-0.97110 (99.0289),,2021/06/11 12:11:27,8순위
9,2158623647,시공전설(주),황호진,분석,505489289,86.755,86.81,-0.96940 (99.0306),,2021/06/14 09:51:06,9순위
10,1178161755,(주) 유강이엔씨,조천식,분석,505496865,86.756,86.811,-0.96791 (99.03209),,2021/06/15 09:26:07,10순위
11,2041077930,라인월드정보,박선양,분석,505497370,86.757,86.811,-0.96781 (99.03219),,2021/06/14 14:37:34,11순위
12,2118168569,삼익정보통신(주),김진섭,분석,505497370,86.757,86.811,-0.96781 (99.03219),,2021/06/13 06:13:55,11순위
13,1248691271,주식회사 티팩토리,최형석,분석,505504947,86.758,86.813,-0.96630 (99.0337),,2021/06/11 07:10:25,13순위
14,2128140491,(주)벧엘정보통신,채수진,분석,505507978,86.759,86.813,-0.96570 (99.0343),,2021/06/15 07:32:20,14순위
15,2178141893,주식회사대웅텔레콤,전진숙,분석,505509490,86.759,86.813,-0.96541 (99.03459),,2021/06/14 07:27:25,15순위
16,1208802896,주식회사 라임에스엔씨,김종훈,분석,505512903,86.759,86.814,-0.96473 (99.03527),,2021/06/14 09:37:48,16순위
17,2148632162,신영전자통신(주),김성식,분석,505513200,86.76,86.814,-0.96467 (99.03533),,2021/06/11 10:27:43,17순위
18,1178186611,주식회사 에프에이일렉콤,박인숙,분석,505513534,86.76,86.814,-0.96460 (99.0354),,2021/06/15 08:21:04,18순위
19,1288154026,(주)니트로시스템,정인교,분석,505515560,86.76,86.814,-0.96420 (99.0358),,2021/06/14 09:29:17,19순위
20,2068153517,뉴텔레콤(주),김을선,분석,505524140,86.762,86.816,-0.96251 (99.03749),,2021/06/14 09:16:59,20순위
21,2048635411,주식회사 화산에스티아이,이명재,분석,505525152,86.762,86.816,-0.96230 (99.0377),,2021/06/10 14:18:42,21순위
22,2118612681,(주)해우정보시스템,김병헌,분석,505527878,86.762,86.817,-0.96177 (99.03823),,2021/06/10 09:08:27,22순위
23,2158693084,주식회사 온파워아이앤티,송종희,분석,505528900,86.762,86.817,-0.96156 (99.03844),,2021/06/11 09:33:13,23순위
24,2068629138,(주)하나윈정보기술,도수현,분석,505535784,86.764,86.818,-0.96020 (99.0398),,2021/06/14 09:58:20,24순위
25,1208163439,(주)아이엘에스씨,이병준,분석,505538789,86.764,86.818,-0.95961 (99.04039),,2021/06/14 08:43:30,25순위
26,2148722924,주식회사 다음정보기술,김은선,분석,505547800,86.766,86.82,-0.95782 (99.04218),,2021/06/15 09:59:33,26순위
27,2148891087,세경네트웍스 주식회사,장중석,분석,505549920,86.766,86.82,-0.95740 (99.0426),,2021/06/11 15:31:23,27순위
28,1188119624,탑정보통신(주),오영권,분석,505554952,86.767,86.821,-0.95641 (99.04359),,2021/06/15 08:28:50,28순위
29,1078636517,주식회사 국일이앤씨,서남석,분석,505560510,86.768,86.822,-0.95530 (99.0447),,2021/06/13 21:11:58,29순위
30,1074968483,국제정보통신,조광자,분석,505566570,86.769,86.823,-0.95410 (99.0459),,2021/06/11 09:31:52,30순위
31,1058792785,주식회사 신석,김민경,분석,505570610,86.77,86.824,-0.95331 (99.04669),,2021/06/10 12:37:57,31순위
32,1198611746,(주)지트인,김재환,분석,505570865,86.77,86.824,-0.95325 (99.04675),,2021/06/11 21:56:22,32순위
33,1428136631,주식회사 만사시스템,조호진,분석,505574650,86.771,86.825,-0.95251 (99.04749),,2021/06/14 10:01:31,33순위
34,2130230588,태극정보통신,이상호,분석,505580208,86.772,86.826,-0.95140 (99.0486),,2021/06/11 17:16:10,34순위
35,6078616291,케이시스 주식회사,김중섭,분석,505581725,86.772,86.826,-0.95110 (99.0489),,2021/06/11 12:49:31,35순위
36,1108131416,중앙하이텔 주식회사,김광헌,분석,505584770,86.773,86.826,-0.95050 (99.0495),,2021/06/14 11:17:44,36순위
37,2098101546,교보정보통신(주),이재훈,분석,505589800,86.774,86.827,-0.94951 (99.05049),,2021/06/14 16:40:11,37순위
38,1128107625,(주)삼정전기통신,김상민,분석,505601550,86.776,86.829,-0.94718 (99.05282),,2021/06/14 07:29:28,38순위
39,1138175669,(주)용상전기통신,권혁기,분석,505610005,86.778,86.831,-0.94551 (99.05449),,2021/06/14 08:29:30,39순위
40,2158727392,매컴정보통신(주),장병호,분석,505613550,86.778,86.831,-0.94480 (99.0552),,2021/06/11 06:07:54,40순위
41,2148132740,(주)융시스템,박진기,분석,505621630,86.78,86.833,-0.94320 (99.0568),,2021/06/14 00:48:40,41순위
42,2208727579,유환아이텍 주식회사,유창수,분석,505629708,86.781,86.834,-0.94161 (99.05839),,2021/06/15 09:13:14,42순위
43,1068660843,세중물산 주식회사,김용욱,분석,505634800,86.782,86.835,-0.94060 (99.0594),,2021/06/11 14:18:48,43순위
