,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2208819213,주식회사 이너시스템즈  [최종낙찰],김영찬,분석,159979060,87.792,88.233,0.55688 (100.55688),7 3,2024/11/12 23:59:56,
1,2,1088179663,주식회사 시큐뱅크,심재춘,분석,160302200,87.97,88.411,0.76000 (100.76),8 3,2024/11/11 21:06:58,
2,3,1198602494,(주) 네오인아이텍,이경미,분석,160604000,88.135,88.578,0.94970 (100.9497),15 12,2024/11/11 14:14:14,
3,4,1138163445,주식회사 삼도통신,이정경,분석,161177000,88.45,88.894,1.30986 (101.30986),11 12,2024/11/11 13:07:10,
4,5,2308106190,주식회사 코어코드시스템,강윤식,분석,163547600,89.751,90.201,2.79993 (102.79993),15 11,2024/11/13 09:49:24,
5,6,2338109463,주식회사 아이티에스서비스,지영일,분석,164262715,90.143,90.596,3.24943 (103.24943),1 9,2024/11/11 10:42:34,
6,7,2148105563,(주)인성이엔씨,김규만,분석,177993352,97.678,98.169,11.88000 (111.88),14 6,2024/11/11 10:57:03,
7,-1,2308103607,주식회사 디케이앤트,양동국,분석,159881733,87.739,88.179,0.49571 (100.49571),3 7,2024/11/11 17:31:11,낙찰하한선 미달
8,-2,1088154468,(주)이젠정보통신,이동필,분석,159823650,87.707,88.147,0.45920 (100.4592),13 9,2024/11/11 22:29:49,낙찰하한선 미달
9,-3,1138653369,(주)제이앤비이노베이션,오명숙,분석,159821000,87.705,88.146,0.45753 (100.45753),2 4,2024/11/11 11:12:06,낙찰하한선 미달
10,-4,2158192566,(주)열림정보기술,고동민,분석,159672709,87.624,88.064,0.36432 (100.36432),4 3,2024/11/11 14:07:24,낙찰하한선 미달
11,-5,1088159691,(주)다우텔레콤,이영순,분석,159647050,87.61,88.05,0.34819 (100.34819),7 5,2024/11/12 18:07:39,낙찰하한선 미달
12,-6,4668601498,주식회사 일하아이티,백인석,분석,159579874,87.573,88.013,0.30597 (100.30597),1 4,2024/11/11 16:55:28,낙찰하한선 미달
13,-7,1058173369,(주)신한개발,이종순,분석,159541735,87.552,87.992,0.28200 (100.282),15 3,2024/11/11 16:49:11,낙찰하한선 미달
14,-8,7148800617,주식회사 성진정보통신,문계철,분석,159477200,87.517,87.956,0.24143 (100.24143),14 13,2024/11/12 10:23:17,낙찰하한선 미달
15,-9,1288138083,주식회사 유앤후레쉬,우재명,분석,159464540,87.51,87.949,0.23347 (100.23347),3 9,2024/11/12 19:08:45,낙찰하한선 미달
16,-10,1098651964,셀코정보기술 주식회사,임윤정,분석,159431960,87.492,87.931,0.21299 (100.21299),2 8,2024/11/13 02:39:12,낙찰하한선 미달
17,-11,1108194750,주식회사 씨큐넷,하준균,분석,159416730,87.484,87.923,0.20342 (100.20342),7 10,2024/11/11 18:04:07,낙찰하한선 미달
18,-12,2128608050,(주)엔큐컨설팅,유관우,분석,159331700,87.437,87.876,0.14998 (100.14998),12 14,2024/11/12 03:34:17,낙찰하한선 미달
19,-13,1108609224,주식회사 두루스코,김옥연,분석,159321503,87.431,87.87,0.14357 (100.14357),5 2,2024/11/13 08:58:49,낙찰하한선 미달
20,-14,6118700363,주식회사 서경산업,이대규,분석,159308520,87.424,87.863,0.13541 (100.13541),12 11,2024/11/13 09:30:49,낙찰하한선 미달
21,-15,2068694508,주식회사 웰정보기술,강희춘,분석,159287982,87.413,87.852,0.12250 (100.1225),14 13,2024/11/13 08:55:45,낙찰하한선 미달
22,-16,4658102956,주식회사 이더넷,양희연,분석,159222754,87.377,87.816,0.08150 (100.0815),5 14,2024/11/13 08:53:48,낙찰하한선 미달
23,-17,1138633645,주식회사 와이넷,석지윤,분석,159221190,87.376,87.815,0.08051 (100.08051),10 15,2024/11/11 10:38:37,낙찰하한선 미달
24,-18,1178169252,엠에스온(주),이경미,분석,159187594,87.358,87.797,0.05940 (100.0594),8 6,2024/11/11 10:53:39,낙찰하한선 미달
25,-19,2158714581,씨엠티정보통신(주),김국동,분석,159119400,87.32,87.759,0.01653 (100.01653),15 10,2024/11/11 11:05:11,낙찰하한선 미달
26,-20,1138139080,(주)성강통신기술사사무소,안치영,분석,159098700,87.309,87.748,0.00352 (100.00352),13 11,2024/11/13 09:31:49,낙찰하한선 미달
27,-21,1048120291,청음통신 주식회사,임광희,분석,159074600,87.296,87.734,-0.01163 (99.98837),11 2,2024/11/13 09:25:25,낙찰하한선 미달
28,-22,1138604679,(주) 투데이게이트,김익훈,분석,159067788,87.292,87.731,-0.01591 (99.98409),9 7,2024/11/12 09:49:28,낙찰하한선 미달
29,-23,1198629800,주식회사 메카넷,천수연,분석,159051569,87.283,87.722,-0.02610 (99.9739),4 9,2024/11/12 10:21:34,낙찰하한선 미달
30,-24,1138157550,뉴코리아전자통신 주식회사,조영순,분석,158954045,87.23,87.668,-0.08740 (99.9126),13 8,2024/11/12 06:37:57,낙찰하한선 미달
31,-25,1108157338,(주)메트로컴넷,최선민,분석,158928500,87.216,87.654,-0.10346 (99.89654),7 14,2024/11/12 09:10:27,낙찰하한선 미달
32,-26,2148647194,투앤원정보통신주식회사,서승호,분석,158928000,87.215,87.653,-0.10378 (99.89622),3 11,2024/11/11 17:56:06,낙찰하한선 미달
33,-27,1138185890,(주)두손씨에스티,최수경,분석,158910000,87.206,87.644,-0.11509 (99.88491),2 5,2024/11/12 18:39:57,낙찰하한선 미달
34,-28,7368602265,다담시스 주식회사,장근수,분석,158877972,87.188,87.626,-0.13522 (99.86478),12 6,2024/11/11 18:13:51,낙찰하한선 미달
35,-29,1058748784,(주)에스알시스템,김수정,분석,158806300,87.149,87.586,-0.18027 (99.81973),5 3,2024/11/12 07:44:39,낙찰하한선 미달
36,-30,1078635181,티에스라인시스템 주식회사,최국현,분석,158805134,87.148,87.586,-0.18100 (99.819),13 3,2024/11/12 08:20:55,낙찰하한선 미달
37,-31,3738701418,주식회사 에스비넷,허훈,분석,158732100,87.108,87.545,-0.22691 (99.77309),14 9,2024/11/11 13:17:44,낙찰하한선 미달
38,-32,1178152009,동아신호 주식회사,최종수,분석,158624000,87.049,87.486,-0.29486 (99.70514),14 4,2024/11/12 14:31:21,낙찰하한선 미달
39,-33,1068178635,(주)지아이테크놀러지,홍영우,분석,158564750,87.016,87.453,-0.33210 (99.6679),4 3,2024/11/11 14:49:42,낙찰하한선 미달
40,-34,2148711728,에이에이씨케이(주),주수양,분석,158354950,86.901,87.337,-0.46397 (99.53603),10 4,2024/11/11 16:17:17,낙찰하한선 미달
41,-35,1118126196,(주)광성통신,김성철,분석,158296606,86.869,87.305,-0.50065 (99.49935),12 4,2024/11/11 15:55:20,낙찰하한선 미달
42,-36,1078677070,씨지에스아이티(주),최규식,분석,158115638,86.77,87.205,-0.61440 (99.3856),8 14,2024/11/11 17:00:24,낙찰하한선 미달
43,-37,2188114856,서교정보통신(주),김기설,분석,158098760,86.76,87.196,-0.62501 (99.37499),10 2,2024/11/12 20:09:39,낙찰하한선 미달
44,-38,1638101139,주식회사 이한엔에스,이영주,분석,157788000,86.59,87.025,-0.82034 (99.17966),15 5,2024/11/12 17:24:48,낙찰하한선 미달
