,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1358190388,주식회사 창일,김종수,분석,68258867,88.025,87.649,-0.39820 (99.6018),1 15,2024/12/09 16:45:03,
1,2,8708802614,닛시시스템 주식회사,서수진,분석,68263870,88.031,87.656,-0.39090 (99.6091),2 15,2024/12/09 16:53:56,
2,3,2018603701,소성정보기술 주식회사,김금남,분석,68280996,88.053,87.677,-0.36591 (99.63409),6 15,2024/12/09 08:55:51,
3,4,1328144454,주식회사 하이큐넷,공엄용,분석,68340000,88.129,87.753,-0.27982 (99.72018),1 10,2024/12/10 09:22:53,
4,5,1238616662,주식회사지누지앤아이,유동호,분석,68370980,88.169,87.793,-0.23461 (99.76539),13 4,2024/12/09 10:51:14,
5,6,2928100573,주식회사 코코아플러스,최용석,분석,68376700,88.177,87.8,-0.22627 (99.77373),1 11,2024/12/06 16:42:15,
6,7,1098651964,셀코정보기술 주식회사,임윤정,분석,68384700,88.187,87.811,-0.21459 (99.78541),5 15,2024/12/09 22:25:08,
7,8,4348801516,(주)엔제이정보통신,김녀진,분석,68394554,88.2,87.823,-0.20021 (99.79979),10 3,2024/12/05 16:06:00,
8,9,2148842252,골든엑세스주식회사,강희경,분석,68470028,88.297,87.92,-0.09008 (99.90992),9 1,2024/12/10 08:52:32,
9,10,1378126806,문명통신건설(주),문현종,분석,68584050,88.444,88.067,0.07630 (100.0763),10 15,2024/12/09 10:56:57,
10,11,7280702634,에이아이솔루션(AI Solution),김현우,분석,68624434,88.496,88.119,0.13522 (100.13522),1 12,2024/12/10 09:24:14,
11,12,8858100619,주식회사 엔트론,이정호,분석,68624750,88.496,88.119,0.13568 (100.13568),15 3,2024/12/08 20:23:15,
12,13,1268150951,주식회사 오아이티,이필웅,분석,68685400,88.575,88.197,0.22418 (100.22418),4 3,2024/12/07 10:53:16,
13,14,3788801841,주식회사 에이아이네트웍,김은형,분석,68766140,88.679,88.3,0.34200 (100.342),2 7,2024/12/10 09:03:52,
14,15,1308678555,주식회사 에스앤티,강중구,분석,68814110,88.741,88.362,0.41199 (100.41199),3 12,2024/12/09 16:28:00,
15,16,1288644620,주식회사 피엠피테크,남영욱,분석,68836316,88.769,88.391,0.44440 (100.4444),2 11,2024/12/09 07:38:15,
16,17,1278175858,주식회사 서윤네트워크,장서윤,분석,68841500,88.776,88.397,0.45196 (100.45196),3 9,2024/12/10 09:29:43,
17,18,1368113502,계림통신건설 주식회사,문현상,분석,68857355,88.796,88.418,0.47510 (100.4751),1 8,2024/12/06 14:45:36,
18,19,1288641996,해용정보통신주식회사,백다리아,분석,68899339,88.851,88.471,0.53636 (100.53636),6 10,2024/12/10 09:44:10,
19,20,7258801178,(주)다올테크,김정화,분석,68904500,88.857,88.478,0.54389 (100.54389),4 13,2024/12/09 22:04:53,
20,21,4848101910,주식회사 에피테크,김희정,분석,69099890,89.109,88.729,0.82900 (100.829),10 11,2024/12/05 10:36:52,
