,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2158119769,주식회사 남일기업  [최종낙찰],이범석,분석,71144550.0,87.784,87.192,-1.49705 (98.50295),13 9,2024/10/06 09:02:10,
1,2,1108124633,주식회사 디앤에스테크놀로지,이원우,분석,71158614.0,87.802,87.21,-1.47741 (98.52259),13 15,2024/10/08 17:25:13,
2,3,2214405703,정현네트웍스,위정현,분석,71161765.0,87.807,87.213,-1.47300 (98.527),11 2,2024/10/09 08:21:22,
3,4,1078636517,주식회사 국일이앤씨,서남석,분석,71162695.0,87.808,87.215,-1.47171 (98.52829),12 5,2024/10/09 16:06:02,
4,5,2148766621,(주)포유네트웍스,이상오,분석,71207943.0,87.868,87.27,-1.40851 (98.59149),13 10,2024/10/08 09:15:59,
5,6,1068669669,(주)일광통신,이병일,분석,71218330.0,87.882,87.283,-1.39400 (98.606),3 13,2024/10/07 09:09:04,
6,7,1078764946,아토리서치 주식회사,정재웅,분석,71236367.0,87.906,87.305,-1.36880 (98.6312),10 12,2024/10/07 16:28:55,
7,8,1058795818,주식회사 티엠미디어,박용호,분석,71241307.0,87.912,87.311,-1.36190 (98.6381),10 15,2024/10/08 14:40:12,
8,9,1298141752,에이플시스템즈(주),윤진경,분석,71246610.0,87.919,87.317,-1.35450 (98.6455),9 6,2024/10/09 09:39:59,
9,10,1618701659,(주)케이엔피네트웍스,박승일,분석,71251000.0,87.925,87.323,-1.34837 (98.65163),13 9,2024/10/08 09:58:31,
10,11,2158691790,에이브이에스텍(주),박주영,분석,71264640.0,87.943,87.34,-1.32931 (98.67069),2 13,2024/10/08 14:36:14,
11,12,1168166913,주식회사케이엠데이타,이강섭,분석,71269730.0,87.95,87.346,-1.32220 (98.6778),9 1,2024/10/11 09:58:19,
12,13,5868701163,주식회사 하이텍에이브이,김라영,분석,71279539.0,87.963,87.358,-1.30850 (98.6915),9 6,2024/10/07 09:50:07,
13,14,1138621101,(주)아이피로드,강철지,분석,71307317.0,88.0,87.392,-1.26971 (98.73029),10 3,2024/10/08 09:13:59,
14,15,1738100419,주식회사 아이즈온솔루션,김보현,분석,71307460.0,88.0,87.392,-1.26951 (98.73049),10 15,2024/10/11 09:08:07,
15,16,2108165652,키코아이비에스주식회사,공재근,분석,71308177.0,88.001,87.393,-1.26850 (98.7315),1 8,2024/10/07 17:49:11,
16,17,7968600745,마스트아이엔씨 주식회사,전병호,분석,71324500.0,88.023,87.413,-1.24571 (98.75429),14 15,2024/10/09 10:32:47,
17,18,1138618789,이노뎁(주),이성진,분석,71329080.0,88.029,87.419,-1.23931 (98.76069),11 8,2024/10/08 10:48:12,
18,19,2068157319,주식회사 에스엘정보통신,채용석,분석,71332569.0,88.033,87.423,-1.23443 (98.76557),14 2,2024/10/08 17:50:46,
19,20,5088137937,(주)벨류데이터,정영두,분석,71336815.0,88.039,87.428,-1.22850 (98.7715),10 7,2024/10/07 10:02:37,
20,21,6218602134,(주)플러스전력,이하일,분석,71352560.0,88.06,87.447,-1.20651 (98.79349),10 11,2024/10/08 16:55:06,
21,22,2148805112,주식회사 지큐이앤씨,구자옥,분석,71354790.0,88.063,87.45,-1.20340 (98.7966),3 13,2024/10/10 05:40:08,
22,23,1188117437,탑인더스트리(주),최정현,분석,71358150.0,88.067,87.454,-1.19870 (98.8013),1 3,2024/10/10 08:40:22,
23,24,1018154491,엘케이테크넷(주),이만형,분석,71362800.0,88.074,87.46,-1.19221 (98.80779),15 5,2024/10/07 10:06:17,
24,25,1078675432,(주)비젼엔텍,김종윤,분석,71364593.0,88.076,87.462,-1.18971 (98.81029),7 8,2024/10/10 17:02:03,
25,26,2018634956,주식회사 신성전자통신,전용한,분석,71373042.0,88.087,87.472,-1.17790 (98.8221),14 15,2024/10/07 11:20:16,
26,27,2728602835,(주)주야플랜트,김대완,분석,71375620.0,88.091,87.476,-1.17430 (98.8257),13 12,2024/10/09 09:25:30,
27,28,1328627576,(주)알트온,최정근,분석,71379772.0,88.096,87.481,-1.16850 (98.8315),7 10,2024/10/07 15:30:08,
28,29,1178155699,유림씨스템통신(주),권영성,분석,71382349.0,88.1,87.484,-1.16491 (98.83509),14 8,2024/10/08 09:37:02,
29,30,1198148947,주식회사 광성기전,김성원,분석,71383700.0,88.101,87.485,-1.16302 (98.83698),9 1,2024/10/10 10:38:53,
30,31,1198642201,주식회사 한일이앤씨,황유경,분석,71384913.0,88.103,87.487,-1.16132 (98.83868),5 3,2024/10/10 12:55:05,
31,32,1148726111,티비엠테크주식회사,김치연,분석,71390900.0,88.111,87.494,-1.15296 (98.84704),4 8,2024/10/10 08:41:29,
32,33,2118643772,주식회사 세양전기,김형재,분석,71394091.0,88.115,87.498,-1.14850 (98.8515),3 15,2024/10/07 17:03:42,
33,34,6558701528,(주)스마트정보기술,박성애,분석,71397098.0,88.119,87.502,-1.14430 (98.8557),10 14,2024/10/10 09:33:59,
34,35,1078165206,앤아이에스(주),정성호,분석,71403685.0,88.128,87.51,-1.13510 (98.8649),15 3,2024/10/10 10:02:27,
