,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,6058632937,주식회사 타키온정보기술  [최종낙찰],이연정,분석,46772300,87.77,86.46,-1.63040 (98.3696),2 4,2024/11/20 15:43:42,
1,2,1638101139,주식회사 이한엔에스,이영주,분석,46772392,87.77,86.46,-1.63020 (98.3698),15 3,2024/11/21 22:50:32,
2,3,2178143187,(주)미디어밸리렛,전필숙,분석,46782210,87.789,86.478,-1.60952 (98.39048),6 10,2024/11/19 13:18:27,
3,4,1088607693,(주)가온데이터,이태재,분석,46791710,87.807,86.496,-1.58951 (98.41049),13 6,2024/11/21 22:55:52,
4,5,2018182230,주식회사 본네트시큐,최수기,분석,46796731,87.817,86.505,-1.57893 (98.42107),10 9,2024/11/20 15:02:12,
5,6,1198635243,(주)다룸정보기술,이혜경,분석,46801340,87.826,86.513,-1.56922 (98.43078),6 12,2024/11/20 19:15:06,
6,7,2188114856,서교정보통신(주),김기설,분석,46802581,87.828,86.516,-1.56660 (98.4334),5 13,2024/11/21 20:55:41,
7,8,1198125041,옥성정보통신(주),황석,분석,46812170,87.846,86.533,-1.54640 (98.4536),14 4,2024/11/21 09:54:06,
8,9,2178145434,주식회사 한양전자피에이,여동도,분석,46815240,87.852,86.539,-1.53993 (98.46007),1 15,2024/11/21 15:49:01,
9,10,1078675432,(주)비젼엔텍,김종윤,분석,46815444,87.852,86.539,-1.53950 (98.4605),4 2,2024/11/21 15:49:32,
10,11,1148726111,티비엠테크주식회사,김치연,분석,46823700,87.868,86.555,-1.52211 (98.47789),6 10,2024/11/20 23:00:02,
11,12,1188117437,탑인더스트리(주),최정현,분석,46824842,87.87,86.557,-1.51971 (98.48029),5 6,2024/11/22 08:45:39,
12,13,2148620797,(주)세인씨앤씨,조정화,분석,46824980,87.871,86.557,-1.51942 (98.48058),1 12,2024/11/21 09:42:04,
13,14,2158623647,주식회사 시공이엔씨,황호진,분석,46836639,87.893,86.579,-1.49485 (98.50515),15 5,2024/11/19 14:29:56,
14,15,1058608183,코위버(주),황인환,분석,46843498,87.906,86.591,-1.48040 (98.5196),1 10,2024/11/22 08:47:06,
15,16,2208735083,주식회사 강남전기공사,나중안,분석,46849146,87.916,86.602,-1.46850 (98.5315),2 1,2024/11/20 10:40:43,
16,17,6818700095,주식회사 진영이엔씨,조근호,분석,46863386,87.944,86.628,-1.43850 (98.5615),9 1,2024/11/21 13:37:48,
17,18,2118643772,주식회사 세양전기,김형재,분석,46868133,87.953,86.637,-1.42850 (98.5715),8 7,2024/11/19 15:22:40,
18,19,1068669830,(주)엠비에프,이윤규,분석,46870360,87.957,86.641,-1.42381 (98.57619),5 7,2024/11/20 08:57:05,
19,20,1198195493,주식회사 인텍하우징,심인석,분석,46870507,87.957,86.641,-1.42350 (98.5765),10 7,2024/11/22 09:24:51,
20,21,1018628606,주식회사 엔유정보통신,김대성,분석,46871120,87.958,86.642,-1.42221 (98.57779),4 11,2024/11/21 18:40:27,
21,22,2148854189,(주)태원전기,김응식,분석,46872879,87.962,86.646,-1.41851 (98.58149),9 13,2024/11/21 13:48:05,
22,23,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,46877200,87.97,86.654,-1.40940 (98.5906),6 13,2024/11/19 16:53:22,
23,24,2158603049,유니넷텍(주),김한호,분석,46877740,87.971,86.655,-1.40827 (98.59173),1 10,2024/11/21 06:07:30,
24,25,1168173694,(주)지엠에스인터내셔날,김형준,분석,46879098,87.973,86.657,-1.40540 (98.5946),2 15,2024/11/20 14:17:46,
25,26,1168111572,남성기전(주),최전남,분석,46881800,87.979,86.662,-1.39971 (98.60029),11 5,2024/11/20 13:22:04,
26,27,4088168391,금상디엔씨주식회사,박길중,분석,46884366,87.983,86.667,-1.39431 (98.60569),2 1,2024/11/21 08:48:41,
27,28,7478702262,주식회사테크윤,구연희,분석,46888454,87.991,86.674,-1.38569 (98.61431),9 2,2024/11/20 22:32:40,
28,29,2118696662,(주)아이넷빌더,박해성,분석,46891390,87.997,86.68,-1.37951 (98.62049),8 1,2024/11/21 16:18:40,
29,30,2098134159,주식회사 피스코이엔씨,조기현,분석,46891866,87.998,86.681,-1.37851 (98.62149),3 12,2024/11/19 15:09:40,
30,31,2118101156,(주)인스틴솔루션,박세준,분석,46898800,88.011,86.694,-1.36390 (98.6361),11 13,2024/11/19 16:35:01,
31,32,5208801248,주식회사 해주정보통신,임나영,분석,46903211,88.019,86.702,-1.35460 (98.6454),13 7,2024/11/22 09:14:12,
32,33,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,46905680,88.024,86.706,-1.34940 (98.6506),11 6,2024/11/20 16:08:30,
33,34,2118145912,영남스퀘어 주식회사,장재모,분석,46909588,88.031,86.714,-1.34117 (98.65883),5 13,2024/11/19 10:17:46,
34,35,2037666794,금성텔레콤,정용상,분석,46910560,88.033,86.715,-1.33912 (98.66088),4 12,2024/11/21 12:21:51,
35,36,1858801633,삼보종합이앤씨주식회사,공갑배,분석,46910853,88.034,86.716,-1.33851 (98.66149),4 14,2024/11/21 11:23:37,
36,37,2108165652,키코아이비에스주식회사,공재근,분석,46915600,88.043,86.725,-1.32850 (98.6715),15 14,2024/11/20 17:27:36,
37,38,1028135124,현대에이치디에스(주),이철규,분석,46920010,88.051,86.733,-1.31921 (98.68079),7 4,2024/11/19 13:25:45,
38,39,8388701176,주식회사 다구현,서현구,분석,46934920,88.08,86.76,-1.28780 (98.7122),3 9,2024/11/21 10:48:29,
39,40,2098133747,(주)한국에스알테크,이재호,분석,46939050,88.088,86.768,-1.27910 (98.7209),7 1,2024/11/21 09:19:14,
40,41,2188101953,주식회사 비츠로시스,이기재,분석,46940430,88.09,86.771,-1.27620 (98.7238),13 9,2024/11/19 15:17:15,
41,42,2200459632,하나정보통신,현광섭,분석,46942229,88.094,86.774,-1.27241 (98.72759),15 7,2024/11/20 10:12:22,
42,43,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,46944223,88.097,86.778,-1.26820 (98.7318),1 9,2024/11/21 09:10:10,
43,44,1488100811,주식회사 세명테크,박정필,분석,46944602,88.098,86.778,-1.26741 (98.73259),14 13,2024/11/21 17:20:37,
44,45,1198148947,주식회사 광성기전,김성원,분석,46954620,88.117,86.797,-1.24630 (98.7537),11 14,2024/11/21 09:54:05,
45,46,1328627576,(주)알트온,최정근,분석,46958321,88.124,86.804,-1.23850 (98.7615),4 13,2024/11/20 14:06:44,
46,47,2158690656,금성통신건설(주),윤영신,분석,46959890,88.127,86.806,-1.23520 (98.7648),6 5,2024/11/20 16:21:06,
47,48,2958800474,주식회사 원정보기술원,송은자,분석,46963067,88.133,86.812,-1.22851 (98.77149),11 12,2024/11/20 10:20:56,
48,49,1138184945,에스엠티정보기술(주),이묵희,분석,46968994,88.145,86.823,-1.21602 (98.78398),11 3,2024/11/21 10:35:42,
49,50,1018178116,(주)오경컴텍,김종근,분석,46969381,88.145,86.824,-1.21520 (98.7848),10 2,2024/11/21 09:31:38,
0,51,6188134896,주식회사 동신정보통신,임춘섭,분석,46971950,88.15,86.829,-1.20979 (98.79021),9 12,2024/11/21 09:41:53,
1,52,1098644842,주식회사 스마트넷,한동오,분석,46974930,88.156,86.834,-1.20351 (98.79649),9 1,2024/11/21 09:05:05,
