,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2958800474,주식회사 원정보기술원  [최종낙찰],송은자,분석,1007000451,65.0,86.747,88.807,1.39119 (101.39119),1 13,2024/10/23 09:16:30,
1,2,2208170996,주식회사 아이티룩스,김종문,분석,1007091920,65.04,86.755,88.815,1.40049 (101.40049),6 4,2024/10/23 09:19:32,
2,3,1138621101,(주)아이피로드,강철지,분석,1007188322,65.04,86.764,88.824,1.41030 (101.4103),15 11,2024/10/24 09:08:08,
3,4,1078104441,진화전기(주),문충모,분석,1007212912,65.08,86.766,88.826,1.41280 (101.4128),10 5,2024/10/24 08:51:38,
4,5,3138112508,주식회사 하나정보통신,장정순,분석,1007349114,65.12,86.779,88.838,1.42664 (101.42664),11 15,2024/10/22 22:37:58,
5,6,1308607685,주식회사 영일이엔씨,정장원,분석,1007380240,65.12,86.782,88.841,1.42981 (101.42981),15 3,2024/10/23 20:27:37,
6,7,1198632979,성민전기 주식회사,김미영,분석,1007480000,65.16,86.791,88.849,1.43995 (101.43995),3 1,2024/10/24 00:23:02,
7,8,1088188385,주식회사 오메카,오정은,분석,1007568980,65.2,86.8,88.857,1.44900 (101.449),12 5,2024/10/22 20:43:01,
8,9,1208762238,(주)컴스정보기술,김응관,분석,1007782420,65.28,86.819,88.876,1.47069 (101.47069),1 10,2024/10/22 10:56:29,
9,10,2021680862,삼기정보통신,김수봉,분석,1007822000,65.28,86.823,88.88,1.47472 (101.47472),13 3,2024/10/22 21:22:57,
10,11,1068679911,(주)효성정보통신,김도건,분석,1007885703,65.32,86.829,88.885,1.48119 (101.48119),5 12,2024/10/23 15:45:54,
11,12,2098134940,주식회사윤송이엔씨,정윤계,분석,1007927990,65.32,86.833,88.889,1.48549 (101.48549),2 6,2024/10/22 13:02:56,
12,13,1298170451,주식회사 정안디엔씨,이학용,분석,1007991933,65.36,86.839,88.894,1.49199 (101.49199),1 6,2024/10/23 16:51:45,
13,14,1188110211,(주)텔레텍코리아,윤광수,분석,1008157181,65.4,86.854,88.909,1.50880 (101.5088),5 9,2024/10/22 18:48:33,
14,15,3078141838,주식회사 영진전기,우인숙,분석,1008318494,65.48,86.869,88.923,1.52520 (101.5252),7 6,2024/10/23 14:55:01,
15,16,2108138572,주식회사 디와이엔텍,임형두,분석,1008373576,65.48,86.874,88.928,1.53080 (101.5308),1 11,2024/10/24 09:18:46,
16,17,3628700817,씨큐리티 주식회사,공승길,분석,1008515216,65.56,86.887,88.941,1.54520 (101.5452),2 1,2024/10/22 17:57:28,
17,18,1048800071,주식회사 대광사업단,박선희,분석,1009348336,65.88,86.965,89.014,1.62990 (101.6299),4 3,2024/10/22 11:23:59,
18,19,2898601926,영한산업 주식회사,권지영,분석,1009390000,65.88,86.969,89.018,1.63413 (101.63413),5 4,2024/10/24 08:37:44,
19,20,5028131745,(주)에즈웰플러스,이기호,분석,1009456530,65.92,86.975,89.024,1.64089 (101.64089),10 14,2024/10/22 13:08:31,
20,21,1098178920,주식회사 보다컴,류시훈,분석,1009779158,66.04,87.005,89.052,1.67370 (101.6737),5 4,2024/10/24 09:25:30,
21,22,5048118296,映進綜合建設 株式會社,하태준,분석,1010016200,66.12,87.027,89.073,1.69779 (101.69779),15 7,2024/10/23 17:18:54,
22,23,1078651497,모바일파킹 유한회사,김중근,분석,1010749985,66.4,87.095,89.138,1.77240 (101.7724),7 5,2024/10/22 16:55:50,
