,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2108160017,(주)누리온정보통신  [최종낙찰],박종수,분석,37270800.0,87.748,89.363,1.07046 (101.07046),11 7,2024/01/22 16:12:16,
1,2,2158615337,(주)아이링크시스템,오치성,분석,37271107.0,87.749,89.363,1.07130 (101.0713),7 10,2024/01/23 09:19:04,
2,3,1138622681,(주)대건일렉트릭,최미령,분석,37272533.0,87.752,89.367,1.07519 (101.07519),11 3,2024/01/24 09:14:45,
3,4,3388801483,주식회사 에버그린티앤씨,최재완,분석,37278200.0,87.767,89.38,1.09068 (101.09068),13 14,2024/01/22 13:43:53,
4,5,1198606485,주식회사 에이치엠솔루션,이상진,분석,37278600.0,87.768,89.381,1.09177 (101.09177),3 15,2024/01/24 09:44:04,
5,6,2148122183,(주)하나전기,김선식,분석,37283162.0,87.779,89.392,1.10424 (101.10424),11 15,2024/01/23 14:40:10,
6,7,1178185645,무원이엔씨 주식회사,염규주,분석,37285500.0,87.785,89.398,1.11063 (101.11063),1 11,2024/01/22 14:48:17,
7,8,5088137937,(주)벨류데이터,이선미,분석,37286917.0,87.788,89.401,1.11450 (101.1145),15 8,2024/01/22 16:53:06,
8,9,1408177811,주식회사 네오비젼,유정식,분석,37289100.0,87.794,89.407,1.12046 (101.12046),15 9,2024/01/23 18:15:12,
9,10,1058746506,(주)파워일렉,이정림,분석,37290870.0,87.798,89.411,1.12530 (101.1253),5 4,2024/01/23 12:39:46,
10,11,2148891087,세경네트웍스 주식회사,장중석,분석,37293137.0,87.804,89.416,1.13149 (101.13149),13 15,2024/01/24 13:40:22,
11,12,2158706984,도드람정보기술 주식회사,이명석,분석,37296240.0,87.812,89.424,1.13997 (101.13997),11 8,2024/01/24 18:48:50,
12,13,1328127945,부민통신 주식회사,박창욱,분석,37297585.0,87.815,89.427,1.14365 (101.14365),7 5,2024/01/23 13:19:30,
13,14,1168166913,주식회사케이엠데이타,이강섭,분석,37297895.0,87.816,89.428,1.14450 (101.1445),5 4,2024/01/25 09:24:26,
14,15,1138183325,주식회사금강전력,오영선,분석,37299020.0,87.819,89.43,1.14757 (101.14757),1 8,2024/01/22 11:07:14,
15,16,2048140753,(주)청효이씨이,이범석,분석,37302323.0,87.827,89.438,1.15660 (101.1566),14 7,2024/01/23 14:34:27,
16,17,8418601383,주식회사 미리내통신,김정훈,분석,37302646.0,87.828,89.439,1.15748 (101.15748),9 12,2024/01/23 15:08:32,
17,18,1268620622,(주)엑스코하이텍,박정현,분석,37304450.0,87.832,89.443,1.16241 (101.16241),3 8,2024/01/24 13:16:26,
18,19,1018143596,부기테크(주),은철우,분석,37305000.0,87.834,89.445,1.16391 (101.16391),9 14,2024/01/23 13:02:53,
19,20,1148644465,(주)서브플래닛,이지연,분석,37307776.0,87.841,89.451,1.17150 (101.1715),7 11,2024/01/24 09:21:26,
20,21,1298104500,주식회사 상지카일룸,김영신,분석,37309830.0,87.846,89.456,1.17711 (101.17711),11 12,2024/01/24 10:11:24,
21,22,1208753234,디스플레이허브 주식회사,김동협,분석,37314510.0,87.858,89.468,1.18990 (101.1899),8 7,2024/01/24 15:44:38,
22,23,5278600284,주식회사 수앤씨,이종수,분석,37315827.0,87.861,89.471,1.19350 (101.1935),9 11,2024/01/22 11:00:16,
23,24,2048182831,주식회사 세명에스엠지,장병철,분석,37316412.0,87.863,89.472,1.19509 (101.19509),5 13,2024/01/24 09:54:28,
24,25,1978600685,주식회사 에스에이텍,남기출,분석,37318210.0,87.867,89.476,1.20001 (101.20001),5 7,2024/01/23 10:49:23,
25,26,1058162163,주식회사대한종합산전,이섭,분석,37324000.0,87.882,89.49,1.21583 (101.21583),2 8,2024/01/22 17:44:00,
26,27,1238154375,주식회사 씨케이테크피아,이동수,분석,37324573.0,87.883,89.492,1.21739 (101.21739),3 14,2024/01/25 09:52:46,
27,28,1058153698,진우에이티에스 주식회사,정진태,분석,37328599.0,87.893,89.501,1.22840 (101.2284),7 6,2024/01/25 09:08:09,
28,29,3578702230,(주)신화시큐리티,이규종,분석,37329440.0,87.895,89.503,1.23069 (101.23069),6 8,2024/01/22 16:25:39,
29,30,2068650742,한선씨앤씨 주식회사,장홍식,분석,37333972.0,87.907,89.514,1.24308 (101.24308),5 13,2024/01/23 13:21:15,
30,31,2208100563,경창계전 주식회사,이성욱,분석,37336310.0,87.912,89.52,1.24947 (101.24947),2 5,2024/01/22 15:38:26,
31,32,1088607693,(주)가온데이터,이태재,분석,37336613.0,87.913,89.521,1.25029 (101.25029),13 2,2024/01/24 23:31:12,
32,33,1708601068,주식회사 와이비정보시스템,정영배,분석,37337750.0,87.916,89.523,1.25340 (101.2534),1 4,2024/01/23 15:47:19,
33,34,1418147931,주식회사 이리야시스템,허재혁,분석,37344079.0,87.932,89.538,1.27070 (101.2707),10 3,2024/01/25 09:09:22,
34,35,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,37345140.0,87.935,89.541,1.27359 (101.27359),8 11,2024/01/23 13:29:13,
35,36,2158602337,지엔네텔(주),고시영,분석,37349584.0,87.946,89.552,1.28574 (101.28574),4 6,2024/01/25 08:58:32,
36,37,1078677070,씨지에스아이티(주),최규식,분석,37352265.0,87.952,89.558,1.29306 (101.29306),10 9,2024/01/24 13:45:51,
37,38,1198632979,성민전기 주식회사,김미영,분석,37362120.0,87.977,89.582,1.31999 (101.31999),5 6,2024/01/24 23:41:36,
38,39,2018634956,주식회사 신성전자통신,전용한,분석,37369513.0,87.996,89.599,1.34020 (101.3402),1 12,2024/01/23 15:17:20,
39,40,2088100603,(주)전우사,김한재,분석,37372180.0,88.002,89.606,1.34748 (101.34748),15 5,2024/01/24 10:43:10,
40,41,3238600741,주식회사 극동이에프씨,심정보,분석,37387380.0,88.041,89.642,1.38902 (101.38902),11 6,2024/01/24 23:07:37,
41,42,2148854189,(주)태원전기,김응식,분석,37388287.0,88.043,89.644,1.39150 (101.3915),12 14,2024/01/22 15:26:58,
42,43,2158192566,(주)열림정보기술,고동민,분석,37393255.0,88.055,89.656,1.40507 (101.40507),4 9,2024/01/23 16:24:16,
43,44,1388113508,(주)이엔티파워,장정수,분석,37394340.0,88.058,89.659,1.40804 (101.40804),11 8,2024/01/24 11:07:57,
44,45,2158603049,유니넷텍(주),김한호,분석,37394470.0,88.058,89.659,1.40839 (101.40839),13 1,2024/01/25 09:45:34,
45,46,2118145912,영남스퀘어 주식회사,장한원,분석,37396515.0,88.064,89.664,1.41398 (101.41398),6 9,2024/01/23 10:58:09,
46,47,1078636517,주식회사 국일이앤씨,서남석,분석,37418987.0,88.12,89.718,1.47539 (101.47539),7 13,2024/01/23 12:25:31,
47,48,1208782160,에스엔에스이서비스주식회사,정경식,분석,37424500.0,88.134,89.731,1.49045 (101.49045),2 12,2024/01/23 10:31:44,
48,49,1208635791,주식회사 피엔에이링크,연제성,분석,37454897.0,88.21,89.804,1.57351 (101.57351),10 3,2024/01/24 16:38:35,
49,50,1238638929,주식회사 세진테크,이승한,분석,37495842.0,88.313,89.902,1.68540 (101.6854),2 8,2024/01/24 13:48:45,
0,51,1058641085,(주)에스엠전력,김동율,분석,37500220.0,88.324,89.913,1.69736 (101.69736),8 4,2024/01/24 10:56:55,
1,52,7128702247,주식회사 파인네트웍스,김미정,분석,37539830.0,88.423,90.008,1.80559 (101.80559),13 12,2024/01/22 16:42:28,
2,53,1058622531,건웅신호산전(주),박정현,분석,37645960.0,88.69,90.262,2.09560 (102.0956),1 12,2024/01/24 09:23:25,
3,54,1078104441,진화전기(주),문충모,분석,37666636.0,88.742,90.312,2.15210 (102.1521),12 3,2024/01/25 08:51:49,
4,55,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,37696110.0,88.816,90.382,2.23264 (102.23264),10 6,2024/01/24 08:36:17,
5,56,1188114764,(주)세빛전자통신,이상호,분석,39331129.0,92.919,94.303,6.70040 (106.7004),7 4,2024/01/22 09:54:52,
6,57,2208605262,주식회사 트리엠,김동수,분석,41707090.0,98.883,100.0,13.19283 (113.19283),5 15,2024/01/25 08:56:06,
7,58,1198191309,용진하이테크에너지 주식회사,김진석,분석,370348170.0,923.7585,887.974,911.22022 (1011.22022),15 12,2024/01/24 15:38:15,예가초과
8,59,2108164712,주식회사 데스카,조혜연,분석,911650650.0,2282.4047,2185.84,2390.35500 (2490.355),3 13,2024/01/24 15:55:26,예가초과
9,-1,5878600398,주식회사 엑사엔시스,나정환,분석,37268947.0,87.743,89.358,1.06539 (101.06539),15 8,2024/01/24 07:49:28,낙찰하한선 미달
10,-2,1208760415,주식회사 타이드,조경종,분석,37268000.0,87.741,89.356,1.06281 (101.06281),5 3,2024/01/23 18:28:22,낙찰하한선 미달
11,-3,1188108054,대한신호(주),안지수,분석,37267007.0,87.739,89.354,1.06009 (101.06009),4 13,2024/01/24 15:57:56,낙찰하한선 미달
12,-4,1108190583,키오스크코리아 주식회사,조근도,분석,37260750.0,87.723,89.339,1.04300 (101.043),10 5,2024/01/25 08:47:58,낙찰하한선 미달
13,-5,2048129194,위성이앤씨(주),이양숙,분석,37256102.0,87.711,89.327,1.03029 (101.03029),9 15,2024/01/23 10:16:18,낙찰하한선 미달
14,-6,1138668654,주식회사코리아아이씨티,장규호,분석,37253770.0,87.705,89.322,1.02392 (101.02392),7 14,2024/01/23 15:53:50,낙찰하한선 미달
15,-7,2208127086,디케이엠텍 주식회사,차영문,분석,37253360.0,87.704,89.321,1.02280 (101.0228),2 12,2024/01/24 09:11:35,낙찰하한선 미달
16,-8,8018600805,세인트로그 주식회사,김세연,분석,37253358.0,87.704,89.321,1.02280 (101.0228),9 12,2024/01/24 16:08:58,낙찰하한선 미달
17,-9,2098134159,주식회사 피스코이엔씨,조기현,분석,37252882.0,87.703,89.32,1.02150 (101.0215),2 3,2024/01/23 08:28:15,낙찰하한선 미달
18,-10,2148811443,(주)우신지엘에스,문경종,분석,37251090.0,87.699,89.315,1.01660 (101.0166),15 6,2024/01/24 08:39:46,낙찰하한선 미달
19,-11,2048626080,주식회사 엘제이이엔지,임성희,분석,37248180.0,87.691,89.308,1.00865 (101.00865),4 5,2024/01/22 12:43:23,낙찰하한선 미달
20,-12,1078651497,모바일파킹 유한회사,김중근,분석,37245100.0,87.684,89.301,1.00023 (101.00023),3 6,2024/01/22 13:37:54,낙찰하한선 미달
21,-13,2208788125,다인스 주식회사,권향옥,분석,37244900.0,87.683,89.301,0.99968 (100.99968),6 11,2024/01/23 16:30:43,낙찰하한선 미달
22,-14,7998800243,주식회사 비티엘정보통신,최성진,분석,37244460.0,87.682,89.3,0.99848 (100.99848),12 1,2024/01/23 09:15:47,낙찰하한선 미달
23,-15,1138670451,주식회사 코스모티어,김명동,분석,37242818.0,87.678,89.296,0.99400 (100.994),5 13,2024/01/23 18:44:59,낙찰하한선 미달
24,-16,2068613975,세인에스앤씨(주),손은숙,분석,37241318.0,87.674,89.292,0.98990 (100.9899),3 8,2024/01/24 08:06:25,낙찰하한선 미달
25,-17,1198653668,에코아이넷(주),박은희,분석,37237183.0,87.664,89.282,0.97860 (100.9786),11 5,2024/01/24 09:15:55,낙찰하한선 미달
26,-18,1108174749,유프로시스(주),김종본,분석,37234950.0,87.658,89.277,0.97250 (100.9725),13 15,2024/01/22 12:10:12,낙찰하한선 미달
27,-19,2098132812,주식회사 피치테크,이현철,분석,37230631.0,87.647,89.266,0.96069 (100.96069),11 8,2024/01/25 09:15:36,낙찰하한선 미달
28,-20,2148143121,주식회사 엠알바스,윤창로,분석,37229058.0,87.643,89.263,0.95640 (100.9564),14 2,2024/01/25 06:10:39,낙찰하한선 미달
29,-21,5568600846,주식회사 아이콘정보통신,박종일,분석,37229000.0,87.643,89.263,0.95624 (100.95624),8 12,2024/01/22 12:52:44,낙찰하한선 미달
30,-22,2118612681,(주)해우정보시스템,김병헌,분석,37228399.0,87.642,89.261,0.95459 (100.95459),10 7,2024/01/23 15:26:09,낙찰하한선 미달
31,-23,1138163445,주식회사 삼도통신,이정경,분석,37226100.0,87.636,89.256,0.94831 (100.94831),10 8,2024/01/23 14:12:08,낙찰하한선 미달
32,-24,1088124659,(주)비젼텔레콤,김진수,분석,37224657.0,87.632,89.252,0.94437 (100.94437),14 6,2024/01/22 22:28:19,낙찰하한선 미달
33,-25,1208742187,주식회사 미소아이티,김재욱,분석,37223934.0,87.63,89.25,0.94239 (100.94239),3 14,2024/01/24 13:23:05,낙찰하한선 미달
34,-26,1088180573,다올정보기술주식회사,한숙기,분석,37221080.0,87.623,89.244,0.93460 (100.9346),7 15,2024/01/23 11:11:08,낙찰하한선 미달
35,-27,2108108684,주식회사 대금이앤아이,김종우,분석,37217430.0,87.614,89.235,0.92462 (100.92462),3 14,2024/01/22 13:02:09,낙찰하한선 미달
36,-28,1120180788,대성미디어,김상봉,분석,37216249.0,87.611,89.232,0.92139 (100.92139),7 4,2024/01/23 16:16:02,낙찰하한선 미달
37,-29,1178186611,주식회사 에프에이일렉콤,박인숙,분석,37215847.0,87.61,89.231,0.92030 (100.9203),4 2,2024/01/25 08:19:55,낙찰하한선 미달
38,-30,2148847295,티에스퓨처 주식회사,김명성,분석,37214713.0,87.607,89.228,0.91720 (100.9172),11 2,2024/01/24 20:59:36,낙찰하한선 미달
39,-31,2128144463,동양비엠에스(주),김태수,분석,37214054.0,87.606,89.227,0.91540 (100.9154),1 9,2024/01/25 09:32:09,낙찰하한선 미달
40,-32,1058665689,(주)경림이앤지,김창근,분석,37213043.0,87.603,89.224,0.91263 (100.91263),10 12,2024/01/24 17:28:32,낙찰하한선 미달
41,-33,1198125041,옥성정보통신(주),황석,분석,37213021.0,87.603,89.224,0.91257 (100.91257),11 14,2024/01/22 14:13:54,낙찰하한선 미달
42,-34,1170233690,화진정보통신,김병철,분석,37212591.0,87.602,89.223,0.91140 (100.9114),14 8,2024/01/24 15:50:01,낙찰하한선 미달
43,-35,1058167417,(주)금정엔지니어링,구본신,분석,37208602.0,87.592,89.214,0.90050 (100.9005),2 6,2024/01/25 08:57:23,낙찰하한선 미달
44,-36,1388166311,한경정보기술(주),한정훈,분석,37206010.0,87.585,89.207,0.89342 (100.89342),15 14,2024/01/23 14:29:19,낙찰하한선 미달
45,-37,1138189770,인콤아이에스(주),강점식,분석,37203370.0,87.579,89.201,0.88620 (100.8862),13 15,2024/01/23 11:19:59,낙찰하한선 미달
46,-38,1148723074,주식회사 천일엠이씨,모유미,분석,37200075.0,87.571,89.193,0.87720 (100.8772),5 6,2024/01/25 00:48:10,낙찰하한선 미달
47,-39,2088115955,대건통신건설(주),양승범,분석,37192460.0,87.551,89.175,0.85639 (100.85639),10 15,2024/01/24 17:30:53,낙찰하한선 미달
48,-40,1358145603,한라인포넷(주),장경민,분석,37190522.0,87.547,89.17,0.85109 (100.85109),4 1,2024/01/25 00:08:57,낙찰하한선 미달
49,-41,1058197338,(주)라인정보시스템,홍상희,분석,37188640.0,87.542,89.166,0.84595 (100.84595),3 2,2024/01/25 08:52:13,낙찰하한선 미달
0,-42,1068606683,로버무트 주식회사,송태하,분석,37188222.0,87.541,89.165,0.84481 (100.84481),1 8,2024/01/23 19:17:20,낙찰하한선 미달
1,-43,1178119238,주식회사 동양네트워크,김종렬,분석,37187080.0,87.538,89.162,0.84169 (100.84169),12 6,2024/01/23 11:08:36,낙찰하한선 미달
2,-44,1178158978,주식회사 화일이엔에프,박광섭,분석,37184940.0,87.533,89.157,0.83584 (100.83584),9 3,2024/01/23 13:30:56,낙찰하한선 미달
3,-45,2138180142,서울아이디시스템(주),김동수,분석,37183830.0,87.53,89.154,0.83281 (100.83281),13 8,2024/01/22 12:06:09,낙찰하한선 미달
4,-46,1018154598,씨엔에스코리아(주),유호태,분석,37182554.0,87.527,89.151,0.82932 (100.82932),13 2,2024/01/23 09:34:39,낙찰하한선 미달
5,-47,1130259965,LG미래정보통신,황병창,분석,37181923.0,87.525,89.15,0.82760 (100.8276),2 15,2024/01/25 08:19:11,낙찰하한선 미달
6,-48,1068669669,(주)일광통신,이병일,분석,37181770.0,87.525,89.149,0.82718 (100.82718),10 3,2024/01/23 10:28:13,낙찰하한선 미달
7,-49,1068616518,(주)애니씨앤에스,이일규,분석,37178920.0,87.517,89.142,0.81939 (100.81939),8 5,2024/01/24 09:49:32,낙찰하한선 미달
8,-50,1098655451,주식회사 투비,차인성,분석,37178500.0,87.516,89.141,0.81824 (100.81824),6 7,2024/01/25 09:45:53,낙찰하한선 미달
9,-51,1058676906,(주)디엠씨정보,윤성인,분석,37175700.0,87.509,89.135,0.81059 (100.81059),6 9,2024/01/23 17:00:34,낙찰하한선 미달
10,-52,1058680303,주식회사 제이엔디케이,이재식,분석,37172900.0,87.502,89.128,0.80294 (100.80294),14 12,2024/01/24 08:45:39,낙찰하한선 미달
11,-53,1068147942,태양이엠씨(주),선오규,분석,37172330.0,87.501,89.127,0.80138 (100.80138),7 4,2024/01/24 16:39:25,낙찰하한선 미달
12,-54,2138641595,주식회사 브랜드텍,김은수,분석,37172100.0,87.5,89.126,0.80075 (100.80075),14 1,2024/01/22 13:17:02,낙찰하한선 미달
13,-55,1060115808,영진정보통신,이종규,분석,37171444.0,87.499,89.125,0.79896 (100.79896),12 13,2024/01/23 22:32:38,낙찰하한선 미달
14,-56,1108172440,주식회사 다보파워코리아,강희철,분석,37170870.0,87.497,89.123,0.79739 (100.79739),14 11,2024/01/24 16:52:25,낙찰하한선 미달
