,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,3148189882,주식회사 제이케이씨엔에스  [최종낙찰],이동호,분석,86817740,87.745,87.628,-0.13251 (99.86749),2 14,2024/09/10 11:01:10,
1,2,1048140865,다이아몬드전자(주),이건,분석,86819200,87.746,87.63,-0.13083 (99.86917),9 10,2024/09/10 10:01:11,
2,3,1178138991,(주)비앤씨솔루션,송인걸,분석,86822000,87.749,87.633,-0.12761 (99.87239),4 1,2024/09/11 09:30:48,
3,4,2158171649,(주)삼삼통신기술,이성오,분석,86823400,87.751,87.634,-0.12600 (99.874),12 9,2024/09/11 09:06:52,
4,5,1288154026,(주)니트로시스템,정인교,분석,86824000,87.751,87.635,-0.12531 (99.87469),15 6,2024/09/10 13:45:18,
5,6,2128196243,신광씨앤티 주식회사,박광선,분석,86827140,87.754,87.638,-0.12170 (99.8783),4 8,2024/09/10 15:03:19,
6,7,2208117292,(주)동아종합전력,민정기,분석,86827576,87.755,87.638,-0.12120 (99.8788),7 14,2024/09/09 10:05:35,
7,8,1088611746,에스비엠텔레콤(주),홍은수,분석,86831650,87.759,87.642,-0.11651 (99.88349),10 5,2024/09/10 07:00:59,
8,9,1258180919,(주)경일전공,정요진,분석,86832961,87.76,87.644,-0.11500 (99.885),12 8,2024/09/10 13:56:23,
9,10,1208149780,장학건설(주),정세학,분석,86837040,87.764,87.648,-0.11031 (99.88969),3 4,2024/09/10 13:18:45,
10,11,4778800659,더파트주식회사,강현준,분석,86840900,87.768,87.652,-0.10587 (99.89413),9 2,2024/09/10 17:03:05,
11,12,2128153400,일렉파워주식회사,김성호,분석,86841468,87.769,87.652,-0.10522 (99.89478),12 14,2024/09/10 08:42:11,
12,13,1058727284,(주)조은네트웍스,김장열,분석,86841480,87.769,87.652,-0.10520 (99.8948),8 1,2024/09/10 16:03:55,
13,14,1268159398,주식회사 파이런텍,이병길,분석,86844520,87.772,87.655,-0.10171 (99.89829),7 10,2024/09/09 13:40:39,
14,15,2178113330,(주)오성에스이엠,오성표,분석,86847565,87.775,87.658,-0.09821 (99.90179),8 2,2024/09/10 14:07:48,
15,16,2148180640,(주)남인정보통신,김남호,분석,86852260,87.78,87.663,-0.09280 (99.9072),9 4,2024/09/09 16:52:00,
16,17,1138135425,(주)뉴넷팝,이경택,분석,86852346,87.78,87.663,-0.09271 (99.90729),13 8,2024/09/09 10:49:22,
17,18,2208782247,(주)안국정보통신,조군행,분석,86852347,87.78,87.663,-0.09270 (99.9073),15 10,2024/09/10 09:07:44,
18,19,3238600741,주식회사 극동이에프씨,심정보,분석,86853216,87.781,87.664,-0.09170 (99.9083),6 4,2024/09/10 23:30:30,
19,20,1088159691,(주)다우텔레콤,이영순,분석,86856954,87.784,87.668,-0.08740 (99.9126),13 12,2024/09/10 18:30:22,
20,21,2148847295,티에스퓨처 주식회사,김명성,분석,86857737,87.785,87.669,-0.08650 (99.9135),11 8,2024/09/09 17:15:56,
21,22,1138193726,(주)성진에스에스,강신범,분석,86860353,87.788,87.671,-0.08349 (99.91651),12 1,2024/09/11 08:40:10,
22,23,2108149521,주식회사 구일일무인경비시스템,박종철,분석,86861600,87.789,87.673,-0.08206 (99.91794),2 15,2024/09/11 09:50:19,
23,24,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,86861740,87.789,87.673,-0.08190 (99.9181),8 14,2024/09/10 08:54:58,
24,25,1058682164,(주)울트라텔레콤,김성철,분석,86863648,87.791,87.675,-0.07970 (99.9203),5 7,2024/09/09 16:47:06,
25,26,6768601611,주식회사 루트웰,노덕권,분석,86867500,87.795,87.678,-0.07527 (99.92473),6 13,2024/09/10 09:52:23,
26,27,2308103607,주식회사 디케이앤트,양동국,분석,86870647,87.798,87.682,-0.07165 (99.92835),6 10,2024/09/10 17:43:32,
