,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2958800474,주식회사 원정보기술원  [최종낙찰],송은자,분석,64162971,87.747,87.026,-1.22850 (98.7715),4 8,2024/11/20 10:20:11,
1,2,1200295066,비젼텔레콤,임의석,분석,64168980,87.756,87.034,-1.21922 (98.78078),8 10,2024/11/22 00:57:06,
2,3,1058740405,(주)화성이엔지,김택환,분석,64172093,87.76,87.038,-1.21440 (98.7856),3 15,2024/11/20 16:39:51,
3,4,1148676763,유토피아정보기술(주),안종섭,분석,64172416,87.761,87.039,-1.21390 (98.7861),5 1,2024/11/21 12:55:39,
4,5,3588803184,주식회사 인터포스트,김선옥,분석,64178920,87.77,87.048,-1.20385 (98.79615),2 6,2024/11/21 13:34:02,
5,6,2118640396,주식회사 선진콘트롤 엔 엑세스,신종수,분석,64179597,87.771,87.049,-1.20280 (98.7972),9 8,2024/11/20 15:13:00,
6,7,3708600747,엔에이정보통신 주식회사,나준제,분석,64186100,87.78,87.057,-1.19275 (98.80725),5 2,2024/11/20 14:51:12,
7,8,1018154491,엘케이테크넷(주),이만형,분석,64186450,87.781,87.058,-1.19221 (98.80779),15 9,2024/11/20 10:05:56,
8,9,1058748784,(주)에스알시스템,김수정,분석,64189690,87.785,87.062,-1.18720 (98.8128),15 9,2024/11/21 07:47:52,
9,10,2208680918,(주)엠디엠알,이재원,분석,64190982,87.787,87.064,-1.18521 (98.81479),9 4,2024/11/21 09:49:27,
10,11,1108124633,주식회사 디앤에스테크놀로지,이원우,분석,64191047,87.787,87.064,-1.18511 (98.81489),15 11,2024/11/20 13:51:16,
11,12,1078128574,(주)대진정보텔레콤,경완수,분석,64194020,87.791,87.068,-1.18051 (98.81949),8 3,2024/11/20 10:36:15,
12,13,4818802660,이지씨엔티 주식회사,이종기,분석,64196675,87.795,87.072,-1.17641 (98.82359),1 7,2024/11/21 15:46:04,
13,14,3058138619,주식회사 사이버텔브릿지,남백산,분석,64201876,87.802,87.079,-1.16837 (98.83163),11 12,2024/11/20 10:06:42,
14,15,2048159043,이앤씨텔레콤(주),김진갑,분석,64210390,87.815,87.09,-1.15521 (98.84479),12 4,2024/11/21 09:25:40,
15,16,1738100419,주식회사 아이즈온솔루션,김보현,분석,64216470,87.823,87.099,-1.14581 (98.85419),13 14,2024/11/21 17:35:40,
16,17,1138148411,(주)풍천정보네트웍,김학봉,분석,64217377,87.824,87.1,-1.14441 (98.85559),15 9,2024/11/20 12:37:03,
17,18,2068184529,(주)네오티엔씨,조정현,분석,64218680,87.826,87.102,-1.14239 (98.85761),10 3,2024/11/21 10:10:53,
18,19,1288618438,주식회사 엔지스웨이,최영재,분석,64221194,87.83,87.105,-1.13850 (98.8615),6 3,2024/11/20 13:26:16,
19,20,1068619761,(주) 한걸음정보통신,정진원,분석,64221453,87.83,87.105,-1.13810 (98.8619),9 6,2024/11/21 09:51:53,
20,21,1078756640,주식회사 링크씨앤아이,김대훈,분석,64235426,87.85,87.124,-1.11651 (98.88349),3 4,2024/11/21 13:54:04,
21,22,8958700597,주식회사 아이티앤에스,김세영,분석,64240602,87.857,87.131,-1.10850 (98.8915),7 11,2024/11/21 06:18:37,
22,23,1288172024,도원이엔아이(주),임우연,분석,64245640,87.864,87.138,-1.10072 (98.89928),14 12,2024/11/22 09:28:15,
23,24,2208127086,디케이엠텍 주식회사,차영문,분석,64249206,87.869,87.143,-1.09520 (98.9048),5 13,2024/11/21 09:10:16,
24,25,1078212123,사단법인 장애인인권센터,서인환,분석,64253170,87.875,87.148,-1.08908 (98.91092),5 9,2024/11/22 09:30:35,
25,26,1208609672,(주)디에스티인터내셔날,김형태,분석,64253540,87.876,87.149,-1.08851 (98.91149),15 7,2024/11/20 11:18:22,
26,27,6358700388,(주)예본아이디,김정민,분석,64260790,87.886,87.159,-1.07730 (98.9227),12 4,2024/11/20 10:23:19,
27,28,1198684157,(주)이제이정보시스템,정광열,분석,64261239,87.886,87.159,-1.07660 (98.9234),15 6,2024/11/21 11:50:23,
28,29,1108172440,주식회사 다보파워코리아,강희철,분석,64263762,87.89,87.163,-1.07270 (98.9273),11 3,2024/11/21 15:49:12,
29,30,2708702044,(주)넷원시스템,김두한,분석,64268614,87.897,87.169,-1.06520 (98.9348),4 13,2024/11/20 10:04:28,
30,31,2148792435,주식회사케이이씨디바이스,이종수,분석,64269455,87.898,87.171,-1.06390 (98.9361),11 8,2024/11/21 09:20:40,
31,32,1138677788,(주)제이에스지테크,박혜경,분석,64269970,87.899,87.171,-1.06311 (98.93689),2 7,2024/11/21 10:49:19,
32,33,1298141752,에이플시스템즈(주),윤진경,분석,64273400,87.904,87.176,-1.05781 (98.94219),12 5,2024/11/21 17:19:00,
33,34,1058694239,(주)진성전력,김용일,분석,64274090,87.905,87.177,-1.05674 (98.94326),6 2,2024/11/21 09:49:45,
34,35,1198189778,주식회사 듀델코리아,정현종,분석,64285000,87.92,87.192,-1.03988 (98.96012),11 3,2024/11/21 08:12:08,
35,36,6458700672,주식회사 비앤아이테크,김혜용,분석,64285700,87.921,87.193,-1.03879 (98.96121),9 1,2024/11/20 17:37:37,
36,37,1138680513,주식회사연수이앤씨,조운호,분석,64286404,87.922,87.194,-1.03771 (98.96229),3 10,2024/11/20 15:31:32,
